Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
Unknown Product,54%,$16.47 off,13.48,29.95,https://www.amazon.com/Utopia-Bedding-4-Piece-Queen-Sheets/dp/B00NX0WXQI/ref=sr_1_6?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAdA15FQyPXsTw9Eo9UiknaJVzg7QV5Ja5ilWOE-wPiaGOhj7OeRCNzIhCpTWZJb2XGbkkq9MuFJdJ0CN33LNiaSuQ7J6cRWA78GHccfxLu7Wfrj0M3BJCKLLfk19Swcy9LycmhOV3f5rRnAQE8_egSxyMDRYMd3Fy7ciy1vOjsF5W_bG60ps6ZoXEC1yDyi3K2NH_ZLge0cCML2mv-sp0ghEXpSuacG834biOCZt7iuH0Q8Tep73vTQJsTx9R8kPFswkOCmHMsvMMVpB6HLgu58.013jMFoLX5xmAV0Km4zf3dxET8Uvvj1E91b2_2xHaSA&dib_tag=se&keywords=clearance+sale&qid=1747577744&sr=8-6&tag=nicdav09-20
Unknown Product,61%,$3.05 off,1.94,4.99,https://www.amazon.com/wet-wild-Multi-Stick-Moisturizing-Cruelty-Free/dp/B0CQNQ7WL2/ref=sr_1_10?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAdA15FQyPXsTw9Eo9UiknaJVzg7QV5Ja5ilWOE-wPiaGOhj7OeRCNzIhCpTWZJb2XGbkkq9MuFJdJ0CN33LNiaSuQ7J6cRWA78GHccfxLu7Wfrj0M3BJCKLLfk19Swcy9LycmhOV3f5rRnAQE8_egSxyMDRYMd3Fy7ciy1vOjsF5W_bG60ps6ZoXEC1yDyi3K2NH_ZLge0cCML2mv-sp0ghEXpSuacG834biOCZt7iuH0Q8Tep73vTQJsTx9R8kPFswkOCmHMsvMMVpB6HLgu58.013jMFoLX5xmAV0Km4zf3dxET8Uvvj1E91b2_2xHaSA&dib_tag=se&keywords=clearance+sale&qid=1747577744&sr=8-10&tag=nicdav09-20
Unknown Product,68%,$17.00 off,7.99,24.99,https://www.amazon.com/MISSWHO-Waisted-Underwear-Covergae-Postpartum/dp/B0C6TM1784/ref=sr_1_14?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAdA15FQyPXsTw9Eo9UiknaJVzg7QV5Ja5ilWOE-wPiaGOhj7OeRCNzIhCpTWZJb2XGbkkq9MuFJdJ0CN33LNiaSuQ7J6cRWA78GHccfxLu7Wfrj0M3BJCKLLfk19Swcy9LycmhOV3f5rRnAQE8_egSxyMDRYMd3Fy7ciy1vOjsF5W_bG60ps6ZoXEC1yDyi3K2NH_ZLge0cCML2mv-sp0ghEXpSuacG834biOCZt7iuH0Q8Tep73vTQJsTx9R8kPFswkOCmHMsvMMVpB6HLgu58.013jMFoLX5xmAV0Km4zf3dxET8Uvvj1E91b2_2xHaSA&dib_tag=se&keywords=clearance+sale&qid=1747577744&sr=8-14&tag=nicdav09-20
Unknown Product,60%,$15.00 off,9.99,24.99,https://www.amazon.com/K-CHEONY-Waisted-Underwear-Coverage-Breathable/dp/B0D5QY3H9Q/ref=sr_1_21?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAdA15FQyPXsTw9Eo9UiknaJVzg7QV5Ja5ilWOE-wPiaGOhj7OeRCNzIhCpTWZJb2XGbkkq9MuFJdJ0CN33LNiaSuQ7J6cRWA78GHccfxLu7Wfrj0M3BJCKLLfk19Swcy9LycmhOV3f5rRnAQE8_egSxyMDRYMd3Fy7ciy1vOjsF5W_bG60ps6ZoXEC1yDyi3K2NH_ZLge0cCML2mv-sp0ghEXpSuacG834biOCZt7iuH0Q8Tep73vTQJsTx9R8kPFswkOCmHMsvMMVpB6HLgu58.013jMFoLX5xmAV0Km4zf3dxET8Uvvj1E91b2_2xHaSA&dib_tag=se&keywords=clearance+sale&qid=1747577744&sr=8-21&tag=nicdav09-20
Unknown Product,82%,$24.41 off,5.0,29.41,https://www.amazon.com/l-f-Monochromatic-Multi-Stick-Glistening/dp/B07MWTH3BY/ref=sr_1_33?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAdA15FQyPXsTw9Eo9UiknaJVzg7QV5Ja5ilWOE-wPiaGOhj7OeRCNzIhCpTWZJb2XGbkkq9MuFJdJ0CN33LNiaSuQ7J6cRWA78GHccfxLu7Wfrj0M3BJCKLLfk19Swcy9LycmhOV3f5rRnAQE8_egSxyMDRYMd3Fy7ciy1vOjsF5W_bG60ps6ZoXEC1yDyi3K2NH_ZLge0cCML2mv-sp0ghEXpSuacG834biOCZt7iuH0Q8Tep73vTQJsTx9R8kPFswkOCmHMsvMMVpB6HLgu58.013jMFoLX5xmAV0Km4zf3dxET8Uvvj1E91b2_2xHaSA&dib_tag=se&keywords=clearance+sale&qid=1747577744&sr=8-33&tag=nicdav09-20
Unknown Product,82%,$24.41 off,5.0,29.41,https://www.amazon.com/l-f-Monochromatic-Multi-Stick-Glistening/dp/B07MWTH3BY/ref=sr_1_17?dib=eyJ2IjoiMSJ9.l9mxYNlqAVehUN8xFl6eWF_PUAGhshMCA-PNCTkSJb-DI6GFeZoWEZRXIrrstFgF3ypYGfZUE6HeUGWHvW1DTQd5PsrN7rSu2qa_0TySvVnCVfynoSbb3cH2Wg9DYDMRdT1aP8s9FZqCZ-L3rQwZVRKNwQoFNaQQn6kfOfSD9TUvARiEz20PX42dkb8yZkCzpAdpbcoIZ8xTsxJEjXhyJQJuQavVrKlkRHEFkFOg6jDAY2YJe9bY8zzQFlc4rsSlTN9B08dSuvBoPnqzm7VfHSfi5eKHtm4zZYVlfyGCzfc.FjnPqYY03ukwd5iu2GAom48Co_xg9YbMwOMhTRGSb4w&dib_tag=se&keywords=sale+items&qid=1747577747&sr=8-17&tag=nicdav09-20
Unknown Product,53%,$21.01 off,17.99,39.0,https://www.amazon.com/Playtex-Womens-Ultimate-Support-White/dp/B00551OPJG/ref=sr_1_34?dib=eyJ2IjoiMSJ9.l9mxYNlqAVehUN8xFl6eWF_PUAGhshMCA-PNCTkSJb-DI6GFeZoWEZRXIrrstFgF3ypYGfZUE6HeUGWHvW1DTQd5PsrN7rSu2qa_0TySvVnCVfynoSbb3cH2Wg9DYDMRdT1aP8s9FZqCZ-L3rQwZVRKNwQoFNaQQn6kfOfSD9TUvARiEz20PX42dkb8yZkCzpAdpbcoIZ8xTsxJEjXhyJQJuQavVrKlkRHEFkFOg6jDAY2YJe9bY8zzQFlc4rsSlTN9B08dSuvBoPnqzm7VfHSfi5eKHtm4zZYVlfyGCzfc.FjnPqYY03ukwd5iu2GAom48Co_xg9YbMwOMhTRGSb4w&dib_tag=se&keywords=sale+items&qid=1747577747&sr=8-34&tag=nicdav09-20
