Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
Unknown Product,82%,$24.41 off,5.0,29.41,https://www.amazon.com/l-f-Monochromatic-Multi-Stick-Glistening/dp/B07MWTH3BY/ref=sr_1_14?dib=eyJ2IjoiMSJ9.l9mxYNlqAVehUN8xFl6eWF_PUAGhshMCA-PNCTkSJb9SDOmnZslwEc0Pnhd3h00pYJRnvTMQDmn6PoCRJiWq-qv0q7Evb7WjdlpakURLP_rkjG8U6MiaoHIMkH9gkdPcdT1aP8s9FZqCZ-L3rQwZVaJwFzO0F5CKX7GWAaQvyTJz4nVyEWLmKUHvWhf4BcmBXbrdjnbIpFHpz03Y5Ttwushh-g_-qha4PyiBQYaau76Wwzs4vciPh8B_iF0NvsPNoSw5BPJBdUXGTwd2sKMQkyfi5eKHtm4zZYVlfyGCzfc.bnSYfoV9rYcn667SmoB9c_XeX11RoSnpeo_DWq96mRg&dib_tag=se&keywords=sale+items&qid=1747577651&sr=8-14&tag=nicdav09-20
Unknown Product,53%,$21.01 off,17.99,39.0,https://www.amazon.com/Playtex-Womens-Ultimate-Support-White/dp/B00551OPJG/ref=sr_1_32?dib=eyJ2IjoiMSJ9.l9mxYNlqAVehUN8xFl6eWF_PUAGhshMCA-PNCTkSJb9SDOmnZslwEc0Pnhd3h00pYJRnvTMQDmn6PoCRJiWq-qv0q7Evb7WjdlpakURLP_rkjG8U6MiaoHIMkH9gkdPcdT1aP8s9FZqCZ-L3rQwZVaJwFzO0F5CKX7GWAaQvyTJz4nVyEWLmKUHvWhf4BcmBXbrdjnbIpFHpz03Y5Ttwushh-g_-qha4PyiBQYaau76Wwzs4vciPh8B_iF0NvsPNoSw5BPJBdUXGTwd2sKMQkyfi5eKHtm4zZYVlfyGCzfc.bnSYfoV9rYcn667SmoB9c_XeX11RoSnpeo_DWq96mRg&dib_tag=se&keywords=sale+items&qid=1747577651&sr=8-32&tag=nicdav09-20
Unknown Product,54%,$16.47 off,13.48,29.95,https://www.amazon.com/Utopia-Bedding-4-Piece-Queen-Sheets/dp/B00NX0WXQI/ref=sr_1_8?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAeoW4Q32U-YoOX6wBODZoKOzYm2cFONZm_sQDNB5EAoWmKvhEljf8T0ULPXWDRNhrYSuj3JBFbqQ2OFHO8EZ8s1gVvyANkpbz_KJ8G1NJHYf-MUqFJ6xYVbgQsAmKHNn8issuHN3zfch1e4uNtc8sFqR9OyyUen4lPivcZnPlUz_0sE3Oq30JGwfs5VLtuNdi8QlG6b_zp5YBs6OviPRkJ_zMZlWz_Dht5VSrIsOuuWW8H_9_AWQGAqhO95bJNhA_OScaWVR7ymkr64D8zH14Z0.ZI-kbi8Dd7bbflrNTdSKhO-N3KolvART9Znx_O4SiWA&dib_tag=se&keywords=clearance+sale&qid=1747577653&sr=8-8&tag=nicdav09-20
Unknown Product,68%,$17.00 off,7.99,24.99,https://www.amazon.com/MISSWHO-Waisted-Underwear-Covergae-Postpartum/dp/B0C6TM1784/ref=sr_1_10?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAeoW4Q32U-YoOX6wBODZoKOzYm2cFONZm_sQDNB5EAoWmKvhEljf8T0ULPXWDRNhrYSuj3JBFbqQ2OFHO8EZ8s1gVvyANkpbz_KJ8G1NJHYf-MUqFJ6xYVbgQsAmKHNn8issuHN3zfch1e4uNtc8sFqR9OyyUen4lPivcZnPlUz_0sE3Oq30JGwfs5VLtuNdi8QlG6b_zp5YBs6OviPRkJ_zMZlWz_Dht5VSrIsOuuWW8H_9_AWQGAqhO95bJNhA_OScaWVR7ymkr64D8zH14Z0.ZI-kbi8Dd7bbflrNTdSKhO-N3KolvART9Znx_O4SiWA&dib_tag=se&keywords=clearance+sale&qid=1747577653&sr=8-10&tag=nicdav09-20
Unknown Product,61%,$3.05 off,1.94,4.99,https://www.amazon.com/wet-wild-Multi-Stick-Moisturizing-Cruelty-Free/dp/B0CQNQ7WL2/ref=sr_1_12?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAeoW4Q32U-YoOX6wBODZoKOzYm2cFONZm_sQDNB5EAoWmKvhEljf8T0ULPXWDRNhrYSuj3JBFbqQ2OFHO8EZ8s1gVvyANkpbz_KJ8G1NJHYf-MUqFJ6xYVbgQsAmKHNn8issuHN3zfch1e4uNtc8sFqR9OyyUen4lPivcZnPlUz_0sE3Oq30JGwfs5VLtuNdi8QlG6b_zp5YBs6OviPRkJ_zMZlWz_Dht5VSrIsOuuWW8H_9_AWQGAqhO95bJNhA_OScaWVR7ymkr64D8zH14Z0.ZI-kbi8Dd7bbflrNTdSKhO-N3KolvART9Znx_O4SiWA&dib_tag=se&keywords=clearance+sale&qid=1747577653&sr=8-12&tag=nicdav09-20
Unknown Product,60%,$15.00 off,9.99,24.99,https://www.amazon.com/K-CHEONY-Waisted-Underwear-Coverage-Breathable/dp/B0D5QY3H9Q/ref=sr_1_17?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAeoW4Q32U-YoOX6wBODZoKOzYm2cFONZm_sQDNB5EAoWmKvhEljf8T0ULPXWDRNhrYSuj3JBFbqQ2OFHO8EZ8s1gVvyANkpbz_KJ8G1NJHYf-MUqFJ6xYVbgQsAmKHNn8issuHN3zfch1e4uNtc8sFqR9OyyUen4lPivcZnPlUz_0sE3Oq30JGwfs5VLtuNdi8QlG6b_zp5YBs6OviPRkJ_zMZlWz_Dht5VSrIsOuuWW8H_9_AWQGAqhO95bJNhA_OScaWVR7ymkr64D8zH14Z0.ZI-kbi8Dd7bbflrNTdSKhO-N3KolvART9Znx_O4SiWA&dib_tag=se&keywords=clearance+sale&qid=1747577653&sr=8-17&tag=nicdav09-20
Unknown Product,82%,$24.41 off,5.0,29.41,https://www.amazon.com/l-f-Monochromatic-Multi-Stick-Glistening/dp/B07MWTH3BY/ref=sr_1_37?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAeoW4Q32U-YoOX6wBODZoKOzYm2cFONZm_sQDNB5EAoWmKvhEljf8T0ULPXWDRNhrYSuj3JBFbqQ2OFHO8EZ8s1gVvyANkpbz_KJ8G1NJHYf-MUqFJ6xYVbgQsAmKHNn8issuHN3zfch1e4uNtc8sFqR9OyyUen4lPivcZnPlUz_0sE3Oq30JGwfs5VLtuNdi8QlG6b_zp5YBs6OviPRkJ_zMZlWz_Dht5VSrIsOuuWW8H_9_AWQGAqhO95bJNhA_OScaWVR7ymkr64D8zH14Z0.ZI-kbi8Dd7bbflrNTdSKhO-N3KolvART9Znx_O4SiWA&dib_tag=se&keywords=clearance+sale&qid=1747577653&sr=8-37&tag=nicdav09-20
Unknown Product,56%,$27.01 off,20.99,48.0,https://www.amazon.com/Bali-Womens-Comfort-Revolution-White/dp/B00550PNLQ/ref=sr_1_43?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAeoW4Q32U-YoOX6wBODZoKOzYm2cFONZm_sQDNB5EAoWmKvhEljf8T0ULPXWDRNhrYSuj3JBFbqQ2OFHO8EZ8s1gVvyANkpbz_KJ8G1NJHYf-MUqFJ6xYVbgQsAmKHNn8issuHN3zfch1e4uNtc8sFqR9OyyUen4lPivcZnPlUz_0sE3Oq30JGwfs5VLtuNdi8QlG6b_zp5YBs6OviPRkJ_zMZlWz_Dht5VSrIsOuuWW8H_9_AWQGAqhO95bJNhA_OScaWVR7ymkr64D8zH14Z0.ZI-kbi8Dd7bbflrNTdSKhO-N3KolvART9Znx_O4SiWA&dib_tag=se&keywords=clearance+sale&qid=1747577653&sr=8-43&tag=nicdav09-20
Unknown Product,60%,$60.00 off,39.99,99.99,https://www.amazon.com/HUNTER-Dishwasher-Kitchen-Sharpening-Knives/dp/B09Z65MVY5/ref=sr_1_47?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAeoW4Q32U-YoOX6wBODZoKOzYm2cFONZm_sQDNB5EAoWmKvhEljf8T0ULPXWDRNhrYSuj3JBFbqQ2OFHO8EZ8s1gVvyANkpbz_KJ8G1NJHYf-MUqFJ6xYVbgQsAmKHNn8issuHN3zfch1e4uNtc8sFqR9OyyUen4lPivcZnPlUz_0sE3Oq30JGwfs5VLtuNdi8QlG6b_zp5YBs6OviPRkJ_zMZlWz_Dht5VSrIsOuuWW8H_9_AWQGAqhO95bJNhA_OScaWVR7ymkr64D8zH14Z0.ZI-kbi8Dd7bbflrNTdSKhO-N3KolvART9Znx_O4SiWA&dib_tag=se&keywords=clearance+sale&qid=1747577653&sr=8-47&tag=nicdav09-20
