Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$10.47 off,10.43,20.9,https://www.amazon.com/Amazon-Essentials-Sweatpant-heather-X-Large/dp/B07BJ8BW41?pd_rd_w=vM4Vn&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=5A205YR22GGMEPC7SHQ0&pd_rd_wg=E3koo&pd_rd_r=98fcb912-02f8-4332-b840-f0f33a68730b&pd_rd_i=B07BJ8BW41&tag=nicdav09-20
,50%,$10.00 off,9.99,19.99,https://www.amazon.com/Underwear-Waisted-Postpartum-Breathable-Multipack/dp/B08JPDF8FZ/ref=sr_1_2?dib=eyJ2IjoiMSJ9.bQIDN3aFAuCSZvyfCXfiCij4Lnbrfz0rCLtwn5sMGfx1E5eWOnGdyCbOuoDHItwvFMmj7h1RP4tZcphhdqZl3ZDZyhofpKymgceDOcqWz3lpPrOPIXoFNdl4R6qoaN-cidjwR4gni_y4xrV9iWjg6LjCRJeFyQaXaRjpfNlZ7XuhVXvtZIwXU7VA-h7SgpWsgatuZFvaQVh0N5cLnMkMpr5jPfUSvGRZK6QduiKV-V_84IOwa5ovh39ubQoXQBlCASGERiEVZMDqS5obyoqPXk1SICK5c7lUsAMeVXCoTSA.NPPikw651ZdTynxglydNmo4AHHl2tk2I3s1AFljEPQE&dib_tag=se&keywords=clothing+sale&qid=1747739469&sr=8-2&tag=nicdav09-20
Organic content,67%,$10.16 off,4.79,14.95,https://www.amazon.com/Burts-Bees-Baby-One-Piece-Jumpsuit/dp/B07M6TG6LH/ref=sr_1_3?dib=eyJ2IjoiMSJ9.bQIDN3aFAuCSZvyfCXfiCij4Lnbrfz0rCLtwn5sMGfx1E5eWOnGdyCbOuoDHItwvFMmj7h1RP4tZcphhdqZl3ZDZyhofpKymgceDOcqWz3lpPrOPIXoFNdl4R6qoaN-cidjwR4gni_y4xrV9iWjg6LjCRJeFyQaXaRjpfNlZ7XuhVXvtZIwXU7VA-h7SgpWsgatuZFvaQVh0N5cLnMkMpr5jPfUSvGRZK6QduiKV-V_84IOwa5ovh39ubQoXQBlCASGERiEVZMDqS5obyoqPXk1SICK5c7lUsAMeVXCoTSA.NPPikw651ZdTynxglydNmo4AHHl2tk2I3s1AFljEPQE&dib_tag=se&keywords=clothing+sale&qid=1747739469&sr=8-3&tag=nicdav09-20
Sustainability features,83%,$108.00 off,21.99,129.99,https://www.amazon.com/Bluetooth-Headphones-Cancelling-Waterproof-Earphones/dp/B0F1XXWV6D/ref=mp_s_a_1_8_maf_1?dib=eyJ2IjoiMSJ9.rpIb2atSu4S4V8JmoTnM20JAhhJwLujjeZYrSpDOwADw90BhuQGCGTRNHc0r2AiSFUiLdl6404HtAUBk01WnFhN_A7OjPPJN02xWGDat76OhsncTJMs-lzCe9ZmJQNFAvXzVF_C6xWBqtKAZKs6BmT-E4njivS2jiGyXtgzJer9yvs17P4TJka0YUczFJeYpvU0INcyqAPuzsD9mouHBbg.FgXVvAbKmRErGoxu9bw14LAkIHFsUtBKXl6X6kmteVE&dib_tag=se&keywords=limited+time+offer&qid=1747739477&sr=8-8&tag=nicdav09-20
The Nightingale: A Novel,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=sr_1_1?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_6Ydxg2UHZhWebO5-Nu68lFtfv2UXS_N7_y0Pd_n5RSIZdeiP2ePfz_Lmtft2UGQ3lfmooJG9PUjMVlTIvcrKTbtpBwQIkRZ4Nz0taePhLIDRX7LvEK0mPpF8RqWZ8i0fCF79jQ-e2Bqfp8_nImGfHw_75PjcFgbBl3-IFmOhHDOUEQucl2iJqj6SsI82FHqdtSuheSycITRPuq3OFegocEiHkOAGqmOPpZrMrS85vZ8xel18lul8_Acosb7ae13O8._wXo9C4EF5D9ZjOZQumPOUUwUChQUkMKnaakxNe_rTo&dib_tag=se&keywords=books+sale&qid=1747739483&sr=8-1&tag=nicdav09-20
The Great Alone: A Novel,54%,$10.28 off,8.72,19.0,https://www.amazon.com/Great-Alone-Novel-Kristin-Hannah/dp/1250229537/ref=sr_1_5?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_6Ydxg2UHZhWebO5-Nu68lFtfv2UXS_N7_y0Pd_n5RSIZdeiP2ePfz_Lmtft2UGQ3lfmooJG9PUjMVlTIvcrKTbtpBwQIkRZ4Nz0taePhLIDRX7LvEK0mPpF8RqWZ8i0fCF79jQ-e2Bqfp8_nImGfHw_75PjcFgbBl3-IFmOhHDOUEQucl2iJqj6SsI82FHqdtSuheSycITRPuq3OFegocEiHkOAGqmOPpZrMrS85vZ8xel18lul8_Acosb7ae13O8._wXo9C4EF5D9ZjOZQumPOUUwUChQUkMKnaakxNe_rTo&dib_tag=se&keywords=books+sale&qid=1747739483&sr=8-5&tag=nicdav09-20
Love and Other Words,58%,$9.96 off,7.03,16.99,https://www.amazon.com/Love-Other-Words-Christina-Lauren/dp/1501128019/ref=sr_1_6?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_6Ydxg2UHZhWebO5-Nu68lFtfv2UXS_N7_y0Pd_n5RSIZdeiP2ePfz_Lmtft2UGQ3lfmooJG9PUjMVlTIvcrKTbtpBwQIkRZ4Nz0taePhLIDRX7LvEK0mPpF8RqWZ8i0fCF79jQ-e2Bqfp8_nImGfHw_75PjcFgbBl3-IFmOhHDOUEQucl2iJqj6SsI82FHqdtSuheSycITRPuq3OFegocEiHkOAGqmOPpZrMrS85vZ8xel18lul8_Acosb7ae13O8._wXo9C4EF5D9ZjOZQumPOUUwUChQUkMKnaakxNe_rTo&dib_tag=se&keywords=books+sale&qid=1747739483&sr=8-6&tag=nicdav09-20
Where the Forest Meets the Stars,51%,$7.65 off,7.3,14.95,https://www.amazon.com/Where-Forest-Meets-Glendy-Vanderah/dp/1503904911/ref=sr_1_11?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_6Ydxg2UHZhWebO5-Nu68lFtfv2UXS_N7_y0Pd_n5RSIZdeiP2ePfz_Lmtft2UGQ3lfmooJG9PUjMVlTIvcrKTbtpBwQIkRZ4Nz0taePhLIDRX7LvEK0mPpF8RqWZ8i0fCF79jQ-e2Bqfp8_nImGfHw_75PjcFgbBl3-IFmOhHDOUEQucl2iJqj6SsI82FHqdtSuheSycITRPuq3OFegocEiHkOAGqmOPpZrMrS85vZ8xel18lul8_Acosb7ae13O8._wXo9C4EF5D9ZjOZQumPOUUwUChQUkMKnaakxNe_rTo&dib_tag=se&keywords=books+sale&qid=1747739483&sr=8-11&tag=nicdav09-20
"Flawless (Chestnut Springs, 1)",50%,$9.06 off,8.93,17.99,https://www.amazon.com/Flawless-Chestnut-Springs-Elsie-Silver/dp/1728297001/ref=sr_1_17?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_6Ydxg2UHZhWebO5-Nu68lFtfv2UXS_N7_y0Pd_n5RSIZdeiP2ePfz_Lmtft2UGQ3lfmooJG9PUjMVlTIvcrKTbtpBwQIkRZ4Nz0taePhLIDRX7LvEK0mPpF8RqWZ8i0fCF79jQ-e2Bqfp8_nImGfHw_75PjcFgbBl3-IFmOhHDOUEQucl2iJqj6SsI82FHqdtSuheSycITRPuq3OFegocEiHkOAGqmOPpZrMrS85vZ8xel18lul8_Acosb7ae13O8._wXo9C4EF5D9ZjOZQumPOUUwUChQUkMKnaakxNe_rTo&dib_tag=se&keywords=books+sale&qid=1747739483&sr=8-17&tag=nicdav09-20
Remarkably Bright Creatures: A Read with Jenna Pick,85%,$17.00 off,2.99,19.99,https://www.amazon.com/Remarkably-Bright-Creatures-Shelby-Pelt-ebook/dp/B09BNH4TLW/ref=sr_1_22?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_6Ydxg2UHZhWebO5-Nu68lFtfv2UXS_N7_y0Pd_n5RSIZdeiP2ePfz_Lmtft2UGQ3lfmooJG9PUjMVlTIvcrKTbtpBwQIkRZ4Nz0taePhLIDRX7LvEK0mPpF8RqWZ8i0fCF79jQ-e2Bqfp8_nImGfHw_75PjcFgbBl3-IFmOhHDOUEQucl2iJqj6SsI82FHqdtSuheSycITRPuq3OFegocEiHkOAGqmOPpZrMrS85vZ8xel18lul8_Acosb7ae13O8._wXo9C4EF5D9ZjOZQumPOUUwUChQUkMKnaakxNe_rTo&dib_tag=se&keywords=books+sale&qid=1747739483&sr=8-22&tag=nicdav09-20
