Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$99.00 off,99.0,198.0,https://www.amazon.com/Michael-Kors-Ruthie-Small-Crossbody/dp/B0DQ2CMJ8H?pd_rd_w=6vxo1&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=SXAP08HHA41H8EBGAYMY&pd_rd_wg=Lh0u0&pd_rd_r=7c184307-7b89-4baf-872f-157ccb15a801&pd_rd_i=B0DQ2CMJ8H&tag=nicdav09-20
56% off,56%,$42.02 off,32.98,75.0,https://www.amazon.com/PUMA-Carina-Street-Sneaker-WhiteBlackSilver/dp/B0CHT9TH9F?pd_rd_w=lKtKL&content-id=amzn1.sym.5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_p=5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_r=SXAP08HHA41H8EBGAYMY&pd_rd_wg=Lh0u0&pd_rd_r=7c184307-7b89-4baf-872f-157ccb15a801&pd_rd_i=B0CHT9TH9F&tag=nicdav09-20
"Lash Sensational Sky High Washable Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Buildable Formula, Blackest Black, 1 Count",76%,$26.35 off,8.32,34.67,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/ref=sr_1_1?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VK-RQCWejAnHEoU6Cd0ftV5YCxxeV2TAv5fgQYNyBlZWxjjV-J_bdrl_HBIrlAWt02ZUMOYR3w1cDkAqi_0wLzlbPfrCiVy4hOn_YKN3zEC0nYvvctq5kM0TliP6_4w6swwXIxVxQHPwN9ygJapkQ18jq9NUKZQto7Oj5dHTOTGK-vwfMMpgjJD9lRHks9ZoYwps7av2oFKUuwvHR6uoAeqGkj-yfA5iGPGTNsTkCvkbIB-Wa8R_MF-wKPqUD7A9LJAyJjDNbn0oORGl7kkgtfc.__48AYoCrX301YhHwcCC7xv1zRXv79ahqTDiepSnzQg&dib_tag=se&keywords=beauty+sale&qid=1748005414&rdc=1&sr=8-1&tag=nicdav09-20
"Squeeze Me Lip Balm, Moisturizing Lip Balm For A Sheer Tint Of Color, Infused With Hyaluronic Acid, Vegan & Cruelty-free, Strawberry",79%,$15.05 off,4.0,19.05,https://www.amazon.com/l-f-Moisturizing-Hyaluronic-Cruelty-free-Strawberry/dp/B0C7W6GW8P/ref=sr_1_5?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VK-RQCWejAnHEoU6Cd0ftV5YCxxeV2TAv5fgQYNyBlZWxjjV-J_bdrl_HBIrlAWt02ZUMOYR3w1cDkAqi_0wLzlbPfrCiVy4hOn_YKN3zEC0nYvvctq5kM0TliP6_4w6swwXIxVxQHPwN9ygJapkQ18jq9NUKZQto7Oj5dHTOTGK-vwfMMpgjJD9lRHks9ZoYwps7av2oFKUuwvHR6uoAeqGkj-yfA5iGPGTNsTkCvkbIB-Wa8R_MF-wKPqUD7A9LJAyJjDNbn0oORGl7kkgtfc.__48AYoCrX301YhHwcCC7xv1zRXv79ahqTDiepSnzQg&dib_tag=se&keywords=beauty+sale&qid=1748005414&sr=8-5&tag=nicdav09-20
,82%,$24.41 off,5.0,29.41,https://www.amazon.com/l-f-Monochromatic-Multi-Stick-Glistening/dp/B07MWTH3BY/ref=sr_1_6?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VK-RQCWejAnHEoU6Cd0ftV5YCxxeV2TAv5fgQYNyBlZWxjjV-J_bdrl_HBIrlAWt02ZUMOYR3w1cDkAqi_0wLzlbPfrCiVy4hOn_YKN3zEC0nYvvctq5kM0TliP6_4w6swwXIxVxQHPwN9ygJapkQ18jq9NUKZQto7Oj5dHTOTGK-vwfMMpgjJD9lRHks9ZoYwps7av2oFKUuwvHR6uoAeqGkj-yfA5iGPGTNsTkCvkbIB-Wa8R_MF-wKPqUD7A9LJAyJjDNbn0oORGl7kkgtfc.__48AYoCrX301YhHwcCC7xv1zRXv79ahqTDiepSnzQg&dib_tag=se&keywords=beauty+sale&qid=1748005414&sr=8-6&tag=nicdav09-20
Packaging efficiency,50%,$4.13 off,3.97,8.1,https://www.amazon.com/Rimmel-Natural-Bronzer-Sun-Bronze/dp/B001B0H82Q/ref=sr_1_17?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VK-RQCWejAnHEoU6Cd0ftV5YCxxeV2TAv5fgQYNyBlZWxjjV-J_bdrl_HBIrlAWt02ZUMOYR3w1cDkAqi_0wLzlbPfrCiVy4hOn_YKN3zEC0nYvvctq5kM0TliP6_4w6swwXIxVxQHPwN9ygJapkQ18jq9NUKZQto7Oj5dHTOTGK-vwfMMpgjJD9lRHks9ZoYwps7av2oFKUuwvHR6uoAeqGkj-yfA5iGPGTNsTkCvkbIB-Wa8R_MF-wKPqUD7A9LJAyJjDNbn0oORGl7kkgtfc.__48AYoCrX301YhHwcCC7xv1zRXv79ahqTDiepSnzQg&dib_tag=se&keywords=beauty+sale&qid=1748005414&sr=8-17&tag=nicdav09-20
"Lip Glowy Balm: Hydrate, Glossy, Lightweight, Moisturize & Tint with Shea Butter",65%,$35.29 off,19.0,54.29,https://www.amazon.com/Laneige-Lip-Glowy-Balm-Berry/dp/B07DY2QRF6/ref=sr_1_25?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VK-RQCWejAnHEoU6Cd0ftV5YCxxeV2TAv5fgQYNyBlZWxjjV-J_bdrl_HBIrlAWt02ZUMOYR3w1cDkAqi_0wLzlbPfrCiVy4hOn_YKN3zEC0nYvvctq5kM0TliP6_4w6swwXIxVxQHPwN9ygJapkQ18jq9NUKZQto7Oj5dHTOTGK-vwfMMpgjJD9lRHks9ZoYwps7av2oFKUuwvHR6uoAeqGkj-yfA5iGPGTNsTkCvkbIB-Wa8R_MF-wKPqUD7A9LJAyJjDNbn0oORGl7kkgtfc.__48AYoCrX301YhHwcCC7xv1zRXv79ahqTDiepSnzQg&dib_tag=se&keywords=beauty+sale&qid=1748005414&sr=8-25&tag=nicdav09-20
"Lip Liner Stay-N Peel Off Lip Stain — Long Lasting Matte Lip Tattoo Transfer Proof Lipstain Infused with Hyaluronic Acid & Vitamin E for All Skin Types — Vegan & Cruelty-Free, P-inked",88%,$88.00 off,12.0,100.0,https://www.amazon.com/Sacheu-Lip-Liner-Stay-N-Hyaluronic/dp/B0BVPNQW1C/ref=sr_1_35?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VK-RQCWejAnHEoU6Cd0ftV5YCxxeV2TAv5fgQYNyBlZWxjjV-J_bdrl_HBIrlAWt02ZUMOYR3w1cDkAqi_0wLzlbPfrCiVy4hOn_YKN3zEC0nYvvctq5kM0TliP6_4w6swwXIxVxQHPwN9ygJapkQ18jq9NUKZQto7Oj5dHTOTGK-vwfMMpgjJD9lRHks9ZoYwps7av2oFKUuwvHR6uoAeqGkj-yfA5iGPGTNsTkCvkbIB-Wa8R_MF-wKPqUD7A9LJAyJjDNbn0oORGl7kkgtfc.__48AYoCrX301YhHwcCC7xv1zRXv79ahqTDiepSnzQg&dib_tag=se&keywords=beauty+sale&qid=1748005414&sr=8-35&tag=nicdav09-20
"Glow Reviver Lip Oil, Nourishing Tinted Lip Oil For A High-shine Finish, Infused With Jojoba Oil, Vegan & Cruelty-free, Rose Envy",75%,$24.00 off,8.0,32.0,https://www.amazon.com/l-f-Reviver-Nourishing-High-shine-Cruelty-free/dp/B0CMJZ8G6Y/ref=sr_1_38?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VK-RQCWejAnHEoU6Cd0ftV5YCxxeV2TAv5fgQYNyBlZWxjjV-J_bdrl_HBIrlAWt02ZUMOYR3w1cDkAqi_0wLzlbPfrCiVy4hOn_YKN3zEC0nYvvctq5kM0TliP6_4w6swwXIxVxQHPwN9ygJapkQ18jq9NUKZQto7Oj5dHTOTGK-vwfMMpgjJD9lRHks9ZoYwps7av2oFKUuwvHR6uoAeqGkj-yfA5iGPGTNsTkCvkbIB-Wa8R_MF-wKPqUD7A9LJAyJjDNbn0oORGl7kkgtfc.__48AYoCrX301YhHwcCC7xv1zRXv79ahqTDiepSnzQg&dib_tag=se&keywords=beauty+sale&qid=1748005414&sr=8-38&tag=nicdav09-20
"SKIN Holy Hydration! Eye Cream Mini, Rich Hydrating Eye Cream For Minimizing Dark Circles, Infused With Hyaluronic Acid, Vegan & Cruelty-free",76%,$13.39 off,4.0,17.39,https://www.amazon.com/l-f-Hydration-Minimizing-Hyaluronic-Cruelty-free/dp/B0D878VYGM/ref=sr_1_39?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VK-RQCWejAnHEoU6Cd0ftV5YCxxeV2TAv5fgQYNyBlZWxjjV-J_bdrl_HBIrlAWt02ZUMOYR3w1cDkAqi_0wLzlbPfrCiVy4hOn_YKN3zEC0nYvvctq5kM0TliP6_4w6swwXIxVxQHPwN9ygJapkQ18jq9NUKZQto7Oj5dHTOTGK-vwfMMpgjJD9lRHks9ZoYwps7av2oFKUuwvHR6uoAeqGkj-yfA5iGPGTNsTkCvkbIB-Wa8R_MF-wKPqUD7A9LJAyJjDNbn0oORGl7kkgtfc.__48AYoCrX301YhHwcCC7xv1zRXv79ahqTDiepSnzQg&dib_tag=se&keywords=beauty+sale&qid=1748005414&sr=8-39&tag=nicdav09-20
