Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=JFZHe&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=6B31H4Z0YR7Q5GGGG5Y7&pd_rd_wg=P3nVq&pd_rd_r=f834f096-cf0e-4562-8889-4f56b9978c75&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
"Astercook Knife Set, 13 Pieces Kitchen Knives Set with Healthy Anti-Rust Coating, Dishwasher Safe, Stainless Steel Chef Knife Sets with 6 Blade Guards, Perfect Holiday Gifts for Kitchen",64%,$32.01 off,17.98,49.99,https://www.amazon.com/Astercook-Kitchen-Anti-Rust-Dishwasher-Stainless/dp/B0D9B96TBX/ref=sr_1_1?dib=eyJ2IjoiMSJ9.hq6MrWpNKIqzCTHaCvokNXAxAnK6yx-m2l5Ie9hb8K336bdCMRwevB36HGYCKt1nwat3rXmzKSJD7ZGARwywzMmODsaz83rm1cmLalH9UKbR5eZA3QSo71TlSuHUz3EF_UI_Ai9saHeb1iJCZuW-PC8LG6UqVXVmKMuBsBI6vUdWCg0avQj2q5CnxgOElPKEImQFF-2fof5gIlNVhsj0s5fAkb2pSu7F10oiEV9vOwKB3erGCyUi1Z0SxDni0QkeJG2DYHoxZAV-EQw2sMEzNrEbU7nhzuQdQK2-ArREE3Y.tuy6LcqhmeTuIw-EmMKknD6yt4hRwQ1n8hStdJnWlKA&dib_tag=se&keywords=kitchen+deals&qid=1748070659&sr=8-1&tag=nicdav09-20
"Knife Set, HUNTER.DUAL 15 Pcs Kitchen Knife Set with Block Self Sharpening, Dishwasher Safe, Anti-slip Handle, Black",60%,$60.01 off,39.98,99.99,https://www.amazon.com/HUNTER-Dishwasher-Kitchen-Sharpening-Knives/dp/B09Z65MVY5/ref=sr_1_6?dib=eyJ2IjoiMSJ9.hq6MrWpNKIqzCTHaCvokNXAxAnK6yx-m2l5Ie9hb8K336bdCMRwevB36HGYCKt1nwat3rXmzKSJD7ZGARwywzMmODsaz83rm1cmLalH9UKbR5eZA3QSo71TlSuHUz3EF_UI_Ai9saHeb1iJCZuW-PC8LG6UqVXVmKMuBsBI6vUdWCg0avQj2q5CnxgOElPKEImQFF-2fof5gIlNVhsj0s5fAkb2pSu7F10oiEV9vOwKB3erGCyUi1Z0SxDni0QkeJG2DYHoxZAV-EQw2sMEzNrEbU7nhzuQdQK2-ArREE3Y.tuy6LcqhmeTuIw-EmMKknD6yt4hRwQ1n8hStdJnWlKA&dib_tag=se&keywords=kitchen+deals&qid=1748070659&sr=8-6&tag=nicdav09-20
Recycled materials,55%,$44.00 off,35.99,79.99,https://www.amazon.com/CAROTE-Dishwasher-Versatile-Detachable-Induction/dp/B0DHNGHGLQ/ref=sr_1_15?dib=eyJ2IjoiMSJ9.hq6MrWpNKIqzCTHaCvokNXAxAnK6yx-m2l5Ie9hb8K336bdCMRwevB36HGYCKt1nwat3rXmzKSJD7ZGARwywzMmODsaz83rm1cmLalH9UKbR5eZA3QSo71TlSuHUz3EF_UI_Ai9saHeb1iJCZuW-PC8LG6UqVXVmKMuBsBI6vUdWCg0avQj2q5CnxgOElPKEImQFF-2fof5gIlNVhsj0s5fAkb2pSu7F10oiEV9vOwKB3erGCyUi1Z0SxDni0QkeJG2DYHoxZAV-EQw2sMEzNrEbU7nhzuQdQK2-ArREE3Y.tuy6LcqhmeTuIw-EmMKknD6yt4hRwQ1n8hStdJnWlKA&dib_tag=se&keywords=kitchen+deals&qid=1748070659&sr=8-15&tag=nicdav09-20
"Brewin Professional Kitchen Knives, 3PC Chef Knife Set Sharp Knives for Kitchen High Carbon Stainless Steel, Japanese Cooking Knife with Gift Box",50%,$34.00 off,32.99,66.99,https://www.amazon.com/Brewin-Professional-Chef-Knife-Set/dp/B09YQXJDX5/ref=sr_1_36?dib=eyJ2IjoiMSJ9.hq6MrWpNKIqzCTHaCvokNXAxAnK6yx-m2l5Ie9hb8K336bdCMRwevB36HGYCKt1nwat3rXmzKSJD7ZGARwywzMmODsaz83rm1cmLalH9UKbR5eZA3QSo71TlSuHUz3EF_UI_Ai9saHeb1iJCZuW-PC8LG6UqVXVmKMuBsBI6vUdWCg0avQj2q5CnxgOElPKEImQFF-2fof5gIlNVhsj0s5fAkb2pSu7F10oiEV9vOwKB3erGCyUi1Z0SxDni0QkeJG2DYHoxZAV-EQw2sMEzNrEbU7nhzuQdQK2-ArREE3Y.tuy6LcqhmeTuIw-EmMKknD6yt4hRwQ1n8hStdJnWlKA&dib_tag=se&keywords=kitchen+deals&qid=1748070659&sr=8-36&tag=nicdav09-20
"Knife Set, Astercook 6 Piece Khaki Kitchen Knife Set, Non-stick Stainless Steel Knife Block Set, Anti-Rust Dishwasher Safe Knife Set with Block",50%,$20.00 off,19.99,39.99,https://www.amazon.com/Astercook-Non-stick-Stainless-Anti-Rust-Dishwasher/dp/B0DMDXQ65K/ref=sr_1_37?dib=eyJ2IjoiMSJ9.hq6MrWpNKIqzCTHaCvokNXAxAnK6yx-m2l5Ie9hb8K336bdCMRwevB36HGYCKt1nwat3rXmzKSJD7ZGARwywzMmODsaz83rm1cmLalH9UKbR5eZA3QSo71TlSuHUz3EF_UI_Ai9saHeb1iJCZuW-PC8LG6UqVXVmKMuBsBI6vUdWCg0avQj2q5CnxgOElPKEImQFF-2fof5gIlNVhsj0s5fAkb2pSu7F10oiEV9vOwKB3erGCyUi1Z0SxDni0QkeJG2DYHoxZAV-EQw2sMEzNrEbU7nhzuQdQK2-ArREE3Y.tuy6LcqhmeTuIw-EmMKknD6yt4hRwQ1n8hStdJnWlKA&dib_tag=se&keywords=kitchen+deals&qid=1748070659&sr=8-37&tag=nicdav09-20
"imarku Chef Knife 7 Inch Kitchen Knife Ultra Sharp Santoku Knife - 7Cr17Mov Japanese Chefs Knife, Kitchen Gadgets 2025, Birthday Gifts for Him Her, Best Gifts for Women Men",61%,$43.35 off,26.64,69.99,https://www.amazon.com/Santoku-Knife-Stainless-Ergonomic-Restaurant/dp/B0865TNBKC/ref=sr_1_43?dib=eyJ2IjoiMSJ9.hq6MrWpNKIqzCTHaCvokNXAxAnK6yx-m2l5Ie9hb8K336bdCMRwevB36HGYCKt1nwat3rXmzKSJD7ZGARwywzMmODsaz83rm1cmLalH9UKbR5eZA3QSo71TlSuHUz3EF_UI_Ai9saHeb1iJCZuW-PC8LG6UqVXVmKMuBsBI6vUdWCg0avQj2q5CnxgOElPKEImQFF-2fof5gIlNVhsj0s5fAkb2pSu7F10oiEV9vOwKB3erGCyUi1Z0SxDni0QkeJG2DYHoxZAV-EQw2sMEzNrEbU7nhzuQdQK2-ArREE3Y.tuy6LcqhmeTuIw-EmMKknD6yt4hRwQ1n8hStdJnWlKA&dib_tag=se&keywords=kitchen+deals&qid=1748070659&sr=8-43&tag=nicdav09-20
,50%,$80.00 off,79.99,159.99,https://www.amazon.com/TGLLM-Bluetooth-Electronic-Punching-Equipment/dp/B0CRL3Y11H/ref=mp_s_a_1_12?dib=eyJ2IjoiMSJ9.lRVAldT718sYHTkwGIH_3ykNSQsEyBJKMOWKPr-doZGq4QNcd9IqPRD1djFwoonaQ5VjWN3lhIi_KmYhPjSAvbrbJ3jZJ8cKszxqBOk8-MbhcJQnI5tG8biiyynFDOYzJm2Nxyhrt4i-Uqwxepl0zuogTJGh5THz-euRDFR390vc1R_5lcAa9dzxk7-VbSp8Hj4w-nT7xHCGkl63KNDpSQ.qCWqeIxZzKx9VgKBYSWQQKdUCK-nml5oE-ZixT0t-7Y&dib_tag=se&keywords=electronics+deals&qid=1748070662&sr=8-12&tag=nicdav09-20
The Nightingale: A Novel,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=sr_1_1?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KSY_akiLq6kX7xfPrTD4aJ_seBCmzSh2AVaQbSuloqPOs1AJU8CxrauCVbiIvCCwT48P7A0-XdmvATbLmCqhHeQlhnol4QGXbzni9HqcYZ5VNuJR4BT9mKJprJYjqruw0YQgkRVd_Npugpw4ko9uwcKR7m86OOCbghcSlwa9FvqPjp4R24242Fgv_TOKZfyrJIbb0YlHpQPVBIiwI_ZVJmQ.GXnbd_xupjREzNj94ZAva5giofAC0nKLiVKZXwNVvQI&dib_tag=se&keywords=books+sale&qid=1748070667&sr=8-1&tag=nicdav09-20
The Great Alone: A Novel,54%,$10.28 off,8.72,19.0,https://www.amazon.com/Great-Alone-Novel-Kristin-Hannah/dp/1250229537/ref=sr_1_4?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KSY_akiLq6kX7xfPrTD4aJ_seBCmzSh2AVaQbSuloqPOs1AJU8CxrauCVbiIvCCwT48P7A0-XdmvATbLmCqhHeQlhnol4QGXbzni9HqcYZ5VNuJR4BT9mKJprJYjqruw0YQgkRVd_Npugpw4ko9uwcKR7m86OOCbghcSlwa9FvqPjp4R24242Fgv_TOKZfyrJIbb0YlHpQPVBIiwI_ZVJmQ.GXnbd_xupjREzNj94ZAva5giofAC0nKLiVKZXwNVvQI&dib_tag=se&keywords=books+sale&qid=1748070667&sr=8-4&tag=nicdav09-20
