Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$99.00 off,99.0,198.0,https://www.amazon.com/Michael-Kors-Ruthie-Small-Crossbody/dp/B0DQ2CMJ8H?pd_rd_w=y0xW1&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=Y85BE7NR4QC3BDV4588A&pd_rd_wg=ZNgcD&pd_rd_r=ff0151b3-53b9-419c-bc47-09e61228ad6d&pd_rd_i=B0DQ2CMJ8H&tag=nicdav09-20
"Astercook Knife Set, 13 Pieces Kitchen Knives Set with Healthy Anti-Rust Coating, Dishwasher Safe, Stainless Steel Chef Knife Sets with 6 Blade Guards, Perfect Holiday Gifts for Kitchen",64%,$32.01 off,17.98,49.99,https://www.amazon.com/Astercook-Kitchen-Anti-Rust-Dishwasher-Stainless/dp/B0D9B96TBX/ref=sr_1_9?dib=eyJ2IjoiMSJ9.mvQWQ1Kl5Sjs3T16PDFZvHB5wjTWCLSy56fFXALvlywv_Uao9W7xBsce61AbXOJy3BFFjXFNmAW3SqKWqMUBXEuYWZKLAGMQNc8WY8-TYYBbhl0sDewuhCB1D1O6DCCUa5G-lzh2nDdknN9O3dj6VgGLiXJoTDxqXiuSX6Li6DQU6_3X8YKpswwXQLomiERv8Py5Cic3DcBYwBH22uSmfdBfzFivg9AAVT8i2jyu7OYcH_MQpTLJ4K8qh6m5WFPQus4T8IgH3PLdfa4_i-QVIAxnAKYl8ESWrN8nje6G_bE.bcAWl3L5OpX-q3LpO_zCWPuMPVi4S94Ms1eJ79KgaHI&dib_tag=se&keywords=home+sale&qid=1748011289&sr=8-9&tag=nicdav09-20
"Yankee Candle Pink Sands Scented, Classic 22oz Large Jar Single Wick Candle, Over 110 Hours of Burn Time, Perfect for Creating Relaxing Atmosphere",50%,$15.50 off,15.49,30.99,https://www.amazon.com/Yankee-Candle-Large-Pink-Sands/dp/B004G9C0SQ/ref=sr_1_37?dib=eyJ2IjoiMSJ9.mvQWQ1Kl5Sjs3T16PDFZvHB5wjTWCLSy56fFXALvlywv_Uao9W7xBsce61AbXOJy3BFFjXFNmAW3SqKWqMUBXEuYWZKLAGMQNc8WY8-TYYBbhl0sDewuhCB1D1O6DCCUa5G-lzh2nDdknN9O3dj6VgGLiXJoTDxqXiuSX6Li6DQU6_3X8YKpswwXQLomiERv8Py5Cic3DcBYwBH22uSmfdBfzFivg9AAVT8i2jyu7OYcH_MQpTLJ4K8qh6m5WFPQus4T8IgH3PLdfa4_i-QVIAxnAKYl8ESWrN8nje6G_bE.bcAWl3L5OpX-q3LpO_zCWPuMPVi4S94Ms1eJ79KgaHI&dib_tag=se&keywords=home+sale&qid=1748011289&sr=8-37&tag=nicdav09-20
,50%,$15.00 off,14.99,29.99,https://www.amazon.com/Meoky-Tumbler-Insulated-Stainless-Carnival/dp/B0CHF39252/ref=sr_1_45?dib=eyJ2IjoiMSJ9.mvQWQ1Kl5Sjs3T16PDFZvHB5wjTWCLSy56fFXALvlywv_Uao9W7xBsce61AbXOJy3BFFjXFNmAW3SqKWqMUBXEuYWZKLAGMQNc8WY8-TYYBbhl0sDewuhCB1D1O6DCCUa5G-lzh2nDdknN9O3dj6VgGLiXJoTDxqXiuSX6Li6DQU6_3X8YKpswwXQLomiERv8Py5Cic3DcBYwBH22uSmfdBfzFivg9AAVT8i2jyu7OYcH_MQpTLJ4K8qh6m5WFPQus4T8IgH3PLdfa4_i-QVIAxnAKYl8ESWrN8nje6G_bE.bcAWl3L5OpX-q3LpO_zCWPuMPVi4S94Ms1eJ79KgaHI&dib_tag=se&keywords=home+sale&qid=1748011289&sr=8-45&tag=nicdav09-20
Safer chemicals,53%,$15.90 off,14.05,29.95,https://www.amazon.com/Utopia-Bedding-4-Piece-Queen-Sheets/dp/B00NX0WXQI/ref=sr_1_10?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAePBrZINE4k4bl1mHQN8B6tt28fO4y0Zly7i0W9sIZAmxJpexYrLHQHQgG50zUGlAHjacXG8crDhgudhzNLrQRpg40QbLsc-j-tRdPyNBgQSt6pUHVywHjvxpqgAepSGCZk2xUUwoC-5dx_at_ArMnRXs1CDTYdOGw2PebLSoB0xMWO_W72cDUUZB1hpbESOVwbSfpdD-v9tLpLH-_rzZ7ye0rGh63yeJsM4Oloh4ZJqkx8pSStQJ23tbYNGp19jZZ1XtEU2G72CU_bCGFyNicM.0kNJ9Y6HkwaIXJAAyMedE3Cw1uEgujh0YOyCvvot9J4&dib_tag=se&keywords=clearance+sale&qid=1748011293&sr=8-10&tag=nicdav09-20
"Blue Marble Glow In The Dark Advent Calendar 2024 – Christmas Countdown Calendar with 24 Science Activities, Experiments & Animal Figures | Fun & Educational Kids Advent Calendar",56%,$4.78 off,3.65,8.43,https://www.amazon.com/Blue-Marble-Glow-Advent-Calendar/dp/B0D33YH5ZK/ref=sr_1_42?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAePBrZINE4k4bl1mHQN8B6tt28fO4y0Zly7i0W9sIZAmxJpexYrLHQHQgG50zUGlAHjacXG8crDhgudhzNLrQRpg40QbLsc-j-tRdPyNBgQSt6pUHVywHjvxpqgAepSGCZk2xUUwoC-5dx_at_ArMnRXs1CDTYdOGw2PebLSoB0xMWO_W72cDUUZB1hpbESOVwbSfpdD-v9tLpLH-_rzZ7ye0rGh63yeJsM4Oloh4ZJqkx8pSStQJ23tbYNGp19jZZ1XtEU2G72CU_bCGFyNicM.0kNJ9Y6HkwaIXJAAyMedE3Cw1uEgujh0YOyCvvot9J4&dib_tag=se&keywords=clearance+sale&qid=1748011293&sr=8-42&tag=nicdav09-20
"Astercook 21 Pcs Pots and Pans Set Non Stick, Ceramic Cookware Set Detachable Handle, RV Kitchen Cooking Set Removable Handles, Oven Safe, Induction Ready, Stackable Non-stick Set, Cream White",52%,$73.51 off,66.48,139.99,https://www.amazon.com/Astercook-Detachable-Removable-Induction-Stackable/dp/B0DB6ZH1M9/ref=sr_1_45?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAePBrZINE4k4bl1mHQN8B6tt28fO4y0Zly7i0W9sIZAmxJpexYrLHQHQgG50zUGlAHjacXG8crDhgudhzNLrQRpg40QbLsc-j-tRdPyNBgQSt6pUHVywHjvxpqgAepSGCZk2xUUwoC-5dx_at_ArMnRXs1CDTYdOGw2PebLSoB0xMWO_W72cDUUZB1hpbESOVwbSfpdD-v9tLpLH-_rzZ7ye0rGh63yeJsM4Oloh4ZJqkx8pSStQJ23tbYNGp19jZZ1XtEU2G72CU_bCGFyNicM.0kNJ9Y6HkwaIXJAAyMedE3Cw1uEgujh0YOyCvvot9J4&dib_tag=se&keywords=clearance+sale&qid=1748011293&sr=8-45&tag=nicdav09-20
"Knife Set, HUNTER.DUAL 15 Pcs Kitchen Knife Set with Block Self Sharpening, Dishwasher Safe, Anti-slip Handle, Black",60%,$60.01 off,39.98,99.99,https://www.amazon.com/HUNTER-Dishwasher-Kitchen-Sharpening-Knives/dp/B09Z65MVY5/ref=sr_1_47?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAePBrZINE4k4bl1mHQN8B6tt28fO4y0Zly7i0W9sIZAmxJpexYrLHQHQgG50zUGlAHjacXG8crDhgudhzNLrQRpg40QbLsc-j-tRdPyNBgQSt6pUHVywHjvxpqgAepSGCZk2xUUwoC-5dx_at_ArMnRXs1CDTYdOGw2PebLSoB0xMWO_W72cDUUZB1hpbESOVwbSfpdD-v9tLpLH-_rzZ7ye0rGh63yeJsM4Oloh4ZJqkx8pSStQJ23tbYNGp19jZZ1XtEU2G72CU_bCGFyNicM.0kNJ9Y6HkwaIXJAAyMedE3Cw1uEgujh0YOyCvvot9J4&dib_tag=se&keywords=clearance+sale&qid=1748011293&sr=8-47&tag=nicdav09-20
"Final Offer (Dreamland Billionaires, 3)",62%,$11.29 off,6.7,17.99,https://www.amazon.com/Final-Offer-Dreamland-Billionaires-3/dp/172827222X/ref=sr_1_20?dib=eyJ2IjoiMSJ9.KislBQApfexidDFzC8zPC6oc0e6yAMyH42IdymBgQSBTrlgwDjBAgTPpRXeh6rO_IV444XyGdIyAMy36wbsjnE_SAYL2t-LIjd4aodXRyNsfYw5Z2HCah7DVIFCaYRjfyBY3sardI4LPEz4yH5e9j6lvhwAdvifOXeIwjKpOW0MT7IVNs_-qRZX62M56jzFmlRBZVgi_1y95ZtM_jV09U2SJRRZkXAYaqrJZvnId8MXw0IzGAvcAHQEuI4ueu--LWlIFY2XOARPjd981J7cqOU2UzKrwl63pNW0fI9LVknA.jMerMVyiTsANzEoSGky5pacF_CYM851y-2BMdHCOtlU&dib_tag=se&keywords=special+offer&qid=1748011295&sr=8-20&tag=nicdav09-20
"Knife Set, Astercook 6 Piece Khaki Kitchen Knife Set, Non-stick Stainless Steel Knife Block Set, Anti-Rust Dishwasher Safe Knife Set with Block",50%,$20.00 off,19.99,39.99,https://www.amazon.com/Astercook-Non-stick-Stainless-Anti-Rust-Dishwasher/dp/B0DMDXQ65K/ref=sr_1_26?dib=eyJ2IjoiMSJ9.KislBQApfexidDFzC8zPC6oc0e6yAMyH42IdymBgQSBTrlgwDjBAgTPpRXeh6rO_IV444XyGdIyAMy36wbsjnE_SAYL2t-LIjd4aodXRyNsfYw5Z2HCah7DVIFCaYRjfyBY3sardI4LPEz4yH5e9j6lvhwAdvifOXeIwjKpOW0MT7IVNs_-qRZX62M56jzFmlRBZVgi_1y95ZtM_jV09U2SJRRZkXAYaqrJZvnId8MXw0IzGAvcAHQEuI4ueu--LWlIFY2XOARPjd981J7cqOU2UzKrwl63pNW0fI9LVknA.jMerMVyiTsANzEoSGky5pacF_CYM851y-2BMdHCOtlU&dib_tag=se&keywords=special+offer&qid=1748011295&sr=8-26&tag=nicdav09-20
Recycled materials,55%,$44.00 off,35.99,79.99,https://www.amazon.com/CAROTE-Dishwasher-Versatile-Detachable-Induction/dp/B0DHNGHGLQ/ref=sr_1_26?dib=eyJ2IjoiMSJ9.9k-KAW0Ae4BXa97gJuZWzGtQFbFrXaYL33KiJLW3YeTvX83Qn_8gStH_lLKHhGHlhnvyUAH7UTosFnZneb6uDdc2u7TeLpa_Wy7Ohy3aT9bYuPkbR0U2LHRtfODwhXpmcGpvdJZR0IcO8_7sHhUJDfkJrjddmJ0iA5YO-UbM1LbbX3srDR0xmquAmO2VgtkCImQFF-2fof5gIlNVhsj0s8ulsR2vpPQ_veTp5pdiYIEOLYE5cEmB4cAmccENR5aDWgoZV1K6h9mBVU8BHNOwlV4Nr709M5zxiADlDxyKp7M.82286t10CshsDCUr8bCMHa86v5neFMyg-qK_BxSKwM8&dib_tag=se&keywords=kitchen+deals&qid=1748011297&sr=8-26&tag=nicdav09-20
"Brewin Professional Kitchen Knives, 3PC Chef Knife Set Sharp Knives for Kitchen High Carbon Stainless Steel, Japanese Cooking Knife with Gift Box",50%,$34.00 off,32.99,66.99,https://www.amazon.com/Brewin-Professional-Chef-Knife-Set/dp/B09YQXJDX5/ref=sr_1_48?dib=eyJ2IjoiMSJ9.9k-KAW0Ae4BXa97gJuZWzGtQFbFrXaYL33KiJLW3YeTvX83Qn_8gStH_lLKHhGHlhnvyUAH7UTosFnZneb6uDdc2u7TeLpa_Wy7Ohy3aT9bYuPkbR0U2LHRtfODwhXpmcGpvdJZR0IcO8_7sHhUJDfkJrjddmJ0iA5YO-UbM1LbbX3srDR0xmquAmO2VgtkCImQFF-2fof5gIlNVhsj0s8ulsR2vpPQ_veTp5pdiYIEOLYE5cEmB4cAmccENR5aDWgoZV1K6h9mBVU8BHNOwlV4Nr709M5zxiADlDxyKp7M.82286t10CshsDCUr8bCMHa86v5neFMyg-qK_BxSKwM8&dib_tag=se&keywords=kitchen+deals&qid=1748011297&sr=8-48&tag=nicdav09-20
