Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=cUxEa&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=9ATCS0Y97RKP1ARFEE9V&pd_rd_wg=QvxTz&pd_rd_r=0445a10a-3b4b-4a7e-a72c-e4c0e2c7a929&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
56% off,56%,$42.02 off,32.98,75.0,https://www.amazon.com/PUMA-Carina-Street-Sneaker-WhiteBlackSilver/dp/B0CHT9TH9F?pd_rd_w=JyMMw&content-id=amzn1.sym.5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_p=5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_r=9ATCS0Y97RKP1ARFEE9V&pd_rd_wg=QvxTz&pd_rd_r=0445a10a-3b4b-4a7e-a72c-e4c0e2c7a929&pd_rd_i=B0CHT9TH9F&tag=nicdav09-20
,61%,$3.05 off,1.94,4.99,https://www.amazon.com/wet-wild-Multi-Stick-Moisturizing-Cruelty-Free/dp/B0CQNQ7WL2/ref=sr_1_1?dib=eyJ2IjoiMSJ9.v2rAoaD9dDp5ch1L4Mdw7VBks4K8GjfJihaJ0Bn3bi5FBbXoZyNlmXb4JprSxRUKGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IPKJpY0WIXodQ2Yt8NARTtLtQNbx7KlKQhthWq9AnXbddjJ4fNX3Tf4FNJyz77apYW06ARh5UUvffVGxeE24zVFDVxG6S3lzNTaXpWD-IiNArcyHRJa-j3_V53Ca8dGPL03WxXVFtt5_xluEqCPURTI.kc4SjS0zmIjxc3tREcm0kshrLLj9lVJbtHUKEQ2TFkk&dib_tag=se&keywords=beauty+deals&qid=1747962001&sr=8-1&tag=nicdav09-20
"Lash Sensational Sky High Washable Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Buildable Formula, Blackest Black, 1 Count",76%,$26.35 off,8.32,34.67,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/ref=sr_1_7?dib=eyJ2IjoiMSJ9.v2rAoaD9dDp5ch1L4Mdw7VBks4K8GjfJihaJ0Bn3bi5FBbXoZyNlmXb4JprSxRUKGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IPKJpY0WIXodQ2Yt8NARTtLtQNbx7KlKQhthWq9AnXbddjJ4fNX3Tf4FNJyz77apYW06ARh5UUvffVGxeE24zVFDVxG6S3lzNTaXpWD-IiNArcyHRJa-j3_V53Ca8dGPL03WxXVFtt5_xluEqCPURTI.kc4SjS0zmIjxc3tREcm0kshrLLj9lVJbtHUKEQ2TFkk&dib_tag=se&keywords=beauty+deals&qid=1747962001&rdc=1&sr=8-7&tag=nicdav09-20
Packaging efficiency,50%,$4.13 off,3.97,8.1,https://www.amazon.com/Rimmel-Natural-Bronzer-Sun-Bronze/dp/B001B0H82Q/ref=sr_1_17?dib=eyJ2IjoiMSJ9.v2rAoaD9dDp5ch1L4Mdw7VBks4K8GjfJihaJ0Bn3bi5FBbXoZyNlmXb4JprSxRUKGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IPKJpY0WIXodQ2Yt8NARTtLtQNbx7KlKQhthWq9AnXbddjJ4fNX3Tf4FNJyz77apYW06ARh5UUvffVGxeE24zVFDVxG6S3lzNTaXpWD-IiNArcyHRJa-j3_V53Ca8dGPL03WxXVFtt5_xluEqCPURTI.kc4SjS0zmIjxc3tREcm0kshrLLj9lVJbtHUKEQ2TFkk&dib_tag=se&keywords=beauty+deals&qid=1747962001&sr=8-17&tag=nicdav09-20
Carbon impact,67%,$48.85 off,22.99,71.84,https://www.amazon.com/KAHI-Wrinkle-Hydrating-Moisture-Moisturizer/dp/B0DDC3QGJL/ref=sr_1_27?dib=eyJ2IjoiMSJ9.v2rAoaD9dDp5ch1L4Mdw7VBks4K8GjfJihaJ0Bn3bi5FBbXoZyNlmXb4JprSxRUKGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IPKJpY0WIXodQ2Yt8NARTtLtQNbx7KlKQhthWq9AnXbddjJ4fNX3Tf4FNJyz77apYW06ARh5UUvffVGxeE24zVFDVxG6S3lzNTaXpWD-IiNArcyHRJa-j3_V53Ca8dGPL03WxXVFtt5_xluEqCPURTI.kc4SjS0zmIjxc3tREcm0kshrLLj9lVJbtHUKEQ2TFkk&dib_tag=se&keywords=beauty+deals&qid=1747962001&sr=8-27&tag=nicdav09-20
"Natural Shea Lip Balm- Birthday Cake, All-Day Moisture Lip Care Products, 0.14 oz",86%,$22.67 off,3.69,26.36,https://www.amazon.com/eos-Natural-Birthday-Moisture-Products/dp/B0B2TKJVDH/ref=sr_1_28?dib=eyJ2IjoiMSJ9.v2rAoaD9dDp5ch1L4Mdw7VBks4K8GjfJihaJ0Bn3bi5FBbXoZyNlmXb4JprSxRUKGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IPKJpY0WIXodQ2Yt8NARTtLtQNbx7KlKQhthWq9AnXbddjJ4fNX3Tf4FNJyz77apYW06ARh5UUvffVGxeE24zVFDVxG6S3lzNTaXpWD-IiNArcyHRJa-j3_V53Ca8dGPL03WxXVFtt5_xluEqCPURTI.kc4SjS0zmIjxc3tREcm0kshrLLj9lVJbtHUKEQ2TFkk&dib_tag=se&keywords=beauty+deals&qid=1747962001&rdc=1&sr=8-28&tag=nicdav09-20
"Yerba Mate Wake Up Eye Gel - Yerba Mate, Hyaluronic Acid and Caffeine to Hydrate, Minimize Puffiness and Swelling - Skincare for Face",50%,$5.98 off,5.98,11.96,https://www.amazon.com/Good-Molecules-Formulated-Revitalize-Fragrance/dp/B091NJQ29P/ref=sr_1_29?dib=eyJ2IjoiMSJ9.v2rAoaD9dDp5ch1L4Mdw7VBks4K8GjfJihaJ0Bn3bi5FBbXoZyNlmXb4JprSxRUKGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IPKJpY0WIXodQ2Yt8NARTtLtQNbx7KlKQhthWq9AnXbddjJ4fNX3Tf4FNJyz77apYW06ARh5UUvffVGxeE24zVFDVxG6S3lzNTaXpWD-IiNArcyHRJa-j3_V53Ca8dGPL03WxXVFtt5_xluEqCPURTI.kc4SjS0zmIjxc3tREcm0kshrLLj9lVJbtHUKEQ2TFkk&dib_tag=se&keywords=beauty+deals&qid=1747962001&sr=8-29&tag=nicdav09-20
"Cash Vault Money Savings Box, Piggy Bank for Adults Kids, Coin Bank for Boys and Girls, 10000 Savings Challenge Box, Wooden Cash Savings Box with 10 Money Target",50%,$5.00 off,4.99,9.99,https://www.amazon.com/Savings-Adults-Challenge-Wooden-Target/dp/B0DG99JXMN/ref=sr_1_3?dib=eyJ2IjoiMSJ9.MKHb6J7P7Au1s5SH96zkq8imVKRBU01faad2KDDraA9d8fBPKbhELGBwmEA2h2wBFKBB2l5tEHBPbGZwS3YJi0ZegtriStepqOTrq_2Mi5QPnrW2oXQUDLgOw8UoDjYEVyt6bQ4oJ9hlczyd5eXdiYfqY-ZYX7jkBkqrXSCe3D5EO6QuRsIje-8VckI2HffS6zxkyW6Q2_6mDP5mPJOIHowpJcRZsTRmple_fGPy9UGe5EDEXu9UDTHnAThPB8Ow3h9mgVgIhL3hVSNYjkoiqCm0i99cqCmLoeWnJeW2Wt8.RSK8mNnIH5RLn-uCTOuY6ZzAiX3EflKJ_2JTVCSWPyM&dib_tag=se&keywords=big+savings&qid=1747962005&sr=8-3&tag=nicdav09-20
The Beardstown Ladies' Guide to Smart Spending for Big Savings: How to Save for a Rainy Day Without Sacrificing Your Lifestyle,71%,$13.82 off,5.63,19.45,https://www.amazon.com/Beardstown-Ladies-Guide-Spending-Savings/dp/0786862653/ref=sr_1_23?dib=eyJ2IjoiMSJ9.MKHb6J7P7Au1s5SH96zkq8imVKRBU01faad2KDDraA9d8fBPKbhELGBwmEA2h2wBFKBB2l5tEHBPbGZwS3YJi0ZegtriStepqOTrq_2Mi5QPnrW2oXQUDLgOw8UoDjYEVyt6bQ4oJ9hlczyd5eXdiYfqY-ZYX7jkBkqrXSCe3D5EO6QuRsIje-8VckI2HffS6zxkyW6Q2_6mDP5mPJOIHowpJcRZsTRmple_fGPy9UGe5EDEXu9UDTHnAThPB8Ow3h9mgVgIhL3hVSNYjkoiqCm0i99cqCmLoeWnJeW2Wt8.RSK8mNnIH5RLn-uCTOuY6ZzAiX3EflKJ_2JTVCSWPyM&dib_tag=se&keywords=big+savings&qid=1747962005&sr=8-23&tag=nicdav09-20
