Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=vSR6B&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=SJNBBQ5FW8RXFHGKW601&pd_rd_wg=GaZgQ&pd_rd_r=99ccf1b7-a51b-4454-880a-3d73dd80794a&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
56% off,56%,$42.02 off,32.98,75.0,https://www.amazon.com/PUMA-Carina-Street-Sneaker-WhiteBlackSilver/dp/B0CHT9TH9F?pd_rd_w=N82rK&content-id=amzn1.sym.5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_p=5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_r=SJNBBQ5FW8RXFHGKW601&pd_rd_wg=GaZgQ&pd_rd_r=99ccf1b7-a51b-4454-880a-3d73dd80794a&pd_rd_i=B0CHT9TH9F&tag=nicdav09-20
Eat Right for 4 Your Type: Complete Blood Type Encyclopedia,62%,$20.01 off,11.99,32.0,https://www.amazon.com/Eat-Right-Your-Type-Encyclopedia/dp/1573229202/ref=sr_1_11?dib=eyJ2IjoiMSJ9.TofGze89f2m_jYCiyxNoqLGTjdNrqpd4GzZgo6bloQ9ZoZoALB1i99PZ8YP4Pm-hj3V6k8cHIodW15bc8M-iQe2X0Plhar6XkuhC0CCfUzZI9iCc8kKYCx-l3KkLo3P2SGbcv_-b467OFH2dFdQPCOzM5d2akA8hmB1QNoIai5iwaSij9Dm6zi3co1KmOIQYdA-pE29blJxjktIlU-Agf-zYg4_dhv03Ai-hoLRdPN5TAqIvc1UEqgM2KB97M_DA2u0hKa6QC7fKsTzykvhVcR8rpwgx1eRmJ-bXiMVmRkk.ODPzQVCItcPAW04qi1RSoVyt9C_ZWMfWu5b_aBSi_N8&dib_tag=se&keywords=price+reduction&qid=1747977173&sr=8-11&tag=nicdav09-20
Integrated Cost Reduction,58%,$29.45 off,20.5,49.95,https://www.amazon.com/Integrated-Cost-Reduction-Ron-Nussle/dp/159429013X/ref=sr_1_34?dib=eyJ2IjoiMSJ9.TofGze89f2m_jYCiyxNoqLGTjdNrqpd4GzZgo6bloQ9ZoZoALB1i99PZ8YP4Pm-hj3V6k8cHIodW15bc8M-iQe2X0Plhar6XkuhC0CCfUzZI9iCc8kKYCx-l3KkLo3P2SGbcv_-b467OFH2dFdQPCOzM5d2akA8hmB1QNoIai5iwaSij9Dm6zi3co1KmOIQYdA-pE29blJxjktIlU-Agf-zYg4_dhv03Ai-hoLRdPN5TAqIvc1UEqgM2KB97M_DA2u0hKa6QC7fKsTzykvhVcR8rpwgx1eRmJ-bXiMVmRkk.ODPzQVCItcPAW04qi1RSoVyt9C_ZWMfWu5b_aBSi_N8&dib_tag=se&keywords=price+reduction&qid=1747977173&sr=8-34&tag=nicdav09-20
Pathfinder Roleplaying Game: Ultimate Combat,50%,$20.00 off,19.99,39.99,https://www.amazon.com/Pathfinder-Roleplaying-Game-Ultimate-Combat/dp/1601253591/ref=sr_1_46?dib=eyJ2IjoiMSJ9.TofGze89f2m_jYCiyxNoqLGTjdNrqpd4GzZgo6bloQ9ZoZoALB1i99PZ8YP4Pm-hj3V6k8cHIodW15bc8M-iQe2X0Plhar6XkuhC0CCfUzZI9iCc8kKYCx-l3KkLo3P2SGbcv_-b467OFH2dFdQPCOzM5d2akA8hmB1QNoIai5iwaSij9Dm6zi3co1KmOIQYdA-pE29blJxjktIlU-Agf-zYg4_dhv03Ai-hoLRdPN5TAqIvc1UEqgM2KB97M_DA2u0hKa6QC7fKsTzykvhVcR8rpwgx1eRmJ-bXiMVmRkk.ODPzQVCItcPAW04qi1RSoVyt9C_ZWMfWu5b_aBSi_N8&dib_tag=se&keywords=price+reduction&qid=1747977173&sr=8-46&tag=nicdav09-20
"Final Offer (Dreamland Billionaires, 3)",53%,$9.62 off,8.37,17.99,https://www.amazon.com/Final-Offer-Dreamland-Billionaires-3/dp/172827222X/ref=sr_1_15?dib=eyJ2IjoiMSJ9.pXtOzFWFc-XhYGeNfxslqUU1Op9wMNT4GbXJKQ2Ku7woKoRDoUM7EV_52Y4bbubuTwKwUDbNEaAxDpp7XsydbpFOQ0pQc2zUs9dU3r54cMBGlOB6F3bZykCdscOBjBg5MOcQhH0nRkg3OBYZqOqFZI1bNEtWxKg1HPWgrVu8O7tBXFGREsVzHEcK3Im1rC02eox5gWA2l6sZmFb_C_IbEWAD-2PznswSOP3yM4qQhP-adqN9lRVz4twiCfAwX96OQrL42P3Svcu-F37CDUKpA2CkbXm-4P9xpvAwd85h63c.8qW-eTGbJBmi7bdlaDlQXE4EClUxvHyyt0bRpDMsHN0&dib_tag=se&keywords=special+offer&qid=1747977174&sr=8-15&tag=nicdav09-20
,53%,$8.53 off,7.47,16.0,https://www.amazon.com/Smart-Sexy-Womens-Standard-Secret/dp/B0CXVMF8ZM/ref=sr_1_26?dib=eyJ2IjoiMSJ9.pXtOzFWFc-XhYGeNfxslqUU1Op9wMNT4GbXJKQ2Ku7woKoRDoUM7EV_52Y4bbubuTwKwUDbNEaAxDpp7XsydbpFOQ0pQc2zUs9dU3r54cMBGlOB6F3bZykCdscOBjBg5MOcQhH0nRkg3OBYZqOqFZI1bNEtWxKg1HPWgrVu8O7tBXFGREsVzHEcK3Im1rC02eox5gWA2l6sZmFb_C_IbEWAD-2PznswSOP3yM4qQhP-adqN9lRVz4twiCfAwX96OQrL42P3Svcu-F37CDUKpA2CkbXm-4P9xpvAwd85h63c.8qW-eTGbJBmi7bdlaDlQXE4EClUxvHyyt0bRpDMsHN0&dib_tag=se&keywords=special+offer&qid=1747977174&sr=8-26&tag=nicdav09-20
Best Seller,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=mp_s_a_1_1?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IvfyWKFNGOJwHiwVQLNjO74rnBTVh5sn3h-tu3ddSj_J1yMuM2bQcbMG0nCBNAOqQ8C7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKJzypW8xYZTE5z0q8ICi3dj0AuT25r-A8aojiwBYqNq0ul2Y73wpGofqbWOqnjoC5X5L1HnD8L-YWrET4HF5Jlw.BoFH46GvJ2OgA-i-rdJ_aXBMcrlITXbqt24_OXErEqg&dib_tag=se&keywords=books+deals&qid=1747977178&sr=8-1&tag=nicdav09-20
Goodreads Choice,51%,$7.65 off,7.3,14.95,https://www.amazon.com/Where-Forest-Meets-Glendy-Vanderah/dp/1503904911/ref=mp_s_a_1_3?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IvfyWKFNGOJwHiwVQLNjO74rnBTVh5sn3h-tu3ddSj_J1yMuM2bQcbMG0nCBNAOqQ8C7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKJzypW8xYZTE5z0q8ICi3dj0AuT25r-A8aojiwBYqNq0ul2Y73wpGofqbWOqnjoC5X5L1HnD8L-YWrET4HF5Jlw.BoFH46GvJ2OgA-i-rdJ_aXBMcrlITXbqt24_OXErEqg&dib_tag=se&keywords=books+deals&qid=1747977178&sr=8-3&tag=nicdav09-20
"2-In-1 Eyelash & Eyebrow Kit, Professional Lash & Brow Color Kit, Lasting for 6 Weeks DIY Hair Coloring for Salon Home Use 7ml (Black)",75%,$29.97 off,9.99,39.96,https://www.amazon.com/Duoffanny-Eyelash-Eyebrow-Professional-Lasting/dp/B0BZHDG8LZ/ref=sr_1_13?dib=eyJ2IjoiMSJ9.txKcyE-K_YWp5o2mTHSULtyhwfguAHFwaxtCmF5omXDpV5DGj7pU2_d0x-cug5UnaQ4u6zudq65KQzoaNXhFx5zgChsSCfMQ_lC9q4L6Lj-Kyok14eBW6Nio7LkFu_8a65jA1dmPMRU4gSM5thv2u6Q1Qrd72morLnYIDisrxe-bLUEr_GkG2aqBgeg9BZ6ndAhNVI5FYQL4kZAB1y8Z73MhgDc-RMJMRChC0Cv4J4R5D1SPK-kKXSRcT76cSn7Q_feEmzBBt67O_VMI8iO9_2Kxyf8v8C5yOIqArapiN1k.O0VaVDgpafBmLk2rcwYlUplW0GS920xYK8pIaibQGMc&dib_tag=se&keywords=deal+of+the+week&qid=1747977190&sr=8-13&tag=nicdav09-20
