Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
52% off,52%,$11.37 off,10.43,21.8,https://www.amazon.com/Amazon-Essentials-Hooded-Sweatshirt-Heather/dp/B075JV7RWK?pd_rd_w=XzYek&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=6C53YENSS07P8E1XFJ6G&pd_rd_wg=YVuwi&pd_rd_r=b61eec1e-0923-4620-9b38-57ec36292572&pd_rd_i=B075JV7RWK&tag=nicdav09-20
50% off,50%,$200.00 off,199.99,399.99,https://www.amazon.com/Blink-Outdoor-4th-Gen-5-Camera/dp/B0B1N4LM4J?pd_rd_w=GLp8B&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=6C53YENSS07P8E1XFJ6G&pd_rd_wg=YVuwi&pd_rd_r=b61eec1e-0923-4620-9b38-57ec36292572&pd_rd_i=B0B1N4LM4J&tag=nicdav09-20
,60%,$15.03 off,9.97,25.0,https://www.amazon.com/Under-Armour-Womens-Sleeve-Matrix/dp/B0C12WF5LF/ref=sr_1_5?dib=eyJ2IjoiMSJ9.hDa7cht_LGxgbz0XpNDXD7itaL0sLt1szt1M2flilTgb0VW9hWs5B2cD8mPLuo3UlBQcILFavfchMjRzuXzAEV2non9kZ41jHZaZ5uTM7IIMznhGhr1uSTiVLgRBebnNSbQDsao0LMzXHR_ecYmhYBVLiVWRTXNrqrn-7eKyB1oxo5sAJ3x8TaLVybWqbiq2eOM2-0GaqjkUmO1OkkbcN-u6tEYf40qporilF_sbgaE8OmZ28AlKNUmuX70ZQ_4uV_L-Ou-OWl_lEpt4TZgx5hpjsjRHsTjg0sm-sh7BFnU.lW_k--lvMszrl-8T0KJmgm2cMKwNo5wJqFahdwJXycM&dib_tag=se&keywords=sports+sale&qid=1747719658&sr=8-5&tag=nicdav09-20
Dog Bark Deterrent Devices for Own or Neighbor's Dog Ultrasonic Dog Training Device Safe & Effective Portable Anti Barking Device for Dogs Indoor Outdoor Use Orange,57%,$40.00 off,29.99,69.99,https://www.amazon.com/Deterrent-Neighbors-Ultrasonic-Training-Effective/dp/B0DX1R37GZ/ref=sr_1_43?dib=eyJ2IjoiMSJ9.A9YWo50KiAhuSkhOgXYn0jqi12TaIJX_wT24bC-bxAttZr7TkeeN1WH9jOi2_wJCG5lCw1HE3elpdNaDTXKbsZgqO9Lni-gHjecto0oHvxm_bKweBbYOEahi_uokL7QJ35MOt-BQvrXi10eyi5gZaOD4EYZGuHnXUO-RDraPVYwcNpTy-6cJyfvDZSDXOKWwg4Q6tBrIPeiVmAY5fvW9nLwx06LnK17aIXq_s3hpFUTDD56r9q_wbzSx5bfNk-oXvGEBPOI0xoB79eWHNZeHNkccoQRenBGkfInJunU9WTE.OBsXvi4AMo1kPu7UuXs-ZtBSzp4nP1_Ws7dkNGIgKBA&dib_tag=se&keywords=best+deals&qid=1747719665&sr=8-43&tag=nicdav09-20
Best Seller,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=mp_s_a_1_2?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IvfyWKFNGOJwHiwVQLNjO74eHVeQSflXLRAsL3ay94QF0pwpi1MVG9Wb9n1tEF-qXhuqeiRSJHGIR43-Pf_gcUTZ4HmUtrZtpte-8_cHI8m_WcSgkMDF8asw-nNPDWu7KvUM4p69gSbpCInE7Q9DyxcudH0yebDj2otKM5V14DqgUQc-YH-Tz8VJqi2wbHmqhA.mLzc37NS4PfvCEHFWmO-tJBLkNZt0dmHDa_1d9ZAqtE&dib_tag=se&keywords=books+deals&qid=1747719670&sr=8-2&tag=nicdav09-20
Goodreads Choice,51%,$7.65 off,7.3,14.95,https://www.amazon.com/Where-Forest-Meets-Glendy-Vanderah/dp/1503904911/ref=mp_s_a_1_4?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IvfyWKFNGOJwHiwVQLNjO74eHVeQSflXLRAsL3ay94QF0pwpi1MVG9Wb9n1tEF-qXhuqeiRSJHGIR43-Pf_gcUTZ4HmUtrZtpte-8_cHI8m_WcSgkMDF8asw-nNPDWu7KvUM4p69gSbpCInE7Q9DyxcudH0yebDj2otKM5V14DqgUQc-YH-Tz8VJqi2wbHmqhA.mLzc37NS4PfvCEHFWmO-tJBLkNZt0dmHDa_1d9ZAqtE&dib_tag=se&keywords=books+deals&qid=1747719670&sr=8-4&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_5?dib=eyJ2IjoiMSJ9.xY8OjJSQa8sA66c4Lc5K5tj32J-48Ik71sR6UxH0pfU5FIv-h0z-FL9IxMhFPXVgB6PiJCNHNeDRmOFZSIoOGAHtNo7DVGIaKmw0v_GW2qjF4jnW85eAFoQ1__wFdBCypmS36qZHvVgUV90_jhnOjMyKFh9BHbK8ucnn2mr7bUuIUK-V7ffUer9HfA1tu1AS7bORBp5upPzn3whOxNc_ln3kXE_qYegbNDuBDBUoY8BYA3V6urlw4_n_pEsrwAf1H8AmozMmopJ3AUkVkwDsynP7YB-4_xsZn1-QKncycNU.ihJdqNZJssA_N0kIMkLnDJJciewaGIYS-B1NoNVqXBY&dib_tag=se&keywords=toys+deals&qid=1747719672&sr=8-5&tag=nicdav09-20
Magic Mixies - Magical Real Misting Gold Cauldron with 8 Inch Non-Electronic Plush Toy. Follow The Spell Book Add The Magic Ingredients. Who Will You Magically Create?,53%,$10.76 off,9.29,20.05,https://www.amazon.com/Magic-Mixies-Cauldron-Ingredients-Magically/dp/B0CQ5K6Y8Z/ref=sr_1_6?dib=eyJ2IjoiMSJ9.xY8OjJSQa8sA66c4Lc5K5tj32J-48Ik71sR6UxH0pfU5FIv-h0z-FL9IxMhFPXVgB6PiJCNHNeDRmOFZSIoOGAHtNo7DVGIaKmw0v_GW2qjF4jnW85eAFoQ1__wFdBCypmS36qZHvVgUV90_jhnOjMyKFh9BHbK8ucnn2mr7bUuIUK-V7ffUer9HfA1tu1AS7bORBp5upPzn3whOxNc_ln3kXE_qYegbNDuBDBUoY8BYA3V6urlw4_n_pEsrwAf1H8AmozMmopJ3AUkVkwDsynP7YB-4_xsZn1-QKncycNU.ihJdqNZJssA_N0kIMkLnDJJciewaGIYS-B1NoNVqXBY&dib_tag=se&keywords=toys+deals&qid=1747719672&sr=8-6&tag=nicdav09-20
"Rainbocorns Eggzania Mini Mania Panda Plush Surprise Unboxing with Animal Soft Toy, Idea for Girls with Imaginary Play by ZURU",55%,$10.06 off,7.93,17.99,https://www.amazon.com/Rainbocorns-Eggzania-Surprise-Unboxing-Imaginary/dp/B0CD2YTCNC/ref=sr_1_17?dib=eyJ2IjoiMSJ9.xY8OjJSQa8sA66c4Lc5K5tj32J-48Ik71sR6UxH0pfU5FIv-h0z-FL9IxMhFPXVgB6PiJCNHNeDRmOFZSIoOGAHtNo7DVGIaKmw0v_GW2qjF4jnW85eAFoQ1__wFdBCypmS36qZHvVgUV90_jhnOjMyKFh9BHbK8ucnn2mr7bUuIUK-V7ffUer9HfA1tu1AS7bORBp5upPzn3whOxNc_ln3kXE_qYegbNDuBDBUoY8BYA3V6urlw4_n_pEsrwAf1H8AmozMmopJ3AUkVkwDsynP7YB-4_xsZn1-QKncycNU.ihJdqNZJssA_N0kIMkLnDJJciewaGIYS-B1NoNVqXBY&dib_tag=se&keywords=toys+deals&qid=1747719672&sr=8-17&tag=nicdav09-20
"Dowsabel Clay Beads Bracelet Making Kit for Beginner, 5000 Pcs Preppy Polymer Clay Beads with Charms Kit for Jewelry Making, DIY Arts and Crafts Birthday Gifts Toys for Kids Age 6-13",71%,$14.31 off,5.68,19.99,https://www.amazon.com/Dowsabel-Bracelet-Beginner-5000Pcs-Birthday/dp/B0BWMPGFVL/ref=sr_1_25?dib=eyJ2IjoiMSJ9.xY8OjJSQa8sA66c4Lc5K5tj32J-48Ik71sR6UxH0pfU5FIv-h0z-FL9IxMhFPXVgB6PiJCNHNeDRmOFZSIoOGAHtNo7DVGIaKmw0v_GW2qjF4jnW85eAFoQ1__wFdBCypmS36qZHvVgUV90_jhnOjMyKFh9BHbK8ucnn2mr7bUuIUK-V7ffUer9HfA1tu1AS7bORBp5upPzn3whOxNc_ln3kXE_qYegbNDuBDBUoY8BYA3V6urlw4_n_pEsrwAf1H8AmozMmopJ3AUkVkwDsynP7YB-4_xsZn1-QKncycNU.ihJdqNZJssA_N0kIMkLnDJJciewaGIYS-B1NoNVqXBY&dib_tag=se&keywords=toys+deals&qid=1747719672&sr=8-25&tag=nicdav09-20
