Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$200.00 off,199.99,399.99,https://www.amazon.com/Blink-Outdoor-4th-Gen-5-Camera/dp/B0B1N4LM4J?pd_rd_w=1h5jX&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=MXNERR5NM7FZXXXCX8NE&pd_rd_wg=SCaDq&pd_rd_r=c7804377-21fd-44a2-9c0d-9271ad1cb5a8&pd_rd_i=B0B1N4LM4J&tag=nicdav09-20
88% off,87%,$140.00 off,19.99,159.99,https://www.amazon.com/Bluetooth-Headphones-Cancelling-Waterproof-Earphones/dp/B0F1F5JWRS?pd_rd_w=1h5jX&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=MXNERR5NM7FZXXXCX8NE&pd_rd_wg=SCaDq&pd_rd_r=c7804377-21fd-44a2-9c0d-9271ad1cb5a8&pd_rd_i=B0F1F5JWRS&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=F8JmU&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=MXNERR5NM7FZXXXCX8NE&pd_rd_wg=SCaDq&pd_rd_r=c7804377-21fd-44a2-9c0d-9271ad1cb5a8&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
53% off,52%,$46.78 off,42.22,89.0,https://www.amazon.com/Tommy-Hilfiger-Womens-Shift-Captain/dp/B0CPN3XDQ8?pd_rd_w=QAekx&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=YXFMCBRC9N06YA2J21NQ&pd_rd_wg=upiN2&pd_rd_r=656c622e-8bb0-4547-8376-e1ac784bf0b6&pd_rd_i=B0CPN3XDQ8&ref_=MDW_SummerFaves_LP_B0CPN3XDQ8&tag=nicdav09-20
,64%,$11.60 off,6.39,17.99,https://www.amazon.com/Gayhay-High-Waisted-Leggings-Women/dp/B082QZRY8G/ref=sr_1_7?dib=eyJ2IjoiMSJ9.A9YWo50KiAhuSkhOgXYn0lmAdpx9W-mai3PbOGzkHIw_FK1I2uC_JNXYfq7ngGXcdhhqdA9Tp_YYePr2sPaR24hDgXA6YXAg2___gUb9iWtNv2uzbqz03y9H93iq49w0VXpA8xJBrr_siBizhX_K2JUNvh1jWmoRdecNviMVy5x4UXAyVTzKmSgQ19_vh4al1diYiM0EgC0uyPIn1HAXYLNgCCjNXSTYNBLoYlJnkmuFizokTpS0_KJqVxFQlj-7v32LDyCd1RYvXsT-OzpqiUmdkMScSyyqTFkBpXvIx74.DhO2M30VCLoDJk1e3Y_ZjPkk52Nc5XIopIddqydQTNY&dib_tag=se&keywords=best+deals&qid=1747822423&sr=8-7&tag=nicdav09-20
Dog Bark Deterrent Devices for Own or Neighbor's Dog Ultrasonic Dog Training Device Safe & Effective Portable Anti Barking Device for Dogs Indoor Outdoor Use Orange,57%,$40.00 off,29.99,69.99,https://www.amazon.com/Deterrent-Neighbors-Ultrasonic-Training-Effective/dp/B0DX1R37GZ/ref=sr_1_23?dib=eyJ2IjoiMSJ9.A9YWo50KiAhuSkhOgXYn0lmAdpx9W-mai3PbOGzkHIw_FK1I2uC_JNXYfq7ngGXcdhhqdA9Tp_YYePr2sPaR24hDgXA6YXAg2___gUb9iWtNv2uzbqz03y9H93iq49w0VXpA8xJBrr_siBizhX_K2JUNvh1jWmoRdecNviMVy5x4UXAyVTzKmSgQ19_vh4al1diYiM0EgC0uyPIn1HAXYLNgCCjNXSTYNBLoYlJnkmuFizokTpS0_KJqVxFQlj-7v32LDyCd1RYvXsT-OzpqiUmdkMScSyyqTFkBpXvIx74.DhO2M30VCLoDJk1e3Y_ZjPkk52Nc5XIopIddqydQTNY&dib_tag=se&keywords=best+deals&qid=1747822423&sr=8-23&tag=nicdav09-20
Safer chemicals,68%,$22.00 off,9.99,31.99,https://www.amazon.com/Ophanie-Fluffy-Non-Slip-Bedroom-Nursery/dp/B0852WLH7M/ref=sr_1_36?dib=eyJ2IjoiMSJ9.NuZmfhjziyzmO0D3FzB-OADepWuwYxEauewOxnFtftKsrktMmUS97TAW55FvoT1GxljIHVjTQUm-XelQyFalG0C3kKKAMP3JcQxF88XaLeE2FsJyv1KhDvwtgW3M_F0PlIJPXrfYhkTYXAjjGHl-SF0MmGLpokF1brY1jKtJlxptlxyDPO5DlXxt674k-vIz_4pZ6W-NwoS26g8l_Bp0Kptd4NO23w5hEknizEi1lYjMIcwsPTixSGwbOkeMIObTLEiDLVaLdIOuFRdheU2snfb7845ctIFAXpVi7pBNILo.iRHfyuqCLYNrX_cDEojv-Bp_CQTBSZR3MBgaJw6sdjY&dib_tag=se&keywords=bargain+finds&qid=1747822427&sr=8-36&tag=nicdav09-20
Best Seller,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=mp_s_a_1_1?dib=eyJ2IjoiMSJ9.O0bbm0aTglaLESduqeyI8RhE9HynBMDmaHKBxTeKN8ArnBTVh5sn3h-tu3ddSj_Jvw9QlFujgRGE3cFbvb2kHxc78-FqSwvHwUFgU8vIFU6-4WjJiOoFO9NN9EhbaeCTOVmFbU9KjWKeCwsEK1dBLjtfrJGrQpkqMSMUKfS11_88kyjSec5UTlMXqS7U-KcMx0zKqNK8CmbAoSeHs3qK9g.cXFvTjXUezA2GHjkkd_EVuzuBdfa63-WMCBgbS5xWkE&dib_tag=se&keywords=books+deals&qid=1747822430&sr=8-1&tag=nicdav09-20
Goodreads Choice,51%,$7.65 off,7.3,14.95,https://www.amazon.com/Where-Forest-Meets-Glendy-Vanderah/dp/1503904911/ref=mp_s_a_1_2?dib=eyJ2IjoiMSJ9.O0bbm0aTglaLESduqeyI8RhE9HynBMDmaHKBxTeKN8ArnBTVh5sn3h-tu3ddSj_Jvw9QlFujgRGE3cFbvb2kHxc78-FqSwvHwUFgU8vIFU6-4WjJiOoFO9NN9EhbaeCTOVmFbU9KjWKeCwsEK1dBLjtfrJGrQpkqMSMUKfS11_88kyjSec5UTlMXqS7U-KcMx0zKqNK8CmbAoSeHs3qK9g.cXFvTjXUezA2GHjkkd_EVuzuBdfa63-WMCBgbS5xWkE&dib_tag=se&keywords=books+deals&qid=1747822430&sr=8-2&tag=nicdav09-20
Carbon impact,83%,$108.00 off,21.99,129.99,https://www.amazon.com/Bluetooth-Headphones-Cancelling-Waterproof-Earphones/dp/B0F1XXWV6D/ref=sr_1_7?dib=eyJ2IjoiMSJ9.cYpzqDsdfM2Gwz8BBwXyPOrQ5Z44NbtVSFSvyTqBoxkJfdKzlppPs3bELqfTksob5kKW0Jz06EHwbe3pPGIjqBKjpyk0wV1NXAHcJkhuKQF-Uq8tAG1z9uV6kBfR3HDbSuoEf_DpKchh0SwihaGDx9whTGLUDiz4vk7YhiJiacVrCRRK_qknPRwkWMu8sziE3kWgYfjpmX8uFG9lOYzfr8ifQIynBXZ_3XZRGGx2xJApnl8YGpgbqNCWWzRawnb1Pg49IJQpnKvjLZkCDj32pJ8zQg0swllEmmMWi0sU05U.rrtmggCUeuRLQiNy_QywhV8yuVK_rd57y-glDzIelTE&dib_tag=se&keywords=limited+time+offer&qid=1747822432&sr=8-7&tag=nicdav09-20
