Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=CcclT&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=V4T9NCQTH3D86VX6XRRG&pd_rd_wg=9POPE&pd_rd_r=aa2c1143-3e42-4cd4-931a-827a899c933d&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
56% off,56%,$42.02 off,32.98,75.0,https://www.amazon.com/PUMA-Carina-Street-Sneaker-WhiteBlackSilver/dp/B0CHT9TH9F?pd_rd_w=ai5S2&content-id=amzn1.sym.5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_p=5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_r=V4T9NCQTH3D86VX6XRRG&pd_rd_wg=9POPE&pd_rd_r=aa2c1143-3e42-4cd4-931a-827a899c933d&pd_rd_i=B0CHT9TH9F&tag=nicdav09-20
,64%,$11.60 off,6.39,17.99,https://www.amazon.com/Gayhay-High-Waisted-Leggings-Women/dp/B082QZRY8G/ref=sr_1_11?dib=eyJ2IjoiMSJ9.eyNVSeO-xjLXDyvTYyFPQmkkODRzD4n-CbvIZB3tyz0c8xYDOcDhtMG9jIvTQt2wG4Wps0nO_nyuhjVzOf1pd9pEc4j3TQpCYgmdN9hccMvh0H_OvEABo4uGr-CyWXHe7RYcil2HUIjGIWsnlJtXe17OAFjBJ7TXKyOzYFF1gGimPlr9shhi4zO6uySMSSFAR_WiyJougWPr81FKO8BiNEAxhXDWLpBSWj9tznYYLpY3rZcntMYDi_1K5WZV0_rjGgGiN45t-i51Rf_RTqwLKw59_PqBxJ4MmwCS5PqDplk.FSeGtMKWaKJ38KylELUOcWKjTf0uZRc0aaK6F5Sv26g&dib_tag=se&keywords=hot+deals&qid=1747988232&sr=8-11&tag=nicdav09-20
"Lash Sensational Sky High Washable Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Buildable Formula, Blackest Black, 1 Count",76%,$26.35 off,8.32,34.67,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/ref=sr_1_7?dib=eyJ2IjoiMSJ9.TbwwdkHmM6pxFEG23p8ZKI2cVtr1eTrCJbvD6EWNtcHTKepIP60drvt2iaMOZKGnGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IPKJpY0WIXodQ2Yt8NARTtLtQNbx7KlKQhthWq9AnXbdiF-J-vLgIrR_c7mZw163sL91c1biivUXmTBtjELeTalI2RWc7p2wzDWxxRKhKzjUSPp2gzgUsGs-eUv2Yb3by73SyzslZsuu5jmsfAdvV3A.iQbM8jIPoofd27ouep9vi6m6MR8xJRNkWggKs7kbQbY&dib_tag=se&keywords=beauty+deals&qid=1747988234&rdc=1&sr=8-7&tag=nicdav09-20
Packaging efficiency,51%,$5.28 off,5.07,10.35,https://www.amazon.com/Rimmel-Natural-Bronzer-Sun-Bronze/dp/B001B0H82Q/ref=sr_1_20?dib=eyJ2IjoiMSJ9.TbwwdkHmM6pxFEG23p8ZKI2cVtr1eTrCJbvD6EWNtcHTKepIP60drvt2iaMOZKGnGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IPKJpY0WIXodQ2Yt8NARTtLtQNbx7KlKQhthWq9AnXbdiF-J-vLgIrR_c7mZw163sL91c1biivUXmTBtjELeTalI2RWc7p2wzDWxxRKhKzjUSPp2gzgUsGs-eUv2Yb3by73SyzslZsuu5jmsfAdvV3A.iQbM8jIPoofd27ouep9vi6m6MR8xJRNkWggKs7kbQbY&dib_tag=se&keywords=beauty+deals&qid=1747988234&sr=8-20&tag=nicdav09-20
Carbon impact,67%,$48.85 off,22.99,71.84,https://www.amazon.com/KAHI-Wrinkle-Hydrating-Moisture-Moisturizer/dp/B0DDC3QGJL/ref=sr_1_26?dib=eyJ2IjoiMSJ9.TbwwdkHmM6pxFEG23p8ZKI2cVtr1eTrCJbvD6EWNtcHTKepIP60drvt2iaMOZKGnGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IPKJpY0WIXodQ2Yt8NARTtLtQNbx7KlKQhthWq9AnXbdiF-J-vLgIrR_c7mZw163sL91c1biivUXmTBtjELeTalI2RWc7p2wzDWxxRKhKzjUSPp2gzgUsGs-eUv2Yb3by73SyzslZsuu5jmsfAdvV3A.iQbM8jIPoofd27ouep9vi6m6MR8xJRNkWggKs7kbQbY&dib_tag=se&keywords=beauty+deals&qid=1747988234&sr=8-26&tag=nicdav09-20
"Natural Shea Lip Balm- Birthday Cake, All-Day Moisture Lip Care Products, 0.14 oz",86%,$22.67 off,3.69,26.36,https://www.amazon.com/eos-Natural-Birthday-Moisture-Products/dp/B0B2TKJVDH/ref=sr_1_27?dib=eyJ2IjoiMSJ9.TbwwdkHmM6pxFEG23p8ZKI2cVtr1eTrCJbvD6EWNtcHTKepIP60drvt2iaMOZKGnGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IPKJpY0WIXodQ2Yt8NARTtLtQNbx7KlKQhthWq9AnXbdiF-J-vLgIrR_c7mZw163sL91c1biivUXmTBtjELeTalI2RWc7p2wzDWxxRKhKzjUSPp2gzgUsGs-eUv2Yb3by73SyzslZsuu5jmsfAdvV3A.iQbM8jIPoofd27ouep9vi6m6MR8xJRNkWggKs7kbQbY&dib_tag=se&keywords=beauty+deals&qid=1747988234&rdc=1&sr=8-27&tag=nicdav09-20
"Yerba Mate Wake Up Eye Gel - Yerba Mate, Hyaluronic Acid and Caffeine to Hydrate, Minimize Puffiness and Swelling - Skincare for Face",50%,$5.98 off,5.98,11.96,https://www.amazon.com/Good-Molecules-Formulated-Revitalize-Fragrance/dp/B091NJQ29P/ref=sr_1_28?dib=eyJ2IjoiMSJ9.TbwwdkHmM6pxFEG23p8ZKI2cVtr1eTrCJbvD6EWNtcHTKepIP60drvt2iaMOZKGnGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IPKJpY0WIXodQ2Yt8NARTtLtQNbx7KlKQhthWq9AnXbdiF-J-vLgIrR_c7mZw163sL91c1biivUXmTBtjELeTalI2RWc7p2wzDWxxRKhKzjUSPp2gzgUsGs-eUv2Yb3by73SyzslZsuu5jmsfAdvV3A.iQbM8jIPoofd27ouep9vi6m6MR8xJRNkWggKs7kbQbY&dib_tag=se&keywords=beauty+deals&qid=1747988234&sr=8-28&tag=nicdav09-20
"Redness Reliever Eye Drops, For Whiter & Brighter Looking Eyes, 0.08 Fl Oz (2.5 mL)",92%,$137.20 off,11.93,149.13,https://www.amazon.com/Lumify-Redness-Reliever-Drops-2-5mL/dp/B07CDN39DP/ref=sr_1_47?dib=eyJ2IjoiMSJ9.TbwwdkHmM6pxFEG23p8ZKI2cVtr1eTrCJbvD6EWNtcHTKepIP60drvt2iaMOZKGnGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IPKJpY0WIXodQ2Yt8NARTtLtQNbx7KlKQhthWq9AnXbdiF-J-vLgIrR_c7mZw163sL91c1biivUXmTBtjELeTalI2RWc7p2wzDWxxRKhKzjUSPp2gzgUsGs-eUv2Yb3by73SyzslZsuu5jmsfAdvV3A.iQbM8jIPoofd27ouep9vi6m6MR8xJRNkWggKs7kbQbY&dib_tag=se&keywords=beauty+deals&qid=1747988234&rdc=1&sr=8-47&tag=nicdav09-20
Safer chemicals,53%,$15.90 off,14.05,29.95,https://www.amazon.com/Utopia-Bedding-4-Piece-Queen-Sheets/dp/B00NX0WXQI/ref=sr_1_6?dib=eyJ2IjoiMSJ9.DeBUrjwRiil_MsZfaWFxnP_kHXgGmIiVQnFazNomcXxcFTmvbxSZI2R3tKjhyHA8Ohj7OeRCNzIhCpTWZJb2XOqNiL3GISlUpbXenekm5xX9SiE9lDvxqcKAp--1rIDXqRf_sDea5J02t7iflVTtI3yU465VyzPyxwhYaH8nlWlyaGnC7ZAFjYR-fU8EgjhqTXq_ozwkawNg5d_yuX4S-2-TQlYWXs70Day1DF566_ind9JGzW4thjFcPAk2UtGfPxug_nEK1_7GGvSE3ytdPGFPaY_ZeSSBNLhHX3_cLY8._5U2GYlXSSGrSOYNT4Cg-MS4d7NqIrJRkPUQ5H08ZJg&dib_tag=se&keywords=clearance+sale&qid=1747988238&sr=8-6&tag=nicdav09-20
