Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=JHmOR&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=A79MSGCMV9GRZ9G8TVSX&pd_rd_wg=k3ahG&pd_rd_r=55e6bc34-0f7e-4230-8074-ed67732c22db&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
55% off,54%,$32.95 off,27.0,59.95,https://www.amazon.com/Childrens-Place-Solid-Sleeve-T-Shirt/dp/B0823DC5MS?pd_rd_w=xtwgL&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=A79MSGCMV9GRZ9G8TVSX&pd_rd_wg=k3ahG&pd_rd_r=55e6bc34-0f7e-4230-8074-ed67732c22db&pd_rd_i=B0823DC5MS&ref_=MDW_SummerFaves_LP_B0823DC5MS&tag=nicdav09-20
Sustainability features,67%,$10.16 off,4.79,14.95,https://www.amazon.com/Burts-Bees-Baby-One-Piece-Jumpsuit/dp/B07M6TG6LH/ref=mp_s_a_1_2?dib=eyJ2IjoiMSJ9.Xk8KFppJw5MXngDTzfOisWBYmhmfKQ1y0sKh5e_RPUwliaa8zJpmleFexgKhbNOCh8eltGKRaRrqG5D2Q_V7CCxEnRjnMT3Tffk5LcO9XVdpPrOPIXoFNdl4R6qoaN-csWSKH3Wf2U1kDRfxj_WW000gL1RMxM3Lah2hb120NEtmhUn8cXRTbuTlpKCGAiVnYFUGPIylEGLQrusPJgPNwFGAFIQjx60Kbz_hvyYYIian6LKe9GjMXJ6eR0fxScBzqDJaPmo1igEect3qDf0UhYZKHcLFfeJT5QMwaQXy9xg.GzN50nYNmAMJdF0v0BHrF4ZSu4DW0GfIE7g22HRWM8w&dib_tag=se&keywords=clothing+sale&qid=1748103188&sr=8-2&tag=nicdav09-20
Best Seller,64%,$11.60 off,6.39,17.99,https://www.amazon.com/Gayhay-High-Waisted-Leggings-Women/dp/B082QZRY8G/ref=mp_s_a_1_5?dib=eyJ2IjoiMSJ9.Xk8KFppJw5MXngDTzfOisWBYmhmfKQ1y0sKh5e_RPUwliaa8zJpmleFexgKhbNOCh8eltGKRaRrqG5D2Q_V7CCxEnRjnMT3Tffk5LcO9XVdpPrOPIXoFNdl4R6qoaN-csWSKH3Wf2U1kDRfxj_WW000gL1RMxM3Lah2hb120NEtmhUn8cXRTbuTlpKCGAiVnYFUGPIylEGLQrusPJgPNwFGAFIQjx60Kbz_hvyYYIian6LKe9GjMXJ6eR0fxScBzqDJaPmo1igEect3qDf0UhYZKHcLFfeJT5QMwaQXy9xg.GzN50nYNmAMJdF0v0BHrF4ZSu4DW0GfIE7g22HRWM8w&dib_tag=se&keywords=clothing+sale&qid=1748103188&sr=8-5&tag=nicdav09-20
,61%,$16.00 off,9.99,25.99,https://www.amazon.com/Womens-Shirts-Fashion-Outfits-Clothes/dp/B0D2MZYP3P/ref=mp_s_a_1_8?dib=eyJ2IjoiMSJ9.Xk8KFppJw5MXngDTzfOisWBYmhmfKQ1y0sKh5e_RPUwliaa8zJpmleFexgKhbNOCh8eltGKRaRrqG5D2Q_V7CCxEnRjnMT3Tffk5LcO9XVdpPrOPIXoFNdl4R6qoaN-csWSKH3Wf2U1kDRfxj_WW000gL1RMxM3Lah2hb120NEtmhUn8cXRTbuTlpKCGAiVnYFUGPIylEGLQrusPJgPNwFGAFIQjx60Kbz_hvyYYIian6LKe9GjMXJ6eR0fxScBzqDJaPmo1igEect3qDf0UhYZKHcLFfeJT5QMwaQXy9xg.GzN50nYNmAMJdF0v0BHrF4ZSu4DW0GfIE7g22HRWM8w&dib_tag=se&keywords=clothing+sale&qid=1748103188&sr=8-8&tag=nicdav09-20
"Smart Watch for Men Women (Dial/Answer Calls), 1.95""HD Curved Screen Smartwatch, Heart Rate/Sleep Monitor Fitness Watches, 112+ Sports Modes Activity Trackers, IP68 Waterproof Watch for Android iOS",84%,$110.00 off,19.99,129.99,https://www.amazon.com/Smartwatch-Monitor-Activity-Trackers-Waterproof/dp/B0DS1Z88HB/ref=sr_1_1?dib=eyJ2IjoiMSJ9.KJtx0rSbpdFRhbu_Y1OMSqKq3FNaQoawbtLfrVdbdL37VmaE64AuNJDL29fdAX5csmS_O-rDEQdztJ1t9AU9Mtm3cvbBXV9Zec-8weFSs25Mb1n6zLEZYTR9n_qdkLAvK3K8LnZtgVA5xZq4WuvJoR7c1irhGhSxYAbzA7lgnTkVzTDojqSEamzJnmRhSNIkaUU9yYr6mXBreJj93eGt6nLii1QBYk2mSTlgc6EfYj0RBWugjk9-GSBuRjs0n_rsoygj_UFmd4dv4cmUe6-XiAQzGeimmR22uKhl3bfASDY.DfwPIxUvYOYCnfLwtdSzpgWNFiC_ndJA90DJAbmTnCA&dib_tag=se&keywords=limited+time+offer&qid=1748103193&sr=8-1&tag=nicdav09-20
Carbon impact,83%,$108.00 off,21.99,129.99,https://www.amazon.com/Bluetooth-Headphones-Cancelling-Waterproof-Earphones/dp/B0F1XXWV6D/ref=sr_1_14?dib=eyJ2IjoiMSJ9.KJtx0rSbpdFRhbu_Y1OMSqKq3FNaQoawbtLfrVdbdL37VmaE64AuNJDL29fdAX5csmS_O-rDEQdztJ1t9AU9Mtm3cvbBXV9Zec-8weFSs25Mb1n6zLEZYTR9n_qdkLAvK3K8LnZtgVA5xZq4WuvJoR7c1irhGhSxYAbzA7lgnTkVzTDojqSEamzJnmRhSNIkaUU9yYr6mXBreJj93eGt6nLii1QBYk2mSTlgc6EfYj0RBWugjk9-GSBuRjs0n_rsoygj_UFmd4dv4cmUe6-XiAQzGeimmR22uKhl3bfASDY.DfwPIxUvYOYCnfLwtdSzpgWNFiC_ndJA90DJAbmTnCA&dib_tag=se&keywords=limited+time+offer&qid=1748103193&sr=8-14&tag=nicdav09-20
"Astercook Knife Set, 13 Pieces Kitchen Knives Set with Healthy Anti-Rust Coating, Dishwasher Safe, Stainless Steel Chef Knife Sets with 6 Blade Guards, Perfect Holiday Gifts for Kitchen",64%,$32.01 off,17.98,49.99,https://www.amazon.com/Astercook-Kitchen-Anti-Rust-Dishwasher-Stainless/dp/B0D9B96TBX/ref=sr_1_12?dib=eyJ2IjoiMSJ9.l2OnSF_Ss_2rizqVICT8LMHEC7Mubf0auepF1j_Za9xzqtpXtsSwg2rH-1n002nxatkoQCu9oaIa9saN5M-r6KV59SsIVQTlKLe-LCk5h3CIRFJRd35U_x-1Q2uf1BVyDrMVYxFHpm-vVcIOyVw6T7J1otpnPLM8wjteve68Laib1iWtgjGhi10wEqRJF_D27Ng0QWhXM3ACuZqd6QTJXG_Q4lkr3glYoIM0R2jnvm-VNuWKuAv3dE6qNVUoKSNHegVKrUhVSr9pbWzFXMrFJF2zMmBbabnhBBzy48wgS6s.FHTsdnanfx0Mo9mpWa8gkNnrTwnphSY_YduBwWSY3lA&dib_tag=se&keywords=home+sale&qid=1748103202&sr=8-12&tag=nicdav09-20
"Yankee Candle MidSummer's Night Scented, Classic Large Single Wick Jar Candle, 22oz with Over 110 Hours of Burn Time, Ideal for Dinner Parties, Relaxing Saturdays, and Special Occasions",50%,$15.50 off,15.49,30.99,https://www.amazon.com/Yankee-Candle-Large-Midsummers-Night/dp/B000ORX6WI/ref=sr_1_24?dib=eyJ2IjoiMSJ9.l2OnSF_Ss_2rizqVICT8LMHEC7Mubf0auepF1j_Za9xzqtpXtsSwg2rH-1n002nxatkoQCu9oaIa9saN5M-r6KV59SsIVQTlKLe-LCk5h3CIRFJRd35U_x-1Q2uf1BVyDrMVYxFHpm-vVcIOyVw6T7J1otpnPLM8wjteve68Laib1iWtgjGhi10wEqRJF_D27Ng0QWhXM3ACuZqd6QTJXG_Q4lkr3glYoIM0R2jnvm-VNuWKuAv3dE6qNVUoKSNHegVKrUhVSr9pbWzFXMrFJF2zMmBbabnhBBzy48wgS6s.FHTsdnanfx0Mo9mpWa8gkNnrTwnphSY_YduBwWSY3lA&dib_tag=se&keywords=home+sale&qid=1748103202&sr=8-24&tag=nicdav09-20
"Yankee Candle Home Sweet Home Scented, Classic 22oz Large Jar Single Wick Candle, Over 110 Hours of Burn Time, Ideal for Fall, Outdoors, Home and Christmas Decorations",50%,$15.50 off,15.49,30.99,https://www.amazon.com/Yankee-Candle-Large-Home-Sweet/dp/B000WUFVR0/ref=sr_1_40?dib=eyJ2IjoiMSJ9.l2OnSF_Ss_2rizqVICT8LMHEC7Mubf0auepF1j_Za9xzqtpXtsSwg2rH-1n002nxatkoQCu9oaIa9saN5M-r6KV59SsIVQTlKLe-LCk5h3CIRFJRd35U_x-1Q2uf1BVyDrMVYxFHpm-vVcIOyVw6T7J1otpnPLM8wjteve68Laib1iWtgjGhi10wEqRJF_D27Ng0QWhXM3ACuZqd6QTJXG_Q4lkr3glYoIM0R2jnvm-VNuWKuAv3dE6qNVUoKSNHegVKrUhVSr9pbWzFXMrFJF2zMmBbabnhBBzy48wgS6s.FHTsdnanfx0Mo9mpWa8gkNnrTwnphSY_YduBwWSY3lA&dib_tag=se&keywords=home+sale&qid=1748103202&sr=8-40&tag=nicdav09-20
