Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=9a8he&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=AGBW3F8M6W6HQHFBW364&pd_rd_wg=d8ate&pd_rd_r=80aee223-613a-4f98-a545-5187ad7b3758&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
56% off,56%,$42.02 off,32.98,75.0,https://www.amazon.com/PUMA-Carina-Street-Sneaker-WhiteBlackSilver/dp/B0CHT9TH9F?pd_rd_w=HUML4&content-id=amzn1.sym.5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_p=5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_r=AGBW3F8M6W6HQHFBW364&pd_rd_wg=d8ate&pd_rd_r=80aee223-613a-4f98-a545-5187ad7b3758&pd_rd_i=B0CHT9TH9F&tag=nicdav09-20
,82%,$24.41 off,5.0,29.41,https://www.amazon.com/l-f-Monochromatic-Multi-Stick-Glistening/dp/B07MWTH3BY/ref=sr_1_14?dib=eyJ2IjoiMSJ9.-Lc7jcmkY88QIlMo4G-u1kIyaHmol_eoCPzVXWb9QBi-ekFuPvpmhlAqF4-qRvTjzhnUOiUvJZGrEGSS_Sig8YYIXK0Z41L6CR8mNRzBU6YRUzbYCwJJBDjuGixB1eQWTae5u4-HKWN6u_TeRCNre9tozawNcdpcQCx-b-UplFKYMBYTcTczhjCNM8umB3k63vdJXYpyyqvkpBw7dHxq78E1gojKikknjwD5wmMLt8PCCQndg0lMfeY919dOt9qHmJRhZf3F9hkJfvt-xPvVnjN_JOSSRhJmZjDZTxupF1g.iGePru-f0sH6xRkV34B2ohWbsM_leSrkewb_8kgqzx0&dib_tag=se&keywords=sale+items&qid=1747956993&sr=8-14&tag=nicdav09-20
Carbon impact,83%,$108.00 off,21.99,129.99,https://www.amazon.com/Bluetooth-Headphones-Cancelling-Waterproof-Earphones/dp/B0F1XXWV6D/ref=sr_1_14?dib=eyJ2IjoiMSJ9.rpIb2atSu4S4V8JmoTnM22fFC15PmkTSO6FTSW2M_S624uoHdXMO7WXK5Mvv1sHDLY-bm018hG16BwHyPW0Ezxu3Mk6_bWx6U5qS5sunmVWqMLqs5gFVaL8LtMi5T98AbKNNLJVO4azFuSMSdMH-y8WBVKf7OQH1d9joyaOys7Usozx87N2GEEl2XLiYTtNdygS6mR4-XMC_3OwjkEhQQtizCIbaoptH5P1o8wWsB8C7INcFimyDV8-LGKmQZ677nfB3ToF-bMIAIFOJK9t_UzFtCq5LuX0OHxamIkHrSrs.9ToLRjwdlNsSWbn_HhFgtx8pQj1ZSEO434LqbbPwilk&dib_tag=se&keywords=limited+time+offer&qid=1747956995&sr=8-14&tag=nicdav09-20
"Dog Bark Collar for Large Medium Small Dogs, Smart Barking Collar, Effective No Bark Collar with Adjustable Beep Vibration Correction Modes, Automatic Anti Barking Device, IP67 Waterproof, Black",70%,$84.00 off,35.99,119.99,https://www.amazon.com/Effective-Adjustable-Vibration-Correction-Waterproof/dp/B0F3DGL2RN/ref=sr_1_42?dib=eyJ2IjoiMSJ9.rpIb2atSu4S4V8JmoTnM22fFC15PmkTSO6FTSW2M_S624uoHdXMO7WXK5Mvv1sHDLY-bm018hG16BwHyPW0Ezxu3Mk6_bWx6U5qS5sunmVWqMLqs5gFVaL8LtMi5T98AbKNNLJVO4azFuSMSdMH-y8WBVKf7OQH1d9joyaOys7Usozx87N2GEEl2XLiYTtNdygS6mR4-XMC_3OwjkEhQQtizCIbaoptH5P1o8wWsB8C7INcFimyDV8-LGKmQZ677nfB3ToF-bMIAIFOJK9t_UzFtCq5LuX0OHxamIkHrSrs.9ToLRjwdlNsSWbn_HhFgtx8pQj1ZSEO434LqbbPwilk&dib_tag=se&keywords=limited+time+offer&qid=1747956995&sr=8-42&tag=nicdav09-20
Best Seller,64%,$11.60 off,6.39,17.99,https://www.amazon.com/Gayhay-High-Waisted-Leggings-Women/dp/B082QZRY8G/ref=mp_s_a_1_17?dib=eyJ2IjoiMSJ9.4E0mb7BNyvIl9f4sXcrjD7SJq05f5fh-wg1_CoZv63RhRXdAY0Q9pLfYcT2uz5CfTHJn7f1vflAKudMtCRVk1R674viEIAKNnhpgYQkPbsp53W_LSHY9dqlZR4y6de3y_Czda2Nb-0VOVNu0IGruXPvIBC4-pBPTDLfuzS0YfwfnM8OTR2eXP1suStGCZ76NjMSyFqS6ypJg9xW5eyLfzHcdKMYMbZeXKaLsWLqDam1-gxAnV1c25nPowYNQFg_OIHLh2gaG7TjnurOTnJ1vs4_mG42HmpvQxvXWJTrCW_4.NxRmv6C-980XY23E_ZvH_dFV_WUyyJzgVvKaV-lPP4s&dib_tag=se&keywords=clothing+deals&qid=1747956997&sr=8-17&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_3?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp7F3GyUIjee9v5AEEb695DdqtEpygUX_O9y8pEsDPTdLQLP6nH1n-WdfEAKhhdzmOTKLpDiYyH9ZBkY4w3Z1XQpZfRjcBkR46n2M5h5eoHfHuXDoFNTgDuuBvSms-fn2947pXidyC4oqcf_HA2iRZChDdluW-14Ick-kOyoHDzW2c1smisiV2fKnBJbYHM_Ez7EuXlQISk-E1fJD2CS4to4sSratum_h22L7GKatgwPLufTQ3q5L95B0ZqavCW9zDs.T6CsOHBiFouSsk3dCHSfCrpflxJ3P3wAAK8TEWEjCAs&dib_tag=se&keywords=toys+sale&qid=1747956999&sr=8-3&tag=nicdav09-20
"Mattel Disney Moana 2 Loto Fashion Doll with 2 Accessories, Removable Outfit with Belt & Axe, Inspired by The Movie",60%,$6.63 off,4.36,10.99,https://www.amazon.com/Mattel-JBT35-Garland-Doll-1/dp/B0CRM6V4BZ/ref=sr_1_11?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp7F3GyUIjee9v5AEEb695DdqtEpygUX_O9y8pEsDPTdLQLP6nH1n-WdfEAKhhdzmOTKLpDiYyH9ZBkY4w3Z1XQpZfRjcBkR46n2M5h5eoHfHuXDoFNTgDuuBvSms-fn2947pXidyC4oqcf_HA2iRZChDdluW-14Ick-kOyoHDzW2c1smisiV2fKnBJbYHM_Ez7EuXlQISk-E1fJD2CS4to4sSratum_h22L7GKatgwPLufTQ3q5L95B0ZqavCW9zDs.T6CsOHBiFouSsk3dCHSfCrpflxJ3P3wAAK8TEWEjCAs&dib_tag=se&keywords=toys+sale&qid=1747956999&sr=8-11&tag=nicdav09-20
Cat Construction Little Machines 5 Pack - Great Cake Toppers,50%,$5.02 off,4.97,9.99,https://www.amazon.com/Cat-Construction-Little-Machines-Pack/dp/B07T14FKRR/ref=sr_1_18?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp7F3GyUIjee9v5AEEb695DdqtEpygUX_O9y8pEsDPTdLQLP6nH1n-WdfEAKhhdzmOTKLpDiYyH9ZBkY4w3Z1XQpZfRjcBkR46n2M5h5eoHfHuXDoFNTgDuuBvSms-fn2947pXidyC4oqcf_HA2iRZChDdluW-14Ick-kOyoHDzW2c1smisiV2fKnBJbYHM_Ez7EuXlQISk-E1fJD2CS4to4sSratum_h22L7GKatgwPLufTQ3q5L95B0ZqavCW9zDs.T6CsOHBiFouSsk3dCHSfCrpflxJ3P3wAAK8TEWEjCAs&dib_tag=se&keywords=toys+sale&qid=1747956999&sr=8-18&tag=nicdav09-20
"Paw Patrol Marshall & Daring Danny X Figures Set with Skateboard, Kids Toys for Boys and Girls Ages 3 and Up",53%,$5.31 off,4.68,9.99,https://www.amazon.com/Paw-Patrol-Marshall-Figures-Skateboard/dp/B0CSPKD6FX/ref=sr_1_19?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp7F3GyUIjee9v5AEEb695DdqtEpygUX_O9y8pEsDPTdLQLP6nH1n-WdfEAKhhdzmOTKLpDiYyH9ZBkY4w3Z1XQpZfRjcBkR46n2M5h5eoHfHuXDoFNTgDuuBvSms-fn2947pXidyC4oqcf_HA2iRZChDdluW-14Ick-kOyoHDzW2c1smisiV2fKnBJbYHM_Ez7EuXlQISk-E1fJD2CS4to4sSratum_h22L7GKatgwPLufTQ3q5L95B0ZqavCW9zDs.T6CsOHBiFouSsk3dCHSfCrpflxJ3P3wAAK8TEWEjCAs&dib_tag=se&keywords=toys+sale&qid=1747956999&sr=8-19&tag=nicdav09-20
