Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=v8a0y&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=2QXC799CFEXQE7FCM7R2&pd_rd_wg=YAMnp&pd_rd_r=a5ad0bcd-156e-4e8d-b85d-4f07ea45c8b5&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
56% off,56%,$42.02 off,32.98,75.0,https://www.amazon.com/PUMA-Carina-Street-Sneaker-WhiteBlackSilver/dp/B0CHT9TH9F?pd_rd_w=YX2bz&content-id=amzn1.sym.5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_p=5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_r=2QXC799CFEXQE7FCM7R2&pd_rd_wg=YAMnp&pd_rd_r=a5ad0bcd-156e-4e8d-b85d-4f07ea45c8b5&pd_rd_i=B0CHT9TH9F&tag=nicdav09-20
Eat Right for 4 Your Type: Complete Blood Type Encyclopedia,62%,$20.01 off,11.99,32.0,https://www.amazon.com/Eat-Right-Your-Type-Encyclopedia/dp/1573229202/ref=sr_1_16?dib=eyJ2IjoiMSJ9.Sc8VmzG8Ts9o359gCmu9N9uWttscmBJpAkSS_z7a5bqV5pS9GUiEaorvCXH9qhGfJBX4OAKPyZzWEVNNPUXdhWIz7X6Ho3HbOlXxxIL3EPiXRPi2Mci6FxuMdPopBlJ2UFu2pKJ_miv8932gp0st8A2r9ac8cjoP061fb0MFf8vkQOv4v7SfvSpPq8WNdXq8mtbr2vb6jyxC9BToMdOXqUAvyHBSMqy5ikMBRIqz2ec_x00RBT9t-zNAH12zeFxxqRrfwrMat7kMEHFJ5F_MUZkaT7z5iJT553zqhJOwc3U.iKF2zsbcD7-9mJ-BgwP33v4U1Ym6abpQqSHK9KHc1ns&dib_tag=se&keywords=price+reduction&qid=1747946399&sr=8-16&tag=nicdav09-20
"How To Master Self-Hypnosis In A Weekend: The Simple, Systematic and Successful Way to Get Everything You Want",55%,$5.00 off,3.95,8.95,https://www.amazon.com/How-Master-Self-Hypnosis-Weekend-Systematic-ebook/dp/B00FFHHJNE/ref=sr_1_39?dib=eyJ2IjoiMSJ9.Sc8VmzG8Ts9o359gCmu9N9uWttscmBJpAkSS_z7a5bqV5pS9GUiEaorvCXH9qhGfJBX4OAKPyZzWEVNNPUXdhWIz7X6Ho3HbOlXxxIL3EPiXRPi2Mci6FxuMdPopBlJ2UFu2pKJ_miv8932gp0st8A2r9ac8cjoP061fb0MFf8vkQOv4v7SfvSpPq8WNdXq8mtbr2vb6jyxC9BToMdOXqUAvyHBSMqy5ikMBRIqz2ec_x00RBT9t-zNAH12zeFxxqRrfwrMat7kMEHFJ5F_MUZkaT7z5iJT553zqhJOwc3U.iKF2zsbcD7-9mJ-BgwP33v4U1Ym6abpQqSHK9KHc1ns&dib_tag=se&keywords=price+reduction&qid=1747946399&sr=8-39&tag=nicdav09-20
Integrated Cost Reduction,58%,$29.45 off,20.5,49.95,https://www.amazon.com/Integrated-Cost-Reduction-Ron-Nussle/dp/159429013X/ref=sr_1_45?dib=eyJ2IjoiMSJ9.Sc8VmzG8Ts9o359gCmu9N9uWttscmBJpAkSS_z7a5bqV5pS9GUiEaorvCXH9qhGfJBX4OAKPyZzWEVNNPUXdhWIz7X6Ho3HbOlXxxIL3EPiXRPi2Mci6FxuMdPopBlJ2UFu2pKJ_miv8932gp0st8A2r9ac8cjoP061fb0MFf8vkQOv4v7SfvSpPq8WNdXq8mtbr2vb6jyxC9BToMdOXqUAvyHBSMqy5ikMBRIqz2ec_x00RBT9t-zNAH12zeFxxqRrfwrMat7kMEHFJ5F_MUZkaT7z5iJT553zqhJOwc3U.iKF2zsbcD7-9mJ-BgwP33v4U1Ym6abpQqSHK9KHc1ns&dib_tag=se&keywords=price+reduction&qid=1747946399&sr=8-45&tag=nicdav09-20
,53%,$11.27 off,9.99,21.26,https://www.amazon.com/Flawless-Finish-Setting-Powder-Beige/dp/B09SVR1NF5/ref=sr_1_47?dib=eyJ2IjoiMSJ9.Sc8VmzG8Ts9o359gCmu9N9uWttscmBJpAkSS_z7a5bqV5pS9GUiEaorvCXH9qhGfJBX4OAKPyZzWEVNNPUXdhWIz7X6Ho3HbOlXxxIL3EPiXRPi2Mci6FxuMdPopBlJ2UFu2pKJ_miv8932gp0st8A2r9ac8cjoP061fb0MFf8vkQOv4v7SfvSpPq8WNdXq8mtbr2vb6jyxC9BToMdOXqUAvyHBSMqy5ikMBRIqz2ec_x00RBT9t-zNAH12zeFxxqRrfwrMat7kMEHFJ5F_MUZkaT7z5iJT553zqhJOwc3U.iKF2zsbcD7-9mJ-BgwP33v4U1Ym6abpQqSHK9KHc1ns&dib_tag=se&keywords=price+reduction&qid=1747946399&sr=8-47&tag=nicdav09-20
Pathfinder Roleplaying Game: Ultimate Combat,50%,$20.00 off,19.99,39.99,https://www.amazon.com/Pathfinder-Roleplaying-Game-Ultimate-Combat/dp/1601253591/ref=sr_1_48?dib=eyJ2IjoiMSJ9.Sc8VmzG8Ts9o359gCmu9N9uWttscmBJpAkSS_z7a5bqV5pS9GUiEaorvCXH9qhGfJBX4OAKPyZzWEVNNPUXdhWIz7X6Ho3HbOlXxxIL3EPiXRPi2Mci6FxuMdPopBlJ2UFu2pKJ_miv8932gp0st8A2r9ac8cjoP061fb0MFf8vkQOv4v7SfvSpPq8WNdXq8mtbr2vb6jyxC9BToMdOXqUAvyHBSMqy5ikMBRIqz2ec_x00RBT9t-zNAH12zeFxxqRrfwrMat7kMEHFJ5F_MUZkaT7z5iJT553zqhJOwc3U.iKF2zsbcD7-9mJ-BgwP33v4U1Ym6abpQqSHK9KHc1ns&dib_tag=se&keywords=price+reduction&qid=1747946399&sr=8-48&tag=nicdav09-20
The Nightingale: A Novel,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=sr_1_1?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IvfyWKFNGOJwHiwVQLNjO74rnBTVh5sn3h-tu3ddSj_J1yMuM2bQcbMG0nCBNAOqQ1m2cNBdKT1H8kIq11B_qLq-4WjJiOoFO9NN9EhbaeCToeq76kA2sKoGwxHu6_f_hPAwNoOAhCjldkJAHmSWPbjC4rFNdt82lljxmwMUIgsqTO3DxbyvwoXH-f4mAJaq_Xuvqn592xxtjxRHOVspRApHDBhNxDVTU-HZg-VnghOkn6Dik4XyPixM4BYFmh5knlvO3cTMQfAd0GuR-964raU.rJl3-nObcIkuHQhTxOnCiWPBywGuiQMJo7qgJsoiV38&dib_tag=se&keywords=books+deals&qid=1747946401&sr=8-1&tag=nicdav09-20
Where the Forest Meets the Stars,51%,$7.65 off,7.3,14.95,https://www.amazon.com/Where-Forest-Meets-Glendy-Vanderah/dp/1503904911/ref=sr_1_3?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IvfyWKFNGOJwHiwVQLNjO74rnBTVh5sn3h-tu3ddSj_J1yMuM2bQcbMG0nCBNAOqQ1m2cNBdKT1H8kIq11B_qLq-4WjJiOoFO9NN9EhbaeCToeq76kA2sKoGwxHu6_f_hPAwNoOAhCjldkJAHmSWPbjC4rFNdt82lljxmwMUIgsqTO3DxbyvwoXH-f4mAJaq_Xuvqn592xxtjxRHOVspRApHDBhNxDVTU-HZg-VnghOkn6Dik4XyPixM4BYFmh5knlvO3cTMQfAd0GuR-964raU.rJl3-nObcIkuHQhTxOnCiWPBywGuiQMJo7qgJsoiV38&dib_tag=se&keywords=books+deals&qid=1747946401&sr=8-3&tag=nicdav09-20
The Great Alone: A Novel,54%,$10.28 off,8.72,19.0,https://www.amazon.com/Great-Alone-Novel-Kristin-Hannah/dp/1250229537/ref=sr_1_5?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IvfyWKFNGOJwHiwVQLNjO74rnBTVh5sn3h-tu3ddSj_J1yMuM2bQcbMG0nCBNAOqQ1m2cNBdKT1H8kIq11B_qLq-4WjJiOoFO9NN9EhbaeCToeq76kA2sKoGwxHu6_f_hPAwNoOAhCjldkJAHmSWPbjC4rFNdt82lljxmwMUIgsqTO3DxbyvwoXH-f4mAJaq_Xuvqn592xxtjxRHOVspRApHDBhNxDVTU-HZg-VnghOkn6Dik4XyPixM4BYFmh5knlvO3cTMQfAd0GuR-964raU.rJl3-nObcIkuHQhTxOnCiWPBywGuiQMJo7qgJsoiV38&dib_tag=se&keywords=books+deals&qid=1747946401&sr=8-5&tag=nicdav09-20
