Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$10.47 off,10.43,20.9,https://www.amazon.com/Amazon-Essentials-Sweatpant-heather-X-Large/dp/B07BJ8BW41?pd_rd_w=mWtwD&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=9XGDTKNPX2YCAX170AJM&pd_rd_wg=WhkIe&pd_rd_r=0733a880-04b2-4213-b0d4-e2ac76aa66c9&pd_rd_i=B07BJ8BW41&tag=nicdav09-20
"Lash Sensational Sky High Washable Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Buildable Formula, Blackest Black, 1 Count",76%,$26.35 off,8.32,34.67,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/ref=sr_1_1?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VMuX_hXiDzTJ3-YM_hOCf2H_gVXqlC21520v1eEJI44lqetD6tsY8nzuV-9_5xSB86wACpR9wyB4f2DwZv0rsKbw4_RPeWjPrHvJ88tuJQw41IQTSow9O27bnn9fvHtcunIJqyBUZTlh1N7RQ1brv9LPTaatB4LvvT8klyqAbRKrUMEqcbTuTurlrp3idUIDxQfN9uyt7vzn-DsvrL0SSQ9uFrzua6jfLW2sSoDrqmCKI40Wdvr--jtji55H77r1HGsJs0oNfr3Xz9aSNffEee0.sndei-7eJPEx3tLYzc2FWSgOiAhjNzmVzdW0R36XTLU&dib_tag=se&keywords=beauty+sale&qid=1747730807&rdc=1&sr=8-1&tag=nicdav09-20
,61%,$3.05 off,1.94,4.99,https://www.amazon.com/wet-wild-Multi-Stick-Moisturizing-Cruelty-Free/dp/B0CQNQ7WL2/ref=sr_1_3?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VMuX_hXiDzTJ3-YM_hOCf2H_gVXqlC21520v1eEJI44lqetD6tsY8nzuV-9_5xSB86wACpR9wyB4f2DwZv0rsKbw4_RPeWjPrHvJ88tuJQw41IQTSow9O27bnn9fvHtcunIJqyBUZTlh1N7RQ1brv9LPTaatB4LvvT8klyqAbRKrUMEqcbTuTurlrp3idUIDxQfN9uyt7vzn-DsvrL0SSQ9uFrzua6jfLW2sSoDrqmCKI40Wdvr--jtji55H77r1HGsJs0oNfr3Xz9aSNffEee0.sndei-7eJPEx3tLYzc2FWSgOiAhjNzmVzdW0R36XTLU&dib_tag=se&keywords=beauty+sale&qid=1747730807&sr=8-3&tag=nicdav09-20
LAURA GELLER NEW YORK Award-Winning Baked Balance-n-Brighten Color Correcting Powder Foundation - Fair - Buildable Light to Medium Coverage - Demi-Matte Natural Finish,68%,$38.23 off,17.99,56.22,https://aax-us-iad.amazon.com/x/c/JCpoVJtk48KiHLtUk1isOLMAAAGW7N-7XgEAAAH2AQBvbm9fdHhuX2JpZDcgICBvbm9fdHhuX2ltcDIgICD72hRQ/https://www.amazon.com/dp/B000IEMGGE?pd_rd_i=B000IEMGGE&pf_rd_p=8aea4788-5372-43c5-bde7-3d239eb02a51&pf_rd_r=TM5FPTGB43QRW5XHSYYY&pd_rd_wg=DEEkI&pd_rd_w=H62Bv&pd_rd_r=4f589620-2204-445e-9278-c7a11625f735&tag=nicdav09-20
"Squeeze Me Lip Balm, Moisturizing Lip Balm For A Sheer Tint Of Color, Infused With Hyaluronic Acid, Vegan & Cruelty-free, Strawberry",79%,$15.05 off,4.0,19.05,https://www.amazon.com/l-f-Moisturizing-Hyaluronic-Cruelty-free-Strawberry/dp/B0C7W6GW8P/ref=sr_1_10?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VMuX_hXiDzTJ3-YM_hOCf2H_gVXqlC21520v1eEJI44lqetD6tsY8nzuV-9_5xSB86wACpR9wyB4f2DwZv0rsKbw4_RPeWjPrHvJ88tuJQw41IQTSow9O27bnn9fvHtcunIJqyBUZTlh1N7RQ1brv9LPTaatB4LvvT8klyqAbRKrUMEqcbTuTurlrp3idUIDxQfN9uyt7vzn-DsvrL0SSQ9uFrzua6jfLW2sSoDrqmCKI40Wdvr--jtji55H77r1HGsJs0oNfr3Xz9aSNffEee0.sndei-7eJPEx3tLYzc2FWSgOiAhjNzmVzdW0R36XTLU&dib_tag=se&keywords=beauty+sale&qid=1747730807&sr=8-10&tag=nicdav09-20
Packaging efficiency,51%,$5.28 off,5.07,10.35,https://www.amazon.com/Rimmel-Natural-Bronzer-Sun-Bronze/dp/B001B0H82Q/ref=sr_1_14?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VMuX_hXiDzTJ3-YM_hOCf2H_gVXqlC21520v1eEJI44lqetD6tsY8nzuV-9_5xSB86wACpR9wyB4f2DwZv0rsKbw4_RPeWjPrHvJ88tuJQw41IQTSow9O27bnn9fvHtcunIJqyBUZTlh1N7RQ1brv9LPTaatB4LvvT8klyqAbRKrUMEqcbTuTurlrp3idUIDxQfN9uyt7vzn-DsvrL0SSQ9uFrzua6jfLW2sSoDrqmCKI40Wdvr--jtji55H77r1HGsJs0oNfr3Xz9aSNffEee0.sndei-7eJPEx3tLYzc2FWSgOiAhjNzmVzdW0R36XTLU&dib_tag=se&keywords=beauty+sale&qid=1747730807&sr=8-14&tag=nicdav09-20
"Lip Glowy Balm: Hydrate, Glossy, Lightweight, Moisturize & Tint with Shea Butter",65%,$35.29 off,19.0,54.29,https://www.amazon.com/Laneige-Lip-Glowy-Balm-Berry/dp/B07DY2QRF6/ref=sr_1_23?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VMuX_hXiDzTJ3-YM_hOCf2H_gVXqlC21520v1eEJI44lqetD6tsY8nzuV-9_5xSB86wACpR9wyB4f2DwZv0rsKbw4_RPeWjPrHvJ88tuJQw41IQTSow9O27bnn9fvHtcunIJqyBUZTlh1N7RQ1brv9LPTaatB4LvvT8klyqAbRKrUMEqcbTuTurlrp3idUIDxQfN9uyt7vzn-DsvrL0SSQ9uFrzua6jfLW2sSoDrqmCKI40Wdvr--jtji55H77r1HGsJs0oNfr3Xz9aSNffEee0.sndei-7eJPEx3tLYzc2FWSgOiAhjNzmVzdW0R36XTLU&dib_tag=se&keywords=beauty+sale&qid=1747730807&sr=8-23&tag=nicdav09-20
"Lip Liner Stay-N Peel Off Lip Stain — Long Lasting Matte Lip Tattoo Transfer Proof Lipstain Infused with Hyaluronic Acid & Vitamin E for All Skin Types — Vegan & Cruelty-Free, P-inked",88%,$88.00 off,12.0,100.0,https://www.amazon.com/Sacheu-Lip-Liner-Stay-N-Hyaluronic/dp/B0BVPNQW1C/ref=sr_1_32?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VMuX_hXiDzTJ3-YM_hOCf2H_gVXqlC21520v1eEJI44lqetD6tsY8nzuV-9_5xSB86wACpR9wyB4f2DwZv0rsKbw4_RPeWjPrHvJ88tuJQw41IQTSow9O27bnn9fvHtcunIJqyBUZTlh1N7RQ1brv9LPTaatB4LvvT8klyqAbRKrUMEqcbTuTurlrp3idUIDxQfN9uyt7vzn-DsvrL0SSQ9uFrzua6jfLW2sSoDrqmCKI40Wdvr--jtji55H77r1HGsJs0oNfr3Xz9aSNffEee0.sndei-7eJPEx3tLYzc2FWSgOiAhjNzmVzdW0R36XTLU&dib_tag=se&keywords=beauty+sale&qid=1747730807&sr=8-32&tag=nicdav09-20
Carbon impact,85%,$135.14 off,22.0,157.14,https://www.amazon.com/Wonderskin-Blading-Transfer-Waterproof-Whimsical/dp/B0B9YHX8DX/ref=sr_1_42?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VMuX_hXiDzTJ3-YM_hOCf2H_gVXqlC21520v1eEJI44lqetD6tsY8nzuV-9_5xSB86wACpR9wyB4f2DwZv0rsKbw4_RPeWjPrHvJ88tuJQw41IQTSow9O27bnn9fvHtcunIJqyBUZTlh1N7RQ1brv9LPTaatB4LvvT8klyqAbRKrUMEqcbTuTurlrp3idUIDxQfN9uyt7vzn-DsvrL0SSQ9uFrzua6jfLW2sSoDrqmCKI40Wdvr--jtji55H77r1HGsJs0oNfr3Xz9aSNffEee0.sndei-7eJPEx3tLYzc2FWSgOiAhjNzmVzdW0R36XTLU&dib_tag=se&keywords=beauty+sale&qid=1747730807&rdc=1&sr=8-42&tag=nicdav09-20
"NYX PROFESSIONAL MAKEUP Fat Oil Lip Drip, Moisturizing Lip Oil Gloss, Vegan Tinted Formula, Up to 12 HR Hydration - Missed Call (Sheer Pink)",83%,$47.09 off,8.97,56.06,https://aax-us-iad.amazon.com/x/c/JOx2-DfuP0M1aq9nDSUsg-cAAAGW7N-7ZAEAAAH2AQBvbm9fdHhuX2JpZDYgICBvbm9fdHhuX2ltcDIgICB406BO/https://www.amazon.com/dp/B0BL8HY2QP?pd_rd_i=B0BL8HY2QP&pf_rd_p=2f0a8989-0b67-47e7-b61e-9e3ef9908602&pf_rd_r=TM5FPTGB43QRW5XHSYYY&pd_rd_wg=uKQxC&pd_rd_w=zcov6&pd_rd_r=25d15b54-da04-4a4c-b858-2e2241b5f31d&tag=nicdav09-20
