Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
51% off,50%,$10.72 off,10.43,21.15,https://www.amazon.com/Amazon-Essentials-Hooded-Fleece-Sweatshirt/dp/B07C8Y6V5B?pd_rd_w=0DqEv&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=BNH5B535BRR83TT7SH8F&pd_rd_wg=aZv48&pd_rd_r=db3e6ce0-37ef-405d-9d02-a969f9ef392c&pd_rd_i=B07C8Y6V5B&tag=nicdav09-20
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=p5z0s&content-id=amzn1.sym.96e4a189-5656-4176-86b3-afd77f1e0406&pf_rd_p=96e4a189-5656-4176-86b3-afd77f1e0406&pf_rd_r=BNH5B535BRR83TT7SH8F&pd_rd_wg=aZv48&pd_rd_r=db3e6ce0-37ef-405d-9d02-a969f9ef392c&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=DlX4l&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=BNH5B535BRR83TT7SH8F&pd_rd_wg=aZv48&pd_rd_r=db3e6ce0-37ef-405d-9d02-a969f9ef392c&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
53% off,52%,$46.78 off,42.22,89.0,https://www.amazon.com/Tommy-Hilfiger-Womens-Shift-Captain/dp/B0CPN3XDQ8?pd_rd_w=KMNtj&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=KDYJMRJM92QZHNE2XD29&pd_rd_wg=Z5yIS&pd_rd_r=1bcbd170-64ac-4117-b8fc-58a46d641dfb&pd_rd_i=B0CPN3XDQ8&ref_=MDW_SummerFaves_LP_B0CPN3XDQ8&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_2?dib=eyJ2IjoiMSJ9.SvOe_XvZP6_QRKW3qFXoN6KK0N7gDn6b5pjqe9_whxMBiAmVL_OVXsJEXtITeFHMPG6C8rQBMpzKzb4KjJt4tNjosvEHrqnKr0949AF3_Y0xPHZ0H8jLjxtx0WZyEdq-9vDftDLSf6SQcQoqGRogXm2Zz-3WwyPpBJ7TF21vbac7pXidyC4oqcf_HA2iRZChClqUvv0mP811wHA0Eqh24_6u7k1Fpydb2M1VvX8LynWtaykBbCJHTSxoRn8xHxmAw9FA1KXxWxeVPIaOh75V_qrAk_qok6c1o633k_bg4vw.NfzLs1jaqcUFeFfnqJXCdIzxIsvR9ZWgG6eAaxKmFzs&dib_tag=se&keywords=toys+sale&qid=1747858440&sr=8-2&tag=nicdav09-20
"Celestia Decora Fashion Girlz 11"" Doll Stickers & Endless Style Fun for Creative Play",54%,$5.57 off,4.56,10.13,https://www.amazon.com/Celestia-Fashion-Stickers-Endless-Creative/dp/B0D3FP3P2X/ref=sr_1_5?dib=eyJ2IjoiMSJ9.SvOe_XvZP6_QRKW3qFXoN6KK0N7gDn6b5pjqe9_whxMBiAmVL_OVXsJEXtITeFHMPG6C8rQBMpzKzb4KjJt4tNjosvEHrqnKr0949AF3_Y0xPHZ0H8jLjxtx0WZyEdq-9vDftDLSf6SQcQoqGRogXm2Zz-3WwyPpBJ7TF21vbac7pXidyC4oqcf_HA2iRZChClqUvv0mP811wHA0Eqh24_6u7k1Fpydb2M1VvX8LynWtaykBbCJHTSxoRn8xHxmAw9FA1KXxWxeVPIaOh75V_qrAk_qok6c1o633k_bg4vw.NfzLs1jaqcUFeFfnqJXCdIzxIsvR9ZWgG6eAaxKmFzs&dib_tag=se&keywords=toys+sale&qid=1747858440&sr=8-5&tag=nicdav09-20
"Glow In The Dark Advent Calendar 2024 – Christmas Countdown Calendar with 24 Science Activities, Experiments & Animal Figures | Fun & Educational Kids Advent Calendar",56%,$4.78 off,3.65,8.43,https://www.amazon.com/Blue-Marble-Glow-Advent-Calendar/dp/B0D33YH5ZK/ref=sr_1_10?dib=eyJ2IjoiMSJ9.SvOe_XvZP6_QRKW3qFXoN6KK0N7gDn6b5pjqe9_whxMBiAmVL_OVXsJEXtITeFHMPG6C8rQBMpzKzb4KjJt4tNjosvEHrqnKr0949AF3_Y0xPHZ0H8jLjxtx0WZyEdq-9vDftDLSf6SQcQoqGRogXm2Zz-3WwyPpBJ7TF21vbac7pXidyC4oqcf_HA2iRZChClqUvv0mP811wHA0Eqh24_6u7k1Fpydb2M1VvX8LynWtaykBbCJHTSxoRn8xHxmAw9FA1KXxWxeVPIaOh75V_qrAk_qok6c1o633k_bg4vw.NfzLs1jaqcUFeFfnqJXCdIzxIsvR9ZWgG6eAaxKmFzs&dib_tag=se&keywords=toys+sale&qid=1747858440&sr=8-10&tag=nicdav09-20
Cat Construction Little Machines 5 Pack - Great Cake Toppers,50%,$5.02 off,4.97,9.99,https://www.amazon.com/Cat-Construction-Little-Machines-Pack/dp/B07T14FKRR/ref=sr_1_14?dib=eyJ2IjoiMSJ9.SvOe_XvZP6_QRKW3qFXoN6KK0N7gDn6b5pjqe9_whxMBiAmVL_OVXsJEXtITeFHMPG6C8rQBMpzKzb4KjJt4tNjosvEHrqnKr0949AF3_Y0xPHZ0H8jLjxtx0WZyEdq-9vDftDLSf6SQcQoqGRogXm2Zz-3WwyPpBJ7TF21vbac7pXidyC4oqcf_HA2iRZChClqUvv0mP811wHA0Eqh24_6u7k1Fpydb2M1VvX8LynWtaykBbCJHTSxoRn8xHxmAw9FA1KXxWxeVPIaOh75V_qrAk_qok6c1o633k_bg4vw.NfzLs1jaqcUFeFfnqJXCdIzxIsvR9ZWgG6eAaxKmFzs&dib_tag=se&keywords=toys+sale&qid=1747858440&sr=8-14&tag=nicdav09-20
"Mattel Disney Moana 2 Loto Fashion Doll with 2 Accessories, Removable Outfit with Belt & Axe, Inspired by The Movie",60%,$6.63 off,4.36,10.99,https://www.amazon.com/Mattel-JBT35-Garland-Doll-1/dp/B0CRM6V4BZ/ref=sr_1_16?dib=eyJ2IjoiMSJ9.SvOe_XvZP6_QRKW3qFXoN6KK0N7gDn6b5pjqe9_whxMBiAmVL_OVXsJEXtITeFHMPG6C8rQBMpzKzb4KjJt4tNjosvEHrqnKr0949AF3_Y0xPHZ0H8jLjxtx0WZyEdq-9vDftDLSf6SQcQoqGRogXm2Zz-3WwyPpBJ7TF21vbac7pXidyC4oqcf_HA2iRZChClqUvv0mP811wHA0Eqh24_6u7k1Fpydb2M1VvX8LynWtaykBbCJHTSxoRn8xHxmAw9FA1KXxWxeVPIaOh75V_qrAk_qok6c1o633k_bg4vw.NfzLs1jaqcUFeFfnqJXCdIzxIsvR9ZWgG6eAaxKmFzs&dib_tag=se&keywords=toys+sale&qid=1747858440&sr=8-16&tag=nicdav09-20
"Paw Patrol Marshall & Daring Danny X Figures Set with Skateboard, Kids Toys for Boys and Girls Ages 3 and Up",53%,$5.31 off,4.68,9.99,https://www.amazon.com/Paw-Patrol-Marshall-Figures-Skateboard/dp/B0CSPKD6FX/ref=sr_1_26?dib=eyJ2IjoiMSJ9.SvOe_XvZP6_QRKW3qFXoN6KK0N7gDn6b5pjqe9_whxMBiAmVL_OVXsJEXtITeFHMPG6C8rQBMpzKzb4KjJt4tNjosvEHrqnKr0949AF3_Y0xPHZ0H8jLjxtx0WZyEdq-9vDftDLSf6SQcQoqGRogXm2Zz-3WwyPpBJ7TF21vbac7pXidyC4oqcf_HA2iRZChClqUvv0mP811wHA0Eqh24_6u7k1Fpydb2M1VvX8LynWtaykBbCJHTSxoRn8xHxmAw9FA1KXxWxeVPIaOh75V_qrAk_qok6c1o633k_bg4vw.NfzLs1jaqcUFeFfnqJXCdIzxIsvR9ZWgG6eAaxKmFzs&dib_tag=se&keywords=toys+sale&qid=1747858440&sr=8-26&tag=nicdav09-20
