Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=RNSfp&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=FNAH5B1V46QB0Y41RVE2&pd_rd_wg=Y6kXK&pd_rd_r=04410323-1d45-47fe-9be0-c3bab7490add&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
53% off,52%,$5.75 off,5.2,10.95,https://www.amazon.com/Childrens-Place-Toddler-Uniform-Layering/dp/B08HMJKZYT?pd_rd_w=Rlr1x&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=FNAH5B1V46QB0Y41RVE2&pd_rd_wg=Y6kXK&pd_rd_r=04410323-1d45-47fe-9be0-c3bab7490add&pd_rd_i=B08HMJKZYT&ref_=MDW_SummerFaves_LP_B08HMJKZYT&tag=nicdav09-20
The Nightingale: A Novel,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=sr_1_1?dib=eyJ2IjoiMSJ9.Z8wPWNmNsSfGYrsfuD9AZuNV9mes_0sWFvWBH9g09DYERJrPBVzlofISx_FLRVD5KNlDOQ3uhZ0Rp6zsI9MwmF1oqXcySV9r-uRISWfCZmwbabh7tFJ_zh-ONSf2gLg7YWzjgdQU8HfXi35ktugts4kIltjsg9qSzfn23rxnOIu4sI11LrR4M6SgVxnr-62ErpX-XS-6XwHV9PRTnjhi0fYgBM6Km84WTyctrc2lh209N5f916prAJo0fE1F5AxCO61mNArBuc5AlHhYJcyMbG_UXdgYz-weWqVrZjXM47Q.6Gz93fVpVtaxZdeOaGQ8_0E2TG1boBYihJ8KA2B31-4&dib_tag=se&keywords=books+deals&qid=1748067353&sr=8-1&tag=nicdav09-20
Where the Forest Meets the Stars,51%,$7.65 off,7.3,14.95,https://www.amazon.com/Where-Forest-Meets-Glendy-Vanderah/dp/1503904911/ref=sr_1_3?dib=eyJ2IjoiMSJ9.Z8wPWNmNsSfGYrsfuD9AZuNV9mes_0sWFvWBH9g09DYERJrPBVzlofISx_FLRVD5KNlDOQ3uhZ0Rp6zsI9MwmF1oqXcySV9r-uRISWfCZmwbabh7tFJ_zh-ONSf2gLg7YWzjgdQU8HfXi35ktugts4kIltjsg9qSzfn23rxnOIu4sI11LrR4M6SgVxnr-62ErpX-XS-6XwHV9PRTnjhi0fYgBM6Km84WTyctrc2lh209N5f916prAJo0fE1F5AxCO61mNArBuc5AlHhYJcyMbG_UXdgYz-weWqVrZjXM47Q.6Gz93fVpVtaxZdeOaGQ8_0E2TG1boBYihJ8KA2B31-4&dib_tag=se&keywords=books+deals&qid=1748067353&sr=8-3&tag=nicdav09-20
"Throttled (Deluxe Edition) (Dirty Air, 1)",64%,$11.68 off,6.31,17.99,https://www.amazon.com/Throttled-Dirty-Air-Lauren-Asher/dp/1464227616/ref=sr_1_6?dib=eyJ2IjoiMSJ9.Z8wPWNmNsSfGYrsfuD9AZuNV9mes_0sWFvWBH9g09DYERJrPBVzlofISx_FLRVD5KNlDOQ3uhZ0Rp6zsI9MwmF1oqXcySV9r-uRISWfCZmwbabh7tFJ_zh-ONSf2gLg7YWzjgdQU8HfXi35ktugts4kIltjsg9qSzfn23rxnOIu4sI11LrR4M6SgVxnr-62ErpX-XS-6XwHV9PRTnjhi0fYgBM6Km84WTyctrc2lh209N5f916prAJo0fE1F5AxCO61mNArBuc5AlHhYJcyMbG_UXdgYz-weWqVrZjXM47Q.6Gz93fVpVtaxZdeOaGQ8_0E2TG1boBYihJ8KA2B31-4&dib_tag=se&keywords=books+deals&qid=1748067353&sr=8-6&tag=nicdav09-20
Remarkably Bright Creatures: A Read with Jenna Pick,85%,$17.00 off,2.99,19.99,https://www.amazon.com/Remarkably-Bright-Creatures-Shelby-Pelt-ebook/dp/B09BNH4TLW/ref=sr_1_8?dib=eyJ2IjoiMSJ9.Z8wPWNmNsSfGYrsfuD9AZuNV9mes_0sWFvWBH9g09DYERJrPBVzlofISx_FLRVD5KNlDOQ3uhZ0Rp6zsI9MwmF1oqXcySV9r-uRISWfCZmwbabh7tFJ_zh-ONSf2gLg7YWzjgdQU8HfXi35ktugts4kIltjsg9qSzfn23rxnOIu4sI11LrR4M6SgVxnr-62ErpX-XS-6XwHV9PRTnjhi0fYgBM6Km84WTyctrc2lh209N5f916prAJo0fE1F5AxCO61mNArBuc5AlHhYJcyMbG_UXdgYz-weWqVrZjXM47Q.6Gz93fVpVtaxZdeOaGQ8_0E2TG1boBYihJ8KA2B31-4&dib_tag=se&keywords=books+deals&qid=1748067353&sr=8-8&tag=nicdav09-20
I Am Watching You,54%,$8.66 off,7.29,15.95,https://www.amazon.com/Am-Watching-You-Teresa-Driscoll/dp/1542046599/ref=sr_1_9?dib=eyJ2IjoiMSJ9.Z8wPWNmNsSfGYrsfuD9AZuNV9mes_0sWFvWBH9g09DYERJrPBVzlofISx_FLRVD5KNlDOQ3uhZ0Rp6zsI9MwmF1oqXcySV9r-uRISWfCZmwbabh7tFJ_zh-ONSf2gLg7YWzjgdQU8HfXi35ktugts4kIltjsg9qSzfn23rxnOIu4sI11LrR4M6SgVxnr-62ErpX-XS-6XwHV9PRTnjhi0fYgBM6Km84WTyctrc2lh209N5f916prAJo0fE1F5AxCO61mNArBuc5AlHhYJcyMbG_UXdgYz-weWqVrZjXM47Q.6Gz93fVpVtaxZdeOaGQ8_0E2TG1boBYihJ8KA2B31-4&dib_tag=se&keywords=books+deals&qid=1748067353&sr=8-9&tag=nicdav09-20
The Great Alone: A Novel,54%,$10.28 off,8.72,19.0,https://www.amazon.com/Great-Alone-Novel-Kristin-Hannah/dp/1250229537/ref=sr_1_11?dib=eyJ2IjoiMSJ9.Z8wPWNmNsSfGYrsfuD9AZuNV9mes_0sWFvWBH9g09DYERJrPBVzlofISx_FLRVD5KNlDOQ3uhZ0Rp6zsI9MwmF1oqXcySV9r-uRISWfCZmwbabh7tFJ_zh-ONSf2gLg7YWzjgdQU8HfXi35ktugts4kIltjsg9qSzfn23rxnOIu4sI11LrR4M6SgVxnr-62ErpX-XS-6XwHV9PRTnjhi0fYgBM6Km84WTyctrc2lh209N5f916prAJo0fE1F5AxCO61mNArBuc5AlHhYJcyMbG_UXdgYz-weWqVrZjXM47Q.6Gz93fVpVtaxZdeOaGQ8_0E2TG1boBYihJ8KA2B31-4&dib_tag=se&keywords=books+deals&qid=1748067353&sr=8-11&tag=nicdav09-20
"Flawless (Chestnut Springs, 1)",50%,$9.06 off,8.93,17.99,https://www.amazon.com/Flawless-Chestnut-Springs-Elsie-Silver/dp/1728297001/ref=sr_1_16?dib=eyJ2IjoiMSJ9.Z8wPWNmNsSfGYrsfuD9AZuNV9mes_0sWFvWBH9g09DYERJrPBVzlofISx_FLRVD5KNlDOQ3uhZ0Rp6zsI9MwmF1oqXcySV9r-uRISWfCZmwbabh7tFJ_zh-ONSf2gLg7YWzjgdQU8HfXi35ktugts4kIltjsg9qSzfn23rxnOIu4sI11LrR4M6SgVxnr-62ErpX-XS-6XwHV9PRTnjhi0fYgBM6Km84WTyctrc2lh209N5f916prAJo0fE1F5AxCO61mNArBuc5AlHhYJcyMbG_UXdgYz-weWqVrZjXM47Q.6Gz93fVpVtaxZdeOaGQ8_0E2TG1boBYihJ8KA2B31-4&dib_tag=se&keywords=books+deals&qid=1748067353&sr=8-16&tag=nicdav09-20
Every Summer After,53%,$8.53 off,7.47,16.0,https://www.amazon.com/Every-Summer-After-Carley-Fortune/dp/0593438531/ref=sr_1_18?dib=eyJ2IjoiMSJ9.Z8wPWNmNsSfGYrsfuD9AZuNV9mes_0sWFvWBH9g09DYERJrPBVzlofISx_FLRVD5KNlDOQ3uhZ0Rp6zsI9MwmF1oqXcySV9r-uRISWfCZmwbabh7tFJ_zh-ONSf2gLg7YWzjgdQU8HfXi35ktugts4kIltjsg9qSzfn23rxnOIu4sI11LrR4M6SgVxnr-62ErpX-XS-6XwHV9PRTnjhi0fYgBM6Km84WTyctrc2lh209N5f916prAJo0fE1F5AxCO61mNArBuc5AlHhYJcyMbG_UXdgYz-weWqVrZjXM47Q.6Gz93fVpVtaxZdeOaGQ8_0E2TG1boBYihJ8KA2B31-4&dib_tag=se&keywords=books+deals&qid=1748067353&sr=8-18&tag=nicdav09-20
