Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
Unknown Product,91%,$27.48 off,2.51,29.99,https://www.amazon.com/Save-Fix-Keep-Use/dp/1935574132/ref=sr_1_3?dib=eyJ2IjoiMSJ9.pewfWdIfH9UoaZs6ByIWX2cmxjLELrOJGpUW3vzqdA6mIK_KeQBmzRQl64nJwMShkeOanqTLWqer1g43y_yrSJ4S0Z1DQV0i33HIx8r_DWtfxXB8tMuIzZzjyJdD2RNdyBe6HmJ7ZJcO2Z6mPayZM-Hy-LktPPci7s5V4_5zeEddceidfIcHbcvrMwFO6HVGKHApcFTMvbhzYOAnUuQB-i8RzQun9qGM2t9DSXcpLTpPheWbVDePPB5TOIcnjWIBiOdd4cv3FPT7sQB0XJSYaswkhM6GjR6uiYRvgdFXIj4.XbPJ0mxSnFfnSy3sIpJbrzf5kU5-Uets5UEbSD6C7KE&dib_tag=se&keywords=save+big+today&qid=1747647592&sr=8-3&tag=nicdav09-20
Unknown Product,63%,$14.01 off,7.99,22.0,https://www.amazon.com/100-Deadly-Skills-Operatives-Surviving-ebook/dp/B00UDCI5FC/ref=sr_1_40?dib=eyJ2IjoiMSJ9.pewfWdIfH9UoaZs6ByIWX2cmxjLELrOJGpUW3vzqdA6mIK_KeQBmzRQl64nJwMShkeOanqTLWqer1g43y_yrSJ4S0Z1DQV0i33HIx8r_DWtfxXB8tMuIzZzjyJdD2RNdyBe6HmJ7ZJcO2Z6mPayZM-Hy-LktPPci7s5V4_5zeEddceidfIcHbcvrMwFO6HVGKHApcFTMvbhzYOAnUuQB-i8RzQun9qGM2t9DSXcpLTpPheWbVDePPB5TOIcnjWIBiOdd4cv3FPT7sQB0XJSYaswkhM6GjR6uiYRvgdFXIj4.XbPJ0mxSnFfnSy3sIpJbrzf5kU5-Uets5UEbSD6C7KE&dib_tag=se&keywords=save+big+today&qid=1747647592&sr=8-40&tag=nicdav09-20
Unknown Product,84%,$26.39 off,4.84,31.23,https://www.amazon.com/l-f-Monochromatic-Luxuriously-Blendable-Sparkling/dp/B07MWSRJ89/ref=sr_1_8?dib=eyJ2IjoiMSJ9.sGsNljk0A9c-zIZH1sbgrJuJ0hZuuEkL9BHst0Gp4U6mB3oa7_NgJvJOgEOJPg8RN6JqS32Jud-LnrFfw_Jy84HhWxwF37fUD_U7gcUuZt1cOzs-L1Jshda2go7LfK6KYC-uRjaqNvLzjJdBl1iiPUYbtJ8_fDaVFoZm7f9FXoX7TNDNYNZFWGrCi1BckfjK27YwaSMhn7zdOSFsw0EHBjoWOPkyjHCcbtyppVv0729MMDbIn7a9UOZODYDNASeNbZyc6W23vmZAJBHdMx_-jVVQklBzMaGcnphUo6VfzoU.FBol9Xq7f7B5cq1oWGFN9kFPr4eGjIC5z9sXB_thhEs&dib_tag=se&keywords=flash+sale&qid=1747647593&sr=8-8&tag=nicdav09-20
Unknown Product,50%,$10.00 off,9.99,19.99,https://www.amazon.com/Underwear-Waisted-Postpartum-Breathable-Multipack/dp/B08JPDF8FZ/ref=sr_1_11?dib=eyJ2IjoiMSJ9.sGsNljk0A9c-zIZH1sbgrJuJ0hZuuEkL9BHst0Gp4U6mB3oa7_NgJvJOgEOJPg8RN6JqS32Jud-LnrFfw_Jy84HhWxwF37fUD_U7gcUuZt1cOzs-L1Jshda2go7LfK6KYC-uRjaqNvLzjJdBl1iiPUYbtJ8_fDaVFoZm7f9FXoX7TNDNYNZFWGrCi1BckfjK27YwaSMhn7zdOSFsw0EHBjoWOPkyjHCcbtyppVv0729MMDbIn7a9UOZODYDNASeNbZyc6W23vmZAJBHdMx_-jVVQklBzMaGcnphUo6VfzoU.FBol9Xq7f7B5cq1oWGFN9kFPr4eGjIC5z9sXB_thhEs&dib_tag=se&keywords=flash+sale&qid=1747647593&sr=8-11&tag=nicdav09-20
Unknown Product,54%,$2.35 off,1.94,4.29,https://www.amazon.com/wet-wild-Eyeshadow-Multi-Stick-Champagne/dp/B085WR3YDT/ref=sr_1_12?dib=eyJ2IjoiMSJ9.sGsNljk0A9c-zIZH1sbgrJuJ0hZuuEkL9BHst0Gp4U6mB3oa7_NgJvJOgEOJPg8RN6JqS32Jud-LnrFfw_Jy84HhWxwF37fUD_U7gcUuZt1cOzs-L1Jshda2go7LfK6KYC-uRjaqNvLzjJdBl1iiPUYbtJ8_fDaVFoZm7f9FXoX7TNDNYNZFWGrCi1BckfjK27YwaSMhn7zdOSFsw0EHBjoWOPkyjHCcbtyppVv0729MMDbIn7a9UOZODYDNASeNbZyc6W23vmZAJBHdMx_-jVVQklBzMaGcnphUo6VfzoU.FBol9Xq7f7B5cq1oWGFN9kFPr4eGjIC5z9sXB_thhEs&dib_tag=se&keywords=flash+sale&qid=1747647593&sr=8-12&tag=nicdav09-20
Unknown Product,52%,$25.01 off,22.99,48.0,https://www.amazon.com/Bali-Womens-Illusion-Neckline-Underwire/dp/B00JAC0UR2/ref=sr_1_37?dib=eyJ2IjoiMSJ9.sGsNljk0A9c-zIZH1sbgrJuJ0hZuuEkL9BHst0Gp4U6mB3oa7_NgJvJOgEOJPg8RN6JqS32Jud-LnrFfw_Jy84HhWxwF37fUD_U7gcUuZt1cOzs-L1Jshda2go7LfK6KYC-uRjaqNvLzjJdBl1iiPUYbtJ8_fDaVFoZm7f9FXoX7TNDNYNZFWGrCi1BckfjK27YwaSMhn7zdOSFsw0EHBjoWOPkyjHCcbtyppVv0729MMDbIn7a9UOZODYDNASeNbZyc6W23vmZAJBHdMx_-jVVQklBzMaGcnphUo6VfzoU.FBol9Xq7f7B5cq1oWGFN9kFPr4eGjIC5z9sXB_thhEs&dib_tag=se&keywords=flash+sale&qid=1747647593&sr=8-37&tag=nicdav09-20
Unknown Product,64%,$11.60 off,6.39,17.99,https://www.amazon.com/Gayhay-High-Waisted-Leggings-Women/dp/B082QZRY8G/ref=sr_1_4?dib=eyJ2IjoiMSJ9.p99h7GW8tgKP-AR5-T9MICTu_Rk2fwarBCowmT6YPbokJLJcy7uXZxTGOXG93rpJf3qj-KoJI5-g7bGHaTIHnqnLMeXUhIVmNRn6itlr_skwek5qY1Pzfu_rufS71t4ljzIqSV4nPuGc7K7fzxrK--e-mDXhkeupK1tjRniPoKmA59KyfIZL4xQojAZJwMy9g6NMHGPE-rdNYrh66XRKfFya5U6q-z2MUBmldyw79RwJtQsuXob7ctGcl0HHXI6Xcym0jILMzuzkPXMYv4W2N0mZZ-mKVu9mgeDZosyoNZU.IitdpI7X1O_EmubdAyDfvwaLJxjT0eZ_gTaNLMoXFHg&dib_tag=se&keywords=best+price+today&qid=1747647599&sr=8-4&tag=nicdav09-20
Unknown Product,54%,$25.93 off,22.07,48.0,https://www.amazon.com/Gloria-Vanderbilt-Classic-Tapered-Callisto/dp/B079VM4558/ref=sr_1_8?dib=eyJ2IjoiMSJ9.p99h7GW8tgKP-AR5-T9MICTu_Rk2fwarBCowmT6YPbokJLJcy7uXZxTGOXG93rpJf3qj-KoJI5-g7bGHaTIHnqnLMeXUhIVmNRn6itlr_skwek5qY1Pzfu_rufS71t4ljzIqSV4nPuGc7K7fzxrK--e-mDXhkeupK1tjRniPoKmA59KyfIZL4xQojAZJwMy9g6NMHGPE-rdNYrh66XRKfFya5U6q-z2MUBmldyw79RwJtQsuXob7ctGcl0HHXI6Xcym0jILMzuzkPXMYv4W2N0mZZ-mKVu9mgeDZosyoNZU.IitdpI7X1O_EmubdAyDfvwaLJxjT0eZ_gTaNLMoXFHg&dib_tag=se&keywords=best+price+today&qid=1747647599&sr=8-8&tag=nicdav09-20
Unknown Product,53%,$21.01 off,17.99,39.0,https://www.amazon.com/Playtex-Womens-Ultimate-Support-White/dp/B00551OPJG/ref=sr_1_41?dib=eyJ2IjoiMSJ9.p99h7GW8tgKP-AR5-T9MICTu_Rk2fwarBCowmT6YPbokJLJcy7uXZxTGOXG93rpJf3qj-KoJI5-g7bGHaTIHnqnLMeXUhIVmNRn6itlr_skwek5qY1Pzfu_rufS71t4ljzIqSV4nPuGc7K7fzxrK--e-mDXhkeupK1tjRniPoKmA59KyfIZL4xQojAZJwMy9g6NMHGPE-rdNYrh66XRKfFya5U6q-z2MUBmldyw79RwJtQsuXob7ctGcl0HHXI6Xcym0jILMzuzkPXMYv4W2N0mZZ-mKVu9mgeDZosyoNZU.IitdpI7X1O_EmubdAyDfvwaLJxjT0eZ_gTaNLMoXFHg&dib_tag=se&keywords=best+price+today&qid=1747647599&sr=8-41&tag=nicdav09-20
Unknown Product,82%,$24.41 off,5.0,29.41,https://www.amazon.com/l-f-Monochromatic-Multi-Stick-Glistening/dp/B07MWTH3BY/ref=sr_1_24?dib=eyJ2IjoiMSJ9.l9mxYNlqAVehUN8xFl6eWF_PUAGhshMCA-PNCTkSJb_64gWMXpdm7bpo380f72NC33mvoVQMHklruIXI5M-s99OQ6ojtSJTGTeX5fILIHJ99tKMnOXVGHmlqXy5pFD1lEaOJM0Ri-SHRIcCHRbvTaJ6rl4lHFXYFoP1CFx37R-zK2xWOc5si_rqkFfBzQ-rSS7OZlCxdCleesMrR41DjsktIl6wn6no_7sQEt96FnH5vCE6RFyLB8DrB359OebRPoSw5BPJBdUXGTwd2sKMQkyfi5eKHtm4zZYVlfyGCzfc.dQIg5UBcSDqgVshFHiL8EUHTR1XjdAci1Lm7ssd8A7k&dib_tag=se&keywords=sale+items&qid=1747647601&sr=8-24&tag=nicdav09-20
