Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$17.51 off,17.49,35.0,https://www.amazon.com/Nautica-Woven-Sleep-Short-French/dp/B00RFHM1H6?pd_rd_w=hzv3C&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=GAW7GD9QWY6M5HT7KP2K&pd_rd_wg=POXlD&pd_rd_r=b0914e38-8f1f-4b36-abb0-2a940b122c46&pd_rd_i=B00RFHM1H6&ref_=MDW_SummerFaves_LP_B00RFHM1H6&tag=nicdav09-20
56% off,56%,$42.02 off,32.98,75.0,https://www.amazon.com/PUMA-Carina-Street-Sneaker-WhiteBlackSilver/dp/B0CHT9TH9F?pd_rd_w=jAHKa&content-id=amzn1.sym.5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_p=5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_r=GAW7GD9QWY6M5HT7KP2K&pd_rd_wg=POXlD&pd_rd_r=b0914e38-8f1f-4b36-abb0-2a940b122c46&pd_rd_i=B0CHT9TH9F&tag=nicdav09-20
,76%,$26.35 off,8.32,34.67,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/ref=mp_s_a_1_1?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VK-RQCWejAnHEoU6Cd0ftV4quAw3KqKR4PY5Dtg6cNmFszutpS7-x7qICGA1VlwgES3pjGyKZ3lTqv3t9cGa66feOGnaS8oYe1aCDfzerM4sv67eg16Etlk8MHF5Emkz6NxrQbI5jfMEII1GB2oew5fCGvws0CjS2nyADvwTerLspwRWaAuZkluXpSragLxUS_jqbF07-Lys3sawOzfV9m2K4p0YnxtxZZ0usfsbaJ-XEbzojAjTjUEyFGQt8z4AAaCcVHHShE6U6yXx6ZotZfE.EpD0NAK1_mitClgRqumxUX50xSKPu2rEZlKcDr1g08g&dib_tag=se&keywords=beauty+sale&qid=1747933897&rdc=1&sr=8-1&tag=nicdav09-20
00,68%,$38.23 off,17.99,56.22,https://aax-us-iad.amazon.com/x/c/JFKLHUJdLVvJnJ1Zc3cEoQ4AAAGW-PqjsQEAAAH2AQBvbm9fdHhuX2JpZDQgICBvbm9fdHhuX2ltcDIgICD5blgM/https://www.amazon.com/dp/B000IEMGGE?pd_rd_i=B000IEMGGE&pf_rd_p=4e849d97-3031-4a43-b90a-49345d02aba1&pf_rd_r=GPBQVK513Z2KYD0GK874&pd_rd_wg=fmTn8&pd_rd_w=n1nsc&pd_rd_r=a4a4361b-58ec-4a9e-bff4-587a248b9d19&tag=nicdav09-20
Best Seller,82%,$24.41 off,5.0,29.41,https://www.amazon.com/l-f-Monochromatic-Multi-Stick-Glistening/dp/B07MWTH3BY/ref=mp_s_a_1_7?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VK-RQCWejAnHEoU6Cd0ftV4quAw3KqKR4PY5Dtg6cNmFszutpS7-x7qICGA1VlwgES3pjGyKZ3lTqv3t9cGa66feOGnaS8oYe1aCDfzerM4sv67eg16Etlk8MHF5Emkz6NxrQbI5jfMEII1GB2oew5fCGvws0CjS2nyADvwTerLspwRWaAuZkluXpSragLxUS_jqbF07-Lys3sawOzfV9m2K4p0YnxtxZZ0usfsbaJ-XEbzojAjTjUEyFGQt8z4AAaCcVHHShE6U6yXx6ZotZfE.EpD0NAK1_mitClgRqumxUX50xSKPu2rEZlKcDr1g08g&dib_tag=se&keywords=beauty+sale&qid=1747933897&sr=8-7&tag=nicdav09-20
Sustainability features,50%,$4.13 off,3.97,8.1,https://www.amazon.com/Rimmel-Natural-Bronzer-Sun-Bronze/dp/B001B0H82Q/ref=mp_s_a_1_15?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VK-RQCWejAnHEoU6Cd0ftV4quAw3KqKR4PY5Dtg6cNmFszutpS7-x7qICGA1VlwgES3pjGyKZ3lTqv3t9cGa66feOGnaS8oYe1aCDfzerM4sv67eg16Etlk8MHF5Emkz6NxrQbI5jfMEII1GB2oew5fCGvws0CjS2nyADvwTerLspwRWaAuZkluXpSragLxUS_jqbF07-Lys3sawOzfV9m2K4p0YnxtxZZ0usfsbaJ-XEbzojAjTjUEyFGQt8z4AAaCcVHHShE6U6yXx6ZotZfE.EpD0NAK1_mitClgRqumxUX50xSKPu2rEZlKcDr1g08g&dib_tag=se&keywords=beauty+sale&qid=1747933897&sr=8-15&tag=nicdav09-20
Safer chemicals,68%,$22.00 off,9.99,31.99,https://www.amazon.com/Ophanie-Fluffy-Non-Slip-Bedroom-Nursery/dp/B0852WLH7M/ref=sr_1_33?dib=eyJ2IjoiMSJ9.NuZmfhjziyzmO0D3FzB-ONVvcd0XHr-VwsXc9vlbPUTEVEcbiwyW6qrVqMGII5K5pLW0n4IfilxYGkPbS3eUsaGVFx9SoRVvtXjp0nri0iMoz7igsRYYWa4_c2rkGkmDP9-_0L0DmaUluZEGU0bY4PGksumBrwHCFRflBhU_xP-DAhe_dXnosYZ-Cs1l-ekR_4pZ6W-NwoS26g8l_Bp0KgTPs_7yZ3FrAZzqcr0N92w2W-KOUSsgmn-FLy2iSLn-sh7Il2S8D1eqVCFgUF_po1njk0Ju6QfkuTpDcaJ0QCk.JFTpqsrQNTP0Vm5h-2k4GcBmXol8eGzbWMosN3x-jQ0&dib_tag=se&keywords=bargain+finds&qid=1747933899&sr=8-33&tag=nicdav09-20
Organic content,67%,$10.16 off,4.79,14.95,https://www.amazon.com/Burts-Bees-Baby-One-Piece-Jumpsuit/dp/B07M6TG6LH/ref=sr_1_3?dib=eyJ2IjoiMSJ9.77rYABuBklyaHX6mAj_NNK3jdHyhFsmma4l_LE5PfKFzoWTR2t95p77JqqzCQcH9QBMX8-9UFV1cEce22EhdJLi8yfqrxijYOb7-nyr48DNRkP8M7HDT-p8fivJrkSIOXydykn8qKtbuMlBpDDmLuwvE2qBdSQ41HUuoOs7RpBmyspaPpEn7nFw5ROSyBZPSVuWaJ0nKxNRnVbnsbZ_LQnysBjqjFT2CSDiXm4Xw7dsZLCSkZznX9zt6jreoXkUO_sYKGt-ERfGNv8v55QASsh95nyrpUnEuUhroTkRtWAU.5clpWeG-C33QJ1YoQ4Lx9S52R3Nyc2xgqNa9WmFCL6U&dib_tag=se&keywords=clothing+sale&qid=1747933901&sr=8-3&tag=nicdav09-20
Goodreads Choice,54%,$10.28 off,8.72,19.0,https://www.amazon.com/Great-Alone-Novel-Kristin-Hannah/dp/1250229537/ref=mp_s_a_1_6?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IgH22OTxYh9gjByeT_oYM4wrnBTVh5sn3h-tu3ddSj_JstR7LM5n_pniIohzDi_wTw_OhcfBPc2yH_fqaIi1Wm_IPmyG8mgKxLPiAXoOX8DUDUo_rSLszky1HgVqlJT2NKj7aR-__w3Vc9BgkjrVKQHrOVWxGcN7lAgUC0-t59a8UQc-YH-Tz8VJqi2wbHmqhA.rKRazoq74Y-akJ3minY6ugvekVUullT1iKgrhEfrXxQ&dib_tag=se&keywords=books+deals&qid=1747933910&sr=8-6&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_3?dib=eyJ2IjoiMSJ9.YbV1Sr5raFNBozDB4ZyUl447HO_r6he8eOSq5ptJU2HevtxCNpwUWAYZONvdvQOdtItvCKOtYMt4fW20rVleJ8rJe7cBm6mK9whCfbX9dQc9Us-DIvco7EzKBUcSZ25nE7iPfjlyCrwkNW06wx-a2SZxXLATkKlwaUtVKaMTNTotbIdHdwl32BvZxDhpiKaAClqUvv0mP811wHA0Eqh24znAvCKroVjQrM6qhPQg_dYbZNfqnrKFY_FwM1s2EIlHqrZlH-ONUp1JFv_KtXH4eufTQ3q5L95B0ZqavCW9zDs.9Ncy33tisQLKpNoKHwAG_OLOs_k-DuBRcvBY3yq3-rs&dib_tag=se&keywords=toys+sale&qid=1747933914&sr=8-3&tag=nicdav09-20
