Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
52% off,52%,$11.37 off,10.43,21.8,https://www.amazon.com/Amazon-Essentials-Standard-Hooded-Sweatshirt/dp/B07N4LGQ8Z?pd_rd_w=Vq1qw&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=9YDBAW18M49VFRQSYCXH&pd_rd_wg=jKmGQ&pd_rd_r=2e7db766-54e2-4ab7-a779-b99f6e319020&pd_rd_i=B07N4LGQ8Z&tag=nicdav09-20
50% off,50%,$200.00 off,199.99,399.99,https://www.amazon.com/Blink-Outdoor-4th-Gen-5-Camera/dp/B0B1N4LM4J?pd_rd_w=NOn96&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=9YDBAW18M49VFRQSYCXH&pd_rd_wg=jKmGQ&pd_rd_r=2e7db766-54e2-4ab7-a779-b99f6e319020&pd_rd_i=B0B1N4LM4J&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=pPnOh&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=9YDBAW18M49VFRQSYCXH&pd_rd_wg=jKmGQ&pd_rd_r=2e7db766-54e2-4ab7-a779-b99f6e319020&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
Markdown: A Complete Guide,50%,$5.00 off,4.99,9.99,https://www.amazon.com/Markdown-Complete-Guide-Nehal-Khan-ebook/dp/B0CPB74T5D/ref=sr_1_3?dib=eyJ2IjoiMSJ9.NogYVpq6LM6FebtYRk93SbOhJKYDZBComqmKE-NI8CXB_Bn7yC6fmlcHYzFOCsX-q_6F5om40RaCz_VyPe_M48A5erP0VYzMZ8IWZf7S92_ZZ8NnTOhdJ5xKa3GgCl216-Gg5BQcuk6EfVhyyaP3XR8R6tZIV3FrDMwE9VzDDyptqNnTW2ooD0m8g0C6qpTMI_xQWxY43HS6eAw8-uNdJNRvD_C4ytflB5WREjHmrkg.EFJ4V1xfZrj5rlIQP9JT4i7E3ju7emg1L2N4HJta3rI&dib_tag=se&keywords=markdown&qid=1747808334&sr=8-3&tag=nicdav09-20
R Markdown Cookbook (Chapman & Hall/CRC The R Series),54%,$23.33 off,19.66,42.99,https://www.amazon.com/Markdown-Cookbook-Chapman-Hall-CRC-ebook/dp/B08JW8SPYQ/ref=sr_1_6?dib=eyJ2IjoiMSJ9.NogYVpq6LM6FebtYRk93SbOhJKYDZBComqmKE-NI8CXB_Bn7yC6fmlcHYzFOCsX-q_6F5om40RaCz_VyPe_M48A5erP0VYzMZ8IWZf7S92_ZZ8NnTOhdJ5xKa3GgCl216-Gg5BQcuk6EfVhyyaP3XR8R6tZIV3FrDMwE9VzDDyptqNnTW2ooD0m8g0C6qpTMI_xQWxY43HS6eAw8-uNdJNRvD_C4ytflB5WREjHmrkg.EFJ4V1xfZrj5rlIQP9JT4i7E3ju7emg1L2N4HJta3rI&dib_tag=se&keywords=markdown&qid=1747808334&sr=8-6&tag=nicdav09-20
Using Markdown: A Short Instruction Guide,70%,$7.00 off,2.99,9.99,https://www.amazon.com/Using-Markdown-Short-Instruction-Guide-ebook/dp/B07CBD68BF/ref=sr_1_8?dib=eyJ2IjoiMSJ9.NogYVpq6LM6FebtYRk93SbOhJKYDZBComqmKE-NI8CXB_Bn7yC6fmlcHYzFOCsX-q_6F5om40RaCz_VyPe_M48A5erP0VYzMZ8IWZf7S92_ZZ8NnTOhdJ5xKa3GgCl216-Gg5BQcuk6EfVhyyaP3XR8R6tZIV3FrDMwE9VzDDyptqNnTW2ooD0m8g0C6qpTMI_xQWxY43HS6eAw8-uNdJNRvD_C4ytflB5WREjHmrkg.EFJ4V1xfZrj5rlIQP9JT4i7E3ju7emg1L2N4HJta3rI&dib_tag=se&keywords=markdown&qid=1747808334&sr=8-8&tag=nicdav09-20
"Astercook Knife Set, 13 Pieces Kitchen Knives Set with Healthy Anti-Rust Coating, Dishwasher Safe, Stainless Steel Chef Knife Sets with 6 Blade Guards, Perfect Holiday Gifts for Kitchen",64%,$32.01 off,17.98,49.99,https://www.amazon.com/Astercook-Kitchen-Anti-Rust-Dishwasher-Stainless/dp/B0D9B96TBX/ref=sr_1_13?dib=eyJ2IjoiMSJ9.mvQWQ1Kl5Sjs3T16PDFZvHB5wjTWCLSy56fFXALvlyy8m8HHtgnapmwLIdjP1lcyWPZek12dAWRBalESIdSFbOkwztH1mRHk8Cdrk6aIkqycCu2bw85jE1ka7oVx6meTiGfH1qqx3BxkGfcO5mYcYReXZ-_eemkBW-3_zfPimlceq5ziITDMqE7dR4tT0yAxuxVEYiC8K0xlqimhlbfV4WK0BINiPOhHm17qNlc-xwi1Xhb568CLgK4gZtoUGmhMDIO1bnpFi9115W7xpn0cswxnAKYl8ESWrN8nje6G_bE.9FQ6ngYWc8DHi7t46zNe7TJBTSPWmHXl44gA2LTOr3U&dib_tag=se&keywords=home+sale&qid=1747808339&sr=8-13&tag=nicdav09-20
Safer chemicals,53%,$15.90 off,14.05,29.95,https://www.amazon.com/Utopia-Bedding-4-Piece-Queen-Sheets/dp/B00NX0WXQI/ref=sr_1_5?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAU6NFsY0Ydk9e_--BmcKtl3lxNNLxFxafgFr8477WkP4eVHsp4kFJoR42-FZOP6C8N5NgOMUhjnqlC8EAb46rIMtGlLO93J6JT8SISk77EwJZolTKBw6NvWtFVr9FUV20ylzMoBpM-3QLjjWN7Vk_StaderJ1WOewA5ByPN8RhPenrHvLh4Cwb2mCoVFbH1RnGR1TpY6SjOIZKZ-CBA544hw7J16AWk4gg3gcC3g-nj49tVJ8viqsPiz6O2S29r1I4dOJ1ReDNqHTcECuQdev9Q.fqXe34WhbCkgJQmQanOg8XKdwafuMD27tLucz58vM8w&dib_tag=se&keywords=clearance+sale&qid=1747808341&sr=8-5&tag=nicdav09-20
,68%,$17.00 off,7.99,24.99,https://www.amazon.com/MISSWHO-Waisted-Underwear-Covergae-Postpartum/dp/B0C6TM1784/ref=sr_1_9?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAU6NFsY0Ydk9e_--BmcKtl3lxNNLxFxafgFr8477WkP4eVHsp4kFJoR42-FZOP6C8N5NgOMUhjnqlC8EAb46rIMtGlLO93J6JT8SISk77EwJZolTKBw6NvWtFVr9FUV20ylzMoBpM-3QLjjWN7Vk_StaderJ1WOewA5ByPN8RhPenrHvLh4Cwb2mCoVFbH1RnGR1TpY6SjOIZKZ-CBA544hw7J16AWk4gg3gcC3g-nj49tVJ8viqsPiz6O2S29r1I4dOJ1ReDNqHTcECuQdev9Q.fqXe34WhbCkgJQmQanOg8XKdwafuMD27tLucz58vM8w&dib_tag=se&keywords=clearance+sale&qid=1747808341&sr=8-9&tag=nicdav09-20
"Astercook 21 Pcs Pots and Pans Set Non Stick, Ceramic Cookware Set Detachable Handle, RV Kitchen Cooking Set Removable Handles, Oven Safe, Induction Ready, Stackable Non-stick Set, Cream White",52%,$73.50 off,66.49,139.99,https://www.amazon.com/Astercook-Detachable-Removable-Induction-Stackable/dp/B0DB6ZH1M9/ref=sr_1_45?dib=eyJ2IjoiMSJ9.VFq--Y3h850ODHQ9m6dnAU6NFsY0Ydk9e_--BmcKtl3lxNNLxFxafgFr8477WkP4eVHsp4kFJoR42-FZOP6C8N5NgOMUhjnqlC8EAb46rIMtGlLO93J6JT8SISk77EwJZolTKBw6NvWtFVr9FUV20ylzMoBpM-3QLjjWN7Vk_StaderJ1WOewA5ByPN8RhPenrHvLh4Cwb2mCoVFbH1RnGR1TpY6SjOIZKZ-CBA544hw7J16AWk4gg3gcC3g-nj49tVJ8viqsPiz6O2S29r1I4dOJ1ReDNqHTcECuQdev9Q.fqXe34WhbCkgJQmQanOg8XKdwafuMD27tLucz58vM8w&dib_tag=se&keywords=clearance+sale&qid=1747808341&sr=8-45&tag=nicdav09-20
"Music Boxing Machine, Interactive Punching Trainer with Boxing Gloves, Large Size Wall Mounted Electronic Boxing Target for Adults Kids, 9 Modes & 9 Speeds",50%,$80.00 off,79.99,159.99,https://www.amazon.com/TGLLM-Bluetooth-Electronic-Punching-Equipment/dp/B0CRL3Y11H/ref=sr_1_11?dib=eyJ2IjoiMSJ9.xQHEqjT26bjWEYDICjFE2a9hocX-WA24Nwu1rGP-2rI02i1f99WPJR9eYTw5m781giggYneOX-98baCtMeIpRJmPV2ZrsMknRK--2CJU_bDOEBWwVsHvhPDL5Tt-i6C1PaFzwp9VG7SfWWh4Xy2gVPHq2SfyA0K2UFE7z2mnnzS7jFrSwxuC1N1Y9t6we2vcNT4ryI-QGGnIVGgEml09Y-EqNWZmu9it-TxtSBH_YN4.kPjMmx9WISajS_5lwNxhRGKmns-4BjQVYChVARotHJM&dib_tag=se&keywords=electronics+deals&qid=1747808343&sr=8-11&tag=nicdav09-20
Carbon impact,83%,$108.00 off,21.99,129.99,https://www.amazon.com/Bluetooth-Headphones-Cancelling-Waterproof-Earphones/dp/B0F1XXWV6D/ref=sr_1_9?dib=eyJ2IjoiMSJ9.rpIb2atSu4S4V8JmoTnM20JAhhJwLujjeZYrSpDOwAAJfdKzlppPs3bELqfTksobL5yJHHVaZW8GJ-KjNvNGszJbiUC4qMYyKHctjPm9zRbITf1LY5cZlXJrNQwICbkM9CpzJ0hQdwL-cEiVk41MkT-E4njivS2jiGyXtgzJer9yvs17P4TJka0YUczFJeYp1l9iuhvBZ4Uh2Dht8vIjc8zY6-XE_yxKy5R4V1P0Aybh_FMwoPVMocIxIZ4xAlAMipoLbcuk7FyM_Bt6K003kF53o0ENV2Vb85tUHlu5frw.PxdZKXY7k5WFT0KjuJHnjrfUuoeB30t8LC6p5Dbzdrs&dib_tag=se&keywords=limited+time+offer&qid=1747808345&sr=8-9&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_1?dib=eyJ2IjoiMSJ9.QIoBKySe3zC3R5F-_E94dwoFuUFNXXK2_VIXU-l1OPsd-wLN_GMGTqsZfnMqv9Nwenn5FyIWb2KuIaMPSdxweFi4kia1bchzL4ZgIEbNzdOiZISjaSd5nC44ONRQeBT6kE-K5xRy-r0ZDNzlYCtDv8G1zJdNGR_p9S3BZcIuAswuOuec3_fT45V5mNTtAhOaClqUvv0mP811wHA0Eqh24zZOXQtQW9hHgKcmDZ6YSqx0XDt4VXKT5jYHutValLFEkRVkHvYNQziW67V03pdfNsxruDc0uN6vxp1Cn8TQL98.HRoN6zzu9d_oCQAb0qwARqVR4VsynRaP1ILFqwaqyZM&dib_tag=se&keywords=toys+sale&qid=1747808346&sr=8-1&tag=nicdav09-20
"Celestia Decora Fashion Girlz 11"" Doll Stickers & Endless Style Fun for Creative Play",54%,$5.57 off,4.56,10.13,https://www.amazon.com/Celestia-Fashion-Stickers-Endless-Creative/dp/B0D3FP3P2X/ref=sr_1_2?dib=eyJ2IjoiMSJ9.QIoBKySe3zC3R5F-_E94dwoFuUFNXXK2_VIXU-l1OPsd-wLN_GMGTqsZfnMqv9Nwenn5FyIWb2KuIaMPSdxweFi4kia1bchzL4ZgIEbNzdOiZISjaSd5nC44ONRQeBT6kE-K5xRy-r0ZDNzlYCtDv8G1zJdNGR_p9S3BZcIuAswuOuec3_fT45V5mNTtAhOaClqUvv0mP811wHA0Eqh24zZOXQtQW9hHgKcmDZ6YSqx0XDt4VXKT5jYHutValLFEkRVkHvYNQziW67V03pdfNsxruDc0uN6vxp1Cn8TQL98.HRoN6zzu9d_oCQAb0qwARqVR4VsynRaP1ILFqwaqyZM&dib_tag=se&keywords=toys+sale&qid=1747808346&sr=8-2&tag=nicdav09-20
