Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
51% off,50%,$10.72 off,10.43,21.15,https://www.amazon.com/Amazon-Essentials-Hooded-Fleece-Sweatshirt/dp/B07C8Y6V5B?pd_rd_w=7FxK7&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=N716SKHN5YWA5V18YA68&pd_rd_wg=mhKOP&pd_rd_r=376541f4-6e77-4a0e-83cb-7678e5787eb6&pd_rd_i=B07C8Y6V5B&tag=nicdav09-20
50% off,50%,$10.47 off,10.43,20.9,https://www.amazon.com/Amazon-Essentials-Relaxed-Sweatpant-X-Large/dp/B08XQZD3VK?pd_rd_w=7FxK7&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=N716SKHN5YWA5V18YA68&pd_rd_wg=mhKOP&pd_rd_r=376541f4-6e77-4a0e-83cb-7678e5787eb6&pd_rd_i=B08XQZD3VK&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=QOOhk&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=N716SKHN5YWA5V18YA68&pd_rd_wg=mhKOP&pd_rd_r=376541f4-6e77-4a0e-83cb-7678e5787eb6&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
,50%,$3.00 off,2.99,5.99,https://www.amazon.com/linen-women-archived-clearance-membership/dp/B0DT5KHGGY/ref=sr_1_4?dib=eyJ2IjoiMSJ9.mdJbEoc4r9ohn5KaBhRIXsPtRlPjk0J5tulz__-arbUOhZFvW48l19zZyFSVZyXXKoNzTvFtOdhAKaB9L7LR49gs0nhVD0c74YJzmjITzwAh8yWQrm4I_jErPSODPbtJLnBpUhtK7zxWl296ah2UqA_D0FVqwejxqHWeKa4E5O_tgTLE7KGoMnGnyJf83FDPwHrcyw-CFWW23rIAFhT15JPTZI08GNXh6MJklPuNDIRoWQwFBbOzGtIXr6tl4gsGa6ChwZLHSUwuov3WrHi2Ckm5HVEBeSeFVxCuNrHFGBA.hJohM2A5QLlVeq-zSrn2ld8KE0_vI0jRaqbYjDOtu3I&dib_tag=se&keywords=closeout+sale&qid=1747889057&sr=8-4&tag=nicdav09-20
"LEGO Spring Festival Good Fortune - Learning and Educational Building Toy - Chinese Festival Toy for Kids, Boys and Girls, Ages 9+ - Cultural Gift for Display and Decor - 80117",51%,$46.04 off,43.95,89.99,https://www.amazon.com/LEGO-Spring-Festival-Good-Fortune/dp/B0DJ19J283/ref=sr_1_26?dib=eyJ2IjoiMSJ9.mdJbEoc4r9ohn5KaBhRIXsPtRlPjk0J5tulz__-arbUOhZFvW48l19zZyFSVZyXXKoNzTvFtOdhAKaB9L7LR49gs0nhVD0c74YJzmjITzwAh8yWQrm4I_jErPSODPbtJLnBpUhtK7zxWl296ah2UqA_D0FVqwejxqHWeKa4E5O_tgTLE7KGoMnGnyJf83FDPwHrcyw-CFWW23rIAFhT15JPTZI08GNXh6MJklPuNDIRoWQwFBbOzGtIXr6tl4gsGa6ChwZLHSUwuov3WrHi2Ckm5HVEBeSeFVxCuNrHFGBA.hJohM2A5QLlVeq-zSrn2ld8KE0_vI0jRaqbYjDOtu3I&dib_tag=se&keywords=closeout+sale&qid=1747889057&sr=8-26&tag=nicdav09-20
Best Seller,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=mp_s_a_1_1?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvZ4kQeJftZlQaafMVRB8ss16Ew-aZcoQIN2m44hmjPb6gn0jdA7TvTnYO_K-rJ09KRwHhf-NeidEKTcHZnXtLe_14kl8HlGYg2d0NaRdh-mB89owEQ9qI0VLmng6JCyGp2GLoxRbku9Iy8Jt57N3yoC7qx_PJQzal6M20d5wGEbHDTTaEVuuONDsgxFEhMVbKg.xejB6XHtploIgLjmNTLCcldOQFdOcWQ0HapN4AW6AkI&dib_tag=se&keywords=books+sale&qid=1747889059&sr=8-1&tag=nicdav09-20
Goodreads Choice,54%,$10.28 off,8.72,19.0,https://www.amazon.com/Great-Alone-Novel-Kristin-Hannah/dp/1250229537/ref=mp_s_a_1_3?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvZ4kQeJftZlQaafMVRB8ss16Ew-aZcoQIN2m44hmjPb6gn0jdA7TvTnYO_K-rJ09KRwHhf-NeidEKTcHZnXtLe_14kl8HlGYg2d0NaRdh-mB89owEQ9qI0VLmng6JCyGp2GLoxRbku9Iy8Jt57N3yoC7qx_PJQzal6M20d5wGEbHDTTaEVuuONDsgxFEhMVbKg.xejB6XHtploIgLjmNTLCcldOQFdOcWQ0HapN4AW6AkI&dib_tag=se&keywords=books+sale&qid=1747889059&sr=8-3&tag=nicdav09-20
Editors' pick,58%,$9.96 off,7.03,16.99,https://www.amazon.com/Love-Other-Words-Christina-Lauren/dp/1501128019/ref=mp_s_a_1_6?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvZ4kQeJftZlQaafMVRB8ss16Ew-aZcoQIN2m44hmjPb6gn0jdA7TvTnYO_K-rJ09KRwHhf-NeidEKTcHZnXtLe_14kl8HlGYg2d0NaRdh-mB89owEQ9qI0VLmng6JCyGp2GLoxRbku9Iy8Jt57N3yoC7qx_PJQzal6M20d5wGEbHDTTaEVuuONDsgxFEhMVbKg.xejB6XHtploIgLjmNTLCcldOQFdOcWQ0HapN4AW6AkI&dib_tag=se&keywords=books+sale&qid=1747889059&sr=8-6&tag=nicdav09-20
"Lash Sensational Sky High Washable Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Buildable Formula, Blackest Black, 1 Count",76%,$26.35 off,8.32,34.67,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/ref=sr_1_1?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VK-RQCWejAnHEoU6Cd0ftV74hIC_MbcJCuVVZhZjKJDJNzf0J-LWhsyktNinFytpLQuMHfBvfwYJaobBza6h9688vn0XJYW58PHmu5hUzjhPRAFFXaz0jdYOMzTA0il2ynK6aD9yzBXu4HU4F-ILmKU5a0b9zW0F5_6P8UV7pTpfdAtjdF4KYjVXvL8pa9ao15qPMiedFY1uSD3N1dcWQOaK4p0YnxtxZZ0usfsbaJ-XEbzojAjTjUEyFGQt8z4AAaCcVHHShE6U6yXx6ZotZfE.bzxVb-aOFFuoTTCrC7LGlAJ6vFzbZlwhrJHuAy7HldA&dib_tag=se&keywords=beauty+sale&qid=1747889063&rdc=1&sr=8-1&tag=nicdav09-20
LAURA GELLER NEW YORK Award-Winning Baked Balance-n-Brighten Color Correcting Powder Foundation - Fair - Buildable Light to Medium Coverage - Demi-Matte Natural Finish,68%,$38.23 off,17.99,56.22,https://aax-us-iad.amazon.com/x/c/JJ38XMMRRgBPvEIiAr8lZYEAAAGW9k6H2QEAAAH2AQBvbm9fdHhuX2JpZDcgICBvbm9fdHhuX2ltcDIgICDlcVcO/https://www.amazon.com/dp/B000IEMGGE?pd_rd_i=B000IEMGGE&pf_rd_p=8aea4788-5372-43c5-bde7-3d239eb02a51&pf_rd_r=H9WAZ7VJK3YM0F54G9PF&pd_rd_wg=S0ZHB&pd_rd_w=B44ww&pd_rd_r=b3db7c24-0157-4278-888b-8790d3f4dc1c&tag=nicdav09-20
