Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=WkwEz&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=NGW0AEBFDKKPE8TVD22K&pd_rd_wg=LEMYy&pd_rd_r=bc9b5ced-0c63-47d2-a646-901180ce30e5&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
Sustainability features,53%,$15.90 off,14.05,29.95,https://www.amazon.com/Utopia-Bedding-4-Piece-Queen-Sheets/dp/B00NX0WXQI/ref=mp_s_a_1_6?dib=eyJ2IjoiMSJ9.DeBUrjwRiil_MsZfaWFxnP_kHXgGmIiVQnFazNomcXxcFTmvbxSZI2R3tKjhyHA8Ohj7OeRCNzIhCpTWZJb2XOqNiL3GISlUpbXenekm5xUBVEdaQsltUuDZs2yQ6m4d10j0zUagi38sHKh7UhhYxhSqQjduV7gdLgW0mHnzmLjs2wpH9_7LNmFp10dcX43slzs7lvoUhLRkCKba-dsIKuQBCRJsobI57c86AkKVdF4q5n7XgtSzxG2EoOF2nzZAXokHEFB8aoKnRLdoPTF7EwCF71mme6Ke60FhZfl_H6o.iokbmzbjKWoDObA47PU27oTW9jOwFE5NqUpibSFGxFM&dib_tag=se&keywords=clearance+sale&qid=1748014706&sr=8-6&tag=nicdav09-20
,68%,$17.00 off,7.99,24.99,https://www.amazon.com/MISSWHO-Waisted-Underwear-Covergae-Postpartum/dp/B0C6TM1784/ref=mp_s_a_1_17?dib=eyJ2IjoiMSJ9.DeBUrjwRiil_MsZfaWFxnP_kHXgGmIiVQnFazNomcXxcFTmvbxSZI2R3tKjhyHA8Ohj7OeRCNzIhCpTWZJb2XOqNiL3GISlUpbXenekm5xUBVEdaQsltUuDZs2yQ6m4d10j0zUagi38sHKh7UhhYxhSqQjduV7gdLgW0mHnzmLjs2wpH9_7LNmFp10dcX43slzs7lvoUhLRkCKba-dsIKuQBCRJsobI57c86AkKVdF4q5n7XgtSzxG2EoOF2nzZAXokHEFB8aoKnRLdoPTF7EwCF71mme6Ke60FhZfl_H6o.iokbmzbjKWoDObA47PU27oTW9jOwFE5NqUpibSFGxFM&dib_tag=se&keywords=clearance+sale&qid=1748014706&sr=8-17&tag=nicdav09-20
"Lash Sensational Sky High Washable Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Buildable Formula, Blackest Black, 1 Count",76%,$26.35 off,8.32,34.67,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/ref=sr_1_7?dib=eyJ2IjoiMSJ9.TbwwdkHmM6pxFEG23p8ZKFBks4K8GjfJihaJ0Bn3bi5pNKsuHOZiRuSMjmDRDR6VGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IK_vJCm4hSwOSqEZUyZW6GbTbjD2_H-L5R3s2jSYRSCerOIibdAgyJiwiWzbaYxaVQtw4NP6TKxPZuqGVqEuYIoMwCodqnaIhpPzKJdjF_Mvtq9Nl_QtSZuX-Sq5x4bQW03WxXVFtt5_xluEqCPURTI.ubHzIIdxqg7g3XSr8jxib87yYtfM-moqDzfwNYT_wGM&dib_tag=se&keywords=beauty+deals&qid=1748014709&rdc=1&sr=8-7&tag=nicdav09-20
Carbon impact,67%,$48.85 off,22.99,71.84,https://www.amazon.com/KAHI-Wrinkle-Hydrating-Moisture-Moisturizer/dp/B0DDC3QGJL/ref=sr_1_14?dib=eyJ2IjoiMSJ9.TbwwdkHmM6pxFEG23p8ZKFBks4K8GjfJihaJ0Bn3bi5pNKsuHOZiRuSMjmDRDR6VGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IK_vJCm4hSwOSqEZUyZW6GbTbjD2_H-L5R3s2jSYRSCerOIibdAgyJiwiWzbaYxaVQtw4NP6TKxPZuqGVqEuYIoMwCodqnaIhpPzKJdjF_Mvtq9Nl_QtSZuX-Sq5x4bQW03WxXVFtt5_xluEqCPURTI.ubHzIIdxqg7g3XSr8jxib87yYtfM-moqDzfwNYT_wGM&dib_tag=se&keywords=beauty+deals&qid=1748014709&sr=8-14&tag=nicdav09-20
Packaging efficiency,50%,$4.13 off,3.97,8.1,https://www.amazon.com/Rimmel-Natural-Bronzer-Sun-Bronze/dp/B001B0H82Q/ref=sr_1_21?dib=eyJ2IjoiMSJ9.TbwwdkHmM6pxFEG23p8ZKFBks4K8GjfJihaJ0Bn3bi5pNKsuHOZiRuSMjmDRDR6VGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IK_vJCm4hSwOSqEZUyZW6GbTbjD2_H-L5R3s2jSYRSCerOIibdAgyJiwiWzbaYxaVQtw4NP6TKxPZuqGVqEuYIoMwCodqnaIhpPzKJdjF_Mvtq9Nl_QtSZuX-Sq5x4bQW03WxXVFtt5_xluEqCPURTI.ubHzIIdxqg7g3XSr8jxib87yYtfM-moqDzfwNYT_wGM&dib_tag=se&keywords=beauty+deals&qid=1748014709&sr=8-21&tag=nicdav09-20
"Natural Shea Lip Balm- Birthday Cake, All-Day Moisture Lip Care Products, 0.14 oz",86%,$22.67 off,3.69,26.36,https://www.amazon.com/eos-Natural-Birthday-Moisture-Products/dp/B0B2TKJVDH/ref=sr_1_28?dib=eyJ2IjoiMSJ9.TbwwdkHmM6pxFEG23p8ZKFBks4K8GjfJihaJ0Bn3bi5pNKsuHOZiRuSMjmDRDR6VGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IK_vJCm4hSwOSqEZUyZW6GbTbjD2_H-L5R3s2jSYRSCerOIibdAgyJiwiWzbaYxaVQtw4NP6TKxPZuqGVqEuYIoMwCodqnaIhpPzKJdjF_Mvtq9Nl_QtSZuX-Sq5x4bQW03WxXVFtt5_xluEqCPURTI.ubHzIIdxqg7g3XSr8jxib87yYtfM-moqDzfwNYT_wGM&dib_tag=se&keywords=beauty+deals&qid=1748014709&rdc=1&sr=8-28&tag=nicdav09-20
"Yerba Mate Wake Up Eye Gel - Yerba Mate, Hyaluronic Acid and Caffeine to Hydrate, Minimize Puffiness and Swelling - Skincare for Face",50%,$5.98 off,5.98,11.96,https://www.amazon.com/Good-Molecules-Formulated-Revitalize-Fragrance/dp/B091NJQ29P/ref=sr_1_29?dib=eyJ2IjoiMSJ9.TbwwdkHmM6pxFEG23p8ZKFBks4K8GjfJihaJ0Bn3bi5pNKsuHOZiRuSMjmDRDR6VGmaRiK2iqkUliOgGHGrWN1NGfTHxJ5wuAmm6QGHPM_apAhvc7dVdAs5Ql5Etr_agf0xQye6FwY6LMcQ7Fwk_IK_vJCm4hSwOSqEZUyZW6GbTbjD2_H-L5R3s2jSYRSCerOIibdAgyJiwiWzbaYxaVQtw4NP6TKxPZuqGVqEuYIoMwCodqnaIhpPzKJdjF_Mvtq9Nl_QtSZuX-Sq5x4bQW03WxXVFtt5_xluEqCPURTI.ubHzIIdxqg7g3XSr8jxib87yYtfM-moqDzfwNYT_wGM&dib_tag=se&keywords=beauty+deals&qid=1748014709&sr=8-29&tag=nicdav09-20
"Celestia Decora Fashion Girlz 11"" Doll Stickers & Endless Style Fun for Creative Play",54%,$5.37 off,4.56,9.93,https://www.amazon.com/Celestia-Fashion-Stickers-Endless-Creative/dp/B0D3FP3P2X/ref=sr_1_1?dib=eyJ2IjoiMSJ9.LEfLnZqJ1mhZjDSyNazkiZCkrApx83KwdLaWA8Upc4MQGxLlnCc_L2ODARZyJeDvlTJZAWYOxs5Z_CbcukhmZpgVtRq8GEtzJ4yv1EeWSQrlyQoANuVlE4kE-_fKmFiG5tuCaBC1AFzRWa5wKgpxPFAi71FEGO9CalfxpOopJXnTW114DXyDwy-Or-No-K7OMtN_t79SumhXRuF9Yb9bg7ukp26UsEGd63K2aZp-vnYzVJiidNCgMnCDkHgv6eYEbcWds9G4Lipxo7pe1CBqXwHo7_E1Mm3LJWg6uvfN9QY.ZZQvFpqIHmLBp_zL728DuRhuj0_qRwNYfQ-XclP85I0&dib_tag=se&keywords=toys+sale&qid=1748014715&sr=8-1&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_4?dib=eyJ2IjoiMSJ9.LEfLnZqJ1mhZjDSyNazkiZCkrApx83KwdLaWA8Upc4MQGxLlnCc_L2ODARZyJeDvlTJZAWYOxs5Z_CbcukhmZpgVtRq8GEtzJ4yv1EeWSQrlyQoANuVlE4kE-_fKmFiG5tuCaBC1AFzRWa5wKgpxPFAi71FEGO9CalfxpOopJXnTW114DXyDwy-Or-No-K7OMtN_t79SumhXRuF9Yb9bg7ukp26UsEGd63K2aZp-vnYzVJiidNCgMnCDkHgv6eYEbcWds9G4Lipxo7pe1CBqXwHo7_E1Mm3LJWg6uvfN9QY.ZZQvFpqIHmLBp_zL728DuRhuj0_qRwNYfQ-XclP85I0&dib_tag=se&keywords=toys+sale&qid=1748014715&sr=8-4&tag=nicdav09-20
