Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=h0cWd&content-id=amzn1.sym.96e4a189-5656-4176-86b3-afd77f1e0406&pf_rd_p=96e4a189-5656-4176-86b3-afd77f1e0406&pf_rd_r=CFXVY2ZK0VV9T8AXE5ZR&pd_rd_wg=b5p4G&pd_rd_r=ea6288ca-c5af-4460-82d9-bbf02c4311a3&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
53% off,52%,$46.78 off,42.22,89.0,https://www.amazon.com/Tommy-Hilfiger-Womens-Shift-Captain/dp/B0CPN3XDQ8?pd_rd_w=H3NNl&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=CFXVY2ZK0VV9T8AXE5ZR&pd_rd_wg=b5p4G&pd_rd_r=ea6288ca-c5af-4460-82d9-bbf02c4311a3&pd_rd_i=B0CPN3XDQ8&ref_=MDW_SummerFaves_LP_B0CPN3XDQ8&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=L5Q0W&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=CFXVY2ZK0VV9T8AXE5ZR&pd_rd_wg=b5p4G&pd_rd_r=ea6288ca-c5af-4460-82d9-bbf02c4311a3&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
The Nightingale: A Novel,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=sr_1_1?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IgH22OTxYh9gjByeT_oYM4w9QZtqcP2L3jL2oJ28hOzQ07WYVx1wqyQ_26n1W4HM2MC7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKoeq76kA2sKoGwxHu6_f_hPUM4p69gSbpCInE7Q9Dyxfd17amMe9rFagf81tjJkDhLZU1r-gkgL1uXhxseTudn-3AZAkLNfPxcApEcNMZJuCzv3ARJogq3hNgFwovKYgTjmLppcuVV9x8EjSlGQtoi1vO3cTMQfAd0GuR-964raU.p-JENZkbcnw04-E_UDPUvXeco5-3BcYtggpcQoSTbRc&dib_tag=se&keywords=books+deals&qid=1747894713&sr=8-1&tag=nicdav09-20
Where the Forest Meets the Stars,51%,$7.65 off,7.3,14.95,https://www.amazon.com/Where-Forest-Meets-Glendy-Vanderah/dp/1503904911/ref=sr_1_5?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IgH22OTxYh9gjByeT_oYM4w9QZtqcP2L3jL2oJ28hOzQ07WYVx1wqyQ_26n1W4HM2MC7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKoeq76kA2sKoGwxHu6_f_hPUM4p69gSbpCInE7Q9Dyxfd17amMe9rFagf81tjJkDhLZU1r-gkgL1uXhxseTudn-3AZAkLNfPxcApEcNMZJuCzv3ARJogq3hNgFwovKYgTjmLppcuVV9x8EjSlGQtoi1vO3cTMQfAd0GuR-964raU.p-JENZkbcnw04-E_UDPUvXeco5-3BcYtggpcQoSTbRc&dib_tag=se&keywords=books+deals&qid=1747894713&sr=8-5&tag=nicdav09-20
The Great Alone: A Novel,54%,$10.28 off,8.72,19.0,https://www.amazon.com/Great-Alone-Novel-Kristin-Hannah/dp/1250229537/ref=sr_1_6?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IgH22OTxYh9gjByeT_oYM4w9QZtqcP2L3jL2oJ28hOzQ07WYVx1wqyQ_26n1W4HM2MC7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKoeq76kA2sKoGwxHu6_f_hPUM4p69gSbpCInE7Q9Dyxfd17amMe9rFagf81tjJkDhLZU1r-gkgL1uXhxseTudn-3AZAkLNfPxcApEcNMZJuCzv3ARJogq3hNgFwovKYgTjmLppcuVV9x8EjSlGQtoi1vO3cTMQfAd0GuR-964raU.p-JENZkbcnw04-E_UDPUvXeco5-3BcYtggpcQoSTbRc&dib_tag=se&keywords=books+deals&qid=1747894713&sr=8-6&tag=nicdav09-20
"Throttled (Deluxe Edition) (Dirty Air, 1)",64%,$11.68 off,6.31,17.99,https://www.amazon.com/Throttled-Dirty-Air-Lauren-Asher/dp/1464227616/ref=sr_1_9?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IgH22OTxYh9gjByeT_oYM4w9QZtqcP2L3jL2oJ28hOzQ07WYVx1wqyQ_26n1W4HM2MC7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKoeq76kA2sKoGwxHu6_f_hPUM4p69gSbpCInE7Q9Dyxfd17amMe9rFagf81tjJkDhLZU1r-gkgL1uXhxseTudn-3AZAkLNfPxcApEcNMZJuCzv3ARJogq3hNgFwovKYgTjmLppcuVV9x8EjSlGQtoi1vO3cTMQfAd0GuR-964raU.p-JENZkbcnw04-E_UDPUvXeco5-3BcYtggpcQoSTbRc&dib_tag=se&keywords=books+deals&qid=1747894713&sr=8-9&tag=nicdav09-20
I Am Watching You,54%,$8.66 off,7.29,15.95,https://www.amazon.com/Am-Watching-You-Teresa-Driscoll/dp/1542046599/ref=sr_1_12?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IgH22OTxYh9gjByeT_oYM4w9QZtqcP2L3jL2oJ28hOzQ07WYVx1wqyQ_26n1W4HM2MC7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKoeq76kA2sKoGwxHu6_f_hPUM4p69gSbpCInE7Q9Dyxfd17amMe9rFagf81tjJkDhLZU1r-gkgL1uXhxseTudn-3AZAkLNfPxcApEcNMZJuCzv3ARJogq3hNgFwovKYgTjmLppcuVV9x8EjSlGQtoi1vO3cTMQfAd0GuR-964raU.p-JENZkbcnw04-E_UDPUvXeco5-3BcYtggpcQoSTbRc&dib_tag=se&keywords=books+deals&qid=1747894713&sr=8-12&tag=nicdav09-20
"Flawless (Chestnut Springs, 1)",50%,$9.06 off,8.93,17.99,https://www.amazon.com/Flawless-Chestnut-Springs-Elsie-Silver/dp/1728297001/ref=sr_1_18?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IgH22OTxYh9gjByeT_oYM4w9QZtqcP2L3jL2oJ28hOzQ07WYVx1wqyQ_26n1W4HM2MC7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKoeq76kA2sKoGwxHu6_f_hPUM4p69gSbpCInE7Q9Dyxfd17amMe9rFagf81tjJkDhLZU1r-gkgL1uXhxseTudn-3AZAkLNfPxcApEcNMZJuCzv3ARJogq3hNgFwovKYgTjmLppcuVV9x8EjSlGQtoi1vO3cTMQfAd0GuR-964raU.p-JENZkbcnw04-E_UDPUvXeco5-3BcYtggpcQoSTbRc&dib_tag=se&keywords=books+deals&qid=1747894713&sr=8-18&tag=nicdav09-20
Red Rising (Red Rising Series Book 1),66%,$12.01 off,5.99,18.0,https://www.amazon.com/Red-Rising-Book-ebook/dp/B00CVS2J80/ref=sr_1_19?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IgH22OTxYh9gjByeT_oYM4w9QZtqcP2L3jL2oJ28hOzQ07WYVx1wqyQ_26n1W4HM2MC7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKoeq76kA2sKoGwxHu6_f_hPUM4p69gSbpCInE7Q9Dyxfd17amMe9rFagf81tjJkDhLZU1r-gkgL1uXhxseTudn-3AZAkLNfPxcApEcNMZJuCzv3ARJogq3hNgFwovKYgTjmLppcuVV9x8EjSlGQtoi1vO3cTMQfAd0GuR-964raU.p-JENZkbcnw04-E_UDPUvXeco5-3BcYtggpcQoSTbRc&dib_tag=se&keywords=books+deals&qid=1747894713&sr=8-19&tag=nicdav09-20
Still Beating,56%,$10.08 off,7.91,17.99,https://www.amazon.com/Still-Beating-Jennifer-Hartmann/dp/1728290597/ref=sr_1_22?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IgH22OTxYh9gjByeT_oYM4w9QZtqcP2L3jL2oJ28hOzQ07WYVx1wqyQ_26n1W4HM2MC7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKoeq76kA2sKoGwxHu6_f_hPUM4p69gSbpCInE7Q9Dyxfd17amMe9rFagf81tjJkDhLZU1r-gkgL1uXhxseTudn-3AZAkLNfPxcApEcNMZJuCzv3ARJogq3hNgFwovKYgTjmLppcuVV9x8EjSlGQtoi1vO3cTMQfAd0GuR-964raU.p-JENZkbcnw04-E_UDPUvXeco5-3BcYtggpcQoSTbRc&dib_tag=se&keywords=books+deals&qid=1747894713&sr=8-22&tag=nicdav09-20
"The Strawberry Patch Pancake House: A brand-new small-town spring romance, perfect for fans of forced proximity, found family, and slow-burn romcoms in 2025! (Dream Harbor, Book 4)",89%,$17.00 off,1.99,18.99,https://www.amazon.com/Strawberry-Patch-Pancake-House-phenomenon-ebook/dp/B0DDSVS6MY/ref=sr_1_26?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IgH22OTxYh9gjByeT_oYM4w9QZtqcP2L3jL2oJ28hOzQ07WYVx1wqyQ_26n1W4HM2MC7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKoeq76kA2sKoGwxHu6_f_hPUM4p69gSbpCInE7Q9Dyxfd17amMe9rFagf81tjJkDhLZU1r-gkgL1uXhxseTudn-3AZAkLNfPxcApEcNMZJuCzv3ARJogq3hNgFwovKYgTjmLppcuVV9x8EjSlGQtoi1vO3cTMQfAd0GuR-964raU.p-JENZkbcnw04-E_UDPUvXeco5-3BcYtggpcQoSTbRc&dib_tag=se&keywords=books+deals&qid=1747894713&sr=8-26&tag=nicdav09-20
Every Summer After,53%,$8.53 off,7.47,16.0,https://www.amazon.com/Every-Summer-After-Carley-Fortune/dp/0593438531/ref=sr_1_30?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IgH22OTxYh9gjByeT_oYM4w9QZtqcP2L3jL2oJ28hOzQ07WYVx1wqyQ_26n1W4HM2MC7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKoeq76kA2sKoGwxHu6_f_hPUM4p69gSbpCInE7Q9Dyxfd17amMe9rFagf81tjJkDhLZU1r-gkgL1uXhxseTudn-3AZAkLNfPxcApEcNMZJuCzv3ARJogq3hNgFwovKYgTjmLppcuVV9x8EjSlGQtoi1vO3cTMQfAd0GuR-964raU.p-JENZkbcnw04-E_UDPUvXeco5-3BcYtggpcQoSTbRc&dib_tag=se&keywords=books+deals&qid=1747894713&sr=8-30&tag=nicdav09-20
