Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$200.00 off,199.99,399.99,https://www.amazon.com/Blink-Outdoor-4th-Gen-5-Camera/dp/B0B1N4LM4J?pd_rd_w=ZQJok&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=METE2K17KTCYXMWS53M0&pd_rd_wg=mwTG5&pd_rd_r=1d6dade3-746a-46a7-b12c-f40335232f4b&pd_rd_i=B0B1N4LM4J&tag=nicdav09-20
53% off,52%,$46.78 off,42.22,89.0,https://www.amazon.com/Tommy-Hilfiger-Womens-Shift-Captain/dp/B0CPN3XDQ8?pd_rd_w=zykZQ&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=METE2K17KTCYXMWS53M0&pd_rd_wg=mwTG5&pd_rd_r=1d6dade3-746a-46a7-b12c-f40335232f4b&pd_rd_i=B0CPN3XDQ8&ref_=MDW_SummerFaves_LP_B0CPN3XDQ8&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=1z726&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=METE2K17KTCYXMWS53M0&pd_rd_wg=mwTG5&pd_rd_r=1d6dade3-746a-46a7-b12c-f40335232f4b&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
The Simple Heart Cure: The 90-Day Program to Stop and Reverse Heart Disease REVISED & UPDATED 2ND EDITION,50%,$10.00 off,9.99,19.99,https://www.amazon.com/Simple-Heart-Cure-Program-Reverse/dp/1630060720/ref=sr_1_33?dib=eyJ2IjoiMSJ9.Sc8VmzG8Ts9o359gCmu9N_VN1sxLGXfT0rATRrZjx9N5kqHN2mcTs7a6ymc7aaoGu-ZVyRNTfPC190Dq_AoedDCZWz4f0VB6ECTD4m0A3G4t1RLFrRGwY7L8qO7S1MhAaSdaS5UNEdmwNl1jgmcc4R3oIr5WC-p-w_6rY-3eQsL5xlp3QvgLlGN0kcOAgokSQSposd5ym1ctIsCyZMDmszh27p9AalLZPo_FVaB9z0otfLXc798J5JMZ0BY9se0bw0NRKmvXxFIEaHP1h8RqU38d-5FoToGL92FVnVNYBKE.KYmJuYqBiQ1qgJ6hy8sghOb9yW06SYmkoem6hAskKec&dib_tag=se&keywords=price+reduction&qid=1747910609&sr=8-33&tag=nicdav09-20
The Nightingale: A Novel,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=sr_1_1?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KZdeiP2ePfz_Lmtft2UGQ3lfmooJG9PUjMVlTIvcrKTbi_pX2QmTmxx6sJj3fpZD3NLvdHqjPIVcuNUQFLaU7svNrj66l03RQePdVu6bYUB6fg_pjsLsitZ7el1-86g001iG6RqF4iI716oc4IoZ_CId7FO2XpmM4BmT3oPiGUrBxhZPaBgXo_XmkfU_l_dlthel18lul8_Acosb7ae13O8.Z6N4EMO5GyCDE7UXdMdTuCh_fRzbBLK5wmTqyYCZmtc&dib_tag=se&keywords=books+sale&qid=1747910610&sr=8-1&tag=nicdav09-20
The Great Alone: A Novel,54%,$10.28 off,8.72,19.0,https://www.amazon.com/Great-Alone-Novel-Kristin-Hannah/dp/1250229537/ref=sr_1_4?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KZdeiP2ePfz_Lmtft2UGQ3lfmooJG9PUjMVlTIvcrKTbi_pX2QmTmxx6sJj3fpZD3NLvdHqjPIVcuNUQFLaU7svNrj66l03RQePdVu6bYUB6fg_pjsLsitZ7el1-86g001iG6RqF4iI716oc4IoZ_CId7FO2XpmM4BmT3oPiGUrBxhZPaBgXo_XmkfU_l_dlthel18lul8_Acosb7ae13O8.Z6N4EMO5GyCDE7UXdMdTuCh_fRzbBLK5wmTqyYCZmtc&dib_tag=se&keywords=books+sale&qid=1747910610&sr=8-4&tag=nicdav09-20
Love and Other Words,58%,$9.96 off,7.03,16.99,https://www.amazon.com/Love-Other-Words-Christina-Lauren/dp/1501128019/ref=sr_1_6?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KZdeiP2ePfz_Lmtft2UGQ3lfmooJG9PUjMVlTIvcrKTbi_pX2QmTmxx6sJj3fpZD3NLvdHqjPIVcuNUQFLaU7svNrj66l03RQePdVu6bYUB6fg_pjsLsitZ7el1-86g001iG6RqF4iI716oc4IoZ_CId7FO2XpmM4BmT3oPiGUrBxhZPaBgXo_XmkfU_l_dlthel18lul8_Acosb7ae13O8.Z6N4EMO5GyCDE7UXdMdTuCh_fRzbBLK5wmTqyYCZmtc&dib_tag=se&keywords=books+sale&qid=1747910610&sr=8-6&tag=nicdav09-20
Remarkably Bright Creatures: A Read with Jenna Pick,85%,$17.00 off,2.99,19.99,https://www.amazon.com/Remarkably-Bright-Creatures-Shelby-Pelt-ebook/dp/B09BNH4TLW/ref=sr_1_11?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KZdeiP2ePfz_Lmtft2UGQ3lfmooJG9PUjMVlTIvcrKTbi_pX2QmTmxx6sJj3fpZD3NLvdHqjPIVcuNUQFLaU7svNrj66l03RQePdVu6bYUB6fg_pjsLsitZ7el1-86g001iG6RqF4iI716oc4IoZ_CId7FO2XpmM4BmT3oPiGUrBxhZPaBgXo_XmkfU_l_dlthel18lul8_Acosb7ae13O8.Z6N4EMO5GyCDE7UXdMdTuCh_fRzbBLK5wmTqyYCZmtc&dib_tag=se&keywords=books+sale&qid=1747910610&sr=8-11&tag=nicdav09-20
Where the Forest Meets the Stars,51%,$7.65 off,7.3,14.95,https://www.amazon.com/Where-Forest-Meets-Glendy-Vanderah/dp/1503904911/ref=sr_1_16?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KZdeiP2ePfz_Lmtft2UGQ3lfmooJG9PUjMVlTIvcrKTbi_pX2QmTmxx6sJj3fpZD3NLvdHqjPIVcuNUQFLaU7svNrj66l03RQePdVu6bYUB6fg_pjsLsitZ7el1-86g001iG6RqF4iI716oc4IoZ_CId7FO2XpmM4BmT3oPiGUrBxhZPaBgXo_XmkfU_l_dlthel18lul8_Acosb7ae13O8.Z6N4EMO5GyCDE7UXdMdTuCh_fRzbBLK5wmTqyYCZmtc&dib_tag=se&keywords=books+sale&qid=1747910610&sr=8-16&tag=nicdav09-20
"Flawless (Chestnut Springs, 1)",50%,$9.06 off,8.93,17.99,https://www.amazon.com/Flawless-Chestnut-Springs-Elsie-Silver/dp/1728297001/ref=sr_1_17?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KZdeiP2ePfz_Lmtft2UGQ3lfmooJG9PUjMVlTIvcrKTbi_pX2QmTmxx6sJj3fpZD3NLvdHqjPIVcuNUQFLaU7svNrj66l03RQePdVu6bYUB6fg_pjsLsitZ7el1-86g001iG6RqF4iI716oc4IoZ_CId7FO2XpmM4BmT3oPiGUrBxhZPaBgXo_XmkfU_l_dlthel18lul8_Acosb7ae13O8.Z6N4EMO5GyCDE7UXdMdTuCh_fRzbBLK5wmTqyYCZmtc&dib_tag=se&keywords=books+sale&qid=1747910610&sr=8-17&tag=nicdav09-20
