Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$200.00 off,199.99,399.99,https://www.amazon.com/Blink-Outdoor-4th-Gen-5-Camera/dp/B0B1N4LM4J?pd_rd_w=GmqxS&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=JZP2CSHAKPQGMPZ5M9YT&pd_rd_wg=HE0kP&pd_rd_r=7c13dfc6-8bf1-4956-a0d9-d2d75ef8b84f&pd_rd_i=B0B1N4LM4J&tag=nicdav09-20
55% off,54%,$120.99 off,99.0,219.99,https://www.amazon.com/CHEF-iQ-Thermometer-Ultra-Thin-Monitoring/dp/B0C7JNJW2N?pd_rd_w=GmqxS&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=JZP2CSHAKPQGMPZ5M9YT&pd_rd_wg=HE0kP&pd_rd_r=7c13dfc6-8bf1-4956-a0d9-d2d75ef8b84f&pd_rd_i=B0C7JNJW2N&tag=nicdav09-20
"Celestia Decora Fashion Girlz 11"" Doll Stickers & Endless Style Fun for Creative Play",54%,$5.57 off,4.56,10.13,https://www.amazon.com/Celestia-Fashion-Stickers-Endless-Creative/dp/B0D3FP3P2X/ref=sr_1_3?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM45o3H1vTFCHGsNvJPW-mDeySmxIdgJ5LIkWUwhAzWE7grkNJQ6JuqAjLN7drP-VJ4NodRTWQBMB51HnvMPBTDqwVpEe7zHibkae33eQAxNCMaAgERe_4QKcaF5Q-wHIbfMRfAzgBDOtSUgSY8nzJ7k86bus5cEJhil4Q0kmeqwWdxb_LZrb3z1zguwfGI0d0VqNm8nt8XdWXCj9VxYFhW5fnqpyxCMpzWd6_sXutZU1b1Muiqj--QarVVUhCcE2lEqrAk_qok6c1o633k_bg4vw.xEv5ZN0YXV-32YwSzQ_wYkFK9kc4y_D673xF-dQ3rNA&dib_tag=se&keywords=toys+sale&qid=1747657643&sr=8-3&tag=nicdav09-20
"Snackles Series 2 Shrimp & Pringles 8 Inch Plush by ZURU, Ultra Soft Plush, Collectible Plush with Real Licensed Brands, Stuffed Animal, Giftable",69%,$9.09 off,3.9,12.99,https://www.amazon.com/Snackles-Snackle-Squishy-Comfort-Accessory/dp/B0CPL4Z4YF/ref=sr_1_5?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM45o3H1vTFCHGsNvJPW-mDeySmxIdgJ5LIkWUwhAzWE7grkNJQ6JuqAjLN7drP-VJ4NodRTWQBMB51HnvMPBTDqwVpEe7zHibkae33eQAxNCMaAgERe_4QKcaF5Q-wHIbfMRfAzgBDOtSUgSY8nzJ7k86bus5cEJhil4Q0kmeqwWdxb_LZrb3z1zguwfGI0d0VqNm8nt8XdWXCj9VxYFhW5fnqpyxCMpzWd6_sXutZU1b1Muiqj--QarVVUhCcE2lEqrAk_qok6c1o633k_bg4vw.xEv5ZN0YXV-32YwSzQ_wYkFK9kc4y_D673xF-dQ3rNA&dib_tag=se&keywords=toys+sale&qid=1747657643&sr=8-5&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_6?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM45o3H1vTFCHGsNvJPW-mDeySmxIdgJ5LIkWUwhAzWE7grkNJQ6JuqAjLN7drP-VJ4NodRTWQBMB51HnvMPBTDqwVpEe7zHibkae33eQAxNCMaAgERe_4QKcaF5Q-wHIbfMRfAzgBDOtSUgSY8nzJ7k86bus5cEJhil4Q0kmeqwWdxb_LZrb3z1zguwfGI0d0VqNm8nt8XdWXCj9VxYFhW5fnqpyxCMpzWd6_sXutZU1b1Muiqj--QarVVUhCcE2lEqrAk_qok6c1o633k_bg4vw.xEv5ZN0YXV-32YwSzQ_wYkFK9kc4y_D673xF-dQ3rNA&dib_tag=se&keywords=toys+sale&qid=1747657643&sr=8-6&tag=nicdav09-20
"Rainbocorns Eggzania Mini Mania Panda Plush Surprise Unboxing with Animal Soft Toy, Idea for Girls with Imaginary Play by ZURU",52%,$9.39 off,8.6,17.99,https://www.amazon.com/Rainbocorns-Eggzania-Surprise-Unboxing-Imaginary/dp/B0CD2YTCNC/ref=sr_1_9?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM45o3H1vTFCHGsNvJPW-mDeySmxIdgJ5LIkWUwhAzWE7grkNJQ6JuqAjLN7drP-VJ4NodRTWQBMB51HnvMPBTDqwVpEe7zHibkae33eQAxNCMaAgERe_4QKcaF5Q-wHIbfMRfAzgBDOtSUgSY8nzJ7k86bus5cEJhil4Q0kmeqwWdxb_LZrb3z1zguwfGI0d0VqNm8nt8XdWXCj9VxYFhW5fnqpyxCMpzWd6_sXutZU1b1Muiqj--QarVVUhCcE2lEqrAk_qok6c1o633k_bg4vw.xEv5ZN0YXV-32YwSzQ_wYkFK9kc4y_D673xF-dQ3rNA&dib_tag=se&keywords=toys+sale&qid=1747657643&sr=8-9&tag=nicdav09-20
"Mattel Disney Moana 2 Loto Fashion Doll with 2 Accessories, Removable Outfit with Belt & Axe, Inspired by The Movie",60%,$6.63 off,4.36,10.99,https://www.amazon.com/Mattel-JBT35-Garland-Doll-1/dp/B0CRM6V4BZ/ref=sr_1_15?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM45o3H1vTFCHGsNvJPW-mDeySmxIdgJ5LIkWUwhAzWE7grkNJQ6JuqAjLN7drP-VJ4NodRTWQBMB51HnvMPBTDqwVpEe7zHibkae33eQAxNCMaAgERe_4QKcaF5Q-wHIbfMRfAzgBDOtSUgSY8nzJ7k86bus5cEJhil4Q0kmeqwWdxb_LZrb3z1zguwfGI0d0VqNm8nt8XdWXCj9VxYFhW5fnqpyxCMpzWd6_sXutZU1b1Muiqj--QarVVUhCcE2lEqrAk_qok6c1o633k_bg4vw.xEv5ZN0YXV-32YwSzQ_wYkFK9kc4y_D673xF-dQ3rNA&dib_tag=se&keywords=toys+sale&qid=1747657643&sr=8-15&tag=nicdav09-20
"Glow In The Dark Advent Calendar 2024 – Christmas Countdown Calendar with 24 Science Activities, Experiments & Animal Figures | Fun & Educational Kids Advent Calendar",56%,$4.78 off,3.65,8.43,https://www.amazon.com/Blue-Marble-Glow-Advent-Calendar/dp/B0D33YH5ZK/ref=sr_1_18?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM45o3H1vTFCHGsNvJPW-mDeySmxIdgJ5LIkWUwhAzWE7grkNJQ6JuqAjLN7drP-VJ4NodRTWQBMB51HnvMPBTDqwVpEe7zHibkae33eQAxNCMaAgERe_4QKcaF5Q-wHIbfMRfAzgBDOtSUgSY8nzJ7k86bus5cEJhil4Q0kmeqwWdxb_LZrb3z1zguwfGI0d0VqNm8nt8XdWXCj9VxYFhW5fnqpyxCMpzWd6_sXutZU1b1Muiqj--QarVVUhCcE2lEqrAk_qok6c1o633k_bg4vw.xEv5ZN0YXV-32YwSzQ_wYkFK9kc4y_D673xF-dQ3rNA&dib_tag=se&keywords=toys+sale&qid=1747657643&sr=8-18&tag=nicdav09-20
Cat Construction Little Machines 5 Pack - Great Cake Toppers,50%,$5.02 off,4.97,9.99,https://www.amazon.com/Cat-Construction-Little-Machines-Pack/dp/B07T14FKRR/ref=sr_1_22?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM45o3H1vTFCHGsNvJPW-mDeySmxIdgJ5LIkWUwhAzWE7grkNJQ6JuqAjLN7drP-VJ4NodRTWQBMB51HnvMPBTDqwVpEe7zHibkae33eQAxNCMaAgERe_4QKcaF5Q-wHIbfMRfAzgBDOtSUgSY8nzJ7k86bus5cEJhil4Q0kmeqwWdxb_LZrb3z1zguwfGI0d0VqNm8nt8XdWXCj9VxYFhW5fnqpyxCMpzWd6_sXutZU1b1Muiqj--QarVVUhCcE2lEqrAk_qok6c1o633k_bg4vw.xEv5ZN0YXV-32YwSzQ_wYkFK9kc4y_D673xF-dQ3rNA&dib_tag=se&keywords=toys+sale&qid=1747657643&sr=8-22&tag=nicdav09-20
"Paw Patrol Marshall & Daring Danny X Figures Set with Skateboard, Kids Toys for Boys and Girls Ages 3 and Up",53%,$5.31 off,4.68,9.99,https://www.amazon.com/Paw-Patrol-Marshall-Figures-Skateboard/dp/B0CSPKD6FX/ref=sr_1_23?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM45o3H1vTFCHGsNvJPW-mDeySmxIdgJ5LIkWUwhAzWE7grkNJQ6JuqAjLN7drP-VJ4NodRTWQBMB51HnvMPBTDqwVpEe7zHibkae33eQAxNCMaAgERe_4QKcaF5Q-wHIbfMRfAzgBDOtSUgSY8nzJ7k86bus5cEJhil4Q0kmeqwWdxb_LZrb3z1zguwfGI0d0VqNm8nt8XdWXCj9VxYFhW5fnqpyxCMpzWd6_sXutZU1b1Muiqj--QarVVUhCcE2lEqrAk_qok6c1o633k_bg4vw.xEv5ZN0YXV-32YwSzQ_wYkFK9kc4y_D673xF-dQ3rNA&dib_tag=se&keywords=toys+sale&qid=1747657643&sr=8-23&tag=nicdav09-20
