Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$200.00 off,199.99,399.99,https://www.amazon.com/Blink-Outdoor-4th-Gen-5-Camera/dp/B0B1N4LM4J?pd_rd_w=6Ocjy&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=W0W2ZK7HFTY0TESJ7609&pd_rd_wg=o2qyd&pd_rd_r=df84defd-8823-4513-bf94-5afbad8ea9e7&pd_rd_i=B0B1N4LM4J&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=hQVE8&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=W0W2ZK7HFTY0TESJ7609&pd_rd_wg=o2qyd&pd_rd_r=df84defd-8823-4513-bf94-5afbad8ea9e7&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
,53%,$10.76 off,9.29,20.05,https://www.amazon.com/Magic-Mixies-Cauldron-Ingredients-Magically/dp/B0CQ5K6Y8Z/ref=mp_s_a_1_3?dib=eyJ2IjoiMSJ9.xY8OjJSQa8sA66c4Lc5K5jpAFWEvcCct69SMH1l6fwI1xCxt3Uhr5FarZ_xV0NhwVG2VJw1BVlrAIbdXWE1VJ9MnT7DQCFD6QUwIhW61RmaGVQ5Ooo7ewWX3-h1l7ApfN4vewNR8u2Jismi78XAFAZQi6bji3N4JPdbNLIWu-CbdqnJXwKTIaabTJiZopvNrnPrzWbV3oDZ0PW4b439Q9A.6SzzNBiVh21ShzB7caGZN6BXZDWb9cEL_tf-ztqCY30&dib_tag=se&keywords=toys+deals&qid=1747768185&sr=8-3&tag=nicdav09-20
Carbon impact,83%,$108.00 off,21.99,129.99,https://www.amazon.com/Bluetooth-Headphones-Cancelling-Waterproof-Earphones/dp/B0F1XXWV6D/ref=sr_1_8?dib=eyJ2IjoiMSJ9.cYpzqDsdfM2Gwz8BBwXyPOrQ5Z44NbtVSFSvyTqBoxkJfdKzlppPs3bELqfTksob5kKW0Jz06EHwbe3pPGIjqBN_A7OjPPJN02xWGDat76OhsncTJMs-lzCe9ZmJQNFAHQHNHNQJzdcGEAehcv5VQVHc-H8D7sqlZO_c2pVbcoAcf2uDzEnQDn_a_M2MAXAsE_WuTLz-0QoAB02f2jAP1F0yHDUc73Iq8l973REdVlFNQLRgUwtlxy_M5afr7HeZ_cRFMPAqFV6KzpF5fMGXZwQzGeimmR22uKhl3bfASDY.eZAd8yf_9b-S4pwYrR1hc7eoGVMjtj1r2xR-DdjwQYc&dib_tag=se&keywords=limited+time+offer&qid=1747768187&sr=8-8&tag=nicdav09-20
"Final Offer (Dreamland Billionaires, 3)",53%,$9.62 off,8.37,17.99,https://www.amazon.com/Final-Offer-Dreamland-Billionaires-3/dp/172827222X/ref=sr_1_26?dib=eyJ2IjoiMSJ9.KislBQApfexidDFzC8zPC48fdmnALKE2EvEgYryzRbtTrlgwDjBAgTPpRXeh6rO_vGJFr-eMx7B1tJ9GcAt_2apUSDmnVDPys5XSEFlaMr7FqtsL8h0Eo92DOXGP0dpioJ9Nj8bUK-d4A9gb70FOmW1yWszPftzdLKhlyhA2N7Y9yw6aGzDObvU-pDQSKyoUmpXl7z0QXdQ9ZpP0AhhIdW6rnyFg2_D4wcRqd1w8P8sJtVtKgs9vRZJbmiiiM793HiH_clDfbUjAeh1YjUkh1jovptkf-3j6ApiSZuQgljE.EcbTS7AK4RqyF46lvbO3XHANA7RBi5kuZAGaeQg7wcA&dib_tag=se&keywords=special+offer&qid=1747768189&sr=8-26&tag=nicdav09-20
Best Seller,84%,$26.39 off,4.84,31.23,https://www.amazon.com/l-f-Monochromatic-Luxuriously-Blendable-Sparkling/dp/B07MWSRJ89/ref=mp_s_a_1_8?dib=eyJ2IjoiMSJ9.sGsNljk0A9c-zIZH1sbgrJuJ0hZuuEkL9BHst0Gp4U7jDFExpJVTY_ToPzfBDoTPAqkzky50_dZMY49pUNgdOYrZrxZnT4UV4OXghL5IWjONV7WtDH7cauWaow--m9OpixHzF77Ng2TxkInuY3WjmQwY2rtk4flM7HRcvodoD7WH91_AWzO3v-qjN_EdzgxK8b4ovS1ya67F9qrfhNlehvkSoMSDDXjxLZpUwHwK8i6k-JmWwPtJ7kXrRBkp5h4SwldoQ9VcPpx0RnVT-2WbmlVQklBzMaGcnphUo6VfzoU.mbC2D5MggWHZbWcc0y1F8QH8StfigmNdAPCH4y956YA&dib_tag=se&keywords=flash+sale&qid=1747768191&sr=8-8&tag=nicdav09-20
"Secret Outlast Antiperspirant Deodorant for Women, 72hr Sweat & Odor Protection, PH Balancing Minerals, Invisible Solid, Completely Clean Scent, Travel Size, 0.5 oz",50%,$1.31 off,1.31,2.62,https://www.amazon.com/Secret-Antiperspirant-Deodorant-Invisible-Completely/dp/B006MD1OHM/ref=sr_1_6?dib=eyJ2IjoiMSJ9.cbZ_Zk-dee6zg_x8RM5YLjA9_GqO5562QiGSsNNjc2ChhDRX0IL-BoRbxT7fkWm0MCqx4ehMyVVIB3TFv_SvMjPvv_t2t24F8d75_IxCbvAfU-sRy2ekDW2Hy4cwo-gllIPrlOCbqNgE3oOo6VZIKDSmz8u6KejEtEhW58jN-tkvreHCThV8nE5e5dueWUaO2_zdvJcTUtWP11AB_5MfUoWK6kE_w90qc1TxOv70nAZqsVKtXJuQp-Wf3DkYzF5sJzSFMTsbGN318fLKwjEQnYy-jM6AKpz-8hIn6O6C5Fs.rmJ-ULgUNboRDz2opx8t35UqArXE6bjmQRVcTVA-dd0&dib_tag=se&keywords=clearance+items&qid=1747768193&sr=8-6&tag=nicdav09-20
R Markdown Cookbook (Chapman & Hall/CRC The R Series),54%,$23.33 off,19.66,42.99,https://www.amazon.com/Markdown-Cookbook-Chapman-Hall-CRC-ebook/dp/B08JW8SPYQ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.NogYVpq6LM6FebtYRk93SWOie7KnICNsEKb9bZQgqS4DyrMmaQX-EEOQO2wHYDRNTZJoHClAhWkr7A2wLn1JiZT6cwfxAqOxRSl0hsdfytBDREsY5eDxrTrAzeo0btSQ1q089stQTSLYQ1ENErRMiB8R6tZIV3FrDMwE9VzDDyptqNnTW2ooD0m8g0C6qpTMI_xQWxY43HS6eAw8-uNdJKxbK74z8pSfcT88OM4GqKI.GkrfZtlhQWG_aSZycQ4HBzsMiVXJu8J0W5JCi11AckE&dib_tag=se&keywords=markdown&qid=1747768199&sr=8-7&tag=nicdav09-20
Using Markdown: A Short Instruction Guide,70%,$7.00 off,2.99,9.99,https://www.amazon.com/Using-Markdown-Short-Instruction-Guide-ebook/dp/B07CBD68BF/ref=sr_1_8?dib=eyJ2IjoiMSJ9.NogYVpq6LM6FebtYRk93SWOie7KnICNsEKb9bZQgqS4DyrMmaQX-EEOQO2wHYDRNTZJoHClAhWkr7A2wLn1JiZT6cwfxAqOxRSl0hsdfytBDREsY5eDxrTrAzeo0btSQ1q089stQTSLYQ1ENErRMiB8R6tZIV3FrDMwE9VzDDyptqNnTW2ooD0m8g0C6qpTMI_xQWxY43HS6eAw8-uNdJKxbK74z8pSfcT88OM4GqKI.GkrfZtlhQWG_aSZycQ4HBzsMiVXJu8J0W5JCi11AckE&dib_tag=se&keywords=markdown&qid=1747768199&sr=8-8&tag=nicdav09-20
Where the Forest Meets the Stars,51%,$7.65 off,7.3,14.95,https://www.amazon.com/Where-Forest-Meets-Glendy-Vanderah/dp/1503904911/ref=sr_1_3?dib=eyJ2IjoiMSJ9.kiPVmDOaTMGoyQOfKrMF2_0dxKl5Zr_PuSg6AYPDdMP0u0h541_FUYQYM1LI7odf8sra4yH3j_JifaS1Cza978QvG-KQqOrHcbVIKf-r9uhJq4LZpJ3GiajF4nhViw1NvJ2e3AqTOfqarHcKa65knz0AuT25r-A8aojiwBYqNq2b1_SvbIQK3V1n-FKdafrJepXIomdh1WqRtA8W5xWFWT_HX9Aamslq4riMTew-v4ndnnnkXP8JyHc548KWpOZvmyISbaixFvdQSA0fOX_87BlZIski73MhF5ubL6gAE44.0aQhDYRRGGQdwW1iklNUGkGRazLheRnJUJdUDruUKd4&dib_tag=se&keywords=books+deals&qid=1747768200&sr=8-3&tag=nicdav09-20
