Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=EzNaT&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=7A846J92ES4JCPJC3W57&pd_rd_wg=S9YIo&pd_rd_r=7c83d647-2e9f-4227-9694-1e641bcb0519&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
60% off,60%,$5.97 off,3.98,9.95,https://www.amazon.com/Childrens-Place-Girls-Shorts-Smoke/dp/B08HJ3GV4M?pd_rd_w=wcFdE&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=0GVYFRE0ZGGSSCMWJW95&pd_rd_wg=npgBQ&pd_rd_r=8d5875fa-060d-42f3-b823-21d36235285c&pd_rd_i=B08HJ3GV4M&ref_=MDW_SummerFaves_LP_B08HJ3GV4M&tag=nicdav09-20
57% off,56%,$16.95 off,13.0,29.95,https://www.amazon.com/Childrens-Place-Chino-Stretch-Pants/dp/B0861WKF1J?pd_rd_w=wcFdE&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=0GVYFRE0ZGGSSCMWJW95&pd_rd_wg=npgBQ&pd_rd_r=8d5875fa-060d-42f3-b823-21d36235285c&pd_rd_i=B0861WKF1J&ref_=MDW_SummerFaves_LP_B0861WKF1J&tag=nicdav09-20
66% off,65%,$49.20 off,25.8,75.0,https://www.amazon.com/Lacoste-Kids-Sneaker-Unisex-Toddler/dp/B0C9JR6PCT?pd_rd_w=wcFdE&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=0GVYFRE0ZGGSSCMWJW95&pd_rd_wg=npgBQ&pd_rd_r=8d5875fa-060d-42f3-b823-21d36235285c&pd_rd_i=B0C9JR6PCT&ref_=MDW_SummerFaves_LP_B0C9JR6PCT&tag=nicdav09-20
Best Seller,64%,$11.60 off,6.39,17.99,https://www.amazon.com/Gayhay-High-Waisted-Leggings-Women/dp/B082QZRY8G/ref=mp_s_a_1_11?dib=eyJ2IjoiMSJ9.gPyP_xltqudco9DifSyXQ9_fqnos-m44scqoQmOOr_amgWz9pAiPAF-z4Jvik_QlRohl5g3xiB6CHiRgMQWCy-z8yYKhEnLS9y79SlNrDEh_5rCB9Ilub-eBPvdQ8P1mrkVWQi1rk-Uj8aVIWsJi1RVLnhSHGmrO_jiz7K0veQHzV_BCT7GlLYHam6z8FozfmDt9sTzJVHu1MEWruuIxTekC6HkuxiP5eWQ9xzJQ5kfn8h_ElCVXIn2ddVDMZBJAxdIM3brtLVXzvJLo5mpRjW6NtwmD_DagMuK_Lf7AWIQ.ygKXhdyyiolp_NgqkiJcyBu7wZEy6A2i37zpDL9-a94&dib_tag=se&keywords=hot+deals&qid=1748104940&sr=8-11&tag=nicdav09-20
R Markdown Cookbook (Chapman & Hall/CRC The R Series),54%,$23.33 off,19.66,42.99,https://www.amazon.com/Markdown-Cookbook-Chapman-Hall-CRC-ebook/dp/B08JW8SPYQ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.NogYVpq6LM6FebtYRk93SbOhJKYDZBComqmKE-NI8CXB_Bn7yC6fmlcHYzFOCsX-TZJoHClAhWkr7A2wLn1JiZT6cwfxAqOxRSl0hsdfytA-rNj6-CLAnLg8pwuOql4lke8xYhSmAbmA2y0XD95iB9Y4wy6-z6bk3hSJ5tqRhLe7q9ESIlXG_Zi1eiawm0_Xp-sEIwRH8ceyHmhkgm1dO0ZRtzWeHDmuJHAMZmhrb8s.DYpqMMniiZGjBmCZxbQuT0gVyo6-LuBKn2WEOlOtCKg&dib_tag=se&keywords=markdown&qid=1748104944&sr=8-7&tag=nicdav09-20
Using Markdown: A Short Instruction Guide,70%,$7.00 off,2.99,9.99,https://www.amazon.com/Using-Markdown-Short-Instruction-Guide-ebook/dp/B07CBD68BF/ref=sr_1_8?dib=eyJ2IjoiMSJ9.NogYVpq6LM6FebtYRk93SbOhJKYDZBComqmKE-NI8CXB_Bn7yC6fmlcHYzFOCsX-TZJoHClAhWkr7A2wLn1JiZT6cwfxAqOxRSl0hsdfytA-rNj6-CLAnLg8pwuOql4lke8xYhSmAbmA2y0XD95iB9Y4wy6-z6bk3hSJ5tqRhLe7q9ESIlXG_Zi1eiawm0_Xp-sEIwRH8ceyHmhkgm1dO0ZRtzWeHDmuJHAMZmhrb8s.DYpqMMniiZGjBmCZxbQuT0gVyo6-LuBKn2WEOlOtCKg&dib_tag=se&keywords=markdown&qid=1748104944&sr=8-8&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_3?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp4NYD6UT4TkmfvEEbjnf62zlTJZAWYOxs5Z_CbcukhmZlqoC8Eo315DW5ZMLZSCgjDaEqwFqm8YLA2uBNxFieIAAYIRBwI-YpjMGuDm4QoyCrePxGqqZ2i_YHkrQ3PWWjnMwz-gz_ZYNuGprYnS04hX2EQy5K7XwJLZOBPWqSetbIitdzj5Q9eH03NnUpUMxQnHENfBUQOVTr-YrzCPkqJ9bcWds9G4Lipxo7pe1CBqX1sg8KOead8GhgchpzYCoiY.PrraPXytAYK747CmJeX_tBHOkhBTuOqcx2Gh99UrQsU&dib_tag=se&keywords=toys+sale&qid=1748104945&sr=8-3&tag=nicdav09-20
"Celestia Decora Fashion Girlz 11"" Doll Stickers & Endless Style Fun for Creative Play",54%,$5.37 off,4.56,9.93,https://www.amazon.com/Celestia-Fashion-Stickers-Endless-Creative/dp/B0D3FP3P2X/ref=sr_1_4?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp4NYD6UT4TkmfvEEbjnf62zlTJZAWYOxs5Z_CbcukhmZlqoC8Eo315DW5ZMLZSCgjDaEqwFqm8YLA2uBNxFieIAAYIRBwI-YpjMGuDm4QoyCrePxGqqZ2i_YHkrQ3PWWjnMwz-gz_ZYNuGprYnS04hX2EQy5K7XwJLZOBPWqSetbIitdzj5Q9eH03NnUpUMxQnHENfBUQOVTr-YrzCPkqJ9bcWds9G4Lipxo7pe1CBqX1sg8KOead8GhgchpzYCoiY.PrraPXytAYK747CmJeX_tBHOkhBTuOqcx2Gh99UrQsU&dib_tag=se&keywords=toys+sale&qid=1748104945&sr=8-4&tag=nicdav09-20
"Glow In The Dark Advent Calendar 2024 – Christmas Countdown Calendar with 24 Science Activities, Experiments & Animal Figures | Fun & Educational Kids Advent Calendar",51%,$3.94 off,3.65,7.59,https://www.amazon.com/Blue-Marble-Glow-Advent-Calendar/dp/B0D33YH5ZK/ref=sr_1_13?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp4NYD6UT4TkmfvEEbjnf62zlTJZAWYOxs5Z_CbcukhmZlqoC8Eo315DW5ZMLZSCgjDaEqwFqm8YLA2uBNxFieIAAYIRBwI-YpjMGuDm4QoyCrePxGqqZ2i_YHkrQ3PWWjnMwz-gz_ZYNuGprYnS04hX2EQy5K7XwJLZOBPWqSetbIitdzj5Q9eH03NnUpUMxQnHENfBUQOVTr-YrzCPkqJ9bcWds9G4Lipxo7pe1CBqX1sg8KOead8GhgchpzYCoiY.PrraPXytAYK747CmJeX_tBHOkhBTuOqcx2Gh99UrQsU&dib_tag=se&keywords=toys+sale&qid=1748104945&sr=8-13&tag=nicdav09-20
