Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
51% off,50%,$10.72 off,10.43,21.15,https://www.amazon.com/Amazon-Essentials-Hooded-Fleece-Sweatshirt/dp/B07C8Y6V5B?pd_rd_w=wyMgk&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=YDDQV454SXWGCAW2GWPG&pd_rd_wg=GE1WE&pd_rd_r=0636c601-11d6-42c5-a540-20daee970e62&pd_rd_i=B07C8Y6V5B&tag=nicdav09-20
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=2wXgy&content-id=amzn1.sym.96e4a189-5656-4176-86b3-afd77f1e0406&pf_rd_p=96e4a189-5656-4176-86b3-afd77f1e0406&pf_rd_r=YDDQV454SXWGCAW2GWPG&pd_rd_wg=GE1WE&pd_rd_r=0636c601-11d6-42c5-a540-20daee970e62&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
53% off,52%,$46.78 off,42.22,89.0,https://www.amazon.com/Tommy-Hilfiger-Womens-Shift-Captain/dp/B0CPN3XDQ8?pd_rd_w=lCf58&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=YDDQV454SXWGCAW2GWPG&pd_rd_wg=GE1WE&pd_rd_r=0636c601-11d6-42c5-a540-20daee970e62&pd_rd_i=B0CPN3XDQ8&ref_=MDW_SummerFaves_LP_B0CPN3XDQ8&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=hxeo8&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=YDDQV454SXWGCAW2GWPG&pd_rd_wg=GE1WE&pd_rd_r=0636c601-11d6-42c5-a540-20daee970e62&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
"Final Offer (Dreamland Billionaires, 3)",53%,$9.62 off,8.37,17.99,https://www.amazon.com/Final-Offer-Dreamland-Billionaires-3/dp/172827222X/ref=sr_1_15?dib=eyJ2IjoiMSJ9.Vekta2h9WLYRkVHcuK26HA2vnSSB6NE2jvVUFziKZYMIKqZTSyvodUIyis_JVqsfBJdjWx9J1SLqvK5lxA-2OkI6hy0_b1CIuxD7TSWLSslE8duNxuklo17d1R_az-9t5VIfdY8MVunne8A2n6Soe4CBZBrT0TS6VvSWJYm46oXGzL4GGKZj1HW-J8ARI8XgWtLQPxHGxpifSe5-djcNX--QVeQ8JgU3p3_WEm87-utYESqOSjZF_yINd5knyN9j8XPN5VLH7J9zgT8Cjqy9ESViZslY_sXxPpOBFGMfM84.U4eC9c91n1hufsoapbPcoUnbq8SEsDC9p5cOiGqv3DE&dib_tag=se&keywords=special+offer&qid=1747875602&sr=8-15&tag=nicdav09-20
"Wireless Earbuds Sport, Bluetooth 5.4 Headphones 2025 Bluetooth Earbuds with 75Hrs Stereo, 4 ENC Mic, Over-Ear Buds with Earhooks Noise Canceling Earphones , IP7 Waterproof Headset for Workout/Running",87%,$174.00 off,25.99,199.99,https://www.amazon.com/Bluetooth-Headphones-Canceling-Earphones-Waterproof/dp/B0DX72QYCJ/ref=sr_1_12?dib=eyJ2IjoiMSJ9.ev24qS7QGuvD8kiQMWyLPv6iw5ZhrXDCxuUwRkBb5Rd6ZAYZ6lLz6IARfa3s01rVjAmyDzg0B2Tn0aZ2C94ketxXMj8qGwGpVBYRVNn7Sk6a56kzvDQI-7s6i4aNuoAobtZJ08Es_m_v72jkwBVMLgClE1l2S3ogpOUA8fnRnFB6ATLgPZf_JoCORKlqzWHbNT4ryI-QGGnIVGgEml09Y-EqNWZmu9it-TxtSBH_YN4.9r17f8PsHaXgXCigWLsd-RzC9uUX35I0-1gwfKe9hzE&dib_tag=se&keywords=electronics+deals&qid=1747875604&sr=8-12&tag=nicdav09-20
"Music Boxing Machine, Interactive Punching Trainer with Boxing Gloves, Large Size Wall Mounted Electronic Boxing Target for Adults Kids, 9 Modes & 9 Speeds",50%,$80.01 off,79.98,159.99,https://www.amazon.com/TGLLM-Bluetooth-Electronic-Punching-Equipment/dp/B0CRL3Y11H/ref=sr_1_13?dib=eyJ2IjoiMSJ9.ev24qS7QGuvD8kiQMWyLPv6iw5ZhrXDCxuUwRkBb5Rd6ZAYZ6lLz6IARfa3s01rVjAmyDzg0B2Tn0aZ2C94ketxXMj8qGwGpVBYRVNn7Sk6a56kzvDQI-7s6i4aNuoAobtZJ08Es_m_v72jkwBVMLgClE1l2S3ogpOUA8fnRnFB6ATLgPZf_JoCORKlqzWHbNT4ryI-QGGnIVGgEml09Y-EqNWZmu9it-TxtSBH_YN4.9r17f8PsHaXgXCigWLsd-RzC9uUX35I0-1gwfKe9hzE&dib_tag=se&keywords=electronics+deals&qid=1747875604&sr=8-13&tag=nicdav09-20
"Lefant Robot Vacuum Cleaner, Strong Suction, 120 Mins Runtime, Slim, Low Noise, Automatic Self-Charging, Wi-Fi/App/Alexa Control, Ideal for Pet Hair Hard Floor and Daily Cleaning, M210",55%,$111.12 off,88.87,199.99,https://aax-us-iad.amazon.com/x/c/JIzImUGaC9FRjj6hJeEdguEAAAGW9YEwnAEAAAH2AQBvbm9fdHhuX2JpZDQgICBvbm9fdHhuX2ltcDIgICD907LF/https://www.amazon.com/dp/B08R9LK9K3?pd_rd_i=B08R9LK9K3&pf_rd_p=7882fadb-3c55-43b6-9348-987776d1bf19&pf_rd_r=1BCTM6P239PHSNB99376&pd_rd_wg=oTQ7R&pd_rd_w=CFUY9&pd_rd_r=3b38821d-c194-4c89-8e40-53d769340b25&tag=nicdav09-20
"Astercook Knife Set, 13 Pieces Kitchen Knives Set with Healthy Anti-Rust Coating, Dishwasher Safe, Stainless Steel Chef Knife Sets with 6 Blade Guards, Perfect Holiday Gifts for Kitchen",64%,$32.01 off,17.98,49.99,https://www.amazon.com/Astercook-Kitchen-Anti-Rust-Dishwasher-Stainless/dp/B0D9B96TBX/ref=sr_1_12?dib=eyJ2IjoiMSJ9.mvQWQ1Kl5Sjs3T16PDFZvJXidHGlRivV27Niv3KjeDJ7Xa6RJoM1GS_Mu_TzHQOq0A4GUklZOGqw5QkQZ68em7TwencPljUA0F0-TwzEi-od8_PjNYjaEtnDBYMBCp8c-wVjsvpGg4tSMhVHG5OyjbmrKn-u2mEjUn71kwQqYEyb1iWtgjGhi10wEqRJF_D29al6iAy6gvKcD4cF3W9NNj3jFXO0F6VKsq_S31hGm_kiM8kuRuqGG0La9x2dohiu4tG_9edrJSa18iX6D7b_gV2zMmBbabnhBBzy48wgS6s.r_TAfqp0mVn33jKAf6uqy7mb0SRjDJxBfGfFSugAk-s&dib_tag=se&keywords=home+sale&qid=1747875606&sr=8-12&tag=nicdav09-20
The Nightingale: A Novel,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=sr_1_1?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_68SyY1RflWWL7xAodwU5zL3BTItzwXqnKQXQqFV_WnR1zOW0C12P5NmqISLpC1fTsC0g0GKIe8hrwnjRYj3ArnrzpZHLwUPBgyfZxO2AZ69Qv5rWvDY9PYFwc4hIcRXVO7qx_PJQzal6M20d5wGEbH93Qxlad90ZFHqc7Bwzg9QtwLd6UJpC9O6e1zfDKqsXuR7m86OOCbghcSlwa9FvqPCDYJgObhUY_h7SJq-ZtOunxdYfQjw8iL9iFQcCXnqaA.PBT80Bd9hbo0EmlnuWfx3BJZk8nJw0xFsbEjBsP5UcE&dib_tag=se&keywords=books+sale&qid=1747875608&sr=8-1&tag=nicdav09-20
