Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$200.00 off,199.99,399.99,https://www.amazon.com/Blink-Outdoor-4th-Gen-5-Camera/dp/B0B1N4LM4J?pd_rd_w=UjkBC&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=0XJFCYAGKPPYW7N7F3BS&pd_rd_wg=keISi&pd_rd_r=49ad9e2b-9994-43b7-ad1c-99098fe8c42b&pd_rd_i=B0B1N4LM4J&tag=nicdav09-20
88% off,87%,$140.00 off,19.99,159.99,https://www.amazon.com/Bluetooth-Headphones-Cancelling-Waterproof-Earphones/dp/B0F1F5JWRS?pd_rd_w=UjkBC&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=0XJFCYAGKPPYW7N7F3BS&pd_rd_wg=keISi&pd_rd_r=49ad9e2b-9994-43b7-ad1c-99098fe8c42b&pd_rd_i=B0F1F5JWRS&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=J7S9J&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=0XJFCYAGKPPYW7N7F3BS&pd_rd_wg=keISi&pd_rd_r=49ad9e2b-9994-43b7-ad1c-99098fe8c42b&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
,64%,$11.60 off,6.39,17.99,https://www.amazon.com/Gayhay-High-Waisted-Leggings-Women/dp/B082QZRY8G/ref=sr_1_10?dib=eyJ2IjoiMSJ9.BM8dbjVE1IY8Gji61CV9m9_fqnos-m44scqoQmOOr_ZPkK7OF5ld9suwokrVxSNG-jJBu0PrQZJOKil_bK2JG4f7SqGjQvOq76PjpYirQ_IYunboZ-pv4iUDZFk6MJUSLOHKfQ-f28kkqF1gAe4nZZE3r3qGGLTp_Pqp1YIidmwgbHknek00Tzb8OXz_13-jXPxX68xX7dzInWQE6_mliFRWBKybCUazJjO6BpVmF-UYxI6Ons7tpLzYeF28mki7UjxojebJ7DrY48O8zXIsoWkI8nPWhvufmYxNC22KTbo.WHoKyVlIWZxku9g6KAnmzTnIJC03LryRvbcCa3T9qHM&dib_tag=se&keywords=hot+deals&qid=1747817147&sr=8-10&tag=nicdav09-20
Sustainability features,53%,$15.90 off,14.05,29.95,https://www.amazon.com/Utopia-Bedding-4-Piece-Queen-Sheets/dp/B00NX0WXQI/ref=mp_s_a_1_6?dib=eyJ2IjoiMSJ9.DeBUrjwRiil_MsZfaWFxnP_kHXgGmIiVQnFazNomcXylPvjMBak0dB41qIDDhvO881_8oK2KxCnnft-VZjW2wIVyhP06IVt45RH2u4kIJY8t9w_x1es7RAg3vdGSrUycKzC4NOgLfNMQKCs92GQzdBt4VyqLcEhGYnHVlMj88FGhUCLV0n9EjhlBcLL0FW9P1bQ5_D_wPIBXstQ3i4YicCn43ug7R4i4ITEQs2ight8f92sX6z0f1z4TXMyC_aOyphZRp7FDVO7YYCU_12B5cQCF71mme6Ke60FhZfl_H6o.mKHC_Ek_GieDislzg1iKcqOuFiTrzvCqaimzYiN931U&dib_tag=se&keywords=clearance+sale&qid=1747817149&sr=8-6&tag=nicdav09-20
"Celestia Decora Fashion Girlz 11"" Doll Stickers & Endless Style Fun for Creative Play",54%,$5.57 off,4.56,10.13,https://www.amazon.com/Celestia-Fashion-Stickers-Endless-Creative/dp/B0D3FP3P2X/ref=sr_1_2?dib=eyJ2IjoiMSJ9.hgmk88FC6QDoVlpMfzrmR6jhnTZ4bOzYIYnBGCF5ZEMn7L510TRZqTS8IVeaPKQartovfPHJQs7x3m80k0lu3U5eMBbFoRktP4N594qk2KulkYcCyYQ5XBRLdCHKU-OSpcjvHj9G2UbgU-hULDUPMUFSdey7fvKBr_a6l-FJBOibjlLc3OTAU94HTVUaO45laucmtz46QsZo9PZnCgjD0QvTvK5U03KRZdQW-P9PTmqIHPhCZG2iC7GALpd-xvyZw9FA1KXxWxeVPIaOh75V_pi4mYNdsjxZwiyaFM_P7Wg.3QzTp5xF1KV2RwwAhNdIrBZySxc4y5GHNGxEBoD2W2I&dib_tag=se&keywords=toys+sale&qid=1747817154&sr=8-2&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_3?dib=eyJ2IjoiMSJ9.hgmk88FC6QDoVlpMfzrmR6jhnTZ4bOzYIYnBGCF5ZEMn7L510TRZqTS8IVeaPKQartovfPHJQs7x3m80k0lu3U5eMBbFoRktP4N594qk2KulkYcCyYQ5XBRLdCHKU-OSpcjvHj9G2UbgU-hULDUPMUFSdey7fvKBr_a6l-FJBOibjlLc3OTAU94HTVUaO45laucmtz46QsZo9PZnCgjD0QvTvK5U03KRZdQW-P9PTmqIHPhCZG2iC7GALpd-xvyZw9FA1KXxWxeVPIaOh75V_pi4mYNdsjxZwiyaFM_P7Wg.3QzTp5xF1KV2RwwAhNdIrBZySxc4y5GHNGxEBoD2W2I&dib_tag=se&keywords=toys+sale&qid=1747817154&sr=8-3&tag=nicdav09-20
"Rainbocorns Eggzania Mini Mania Panda Plush Surprise Unboxing with Animal Soft Toy, Idea for Girls with Imaginary Play by ZURU",53%,$9.68 off,8.31,17.99,https://www.amazon.com/Rainbocorns-Eggzania-Surprise-Unboxing-Imaginary/dp/B0CD2YTCNC/ref=sr_1_7?dib=eyJ2IjoiMSJ9.hgmk88FC6QDoVlpMfzrmR6jhnTZ4bOzYIYnBGCF5ZEMn7L510TRZqTS8IVeaPKQartovfPHJQs7x3m80k0lu3U5eMBbFoRktP4N594qk2KulkYcCyYQ5XBRLdCHKU-OSpcjvHj9G2UbgU-hULDUPMUFSdey7fvKBr_a6l-FJBOibjlLc3OTAU94HTVUaO45laucmtz46QsZo9PZnCgjD0QvTvK5U03KRZdQW-P9PTmqIHPhCZG2iC7GALpd-xvyZw9FA1KXxWxeVPIaOh75V_pi4mYNdsjxZwiyaFM_P7Wg.3QzTp5xF1KV2RwwAhNdIrBZySxc4y5GHNGxEBoD2W2I&dib_tag=se&keywords=toys+sale&qid=1747817154&sr=8-7&tag=nicdav09-20
"Glow In The Dark Advent Calendar 2024 – Christmas Countdown Calendar with 24 Science Activities, Experiments & Animal Figures | Fun & Educational Kids Advent Calendar",56%,$4.78 off,3.65,8.43,https://www.amazon.com/Blue-Marble-Glow-Advent-Calendar/dp/B0D33YH5ZK/ref=sr_1_10?dib=eyJ2IjoiMSJ9.hgmk88FC6QDoVlpMfzrmR6jhnTZ4bOzYIYnBGCF5ZEMn7L510TRZqTS8IVeaPKQartovfPHJQs7x3m80k0lu3U5eMBbFoRktP4N594qk2KulkYcCyYQ5XBRLdCHKU-OSpcjvHj9G2UbgU-hULDUPMUFSdey7fvKBr_a6l-FJBOibjlLc3OTAU94HTVUaO45laucmtz46QsZo9PZnCgjD0QvTvK5U03KRZdQW-P9PTmqIHPhCZG2iC7GALpd-xvyZw9FA1KXxWxeVPIaOh75V_pi4mYNdsjxZwiyaFM_P7Wg.3QzTp5xF1KV2RwwAhNdIrBZySxc4y5GHNGxEBoD2W2I&dib_tag=se&keywords=toys+sale&qid=1747817154&sr=8-10&tag=nicdav09-20
"Mattel Disney Moana 2 Loto Fashion Doll with 2 Accessories, Removable Outfit with Belt & Axe, Inspired by The Movie",60%,$6.63 off,4.36,10.99,https://www.amazon.com/Mattel-JBT35-Garland-Doll-1/dp/B0CRM6V4BZ/ref=sr_1_12?dib=eyJ2IjoiMSJ9.hgmk88FC6QDoVlpMfzrmR6jhnTZ4bOzYIYnBGCF5ZEMn7L510TRZqTS8IVeaPKQartovfPHJQs7x3m80k0lu3U5eMBbFoRktP4N594qk2KulkYcCyYQ5XBRLdCHKU-OSpcjvHj9G2UbgU-hULDUPMUFSdey7fvKBr_a6l-FJBOibjlLc3OTAU94HTVUaO45laucmtz46QsZo9PZnCgjD0QvTvK5U03KRZdQW-P9PTmqIHPhCZG2iC7GALpd-xvyZw9FA1KXxWxeVPIaOh75V_pi4mYNdsjxZwiyaFM_P7Wg.3QzTp5xF1KV2RwwAhNdIrBZySxc4y5GHNGxEBoD2W2I&dib_tag=se&keywords=toys+sale&qid=1747817154&sr=8-12&tag=nicdav09-20
