Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
51% off,50%,$10.72 off,10.43,21.15,https://www.amazon.com/Amazon-Essentials-Hooded-Fleece-Sweatshirt/dp/B07C8Y6V5B?pd_rd_w=EGGtE&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=3EVDF06XJNVQ9MBT845Y&pd_rd_wg=iCSvB&pd_rd_r=ffef9b10-bf3f-4161-9ea9-3f603175317a&pd_rd_i=B07C8Y6V5B&tag=nicdav09-20
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=lCPxx&content-id=amzn1.sym.96e4a189-5656-4176-86b3-afd77f1e0406&pf_rd_p=96e4a189-5656-4176-86b3-afd77f1e0406&pf_rd_r=3EVDF06XJNVQ9MBT845Y&pd_rd_wg=iCSvB&pd_rd_r=ffef9b10-bf3f-4161-9ea9-3f603175317a&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
53% off,52%,$46.78 off,42.22,89.0,https://www.amazon.com/Tommy-Hilfiger-Womens-Shift-Captain/dp/B0CPN3XDQ8?pd_rd_w=HpB7U&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=3EVDF06XJNVQ9MBT845Y&pd_rd_wg=iCSvB&pd_rd_r=ffef9b10-bf3f-4161-9ea9-3f603175317a&pd_rd_i=B0CPN3XDQ8&ref_=MDW_SummerFaves_LP_B0CPN3XDQ8&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=6ARGL&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=3EVDF06XJNVQ9MBT845Y&pd_rd_wg=iCSvB&pd_rd_r=ffef9b10-bf3f-4161-9ea9-3f603175317a&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
Safer chemicals,68%,$22.00 off,9.99,31.99,https://www.amazon.com/Ophanie-Fluffy-Non-Slip-Bedroom-Nursery/dp/B0852WLH7M/ref=sr_1_41?dib=eyJ2IjoiMSJ9.NuZmfhjziyzmO0D3FzB-OL85gMrXUXhu4701EzH2fyxuv4WzoKMQIu3rS_Blr3XtsX7ZKHjhkgickxwNuzn0nY47cNfnCPhZJxwb_ISxSWx1vKpgVXi0TliWMifZ7rod7nPr5UKuPknEnj0GXa79oHn-xpK3mPtzuODxhsoaU0W3tAr-3gV6M7CrdSEJP4WSPigXPHpr_yuj5fWhjp12cATPs_7yZ3FrAZzqcr0N92wkga_Ds3lX9t7g95HDFMSPisji_0wG3pMIf8lNCxTdp70XQyFfYxyZCZCzr7Tnj-Y.0aYprpE0Zw01gAtfS6s0Xt4wvIMt9U640QZesuc-eXw&dib_tag=se&keywords=bargain+finds&qid=1747861909&sr=8-41&tag=nicdav09-20
,53%,$21.01 off,17.99,39.0,https://www.amazon.com/Playtex-Womens-Plus-Ultimate-Support/dp/B00551OS70/ref=sr_1_17?dib=eyJ2IjoiMSJ9.trrK31QAGtuwu4H5PL6590UWrvkPilpMG5nqY8zzXbjmTvDm_LX2fYIUWzpcE8N9_k4-3n9m_lT3uYMZplPCMJsVqY_u9xQ_Kwn5-v09aP9tNv08q7U9DDndg50u1PvJq_C-O-JfDt6FGyGpPxzHlpRDFSfJRVvbdjD9nXdAUQopiMOPQm6EcfU2_g7t_rnpvSUMyrW9A1dEHWWQ6F252EVSPTRufexgHhfy57xkSbomgF9-LPWK60x_Qngl4oQoT9cdmwCO7ZqEZU4WVnTkqso4RmdHd_CrcpLlBWnf9po.kvQTqyTF3HhAVXc6pRlZKvwBLmQb1Ba8tuCNZe6BFbA&dib_tag=se&keywords=discount+50+percent+or+more&qid=1747861913&sr=8-17&tag=nicdav09-20
"Secret Outlast Antiperspirant Deodorant for Women, 72hr Sweat & Odor Protection, PH Balancing Minerals, Invisible Solid, Completely Clean Scent, Travel Size, 0.5 oz",50%,$1.89 off,1.89,3.78,https://www.amazon.com/Secret-Antiperspirant-Deodorant-Invisible-Completely/dp/B006MD1OHM/ref=sr_1_3?dib=eyJ2IjoiMSJ9.cbZ_Zk-dee6zg_x8RM5YLjTapkEWi5oHkBH3LNrP9mL8Zb4vdYHCeHcEUKWGeIFWZa4uBPu0AE6OvVisVwuYb9zIWeMU0h0MFS-KqegRPgL-Tk7lXtifSIam02gkIOzUViX7Ics0G9g4fV6L0ZtgEtphPq3PEw9EmssRKW3fOsr_N93Q3kX22xJfZty5WEgF0j2ytLM8D6K4kkkh7Pjl7XL95P0LVtnfSlQuBRgtAIiWNj4uNebCqQBE9vCj-3Kg4yNDJDUzOegpw4q_BT7ytD7sA92CmMV0swy05QmN-yk.KtE74RCb0ZSgKZTU1Zd8Vb3EoXb4r69lsLf6QX05b-E&dib_tag=se&keywords=clearance+items&qid=1747861926&sr=8-3&tag=nicdav09-20
The Nightingale: A Novel,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=sr_1_1?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_68SyY1RflWWL7xAodwU5zL3BTItzwXqnKQXQqFV_WnR1zOW0C12P5NmqISLpC1fTsC0g0GKIe8hrwnjRYj3ArnrzpZHLwUPBgyfZxO2AZ69aAndBH-PjItO8VSl8j4XczNrj66l03RQePdVu6bYUB6fg_pjsLsitZ7el1-86g000kveAu4mk6bVYbJC7Vw-sNVAaUke4VUN6-JzG1qr7dNrHtb9SU22rsDDTNX8dEKY3xdYfQjw8iL9iFQcCXnqaA.K0BoYZaML8psmH3tgc6El-RlwiQywkjNARu0IQ4CZzM&dib_tag=se&keywords=books+sale&qid=1747861929&sr=8-1&tag=nicdav09-20
The Great Alone: A Novel,54%,$10.28 off,8.72,19.0,https://www.amazon.com/Great-Alone-Novel-Kristin-Hannah/dp/1250229537/ref=sr_1_4?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_68SyY1RflWWL7xAodwU5zL3BTItzwXqnKQXQqFV_WnR1zOW0C12P5NmqISLpC1fTsC0g0GKIe8hrwnjRYj3ArnrzpZHLwUPBgyfZxO2AZ69aAndBH-PjItO8VSl8j4XczNrj66l03RQePdVu6bYUB6fg_pjsLsitZ7el1-86g000kveAu4mk6bVYbJC7Vw-sNVAaUke4VUN6-JzG1qr7dNrHtb9SU22rsDDTNX8dEKY3xdYfQjw8iL9iFQcCXnqaA.K0BoYZaML8psmH3tgc6El-RlwiQywkjNARu0IQ4CZzM&dib_tag=se&keywords=books+sale&qid=1747861929&sr=8-4&tag=nicdav09-20
Love and Other Words,58%,$9.96 off,7.03,16.99,https://www.amazon.com/Love-Other-Words-Christina-Lauren/dp/1501128019/ref=sr_1_5?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_68SyY1RflWWL7xAodwU5zL3BTItzwXqnKQXQqFV_WnR1zOW0C12P5NmqISLpC1fTsC0g0GKIe8hrwnjRYj3ArnrzpZHLwUPBgyfZxO2AZ69aAndBH-PjItO8VSl8j4XczNrj66l03RQePdVu6bYUB6fg_pjsLsitZ7el1-86g000kveAu4mk6bVYbJC7Vw-sNVAaUke4VUN6-JzG1qr7dNrHtb9SU22rsDDTNX8dEKY3xdYfQjw8iL9iFQcCXnqaA.K0BoYZaML8psmH3tgc6El-RlwiQywkjNARu0IQ4CZzM&dib_tag=se&keywords=books+sale&qid=1747861929&sr=8-5&tag=nicdav09-20
