Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$10.47 off,10.43,20.9,https://www.amazon.com/Amazon-Essentials-Womens-Sweatpant-Heather/dp/B07R9G4R45?pd_rd_w=kUVrF&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=YD6HQZB4PPMZSE50JJSE&pd_rd_wg=Cwxzo&pd_rd_r=8dd161f4-3ff0-4e98-ba21-6343632c3ee7&pd_rd_i=B07R9G4R45&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=TVmUV&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=YD6HQZB4PPMZSE50JJSE&pd_rd_wg=Cwxzo&pd_rd_r=8dd161f4-3ff0-4e98-ba21-6343632c3ee7&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
Magic Mixies - Magical Real Misting Gold Cauldron with 8 Inch Non-Electronic Plush Toy. Follow The Spell Book Add The Magic Ingredients. Who Will You Magically Create?,53%,$10.76 off,9.29,20.05,https://www.amazon.com/Magic-Mixies-Cauldron-Ingredients-Magically/dp/B0CQ5K6Y8Z/ref=sr_1_4?dib=eyJ2IjoiMSJ9._awN0m6aCGGqwIxxyD5LLejgTgTdcCiIA7NWCEvpDEA1xCxt3Uhr5FarZ_xV0NhwVG2VJw1BVlrAIbdXWE1VJ9MnT7DQCFD6QUwIhW61RmZqXDvZ0z1pa-IG0wiC7NQYOxVqopjaiAsyX-2kVfOCo4w3CQgx3sDyAp1CdkR35enJGAQHRXaXEx8DkEqrJ4wm7hL5GHT5yRbeeLssf81ZBAgcQa42Eumma7FCIfjEVqWa04NOw5la4E5tHnCKJus_IFx0DDcVWvNO-O3nk31maFrEof-vx5uaDBW_S9Cxbgs.yjyYjKlHYw-8JsYjTbk_euK3r5Ly40oaU7B-e56tdLI&dib_tag=se&keywords=toys+deals&qid=1747804388&sr=8-4&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_6?dib=eyJ2IjoiMSJ9._awN0m6aCGGqwIxxyD5LLejgTgTdcCiIA7NWCEvpDEA1xCxt3Uhr5FarZ_xV0NhwVG2VJw1BVlrAIbdXWE1VJ9MnT7DQCFD6QUwIhW61RmZqXDvZ0z1pa-IG0wiC7NQYOxVqopjaiAsyX-2kVfOCo4w3CQgx3sDyAp1CdkR35enJGAQHRXaXEx8DkEqrJ4wm7hL5GHT5yRbeeLssf81ZBAgcQa42Eumma7FCIfjEVqWa04NOw5la4E5tHnCKJus_IFx0DDcVWvNO-O3nk31maFrEof-vx5uaDBW_S9Cxbgs.yjyYjKlHYw-8JsYjTbk_euK3r5Ly40oaU7B-e56tdLI&dib_tag=se&keywords=toys+deals&qid=1747804388&sr=8-6&tag=nicdav09-20
"Rainbocorns Eggzania Mini Mania Panda Plush Surprise Unboxing with Animal Soft Toy, Idea for Girls with Imaginary Play by ZURU",53%,$9.68 off,8.31,17.99,https://www.amazon.com/Rainbocorns-Eggzania-Surprise-Unboxing-Imaginary/dp/B0CD2YTCNC/ref=sr_1_16?dib=eyJ2IjoiMSJ9._awN0m6aCGGqwIxxyD5LLejgTgTdcCiIA7NWCEvpDEA1xCxt3Uhr5FarZ_xV0NhwVG2VJw1BVlrAIbdXWE1VJ9MnT7DQCFD6QUwIhW61RmZqXDvZ0z1pa-IG0wiC7NQYOxVqopjaiAsyX-2kVfOCo4w3CQgx3sDyAp1CdkR35enJGAQHRXaXEx8DkEqrJ4wm7hL5GHT5yRbeeLssf81ZBAgcQa42Eumma7FCIfjEVqWa04NOw5la4E5tHnCKJus_IFx0DDcVWvNO-O3nk31maFrEof-vx5uaDBW_S9Cxbgs.yjyYjKlHYw-8JsYjTbk_euK3r5Ly40oaU7B-e56tdLI&dib_tag=se&keywords=toys+deals&qid=1747804388&sr=8-16&tag=nicdav09-20
"Deluxe Kween of Rawr 11"" Mega Size Figure with Deluxe Finishes and Cool Dinosaur Shaker Fillings, 250% Larger Than Regular Sized Kweenie Figs, Includes Display Case & Collector Card",82%,$22.28 off,4.71,26.99,https://www.amazon.com/XOX-KWEENIE-Finishes-Dinosaur-Collector/dp/B0CPMG2HNN/ref=sr_1_25?dib=eyJ2IjoiMSJ9._awN0m6aCGGqwIxxyD5LLejgTgTdcCiIA7NWCEvpDEA1xCxt3Uhr5FarZ_xV0NhwVG2VJw1BVlrAIbdXWE1VJ9MnT7DQCFD6QUwIhW61RmZqXDvZ0z1pa-IG0wiC7NQYOxVqopjaiAsyX-2kVfOCo4w3CQgx3sDyAp1CdkR35enJGAQHRXaXEx8DkEqrJ4wm7hL5GHT5yRbeeLssf81ZBAgcQa42Eumma7FCIfjEVqWa04NOw5la4E5tHnCKJus_IFx0DDcVWvNO-O3nk31maFrEof-vx5uaDBW_S9Cxbgs.yjyYjKlHYw-8JsYjTbk_euK3r5Ly40oaU7B-e56tdLI&dib_tag=se&keywords=toys+deals&qid=1747804388&sr=8-25&tag=nicdav09-20
"Coodoo Upgraded Magnetic Blocks Tough Tiles STEM Toys for 3+ Year Old Boys and Girls Learning by Playing Games for Toddlers Kids, Compatible with Major Brands Building Blocks - Starter Set",50%,$12.58 off,12.41,24.99,https://www.amazon.com/Upgraded-Magnetic-Building-Learning-Compatible/dp/B08R3TW6PD/ref=sr_1_26?dib=eyJ2IjoiMSJ9._awN0m6aCGGqwIxxyD5LLejgTgTdcCiIA7NWCEvpDEA1xCxt3Uhr5FarZ_xV0NhwVG2VJw1BVlrAIbdXWE1VJ9MnT7DQCFD6QUwIhW61RmZqXDvZ0z1pa-IG0wiC7NQYOxVqopjaiAsyX-2kVfOCo4w3CQgx3sDyAp1CdkR35enJGAQHRXaXEx8DkEqrJ4wm7hL5GHT5yRbeeLssf81ZBAgcQa42Eumma7FCIfjEVqWa04NOw5la4E5tHnCKJus_IFx0DDcVWvNO-O3nk31maFrEof-vx5uaDBW_S9Cxbgs.yjyYjKlHYw-8JsYjTbk_euK3r5Ly40oaU7B-e56tdLI&dib_tag=se&keywords=toys+deals&qid=1747804388&sr=8-26&tag=nicdav09-20
"Dowsabel Clay Beads Bracelet Making Kit for Beginner, 5000 Pcs Preppy Polymer Clay Beads with Charms Kit for Jewelry Making, DIY Arts and Crafts Birthday Gifts Toys for Kids Age 6-13",71%,$14.20 off,5.79,19.99,https://www.amazon.com/Dowsabel-Bracelet-Beginner-5000Pcs-Birthday/dp/B0BWMPGFVL/ref=sr_1_31?dib=eyJ2IjoiMSJ9._awN0m6aCGGqwIxxyD5LLejgTgTdcCiIA7NWCEvpDEA1xCxt3Uhr5FarZ_xV0NhwVG2VJw1BVlrAIbdXWE1VJ9MnT7DQCFD6QUwIhW61RmZqXDvZ0z1pa-IG0wiC7NQYOxVqopjaiAsyX-2kVfOCo4w3CQgx3sDyAp1CdkR35enJGAQHRXaXEx8DkEqrJ4wm7hL5GHT5yRbeeLssf81ZBAgcQa42Eumma7FCIfjEVqWa04NOw5la4E5tHnCKJus_IFx0DDcVWvNO-O3nk31maFrEof-vx5uaDBW_S9Cxbgs.yjyYjKlHYw-8JsYjTbk_euK3r5Ly40oaU7B-e56tdLI&dib_tag=se&keywords=toys+deals&qid=1747804388&sr=8-31&tag=nicdav09-20
"Lite Brite Classic, Favorite Retro Toy - Create Art with Light, STEM, Educational Learning, Holiday, Birthday, Gift, Boys, Kid, Toddler, Girls Age 4+",50%,$10.00 off,9.99,19.99,https://www.amazon.com/Lite-Brite-Classic-Favorite-Retro-Toy/dp/B01N6B8SX0/ref=sr_1_33?dib=eyJ2IjoiMSJ9._awN0m6aCGGqwIxxyD5LLejgTgTdcCiIA7NWCEvpDEA1xCxt3Uhr5FarZ_xV0NhwVG2VJw1BVlrAIbdXWE1VJ9MnT7DQCFD6QUwIhW61RmZqXDvZ0z1pa-IG0wiC7NQYOxVqopjaiAsyX-2kVfOCo4w3CQgx3sDyAp1CdkR35enJGAQHRXaXEx8DkEqrJ4wm7hL5GHT5yRbeeLssf81ZBAgcQa42Eumma7FCIfjEVqWa04NOw5la4E5tHnCKJus_IFx0DDcVWvNO-O3nk31maFrEof-vx5uaDBW_S9Cxbgs.yjyYjKlHYw-8JsYjTbk_euK3r5Ly40oaU7B-e56tdLI&dib_tag=se&keywords=toys+deals&qid=1747804388&sr=8-33&tag=nicdav09-20
"Just Play Star Wars™ Doorables Puffables Plush – Star Wars: The Mandalorian™, 10-inch Collectible Plush Featuring Glitter Eyes, Styles May Vary, Kids Toys for Ages 3 Up",55%,$5.54 off,4.45,9.99,https://www.amazon.com/Just-Play-Mandalorian-Grogu-Frog/dp/B0CCSRM2N4/ref=sr_1_43?dib=eyJ2IjoiMSJ9._awN0m6aCGGqwIxxyD5LLejgTgTdcCiIA7NWCEvpDEA1xCxt3Uhr5FarZ_xV0NhwVG2VJw1BVlrAIbdXWE1VJ9MnT7DQCFD6QUwIhW61RmZqXDvZ0z1pa-IG0wiC7NQYOxVqopjaiAsyX-2kVfOCo4w3CQgx3sDyAp1CdkR35enJGAQHRXaXEx8DkEqrJ4wm7hL5GHT5yRbeeLssf81ZBAgcQa42Eumma7FCIfjEVqWa04NOw5la4E5tHnCKJus_IFx0DDcVWvNO-O3nk31maFrEof-vx5uaDBW_S9Cxbgs.yjyYjKlHYw-8JsYjTbk_euK3r5Ly40oaU7B-e56tdLI&dib_tag=se&keywords=toys+deals&qid=1747804388&sr=8-43&tag=nicdav09-20
