Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$99.00 off,99.0,198.0,https://www.amazon.com/Michael-Kors-Ruthie-Small-Crossbody/dp/B0DQ2CMJ8H?pd_rd_w=qcGyv&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=T6MRKHAJFP0VSVWDWC3H&pd_rd_wg=9PAVC&pd_rd_r=e5b9376e-b201-4d0e-bd55-bfb65c281731&pd_rd_i=B0DQ2CMJ8H&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=TcIRK&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=T6MRKHAJFP0VSVWDWC3H&pd_rd_wg=9PAVC&pd_rd_r=e5b9376e-b201-4d0e-bd55-bfb65c281731&pd_rd_i=B075NY3ZFM&ref_=MDW_SummerFaves_LP_B075NY3ZFM&tag=nicdav09-20
,50%,$9.00 off,8.99,17.99,https://www.amazon.com/Bukesiyi-Vintage-Embroidered-Profile-Baseball/dp/B0D3WDCSNK/ref=sr_1_9?dib=eyJ2IjoiMSJ9.7e-WOmljKP7IFH3y18mWc_hbf1lAscVwajcEwbDCm8N9WzInAXhj9lXrGvVAWJfpkHQcAyo3G9I0G10-8WS9BbxsfTShNMi-sUOCiOBoOyRmaSK505_8kDEb2hGcjSiPidPhNCYhoLxARCwisJgy5ANh10LqX14PaeDID4Xx4DX62okgXnHFnoUBnJ_IEBs3EFlGwwD36RTu_c5EvPanpS-nj80Y1lfRZRNTxMAMOE_LLiK43kLc3VtyXKQlAU0kscETJg1HqX6e_6oCyvE__3dLIlr2Ul29GkXr4pQsIEU.UbzgoGsCTVc_AJQWMqRpoPNc26KoHCAbRrIyBgp9TpE&dib_tag=se&keywords=huge+discount&qid=1748009552&sr=8-9&tag=nicdav09-20
Safer chemicals,68%,$22.00 off,9.99,31.99,https://www.amazon.com/Ophanie-Fluffy-Non-Slip-Bedroom-Nursery/dp/B0852WLH7M/ref=sr_1_41?dib=eyJ2IjoiMSJ9.NuZmfhjziyzmO0D3FzB-OL85gMrXUXhu4701EzH2fyw_Kup2r30uATjKnvO_NE3OOsfvUVxX_hOOo7n6dgac_GMpK4BdDetnXkccAWCBtWdq9B6qi5P1w3KxHKAMoWbcLK4uHdbWIlm8fKz5y_njK-UA6YMZD2L8v9B1ky05Q2eILsxbbbaSkSGlf-NPaTSFoHBVSakZZJaMutS52rTD6P8lif2OzPaLddYrhIM4_tGJ9da9zLcW9JqafXvOB9nvElei9P3jpgdla3U7uMPPLPb7845ctIFAXpVi7pBNILo.mr4_Zp_QjqnByQQGMIYTw4i5J_RbDzP-0RyekVJyvf0&dib_tag=se&keywords=bargain+finds&qid=1748009554&sr=8-41&tag=nicdav09-20
Magic Mixies - Magical Real Misting Gold Cauldron with 8 Inch Non-Electronic Plush Toy. Follow The Spell Book Add The Magic Ingredients. Who Will You Magically Create?,53%,$10.76 off,9.29,20.05,https://www.amazon.com/Magic-Mixies-Cauldron-Ingredients-Magically/dp/B0CQ5K6Y8Z/ref=sr_1_3?dib=eyJ2IjoiMSJ9.xY8OjJSQa8sA66c4Lc5K5jpAFWEvcCct69SMH1l6fwIG69zbLM42hhx3ZK08UkCpyN9s1q1OXWBIRPk57oQ_cFBi1tJ2F8tnp_QWPETZpV8yPlkmVPFoBUE7DRlqjPunWEsB6T-m_m4q5VBVItcyeBVwc2Eu-CCBHGkgs1RK8iJn2KEJxv54lxGgclKnh5AYjpQg1JvxGfkzJgaXSDOkLXNA4kepW9-RW3qDYAoUEBsjacVXpMwLmpnTrrqwpg8tD4yczhGJcSe0n2UxKRvLoAiPubaLGkeUu1QR15Lwduw.dCXDc3EOgJU0w5H32tFqnLMtICBa_RjmQhs3wRxezDc&dib_tag=se&keywords=toys+deals&qid=1748009560&sr=8-3&tag=nicdav09-20
Peppa Pig Peppa’s Adventures Peppa’s Aquarium Adventure Playset Preschool Toy: Includes 4 Figures and 8 Accessories; for Ages 3 and Up,59%,$5.90 off,3.99,9.89,https://www.amazon.com/Peppa-Pig-Adventures-Adventure-Preschool/dp/B09KVDVGC2/ref=sr_1_11?dib=eyJ2IjoiMSJ9.xY8OjJSQa8sA66c4Lc5K5jpAFWEvcCct69SMH1l6fwIG69zbLM42hhx3ZK08UkCpyN9s1q1OXWBIRPk57oQ_cFBi1tJ2F8tnp_QWPETZpV8yPlkmVPFoBUE7DRlqjPunWEsB6T-m_m4q5VBVItcyeBVwc2Eu-CCBHGkgs1RK8iJn2KEJxv54lxGgclKnh5AYjpQg1JvxGfkzJgaXSDOkLXNA4kepW9-RW3qDYAoUEBsjacVXpMwLmpnTrrqwpg8tD4yczhGJcSe0n2UxKRvLoAiPubaLGkeUu1QR15Lwduw.dCXDc3EOgJU0w5H32tFqnLMtICBa_RjmQhs3wRxezDc&dib_tag=se&keywords=toys+deals&qid=1748009560&sr=8-11&tag=nicdav09-20
"Coodoo Upgraded Magnetic Blocks Tough Tiles STEM Toys for 3+ Year Old Boys and Girls Learning by Playing Games for Toddlers Kids, Compatible with Major Brands Building Blocks - Starter Set",50%,$12.58 off,12.41,24.99,https://www.amazon.com/Upgraded-Magnetic-Building-Learning-Compatible/dp/B08R3TW6PD/ref=sr_1_16?dib=eyJ2IjoiMSJ9.xY8OjJSQa8sA66c4Lc5K5jpAFWEvcCct69SMH1l6fwIG69zbLM42hhx3ZK08UkCpyN9s1q1OXWBIRPk57oQ_cFBi1tJ2F8tnp_QWPETZpV8yPlkmVPFoBUE7DRlqjPunWEsB6T-m_m4q5VBVItcyeBVwc2Eu-CCBHGkgs1RK8iJn2KEJxv54lxGgclKnh5AYjpQg1JvxGfkzJgaXSDOkLXNA4kepW9-RW3qDYAoUEBsjacVXpMwLmpnTrrqwpg8tD4yczhGJcSe0n2UxKRvLoAiPubaLGkeUu1QR15Lwduw.dCXDc3EOgJU0w5H32tFqnLMtICBa_RjmQhs3wRxezDc&dib_tag=se&keywords=toys+deals&qid=1748009560&sr=8-16&tag=nicdav09-20
"Dowsabel Clay Beads Bracelet Making Kit for Beginner, 5000 Pcs Preppy Polymer Clay Beads with Charms Kit for Jewelry Making, DIY Arts and Crafts Birthday Gifts Toys for Kids Age 6-13",71%,$14.20 off,5.79,19.99,https://www.amazon.com/Dowsabel-Bracelet-Beginner-5000Pcs-Birthday/dp/B0BWMPGFVL/ref=sr_1_17?dib=eyJ2IjoiMSJ9.xY8OjJSQa8sA66c4Lc5K5jpAFWEvcCct69SMH1l6fwIG69zbLM42hhx3ZK08UkCpyN9s1q1OXWBIRPk57oQ_cFBi1tJ2F8tnp_QWPETZpV8yPlkmVPFoBUE7DRlqjPunWEsB6T-m_m4q5VBVItcyeBVwc2Eu-CCBHGkgs1RK8iJn2KEJxv54lxGgclKnh5AYjpQg1JvxGfkzJgaXSDOkLXNA4kepW9-RW3qDYAoUEBsjacVXpMwLmpnTrrqwpg8tD4yczhGJcSe0n2UxKRvLoAiPubaLGkeUu1QR15Lwduw.dCXDc3EOgJU0w5H32tFqnLMtICBa_RjmQhs3wRxezDc&dib_tag=se&keywords=toys+deals&qid=1748009560&sr=8-17&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_18?dib=eyJ2IjoiMSJ9.xY8OjJSQa8sA66c4Lc5K5jpAFWEvcCct69SMH1l6fwIG69zbLM42hhx3ZK08UkCpyN9s1q1OXWBIRPk57oQ_cFBi1tJ2F8tnp_QWPETZpV8yPlkmVPFoBUE7DRlqjPunWEsB6T-m_m4q5VBVItcyeBVwc2Eu-CCBHGkgs1RK8iJn2KEJxv54lxGgclKnh5AYjpQg1JvxGfkzJgaXSDOkLXNA4kepW9-RW3qDYAoUEBsjacVXpMwLmpnTrrqwpg8tD4yczhGJcSe0n2UxKRvLoAiPubaLGkeUu1QR15Lwduw.dCXDc3EOgJU0w5H32tFqnLMtICBa_RjmQhs3wRxezDc&dib_tag=se&keywords=toys+deals&qid=1748009560&sr=8-18&tag=nicdav09-20
"Celestia Decora Fashion Girlz 11"" Doll Stickers & Endless Style Fun for Creative Play",54%,$5.37 off,4.56,9.93,https://www.amazon.com/Celestia-Fashion-Stickers-Endless-Creative/dp/B0D3FP3P2X/ref=sr_1_3?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM45o3H1vTFCHGsNvJPW-mDewQGxLlnCc_L2ODARZyJeDv5K5W7Gzau-7KwP2jnw79-9josvEHrqnKr0949AF3_Y0xPHZ0H8jLjxtx0WZyEdq-Qj8sCt0yJe4D7lJFg3MnFuXDoFNTgDuuBvSms-fn295kGlYek7ZoaiYDc-qfC4FRSrdUcokufXt04MzMVWSQkYitdzj5Q9eH03NnUpUMxQnEuXlQISk-E1fJD2CS4to4O3MRCHRBSX0J2l7qSahgwllDqQAJrOEHKpBxCxPQbkg.kC4TC_sCXaIbWsAIz_iTGXGzOB8MMS9R6vM0nVCi2Gw&dib_tag=se&keywords=toys+sale&qid=1748009562&sr=8-3&tag=nicdav09-20
"Mattel Disney Moana 2 Loto Fashion Doll with 2 Accessories, Removable Outfit with Belt & Axe, Inspired by The Movie",60%,$6.63 off,4.36,10.99,https://www.amazon.com/Mattel-JBT35-Garland-Doll-1/dp/B0CRM6V4BZ/ref=sr_1_11?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM45o3H1vTFCHGsNvJPW-mDewQGxLlnCc_L2ODARZyJeDv5K5W7Gzau-7KwP2jnw79-9josvEHrqnKr0949AF3_Y0xPHZ0H8jLjxtx0WZyEdq-Qj8sCt0yJe4D7lJFg3MnFuXDoFNTgDuuBvSms-fn295kGlYek7ZoaiYDc-qfC4FRSrdUcokufXt04MzMVWSQkYitdzj5Q9eH03NnUpUMxQnEuXlQISk-E1fJD2CS4to4O3MRCHRBSX0J2l7qSahgwllDqQAJrOEHKpBxCxPQbkg.kC4TC_sCXaIbWsAIz_iTGXGzOB8MMS9R6vM0nVCi2Gw&dib_tag=se&keywords=toys+sale&qid=1748009562&sr=8-11&tag=nicdav09-20
