Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$200.00 off,199.99,399.99,https://www.amazon.com/Blink-Outdoor-4th-Gen-5-Camera/dp/B0B1N4LM4J?pd_rd_w=9U1TF&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=R4VP3J7KG80QXBT348MA&pd_rd_wg=dUgRB&pd_rd_r=9f734eeb-64d9-4bab-a101-aed92f387567&pd_rd_i=B0B1N4LM4J&tag=nicdav09-20
56% off,56%,$42.02 off,32.98,75.0,https://www.amazon.com/PUMA-Carina-Street-Sneaker-WhiteBlackSilver/dp/B0CHT9TH9F?pd_rd_w=86B2f&content-id=amzn1.sym.5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_p=5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_r=R4VP3J7KG80QXBT348MA&pd_rd_wg=dUgRB&pd_rd_r=9f734eeb-64d9-4bab-a101-aed92f387567&pd_rd_i=B0CHT9TH9F&tag=nicdav09-20
The Nightingale: A Novel,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=sr_1_1?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KRwHhf-NeidEKTcHZnXtLe_14kl8HlGYg2d0NaRdh-mBMo7kw3wk1BkSfdZs2H6tP9LvdHqjPIVcuNUQFLaU7svBd_GFtdkKwiO99r8LQY4PqeUiSXsDO25ZRHxA2Kw1WWNI6PNjskSgH7NNUifsncnqWWxro0p0J92NcbWaS2QvNWriIt99aFw-0eohUq6hE3xdYfQjw8iL9iFQcCXnqaA.zVyBDDszl2AYBFBUYxR9ZH8X5qnjUXR5chT0Ic8mFPs&dib_tag=se&keywords=books+sale&qid=1747930540&sr=8-1&tag=nicdav09-20
The Great Alone: A Novel,54%,$10.28 off,8.72,19.0,https://www.amazon.com/Great-Alone-Novel-Kristin-Hannah/dp/1250229537/ref=sr_1_4?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KRwHhf-NeidEKTcHZnXtLe_14kl8HlGYg2d0NaRdh-mBMo7kw3wk1BkSfdZs2H6tP9LvdHqjPIVcuNUQFLaU7svBd_GFtdkKwiO99r8LQY4PqeUiSXsDO25ZRHxA2Kw1WWNI6PNjskSgH7NNUifsncnqWWxro0p0J92NcbWaS2QvNWriIt99aFw-0eohUq6hE3xdYfQjw8iL9iFQcCXnqaA.zVyBDDszl2AYBFBUYxR9ZH8X5qnjUXR5chT0Ic8mFPs&dib_tag=se&keywords=books+sale&qid=1747930540&sr=8-4&tag=nicdav09-20
Love and Other Words,58%,$9.96 off,7.03,16.99,https://www.amazon.com/Love-Other-Words-Christina-Lauren/dp/1501128019/ref=sr_1_6?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KRwHhf-NeidEKTcHZnXtLe_14kl8HlGYg2d0NaRdh-mBMo7kw3wk1BkSfdZs2H6tP9LvdHqjPIVcuNUQFLaU7svBd_GFtdkKwiO99r8LQY4PqeUiSXsDO25ZRHxA2Kw1WWNI6PNjskSgH7NNUifsncnqWWxro0p0J92NcbWaS2QvNWriIt99aFw-0eohUq6hE3xdYfQjw8iL9iFQcCXnqaA.zVyBDDszl2AYBFBUYxR9ZH8X5qnjUXR5chT0Ic8mFPs&dib_tag=se&keywords=books+sale&qid=1747930540&sr=8-6&tag=nicdav09-20
Remarkably Bright Creatures: A Read with Jenna Pick,85%,$17.00 off,2.99,19.99,https://www.amazon.com/Remarkably-Bright-Creatures-Shelby-Pelt-ebook/dp/B09BNH4TLW/ref=sr_1_11?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KRwHhf-NeidEKTcHZnXtLe_14kl8HlGYg2d0NaRdh-mBMo7kw3wk1BkSfdZs2H6tP9LvdHqjPIVcuNUQFLaU7svBd_GFtdkKwiO99r8LQY4PqeUiSXsDO25ZRHxA2Kw1WWNI6PNjskSgH7NNUifsncnqWWxro0p0J92NcbWaS2QvNWriIt99aFw-0eohUq6hE3xdYfQjw8iL9iFQcCXnqaA.zVyBDDszl2AYBFBUYxR9ZH8X5qnjUXR5chT0Ic8mFPs&dib_tag=se&keywords=books+sale&qid=1747930540&sr=8-11&tag=nicdav09-20
"Flawless (Chestnut Springs, 1)",50%,$9.06 off,8.93,17.99,https://www.amazon.com/Flawless-Chestnut-Springs-Elsie-Silver/dp/1728297001/ref=sr_1_16?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KRwHhf-NeidEKTcHZnXtLe_14kl8HlGYg2d0NaRdh-mBMo7kw3wk1BkSfdZs2H6tP9LvdHqjPIVcuNUQFLaU7svBd_GFtdkKwiO99r8LQY4PqeUiSXsDO25ZRHxA2Kw1WWNI6PNjskSgH7NNUifsncnqWWxro0p0J92NcbWaS2QvNWriIt99aFw-0eohUq6hE3xdYfQjw8iL9iFQcCXnqaA.zVyBDDszl2AYBFBUYxR9ZH8X5qnjUXR5chT0Ic8mFPs&dib_tag=se&keywords=books+sale&qid=1747930540&sr=8-16&tag=nicdav09-20
Where the Forest Meets the Stars,51%,$7.65 off,7.3,14.95,https://www.amazon.com/Where-Forest-Meets-Glendy-Vanderah/dp/1503904911/ref=sr_1_18?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KRwHhf-NeidEKTcHZnXtLe_14kl8HlGYg2d0NaRdh-mBMo7kw3wk1BkSfdZs2H6tP9LvdHqjPIVcuNUQFLaU7svBd_GFtdkKwiO99r8LQY4PqeUiSXsDO25ZRHxA2Kw1WWNI6PNjskSgH7NNUifsncnqWWxro0p0J92NcbWaS2QvNWriIt99aFw-0eohUq6hE3xdYfQjw8iL9iFQcCXnqaA.zVyBDDszl2AYBFBUYxR9ZH8X5qnjUXR5chT0Ic8mFPs&dib_tag=se&keywords=books+sale&qid=1747930540&sr=8-18&tag=nicdav09-20
"Throttled (Deluxe Edition) (Dirty Air, 1)",64%,$11.68 off,6.31,17.99,https://www.amazon.com/Throttled-Dirty-Air-Lauren-Asher/dp/1464227616/ref=sr_1_27?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KRwHhf-NeidEKTcHZnXtLe_14kl8HlGYg2d0NaRdh-mBMo7kw3wk1BkSfdZs2H6tP9LvdHqjPIVcuNUQFLaU7svBd_GFtdkKwiO99r8LQY4PqeUiSXsDO25ZRHxA2Kw1WWNI6PNjskSgH7NNUifsncnqWWxro0p0J92NcbWaS2QvNWriIt99aFw-0eohUq6hE3xdYfQjw8iL9iFQcCXnqaA.zVyBDDszl2AYBFBUYxR9ZH8X5qnjUXR5chT0Ic8mFPs&dib_tag=se&keywords=books+sale&qid=1747930540&sr=8-27&tag=nicdav09-20
"Things We Hide from the Light (Collector's Edition) (Knockemout Series, 2)",63%,$19.11 off,10.88,29.99,https://www.amazon.com/Things-Hide-Light-Collectors-Knockemout/dp/1464224358/ref=sr_1_30?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KRwHhf-NeidEKTcHZnXtLe_14kl8HlGYg2d0NaRdh-mBMo7kw3wk1BkSfdZs2H6tP9LvdHqjPIVcuNUQFLaU7svBd_GFtdkKwiO99r8LQY4PqeUiSXsDO25ZRHxA2Kw1WWNI6PNjskSgH7NNUifsncnqWWxro0p0J92NcbWaS2QvNWriIt99aFw-0eohUq6hE3xdYfQjw8iL9iFQcCXnqaA.zVyBDDszl2AYBFBUYxR9ZH8X5qnjUXR5chT0Ic8mFPs&dib_tag=se&keywords=books+sale&qid=1747930540&sr=8-30&tag=nicdav09-20
