Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=ovO4t&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=76VW77X1WKYMSZ33AVYW&pd_rd_wg=XT1pc&pd_rd_r=6e6feee6-48dd-456d-a9c9-8a22a1d98011&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
67% off,66%,$100.00 off,49.99,149.99,https://www.amazon.com/ZPPSNFIT-Watches-Waterproof-Activity-Pedometer/dp/B0F4XHZDM7?pd_rd_w=GcdzL&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=76VW77X1WKYMSZ33AVYW&pd_rd_wg=XT1pc&pd_rd_r=6e6feee6-48dd-456d-a9c9-8a22a1d98011&pd_rd_i=B0F4XHZDM7&ref_=MDW_SummerFaves_LP_B0F4XHZDM7&tag=nicdav09-20
54% off,54%,$38.01 off,31.99,70.0,https://www.amazon.com/PUMA-Sneaker-White-Putty-Team-Regal-Red-Clyde/dp/B0CL7TB9Z4?pd_rd_w=6VYgq&content-id=amzn1.sym.5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_p=5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_r=76VW77X1WKYMSZ33AVYW&pd_rd_wg=XT1pc&pd_rd_r=6e6feee6-48dd-456d-a9c9-8a22a1d98011&pd_rd_i=B0CL7TB9Z4&tag=nicdav09-20
"Astercook Knife Set, 13 Pieces Kitchen Knives Set with Healthy Anti-Rust Coating, Dishwasher Safe, Stainless Steel Chef Knife Sets with 6 Blade Guards, Perfect Holiday Gifts for Kitchen",64%,$32.01 off,17.98,49.99,https://www.amazon.com/Astercook-Kitchen-Anti-Rust-Dishwasher-Stainless/dp/B0D9B96TBX/ref=sr_1_9?dib=eyJ2IjoiMSJ9.tlfKZysiSzRH7YboNxN0AJXidHGlRivV27Niv3KjeDI_0VCavQdP91kkXcy4kA3jyO9r4jtHp6caTkvpk1KvBQCtprtJDNcets8RO5yB0TQT9e5F-uEHZF43YPTY27Ho66BgP27AAIFv0YZSSsvyKIiTvc6Oos606F_-5JCCs68JmE31h0pHJziIfKvQUYtFUwSiBY-xnfWNH-yZtxQ-Bil9wouP0FKCerWB9L-ZKepkKC_OkQL4yR9AwFnJSCXc711Zh7Rc0xfeztmChapDrZk8vbsj71bf8lCpOjFiAXk.dwQXvxxHgeAFPffQ8--WkP5XJfluidBGJFpy45Inqwc&dib_tag=se&keywords=home+sale&qid=1748091615&sr=8-9&tag=nicdav09-20
"Yankee Candle MidSummer's Night Scented, Classic Large Single Wick Jar Candle, 22oz with Over 110 Hours of Burn Time, Ideal for Dinner Parties, Relaxing Saturdays, and Special Occasions",50%,$15.50 off,15.49,30.99,https://www.amazon.com/Yankee-Candle-Large-Midsummers-Night/dp/B000ORX6WI/ref=sr_1_22?dib=eyJ2IjoiMSJ9.tlfKZysiSzRH7YboNxN0AJXidHGlRivV27Niv3KjeDI_0VCavQdP91kkXcy4kA3jyO9r4jtHp6caTkvpk1KvBQCtprtJDNcets8RO5yB0TQT9e5F-uEHZF43YPTY27Ho66BgP27AAIFv0YZSSsvyKIiTvc6Oos606F_-5JCCs68JmE31h0pHJziIfKvQUYtFUwSiBY-xnfWNH-yZtxQ-Bil9wouP0FKCerWB9L-ZKepkKC_OkQL4yR9AwFnJSCXc711Zh7Rc0xfeztmChapDrZk8vbsj71bf8lCpOjFiAXk.dwQXvxxHgeAFPffQ8--WkP5XJfluidBGJFpy45Inqwc&dib_tag=se&keywords=home+sale&qid=1748091615&sr=8-22&tag=nicdav09-20
"Yankee Candle Home Sweet Home Scented, Classic 22oz Large Jar Single Wick Candle, Over 110 Hours of Burn Time, Ideal for Fall, Outdoors, Home and Christmas Decorations",50%,$15.50 off,15.49,30.99,https://www.amazon.com/Yankee-Candle-Large-Home-Sweet/dp/B000WUFVR0/ref=sr_1_37?dib=eyJ2IjoiMSJ9.tlfKZysiSzRH7YboNxN0AJXidHGlRivV27Niv3KjeDI_0VCavQdP91kkXcy4kA3jyO9r4jtHp6caTkvpk1KvBQCtprtJDNcets8RO5yB0TQT9e5F-uEHZF43YPTY27Ho66BgP27AAIFv0YZSSsvyKIiTvc6Oos606F_-5JCCs68JmE31h0pHJziIfKvQUYtFUwSiBY-xnfWNH-yZtxQ-Bil9wouP0FKCerWB9L-ZKepkKC_OkQL4yR9AwFnJSCXc711Zh7Rc0xfeztmChapDrZk8vbsj71bf8lCpOjFiAXk.dwQXvxxHgeAFPffQ8--WkP5XJfluidBGJFpy45Inqwc&dib_tag=se&keywords=home+sale&qid=1748091615&sr=8-37&tag=nicdav09-20
"Yankee Candle Pink Sands Scented, Classic 22oz Large Jar Single Wick Candle, Over 110 Hours of Burn Time, Perfect for Creating Relaxing Atmosphere",50%,$15.50 off,15.49,30.99,https://www.amazon.com/Yankee-Candle-Large-Pink-Sands/dp/B004G9C0SQ/ref=sr_1_44?dib=eyJ2IjoiMSJ9.tlfKZysiSzRH7YboNxN0AJXidHGlRivV27Niv3KjeDI_0VCavQdP91kkXcy4kA3jyO9r4jtHp6caTkvpk1KvBQCtprtJDNcets8RO5yB0TQT9e5F-uEHZF43YPTY27Ho66BgP27AAIFv0YZSSsvyKIiTvc6Oos606F_-5JCCs68JmE31h0pHJziIfKvQUYtFUwSiBY-xnfWNH-yZtxQ-Bil9wouP0FKCerWB9L-ZKepkKC_OkQL4yR9AwFnJSCXc711Zh7Rc0xfeztmChapDrZk8vbsj71bf8lCpOjFiAXk.dwQXvxxHgeAFPffQ8--WkP5XJfluidBGJFpy45Inqwc&dib_tag=se&keywords=home+sale&qid=1748091615&sr=8-44&tag=nicdav09-20
,50%,$8.00 off,7.99,15.99,https://www.amazon.com/kimorn-Polarized-Sunglasses-Flexible-Mountaineering/dp/B0DTHF7812/ref=sr_1_5?dib=eyJ2IjoiMSJ9.hDa7cht_LGxgbz0XpNDXD-gZQalMKrEF58yXovy_hOgHhVpsAMxxyfqT8UDQPs45rwcchUvQ2Ugz2JAPeArwoKt9eTj5qdzeX7dc4S1l15l5tcK_kuekW2dlm3HtMs1h9rObhP5G3Ev8WnIHzBRylMQ7fO2cpSKXD_aGa95NBS_yQetzAOlUC6WvUDjpG3mYI6s1hz4bfPX6Y7JaKYDoRY4YksjCZ9_db-4FBpZV3Afd_13l63bHfDDdBncSbXcLIrFZax63-96zbqRWyeNJIRiTnYwhdTFfajbO-dAfZMs._OTJwDoGqgn3TB3M7tuPWc990ZX_TWCy_uIYK5esY3I&dib_tag=se&keywords=sports+sale&qid=1748091617&sr=8-5&tag=nicdav09-20
"Lash Sensational Sky High Washable Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Buildable Formula, Blackest Black, 1 Count",76%,$26.35 off,8.32,34.67,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/ref=sr_1_8?dib=eyJ2IjoiMSJ9.4m09CUIK2nNvS_F4ZBQrqYeUdEZMvsjPEUcbhMqUeDCEVoD1ppxbvAq0zgDP7J6obfIX5htFXpy_4pGOzdqFOMHCvic7Gmea5GnREJFJnGzJP_wPQLkuGHbmCCg14-FLMT8Axc7WNvB98LlOK9Eh9ALsumCScS4ST-xMcre0mlIgRlAyNyxgz7BZDBpE1lK_jw3wclJNDAUth8_Gk5Q7GKAhls13iJOqisCRiO3fuQ3_6TZJ3ceNP-n7KhjVydC8ZJqn7g7KNy_MHOC8MQjjDSgqPavs-HPFmh495tMsf3Y.20iLYRmd2x3OdDCmRmHTvZYOVdwPSly6GxtVSdjzIkA&dib_tag=se&keywords=beauty+deals&qid=1748091619&rdc=1&sr=8-8&tag=nicdav09-20
Carbon impact,67%,$48.85 off,22.99,71.84,https://www.amazon.com/KAHI-Wrinkle-Hydrating-Moisture-Moisturizer/dp/B0DDC3QGJL/ref=sr_1_21?dib=eyJ2IjoiMSJ9.4m09CUIK2nNvS_F4ZBQrqYeUdEZMvsjPEUcbhMqUeDCEVoD1ppxbvAq0zgDP7J6obfIX5htFXpy_4pGOzdqFOMHCvic7Gmea5GnREJFJnGzJP_wPQLkuGHbmCCg14-FLMT8Axc7WNvB98LlOK9Eh9ALsumCScS4ST-xMcre0mlIgRlAyNyxgz7BZDBpE1lK_jw3wclJNDAUth8_Gk5Q7GKAhls13iJOqisCRiO3fuQ3_6TZJ3ceNP-n7KhjVydC8ZJqn7g7KNy_MHOC8MQjjDSgqPavs-HPFmh495tMsf3Y.20iLYRmd2x3OdDCmRmHTvZYOVdwPSly6GxtVSdjzIkA&dib_tag=se&keywords=beauty+deals&qid=1748091619&sr=8-21&tag=nicdav09-20
