Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=A3iTn&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=HRAPG8XWMFFCMHWH1MC7&pd_rd_wg=Qe62K&pd_rd_r=3a877770-029d-42ef-ad30-6fb81c13a115&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
56% off,56%,$42.02 off,32.98,75.0,https://www.amazon.com/PUMA-Carina-Street-Sneaker-WhiteBlackSilver/dp/B0CHT9TH9F?pd_rd_w=Umupj&content-id=amzn1.sym.5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_p=5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_r=HRAPG8XWMFFCMHWH1MC7&pd_rd_wg=Qe62K&pd_rd_r=3a877770-029d-42ef-ad30-6fb81c13a115&pd_rd_i=B0CHT9TH9F&tag=nicdav09-20
Safer chemicals,68%,$22.00 off,9.99,31.99,https://www.amazon.com/Ophanie-Fluffy-Non-Slip-Bedroom-Nursery/dp/B0852WLH7M/ref=sr_1_34?dib=eyJ2IjoiMSJ9.NuZmfhjziyzmO0D3FzB-OL85gMrXUXhu4701EzH2fyw_Kup2r30uATjKnvO_NE3OOsfvUVxX_hOOo7n6dgac_GMpK4BdDetnXkccAWCBtWdq9B6qi5P1w3KxHKAMoWbcxwN4meXSERioovZ0jLQXZ3n-xpK3mPtzuODxhsoaU0WILsxbbbaSkSGlf-NPaTSF_4pZ6W-NwoS26g8l_Bp0KgTPs_7yZ3FrAZzqcr0N92yJ9da9zLcW9JqafXvOB9nvk2X31eqlgxVoAZnjREgGQvb7845ctIFAXpVi7pBNILo.JWAyNr1S12coTmR_rSeVTIXkqz8M20V_sb2invFlrOw&dib_tag=se&keywords=bargain+finds&qid=1747991606&sr=8-34&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_3?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp4fWbkhA5Ol6Ate8kJ-8o3xGgS3FGqFFkrgavBH5PPwaE5eMBbFoRktP4N594qk2Kuk_FsUtf3ELmXtvYwMgHd2Wa9F1lJsZq97CU8595vnkvHxggLBkMapGoNZSW1ooeWWBusD-FXMkDgREhYlFqRwW49JzlqD-eopylXgrYe_Hmz80fhEAjy38vgF7zFhatVuV5YeF_RD-KbVFXEkNB96ymQtt_TAoSAUVoGRsPFxFOfTQ3q5L95B0ZqavCW9zDs.CS-p82WlXZsXtTVAX2salXjjKb-FLuJPsi_QDFErkjc&dib_tag=se&keywords=toys+sale&qid=1747991608&sr=8-3&tag=nicdav09-20
"Mattel Disney Moana 2 Loto Fashion Doll with 2 Accessories, Removable Outfit with Belt & Axe, Inspired by The Movie",60%,$6.63 off,4.36,10.99,https://www.amazon.com/Mattel-JBT35-Garland-Doll-1/dp/B0CRM6V4BZ/ref=sr_1_12?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp4fWbkhA5Ol6Ate8kJ-8o3xGgS3FGqFFkrgavBH5PPwaE5eMBbFoRktP4N594qk2Kuk_FsUtf3ELmXtvYwMgHd2Wa9F1lJsZq97CU8595vnkvHxggLBkMapGoNZSW1ooeWWBusD-FXMkDgREhYlFqRwW49JzlqD-eopylXgrYe_Hmz80fhEAjy38vgF7zFhatVuV5YeF_RD-KbVFXEkNB96ymQtt_TAoSAUVoGRsPFxFOfTQ3q5L95B0ZqavCW9zDs.CS-p82WlXZsXtTVAX2salXjjKb-FLuJPsi_QDFErkjc&dib_tag=se&keywords=toys+sale&qid=1747991608&sr=8-12&tag=nicdav09-20
"Peppa Pig Peppa's Adventures Little Boat Toy Includes 3-inch George Pig Figure, Inspired by The TV Show, for Preschoolers Ages 3 and Up",66%,$8.00 off,3.99,11.99,https://www.amazon.com/Hasbro-Peppas-Adventures-Inspired-Preschoolers/dp/B0924TZMN8/ref=sr_1_13?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp4fWbkhA5Ol6Ate8kJ-8o3xGgS3FGqFFkrgavBH5PPwaE5eMBbFoRktP4N594qk2Kuk_FsUtf3ELmXtvYwMgHd2Wa9F1lJsZq97CU8595vnkvHxggLBkMapGoNZSW1ooeWWBusD-FXMkDgREhYlFqRwW49JzlqD-eopylXgrYe_Hmz80fhEAjy38vgF7zFhatVuV5YeF_RD-KbVFXEkNB96ymQtt_TAoSAUVoGRsPFxFOfTQ3q5L95B0ZqavCW9zDs.CS-p82WlXZsXtTVAX2salXjjKb-FLuJPsi_QDFErkjc&dib_tag=se&keywords=toys+sale&qid=1747991608&sr=8-13&tag=nicdav09-20
"Glow In The Dark Advent Calendar 2024 – Christmas Countdown Calendar with 24 Science Activities, Experiments & Animal Figures | Fun & Educational Kids Advent Calendar",56%,$4.78 off,3.65,8.43,https://www.amazon.com/Blue-Marble-Glow-Advent-Calendar/dp/B0D33YH5ZK/ref=sr_1_14?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp4fWbkhA5Ol6Ate8kJ-8o3xGgS3FGqFFkrgavBH5PPwaE5eMBbFoRktP4N594qk2Kuk_FsUtf3ELmXtvYwMgHd2Wa9F1lJsZq97CU8595vnkvHxggLBkMapGoNZSW1ooeWWBusD-FXMkDgREhYlFqRwW49JzlqD-eopylXgrYe_Hmz80fhEAjy38vgF7zFhatVuV5YeF_RD-KbVFXEkNB96ymQtt_TAoSAUVoGRsPFxFOfTQ3q5L95B0ZqavCW9zDs.CS-p82WlXZsXtTVAX2salXjjKb-FLuJPsi_QDFErkjc&dib_tag=se&keywords=toys+sale&qid=1747991608&sr=8-14&tag=nicdav09-20
Cat Construction Little Machines 5 Pack - Great Cake Toppers,50%,$5.02 off,4.97,9.99,https://www.amazon.com/Cat-Construction-Little-Machines-Pack/dp/B07T14FKRR/ref=sr_1_19?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp4fWbkhA5Ol6Ate8kJ-8o3xGgS3FGqFFkrgavBH5PPwaE5eMBbFoRktP4N594qk2Kuk_FsUtf3ELmXtvYwMgHd2Wa9F1lJsZq97CU8595vnkvHxggLBkMapGoNZSW1ooeWWBusD-FXMkDgREhYlFqRwW49JzlqD-eopylXgrYe_Hmz80fhEAjy38vgF7zFhatVuV5YeF_RD-KbVFXEkNB96ymQtt_TAoSAUVoGRsPFxFOfTQ3q5L95B0ZqavCW9zDs.CS-p82WlXZsXtTVAX2salXjjKb-FLuJPsi_QDFErkjc&dib_tag=se&keywords=toys+sale&qid=1747991608&sr=8-19&tag=nicdav09-20
"Paw Patrol Marshall & Daring Danny X Figures Set with Skateboard, Kids Toys for Boys and Girls Ages 3 and Up",53%,$5.31 off,4.68,9.99,https://www.amazon.com/Paw-Patrol-Marshall-Figures-Skateboard/dp/B0CSPKD6FX/ref=sr_1_21?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp4fWbkhA5Ol6Ate8kJ-8o3xGgS3FGqFFkrgavBH5PPwaE5eMBbFoRktP4N594qk2Kuk_FsUtf3ELmXtvYwMgHd2Wa9F1lJsZq97CU8595vnkvHxggLBkMapGoNZSW1ooeWWBusD-FXMkDgREhYlFqRwW49JzlqD-eopylXgrYe_Hmz80fhEAjy38vgF7zFhatVuV5YeF_RD-KbVFXEkNB96ymQtt_TAoSAUVoGRsPFxFOfTQ3q5L95B0ZqavCW9zDs.CS-p82WlXZsXtTVAX2salXjjKb-FLuJPsi_QDFErkjc&dib_tag=se&keywords=toys+sale&qid=1747991608&sr=8-21&tag=nicdav09-20
,53%,$21.01 off,17.99,39.0,https://www.amazon.com/Playtex-Womens-Plus-Ultimate-Support/dp/B00551OS70/ref=sr_1_11?dib=eyJ2IjoiMSJ9.trrK31QAGtuwu4H5PL6590UWrvkPilpMG5nqY8zzXbiXMlGskw5Ec82vsyJ-z0F1Vwh7wEK2un6JQ7R-zAJOBXqKpGdvea3i1AfrTTgb1aPo4VLxRSyv25utLZ2CcMM18pYsexnD0Kt-fR26hl7JGObvi1mqjjkLw7OzU9jVZGFvWAt8_Vqpl4qFzzpGBai7q7xYnijHT2mPIIPs-I4r1Cc-q9715P5YXzyw9NS1TnYDHzzLi5gKuTDarjFccM3uXPmZTnpFi4cjHgG1S0iAboCXybId7Tac-lWhaK92o0Q.I3b2AIJq_byFIH9MVqAXOgLLy_jtGjbDRCVFZm-ah7I&dib_tag=se&keywords=discount+50+percent+or+more&qid=1747991609&sr=8-11&tag=nicdav09-20
