Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
51% off,50%,$10.72 off,10.43,21.15,https://www.amazon.com/Amazon-Essentials-Hooded-Fleece-Sweatshirt/dp/B07C8Y6V5B?pd_rd_w=P9kVo&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=Z2HZAWWA7MMHFX63E4JS&pd_rd_wg=EsTu2&pd_rd_r=78ea7002-549b-4465-bab1-eacba622ef11&pd_rd_i=B07C8Y6V5B&tag=nicdav09-20
50% off,50%,$200.00 off,199.99,399.99,https://www.amazon.com/Blink-Outdoor-4th-Gen-5-Camera/dp/B0B1N4LM4J?pd_rd_w=lDRtd&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=Z2HZAWWA7MMHFX63E4JS&pd_rd_wg=EsTu2&pd_rd_r=78ea7002-549b-4465-bab1-eacba622ef11&pd_rd_i=B0B1N4LM4J&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=2C8GG&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=Z2HZAWWA7MMHFX63E4JS&pd_rd_wg=EsTu2&pd_rd_r=78ea7002-549b-4465-bab1-eacba622ef11&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
53% off,52%,$46.78 off,42.22,89.0,https://www.amazon.com/Tommy-Hilfiger-Womens-Shift-Captain/dp/B0CPN3XDQ8?pd_rd_w=UY5JY&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=BY9V7JWBW1CDSH868TPG&pd_rd_wg=VYsv9&pd_rd_r=df19a373-84f0-4c7d-bea1-5e63c6c05e14&pd_rd_i=B0CPN3XDQ8&ref_=MDW_SummerFaves_LP_B0CPN3XDQ8&tag=nicdav09-20
,52%,$19.99 off,17.99,37.98,https://www.amazon.com/EUDELE-Adhesive-Organizer-Rustproof-Stainless/dp/B0BLSCY6PR/ref=sr_1_20?dib=eyJ2IjoiMSJ9.Islw70jUiUuOTpgzy7Fl25cdysRvo8CJRgFSvDFhqShLuD9zevtX4rxwSW4y-Y9mq_M93vhYbgBpiF3DYQ1dBljFqaAm1T6Bkokxh7qE-Et_4vn59gvaznftvvqfn-L6CArygw0RgBMnhXtKNdx8nv3o9pI-zzVOwna5L-De589KuCyfLgLdYkS1d41VQA10kJPaPF3wQDfdx2w3PbYJxavGRk1VruvBLHYxuqZUsW39n49-sX-QoVAx0xnusGDqUZv7yrSnk6RHzO4vOMolWUthrQEvkW_72LUOMcXWVxY.AyzQrX_6v6pUbD3rYTYuTDyGqf-7_9qVxmwP9N8zwYU&dib_tag=se&keywords=home+deals&qid=1747772054&sr=8-20&tag=nicdav09-20
"AirScent Hotel Diffuser Oil Inspired by The Ritz Carlton Hotel Scent - Premium Fragrance Oil No. 1014 for Ultrasonic and Waterless Diffusers and Crafting - 10 mL, 0.34 fl oz Glass Dropper Bottle",65%,$19.39 off,9.99,29.38,https://www.amazon.com/Hotel-Diffuser-Inspired-Carlton-Scent/dp/B0D5RMVMWF/ref=sr_1_31?dib=eyJ2IjoiMSJ9.Islw70jUiUuOTpgzy7Fl25cdysRvo8CJRgFSvDFhqShLuD9zevtX4rxwSW4y-Y9mq_M93vhYbgBpiF3DYQ1dBljFqaAm1T6Bkokxh7qE-Et_4vn59gvaznftvvqfn-L6CArygw0RgBMnhXtKNdx8nv3o9pI-zzVOwna5L-De589KuCyfLgLdYkS1d41VQA10kJPaPF3wQDfdx2w3PbYJxavGRk1VruvBLHYxuqZUsW39n49-sX-QoVAx0xnusGDqUZv7yrSnk6RHzO4vOMolWUthrQEvkW_72LUOMcXWVxY.AyzQrX_6v6pUbD3rYTYuTDyGqf-7_9qVxmwP9N8zwYU&dib_tag=se&keywords=home+deals&qid=1747772054&sr=8-31&tag=nicdav09-20
"Knife Set, HUNTER.DUAL 15 Pcs Kitchen Knife Set with Block Self Sharpening, Dishwasher Safe, Anti-slip Handle, Black",60%,$60.01 off,39.98,99.99,https://www.amazon.com/HUNTER-Dishwasher-Kitchen-Sharpening-Knives/dp/B09Z65MVY5/ref=sr_1_38?dib=eyJ2IjoiMSJ9.Islw70jUiUuOTpgzy7Fl25cdysRvo8CJRgFSvDFhqShLuD9zevtX4rxwSW4y-Y9mq_M93vhYbgBpiF3DYQ1dBljFqaAm1T6Bkokxh7qE-Et_4vn59gvaznftvvqfn-L6CArygw0RgBMnhXtKNdx8nv3o9pI-zzVOwna5L-De589KuCyfLgLdYkS1d41VQA10kJPaPF3wQDfdx2w3PbYJxavGRk1VruvBLHYxuqZUsW39n49-sX-QoVAx0xnusGDqUZv7yrSnk6RHzO4vOMolWUthrQEvkW_72LUOMcXWVxY.AyzQrX_6v6pUbD3rYTYuTDyGqf-7_9qVxmwP9N8zwYU&dib_tag=se&keywords=home+deals&qid=1747772054&sr=8-38&tag=nicdav09-20
The Nightingale: A Novel,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=sr_1_1?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IvfyWKFNGOJwHiwVQLNjO74eHVeQSflXLRAsL3ay94QFWxATgnyP2MgwbjMmKXp_gz30QcOTEPAaCXqjNsdvHzzGSDxKi3CYIBOR6NlOiMwgIG7gfwMQJ3oCSIHq7PRtNqiNXrUz5H3NMznphI1FZmZhZSMiT8Ws1G9teREFRgdWtWcne_vyua7aMs9UU4NHWAeqK5mlxvwwiitM5bL2-d1w3e00NLYUHlACfdBWZ-5OAWSPoWJ4BmvCeflq-i6f6QHstfDfqvREJ1KjcnC5i2s.z7BG_SczwYwUfWKQm-NCEVaceMQNEmXKDc1xjvSBiM8&dib_tag=se&keywords=books+deals&qid=1747772056&sr=8-1&tag=nicdav09-20
Where the Forest Meets the Stars,51%,$7.65 off,7.3,14.95,https://www.amazon.com/Where-Forest-Meets-Glendy-Vanderah/dp/1503904911/ref=sr_1_3?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IvfyWKFNGOJwHiwVQLNjO74eHVeQSflXLRAsL3ay94QFWxATgnyP2MgwbjMmKXp_gz30QcOTEPAaCXqjNsdvHzzGSDxKi3CYIBOR6NlOiMwgIG7gfwMQJ3oCSIHq7PRtNqiNXrUz5H3NMznphI1FZmZhZSMiT8Ws1G9teREFRgdWtWcne_vyua7aMs9UU4NHWAeqK5mlxvwwiitM5bL2-d1w3e00NLYUHlACfdBWZ-5OAWSPoWJ4BmvCeflq-i6f6QHstfDfqvREJ1KjcnC5i2s.z7BG_SczwYwUfWKQm-NCEVaceMQNEmXKDc1xjvSBiM8&dib_tag=se&keywords=books+deals&qid=1747772056&sr=8-3&tag=nicdav09-20
The Great Alone: A Novel,54%,$10.28 off,8.72,19.0,https://www.amazon.com/Great-Alone-Novel-Kristin-Hannah/dp/1250229537/ref=sr_1_6?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IvfyWKFNGOJwHiwVQLNjO74eHVeQSflXLRAsL3ay94QFWxATgnyP2MgwbjMmKXp_gz30QcOTEPAaCXqjNsdvHzzGSDxKi3CYIBOR6NlOiMwgIG7gfwMQJ3oCSIHq7PRtNqiNXrUz5H3NMznphI1FZmZhZSMiT8Ws1G9teREFRgdWtWcne_vyua7aMs9UU4NHWAeqK5mlxvwwiitM5bL2-d1w3e00NLYUHlACfdBWZ-5OAWSPoWJ4BmvCeflq-i6f6QHstfDfqvREJ1KjcnC5i2s.z7BG_SczwYwUfWKQm-NCEVaceMQNEmXKDc1xjvSBiM8&dib_tag=se&keywords=books+deals&qid=1747772056&sr=8-6&tag=nicdav09-20
