Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
51% off,50%,$10.72 off,10.43,21.15,https://www.amazon.com/Amazon-Essentials-Hooded-Fleece-Sweatshirt/dp/B07C8Y6V5B?pd_rd_w=FZIg0&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=5ZRJEAVT07HB4SSVDPM5&pd_rd_wg=oVrYP&pd_rd_r=ed7e3efb-e73b-46d0-a494-64b1a1edda98&pd_rd_i=B07C8Y6V5B&tag=nicdav09-20
50% off,50%,$10.47 off,10.43,20.9,https://www.amazon.com/Amazon-Essentials-Womens-Sweatpant-Heather/dp/B07R9G4R45?pd_rd_w=FZIg0&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=5ZRJEAVT07HB4SSVDPM5&pd_rd_wg=oVrYP&pd_rd_r=ed7e3efb-e73b-46d0-a494-64b1a1edda98&pd_rd_i=B07R9G4R45&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=3yXO4&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=5ZRJEAVT07HB4SSVDPM5&pd_rd_wg=oVrYP&pd_rd_r=ed7e3efb-e73b-46d0-a494-64b1a1edda98&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
"Final Offer (Dreamland Billionaires, 3)",53%,$9.62 off,8.37,17.99,https://www.amazon.com/Final-Offer-Dreamland-Billionaires-3/dp/172827222X/ref=sr_1_20?dib=eyJ2IjoiMSJ9.QH_DdKpX4EynCm_Kd2mfYx4WqhY6UcV3hoqDW8DQ3BEIKqZTSyvodUIyis_JVqsfBJdjWx9J1SLqvK5lxA-2OmtyPxEm2iha3uEWTzAkuvvCeFHmDtR05ahYfjywFLGwyBY3sardI4LPEz4yH5e9j_KaWKFGU_zujZ7jM1OF6J42cMq8U-DTdLmmr017dOE5-PQ7zFiWq0OIUumzpoAWbiFeg3GpmBsfoI2OizE1YLq5y2SrOKnhQWFJWrz0YOKntb6h7vK5GzB0YPBkj2-Bu02UzKrwl63pNW0fI9LVknA.rFrtmNfKIFSqFkRKOQm0RMhB0yH17wnLQne_OMAF9Kk&dib_tag=se&keywords=special+offer&qid=1747885091&sr=8-20&tag=nicdav09-20
,53%,$21.01 off,17.99,39.0,https://www.amazon.com/PLAYTEX-Comfort-strap-Wireless-Full-coverage-Trusupport/dp/B0007YR91C/ref=sr_1_29?dib=eyJ2IjoiMSJ9.QH_DdKpX4EynCm_Kd2mfYx4WqhY6UcV3hoqDW8DQ3BEIKqZTSyvodUIyis_JVqsfBJdjWx9J1SLqvK5lxA-2OmtyPxEm2iha3uEWTzAkuvvCeFHmDtR05ahYfjywFLGwyBY3sardI4LPEz4yH5e9j_KaWKFGU_zujZ7jM1OF6J42cMq8U-DTdLmmr017dOE5-PQ7zFiWq0OIUumzpoAWbiFeg3GpmBsfoI2OizE1YLq5y2SrOKnhQWFJWrz0YOKntb6h7vK5GzB0YPBkj2-Bu02UzKrwl63pNW0fI9LVknA.rFrtmNfKIFSqFkRKOQm0RMhB0yH17wnLQne_OMAF9Kk&dib_tag=se&keywords=special+offer&qid=1747885091&sr=8-29&tag=nicdav09-20
Carbon impact,83%,$108.00 off,21.99,129.99,https://www.amazon.com/Bluetooth-Headphones-Cancelling-Waterproof-Earphones/dp/B0F1XXWV6D/ref=sr_1_7?dib=eyJ2IjoiMSJ9.DpPSrGmXeT-zJ9D15h4ymwSHoGOMSPgPI4WkD3JwVKkcqbyVserpfklQJENw4sGUQ4Ityxs4e7Pw05MdPM30xysQHsS5GmRAmY6QYblFNvq6jT5ENqxy2s5vrDzT69aJl6K_2DMbf29Xl5BWoG-rBcWBVKf7OQH1d9joyaOys7X5DoRc9MxpksM4SkXE5tRe0_9p7z1ya7g32ElkKogASVQRVAH4JKnsn5v_Oe3A11XajYZBHxKnQdl5zocleU62njBbyxmSazclvOXCPzKZDE9LK9liVZEXBZZRF9eUmaE.hfxuAuRZsEBOXPde-z_DbGqQWlH7fs6yjW_51IuONVM&dib_tag=se&keywords=limited+time+offer&qid=1747885092&sr=8-7&tag=nicdav09-20
"Dog Bark Collar for Large Medium Small Dogs, Smart Barking Collar, Effective No Bark Collar with Adjustable Beep Vibration Correction Modes, Automatic Anti Barking Device, IP67 Waterproof, Black",70%,$84.00 off,35.99,119.99,https://www.amazon.com/Effective-Adjustable-Vibration-Correction-Waterproof/dp/B0F3DGL2RN/ref=sr_1_26?dib=eyJ2IjoiMSJ9.DpPSrGmXeT-zJ9D15h4ymwSHoGOMSPgPI4WkD3JwVKkcqbyVserpfklQJENw4sGUQ4Ityxs4e7Pw05MdPM30xysQHsS5GmRAmY6QYblFNvq6jT5ENqxy2s5vrDzT69aJl6K_2DMbf29Xl5BWoG-rBcWBVKf7OQH1d9joyaOys7X5DoRc9MxpksM4SkXE5tRe0_9p7z1ya7g32ElkKogASVQRVAH4JKnsn5v_Oe3A11XajYZBHxKnQdl5zocleU62njBbyxmSazclvOXCPzKZDE9LK9liVZEXBZZRF9eUmaE.hfxuAuRZsEBOXPde-z_DbGqQWlH7fs6yjW_51IuONVM&dib_tag=se&keywords=limited+time+offer&qid=1747885092&sr=8-26&tag=nicdav09-20
Best Seller,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=mp_s_a_1_1?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IgH22OTxYh9gjByeT_oYM4w9QZtqcP2L3jL2oJ28hOzQ07WYVx1wqyQ_26n1W4HM2KY6Km5VQ6oSbXM27EDElBjXCmFxRpDgqX8Q8eH5OEorDRKjk6Bp66-CR7vLddk_6_UM4p69gSbpCInE7Q9Dyxfd17amMe9rFagf81tjJkDhDzDTfsBMLKzoA_wZEWAdZQ.La-1lL8aAcvFHwfur4vOYyUAduSgxLVgJv5ikhxHyBA&dib_tag=se&keywords=books+deals&qid=1747885099&sr=8-1&tag=nicdav09-20
Goodreads Choice,51%,$7.65 off,7.3,14.95,https://www.amazon.com/Where-Forest-Meets-Glendy-Vanderah/dp/1503904911/ref=mp_s_a_1_5?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IgH22OTxYh9gjByeT_oYM4w9QZtqcP2L3jL2oJ28hOzQ07WYVx1wqyQ_26n1W4HM2KY6Km5VQ6oSbXM27EDElBjXCmFxRpDgqX8Q8eH5OEorDRKjk6Bp66-CR7vLddk_6_UM4p69gSbpCInE7Q9Dyxfd17amMe9rFagf81tjJkDhDzDTfsBMLKzoA_wZEWAdZQ.La-1lL8aAcvFHwfur4vOYyUAduSgxLVgJv5ikhxHyBA&dib_tag=se&keywords=books+deals&qid=1747885099&sr=8-5&tag=nicdav09-20
The Simple Heart Cure: The 90-Day Program to Stop and Reverse Heart Disease REVISED & UPDATED 2ND EDITION,50%,$10.00 off,9.99,19.99,https://www.amazon.com/Simple-Heart-Cure-Program-Reverse/dp/1630060720/ref=sr_1_36?dib=eyJ2IjoiMSJ9.Sc8VmzG8Ts9o359gCmu9N9uWttscmBJpAkSS_z7a5bpayzbIEw6-NG-BBWYEkyQvAY8tzPGztgJ2yfthD2AFlD70pZRscZsnEZKh7klnJlWToqoaT2utSAwmybk1vavT745Oz-lJzuG2yeuNF7zegBAZJvBh4SSx1Hmb_Dvo_GxsJjDSfVlgC_SFuttx8yzZWM6EZYRbi5JY4ukmNUPPPa4-TlyaxlEE7624Xm9vzsv-Xse1mgzGo0DoL1ioIqcng4toXlz3Fytr7Qn_EWh0iWtF5LiWvA0qdWE4DynZBV0.bJIt1t-yNqqO8diLG2TAAzT8VtHm1k96ElOV5DI1mko&dib_tag=se&keywords=price+reduction&qid=1747885101&sr=8-36&tag=nicdav09-20
