Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=Lko8a&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=MYJVJEV1JCESH9EBCPBH&pd_rd_wg=Bp8UG&pd_rd_r=6f412b6f-8598-4a5e-8d2b-2111cb084c40&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
R Markdown Cookbook (Chapman & Hall/CRC The R Series),54%,$23.33 off,19.66,42.99,https://www.amazon.com/Markdown-Cookbook-Chapman-Hall-CRC-ebook/dp/B08JW8SPYQ/ref=sr_1_6?dib=eyJ2IjoiMSJ9.NogYVpq6LM6FebtYRk93SbOhJKYDZBComqmKE-NI8CXwVhaqLtQcggOLxZKVHTmMGYqD1qpRZnZ7adOmEtABSzt_WSFGrM0a-qWKju1KtXwRZ3VT7vMQsCk3AJfHa_3Is8xWA9cwe42u91upx--TM1Gs8Re4B8D3d3FK7qZq-gzXXW8o01Pdjus95h_yE9inD7rMFkhRkfqSjYPO2kx3uK9uT5ckmr0pimjIof_t35w.i6dDWUekyXjpK-ekQ4ik2aB70PgnnkSKxEkbjbmHpAo&dib_tag=se&keywords=markdown&qid=1748038326&sr=8-6&tag=nicdav09-20
Using Markdown: A Short Instruction Guide,70%,$7.00 off,2.99,9.99,https://www.amazon.com/Using-Markdown-Short-Instruction-Guide-ebook/dp/B07CBD68BF/ref=sr_1_9?dib=eyJ2IjoiMSJ9.NogYVpq6LM6FebtYRk93SbOhJKYDZBComqmKE-NI8CXwVhaqLtQcggOLxZKVHTmMGYqD1qpRZnZ7adOmEtABSzt_WSFGrM0a-qWKju1KtXwRZ3VT7vMQsCk3AJfHa_3Is8xWA9cwe42u91upx--TM1Gs8Re4B8D3d3FK7qZq-gzXXW8o01Pdjus95h_yE9inD7rMFkhRkfqSjYPO2kx3uK9uT5ckmr0pimjIof_t35w.i6dDWUekyXjpK-ekQ4ik2aB70PgnnkSKxEkbjbmHpAo&dib_tag=se&keywords=markdown&qid=1748038326&sr=8-9&tag=nicdav09-20
Safer chemicals,53%,$15.90 off,14.05,29.95,https://www.amazon.com/Utopia-Bedding-4-Piece-Queen-Sheets/dp/B00NX0WXQI/ref=sr_1_6?dib=eyJ2IjoiMSJ9.DeBUrjwRiil_MsZfaWFxnP_kHXgGmIiVQnFazNomcXylPvjMBak0dB41qIDDhvO881_8oK2KxCnnft-VZjW2wAtd3Uk8L1Zawp1iSy7agFZ2nPfxgMJo5XrLOOo_S9V27NGLsgIVCmUsXenYTQ_1YNIJD9izvQonIL8UNAze53P99fwdTEFm83uzqsNGEUdi59CFXF-LQbhXkQptUSzk09OC8jtXo6BEX6pBH-OO0WxTsnADKYKVnYjIAVHv_OZRZClwkJLFKqSgZKwWUjJyb5EgSWvtqFogHAbBwFU80Ao.lX5okfID309eYjvv63Egx_8toz_bVsX6v6bXqegK_Lw&dib_tag=se&keywords=clearance+sale&qid=1748038328&sr=8-6&tag=nicdav09-20
,61%,$3.05 off,1.94,4.99,https://www.amazon.com/wet-wild-Multi-Stick-Moisturizing-Cruelty-Free/dp/B0CQNQ7WL2/ref=sr_1_13?dib=eyJ2IjoiMSJ9.DeBUrjwRiil_MsZfaWFxnP_kHXgGmIiVQnFazNomcXylPvjMBak0dB41qIDDhvO881_8oK2KxCnnft-VZjW2wAtd3Uk8L1Zawp1iSy7agFZ2nPfxgMJo5XrLOOo_S9V27NGLsgIVCmUsXenYTQ_1YNIJD9izvQonIL8UNAze53P99fwdTEFm83uzqsNGEUdi59CFXF-LQbhXkQptUSzk09OC8jtXo6BEX6pBH-OO0WxTsnADKYKVnYjIAVHv_OZRZClwkJLFKqSgZKwWUjJyb5EgSWvtqFogHAbBwFU80Ao.lX5okfID309eYjvv63Egx_8toz_bVsX6v6bXqegK_Lw&dib_tag=se&keywords=clearance+sale&qid=1748038328&sr=8-13&tag=nicdav09-20
"Blue Marble Glow In The Dark Advent Calendar 2024 – Christmas Countdown Calendar with 24 Science Activities, Experiments & Animal Figures | Fun & Educational Kids Advent Calendar",56%,$4.78 off,3.65,8.43,https://www.amazon.com/Blue-Marble-Glow-Advent-Calendar/dp/B0D33YH5ZK/ref=sr_1_43?dib=eyJ2IjoiMSJ9.DeBUrjwRiil_MsZfaWFxnP_kHXgGmIiVQnFazNomcXylPvjMBak0dB41qIDDhvO881_8oK2KxCnnft-VZjW2wAtd3Uk8L1Zawp1iSy7agFZ2nPfxgMJo5XrLOOo_S9V27NGLsgIVCmUsXenYTQ_1YNIJD9izvQonIL8UNAze53P99fwdTEFm83uzqsNGEUdi59CFXF-LQbhXkQptUSzk09OC8jtXo6BEX6pBH-OO0WxTsnADKYKVnYjIAVHv_OZRZClwkJLFKqSgZKwWUjJyb5EgSWvtqFogHAbBwFU80Ao.lX5okfID309eYjvv63Egx_8toz_bVsX6v6bXqegK_Lw&dib_tag=se&keywords=clearance+sale&qid=1748038328&sr=8-43&tag=nicdav09-20
Mens Watches Unisex Military Sport Nylon Strap Stylish Luminous Fashion Analog Quartz Watch for Men Waterproof Army Tactical Casual Wristwatch,66%,$20.00 off,9.99,29.99,https://www.amazon.com/LN-LENQIN-Military-Waterproof-Wristwatch/dp/B0DHRGZ85Q/ref=sr_1_41?dib=eyJ2IjoiMSJ9.xsVztZYAf12SCC2Cs4DaDt_IMFv78TFJBYAdunPiPjEDFbj6hRMj6UIJJLD7jI3pQ4DHSWaSaqo9FJJH6JO8c5vXcVHBHY6Z8pazbM3Kq4elvQfrpRT2_wsXvRN23kUErIkyPGpc59OwsQP9xYpz_QqgrBqjt8WTVNVb6R5YScmgBAwq5iM7U6fkafkDz68PaHyvSDraqpiTL8cXU1zxfjoifU239rAMno-dKJRRPp37LUyQqsljmxvrL5JxhAVzw9gUBJY1_mvbLaYQH6bxycP1RFyQCx4W7dHLW_M0dso.T9rVZnsqYWf_K6Dpo4j1LF6OBBJ3fxFZx1HvYu8YcwI&dib_tag=se&keywords=sports+deals&qid=1748038330&sr=8-41&tag=nicdav09-20
Sustainability features,83%,$108.00 off,21.99,129.99,https://www.amazon.com/Bluetooth-Headphones-Cancelling-Waterproof-Earphones/dp/B0F1XXWV6D/ref=mp_s_a_1_14?dib=eyJ2IjoiMSJ9.rpIb2atSu4S4V8JmoTnM287CCAp19PeGGJjsY0yKX__7VmaE64AuNJDL29fdAX5csmS_O-rDEQdztJ1t9AU9Mtm3cvbBXV9Zec-8weFSs25Mb1n6zLEZYTR9n_qdkLAvK3K8LnZtgVA5xZq4WuvJoT-E4njivS2jiGyXtgzJer9yvs17P4TJka0YUczFJeYpBGIEPOuf3_IbBgTMIpZWDQ.I-dx0Xs6gpjbUx5talD_4m7yu1PZmDAJ7zCVVbHXb0k&dib_tag=se&keywords=limited+time+offer&qid=1748038332&sr=8-14&tag=nicdav09-20
"Secret Outlast Antiperspirant Deodorant for Women, 72hr Sweat & Odor Protection, PH Balancing Minerals, Invisible Solid, Completely Clean Scent, Travel Size, 0.5 oz",50%,$1.89 off,1.89,3.78,https://www.amazon.com/Secret-Antiperspirant-Deodorant-Invisible-Completely/dp/B006MD1OHM/ref=sr_1_5?dib=eyJ2IjoiMSJ9.cbZ_Zk-dee6zg_x8RM5YLsLcYj3vYtq4X4y_ukJtuUisrktMmUS97TAW55FvoT1G8xIwgstIOegLdHyI3iciKFryCZJLTdZcpuuvNIbMUTXCToKQGCO0hQu94hVBjiLv0h4EKTJeU1rQUV8b15A58_-_WqrYhk8nM7Z7E-cjdjaJWYLOJvyUvkp2cafQ08ewS7OZlCxdCleesMrR41DjshJIZq1-p5kicGV1UyJZ_FmxPeaa8aHvUu1FLmItVTC3CSno-vz-D1D1Q3_YYzNV3C03miAE8q-c2Ruqd6PXd0U.z1yZZZEMs0ZlTZiJfqfS43CkN_ELBu66l9l-Gr0ezAM&dib_tag=se&keywords=clearance+items&qid=1748038339&sr=8-5&tag=nicdav09-20
"Music Boxing Machine, Interactive Punching Trainer with Boxing Gloves, Large Size Wall Mounted Electronic Boxing Target for Adults Kids, 9 Modes & 9 Speeds",50%,$80.00 off,79.99,159.99,https://www.amazon.com/TGLLM-Bluetooth-Electronic-Punching-Equipment/dp/B0CRL3Y11H/ref=sr_1_13?dib=eyJ2IjoiMSJ9.lRVAldT718sYHTkwGIH_3ykNSQsEyBJKMOWKPr-doZF6ZAYZ6lLz6IARfa3s01rVjAmyDzg0B2Tn0aZ2C94keo1A3HneFDldUQem6nauVWWjWfOxzUAV3YZIkBaCmX2B2iOG8fRHEkh_zEblg2LkcRgWtGaj2e7fUgj5iKPuCwIi0NDL6hDcHaDSdxb3B6Gxa-c7SWMF8Ew3ByIn9GOdpJcf5nRL2LWenam_bzgjd1A.2Pz2PiRD8EOq9oSNybBU0llejD1b5r7UfAzsFBZ6oVw&dib_tag=se&keywords=electronics+deals&qid=1748038345&sr=8-13&tag=nicdav09-20
