Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$200.00 off,199.99,399.99,https://www.amazon.com/Blink-Outdoor-4th-Gen-5-Camera/dp/B0B1N4LM4J?pd_rd_w=WPqWT&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=CJ96P1KB8H8MP2YKVZNX&pd_rd_wg=ksYAO&pd_rd_r=b8224cee-4983-406a-b07c-61081dade561&pd_rd_i=B0B1N4LM4J&tag=nicdav09-20
R Markdown Cookbook (Chapman & Hall/CRC The R Series),54%,$23.33 off,19.66,42.99,https://www.amazon.com/Markdown-Cookbook-Chapman-Hall-CRC-ebook/dp/B08JW8SPYQ/ref=sr_1_7?dib=eyJ2IjoiMSJ9.NogYVpq6LM6FebtYRk93SbOhJKYDZBComqmKE-NI8CXwVhaqLtQcggOLxZKVHTmMjxM0CHf6bP0Me6sKvG8kGQkz0_SjDsVPYQY4eWkCrjMRZ3VT7vMQsCk3AJfHa_3Is8xWA9cwe42u91upx--TMx8R6tZIV3FrDMwE9VzDDyoHdp9IB9PQV3bCJFFEKY1oBtS9viFJncnbiw4X9k41H6xbK74z8pSfcT88OM4GqKI.vj0NY1w0GCoBEcAz-npqcLGDhNTrkbnZpSRpRsNBF5g&dib_tag=se&keywords=markdown&qid=1747726652&sr=8-7&tag=nicdav09-20
Using Markdown: A Short Instruction Guide,70%,$7.00 off,2.99,9.99,https://www.amazon.com/Using-Markdown-Short-Instruction-Guide-ebook/dp/B07CBD68BF/ref=sr_1_9?dib=eyJ2IjoiMSJ9.NogYVpq6LM6FebtYRk93SbOhJKYDZBComqmKE-NI8CXwVhaqLtQcggOLxZKVHTmMjxM0CHf6bP0Me6sKvG8kGQkz0_SjDsVPYQY4eWkCrjMRZ3VT7vMQsCk3AJfHa_3Is8xWA9cwe42u91upx--TMx8R6tZIV3FrDMwE9VzDDyoHdp9IB9PQV3bCJFFEKY1oBtS9viFJncnbiw4X9k41H6xbK74z8pSfcT88OM4GqKI.vj0NY1w0GCoBEcAz-npqcLGDhNTrkbnZpSRpRsNBF5g&dib_tag=se&keywords=markdown&qid=1747726652&sr=8-9&tag=nicdav09-20
"Astercook Knife Set, 13 Pieces Kitchen Knives Set with Healthy Anti-Rust Coating, Dishwasher Safe, Stainless Steel Chef Knife Sets with 6 Blade Guards, Perfect Holiday Gifts for Kitchen",64%,$32.01 off,17.98,49.99,https://www.amazon.com/Astercook-Kitchen-Anti-Rust-Dishwasher-Stainless/dp/B0D9B96TBX/ref=sr_1_11?dib=eyJ2IjoiMSJ9.9qJNgnFR7Asze7-GjV1Vp06NFsY0Ydk9e_--BmcKtl3tdbTtJOr8liJr9LVR9QMpU3GDlzjVp1pfkGBCDIqgW_W4sL5K5x6b6ZADoF3nlasd8_PjNYjaEtnDBYMBCp8cHiYWajXkayCQkH-_bQ24fPuqi6Pb2CsZMAxDy0MZlPkyTxZb1EEPfGkARLNETjAFIDiKXZZvc0c-b8jH3zBFH74Y727GycC9BMsMPIwa0kM5IeghvxTrgwa3ophfiiRNl6fdgN0cn7u00MZnMja_8sJuj_oTHrwSGbSWuZ1AxNc.HClVs_oFa-oTv8q0qujPQ3MjXTeLYaDSiyiHWJ8RD2k&dib_tag=se&keywords=home+sale&qid=1747726655&sr=8-11&tag=nicdav09-20
"Cordless Vacuum Cleaner, 450W 40Kpa Powerful Stick Vacuum, Up to 50Mins Rechargeable Battery, Vacuum Cleaners for Home Anti-Tangled Lightweight Handheld for Hardwood Floor, Carpets, Pet Hair",55%,$110.01 off,89.98,199.99,https://www.amazon.com/MBYULO-Cordless-Rechargeable-Anti-Tangled-Lightweight/dp/B0D4Z7TFXV/ref=sr_1_30?dib=eyJ2IjoiMSJ9.9qJNgnFR7Asze7-GjV1Vp06NFsY0Ydk9e_--BmcKtl3tdbTtJOr8liJr9LVR9QMpU3GDlzjVp1pfkGBCDIqgW_W4sL5K5x6b6ZADoF3nlasd8_PjNYjaEtnDBYMBCp8cHiYWajXkayCQkH-_bQ24fPuqi6Pb2CsZMAxDy0MZlPkyTxZb1EEPfGkARLNETjAFIDiKXZZvc0c-b8jH3zBFH74Y727GycC9BMsMPIwa0kM5IeghvxTrgwa3ophfiiRNl6fdgN0cn7u00MZnMja_8sJuj_oTHrwSGbSWuZ1AxNc.HClVs_oFa-oTv8q0qujPQ3MjXTeLYaDSiyiHWJ8RD2k&dib_tag=se&keywords=home+sale&qid=1747726655&sr=8-30&tag=nicdav09-20
,61%,$3.05 off,1.94,4.99,https://www.amazon.com/wet-wild-Multi-Stick-Moisturizing-Cruelty-Free/dp/B0CQNQ7WL2/ref=sr_1_1?dib=eyJ2IjoiMSJ9.q1Au0J5ypbrfVoET5UgSJoApDByLaDKy97qTFjDU72JPtxg1NmeuMq0ugbzThYk8BYXlKuuSOBshfQC09axlAMYsHM4rrQW1RM_JzaLta0hyQHm3zZjJaebRUcyFNRkiRdyQkXoLNnd46lZhGl7AL-fJSIJup8flJEwGt78sTeNITeyCd8gHKEStOGtrwTuhDvtW6sZZGOVNlXnlueJ39aVGUc0KJ3IJVcQiju7flpJbZy9aiDAi9gRVn4De4JldfRSXygHbhll7rBpEdKCxPU3BwEOSzohbhMLU_7F8MlE.mGCRa6G2QYlDZiE_DxizLrNppdDc0-QQ5kiUj6Bshso&dib_tag=se&keywords=beauty+deals&qid=1747726657&sr=8-1&tag=nicdav09-20
"Lash Sensational Sky High Washable Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Buildable Formula, Blackest Black, 1 Count",76%,$26.35 off,8.32,34.67,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/ref=sr_1_5?dib=eyJ2IjoiMSJ9.q1Au0J5ypbrfVoET5UgSJoApDByLaDKy97qTFjDU72JPtxg1NmeuMq0ugbzThYk8BYXlKuuSOBshfQC09axlAMYsHM4rrQW1RM_JzaLta0hyQHm3zZjJaebRUcyFNRkiRdyQkXoLNnd46lZhGl7AL-fJSIJup8flJEwGt78sTeNITeyCd8gHKEStOGtrwTuhDvtW6sZZGOVNlXnlueJ39aVGUc0KJ3IJVcQiju7flpJbZy9aiDAi9gRVn4De4JldfRSXygHbhll7rBpEdKCxPU3BwEOSzohbhMLU_7F8MlE.mGCRa6G2QYlDZiE_DxizLrNppdDc0-QQ5kiUj6Bshso&dib_tag=se&keywords=beauty+deals&qid=1747726657&rdc=1&sr=8-5&tag=nicdav09-20
Carbon impact,67%,$48.85 off,22.99,71.84,https://www.amazon.com/KAHI-Wrinkle-Hydrating-Moisture-Moisturizer/dp/B0DDC3QGJL/ref=sr_1_23?dib=eyJ2IjoiMSJ9.q1Au0J5ypbrfVoET5UgSJoApDByLaDKy97qTFjDU72JPtxg1NmeuMq0ugbzThYk8BYXlKuuSOBshfQC09axlAMYsHM4rrQW1RM_JzaLta0hyQHm3zZjJaebRUcyFNRkiRdyQkXoLNnd46lZhGl7AL-fJSIJup8flJEwGt78sTeNITeyCd8gHKEStOGtrwTuhDvtW6sZZGOVNlXnlueJ39aVGUc0KJ3IJVcQiju7flpJbZy9aiDAi9gRVn4De4JldfRSXygHbhll7rBpEdKCxPU3BwEOSzohbhMLU_7F8MlE.mGCRa6G2QYlDZiE_DxizLrNppdDc0-QQ5kiUj6Bshso&dib_tag=se&keywords=beauty+deals&qid=1747726657&sr=8-23&tag=nicdav09-20
"Natural Shea Lip Balm- Birthday Cake, All-Day Moisture Lip Care Products, 0.14 oz",86%,$22.67 off,3.69,26.36,https://www.amazon.com/eos-Natural-Birthday-Moisture-Products/dp/B0B2TKJVDH/ref=sr_1_24?dib=eyJ2IjoiMSJ9.q1Au0J5ypbrfVoET5UgSJoApDByLaDKy97qTFjDU72JPtxg1NmeuMq0ugbzThYk8BYXlKuuSOBshfQC09axlAMYsHM4rrQW1RM_JzaLta0hyQHm3zZjJaebRUcyFNRkiRdyQkXoLNnd46lZhGl7AL-fJSIJup8flJEwGt78sTeNITeyCd8gHKEStOGtrwTuhDvtW6sZZGOVNlXnlueJ39aVGUc0KJ3IJVcQiju7flpJbZy9aiDAi9gRVn4De4JldfRSXygHbhll7rBpEdKCxPU3BwEOSzohbhMLU_7F8MlE.mGCRa6G2QYlDZiE_DxizLrNppdDc0-QQ5kiUj6Bshso&dib_tag=se&keywords=beauty+deals&qid=1747726657&rdc=1&sr=8-24&tag=nicdav09-20
Packaging efficiency,50%,$4.13 off,3.97,8.1,https://www.amazon.com/Rimmel-Natural-Bronzer-Sun-Bronze/dp/B001B0H82Q/ref=sr_1_25?dib=eyJ2IjoiMSJ9.q1Au0J5ypbrfVoET5UgSJoApDByLaDKy97qTFjDU72JPtxg1NmeuMq0ugbzThYk8BYXlKuuSOBshfQC09axlAMYsHM4rrQW1RM_JzaLta0hyQHm3zZjJaebRUcyFNRkiRdyQkXoLNnd46lZhGl7AL-fJSIJup8flJEwGt78sTeNITeyCd8gHKEStOGtrwTuhDvtW6sZZGOVNlXnlueJ39aVGUc0KJ3IJVcQiju7flpJbZy9aiDAi9gRVn4De4JldfRSXygHbhll7rBpEdKCxPU3BwEOSzohbhMLU_7F8MlE.mGCRa6G2QYlDZiE_DxizLrNppdDc0-QQ5kiUj6Bshso&dib_tag=se&keywords=beauty+deals&qid=1747726657&sr=8-25&tag=nicdav09-20
