Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$149.00 off,149.0,298.0,https://www.amazon.com/Michael-Kors-Marilyn-Medium-Satchel/dp/B0CBKC3Y6G?pd_rd_w=8bAcj&content-id=amzn1.sym.2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_p=2d1a746f-4df1-4f61-b4b8-e768e6fa97d8&pf_rd_r=B2DN76F8NWWKJ2N2RHEX&pd_rd_wg=LLXFx&pd_rd_r=16743154-cca7-4d1a-8016-8eec4cc097c1&pd_rd_i=B0CBKC3Y6G&tag=nicdav09-20
60% off,60%,$5.97 off,3.98,9.95,https://www.amazon.com/Childrens-Place-Girls-Shorts-Smoke/dp/B08HJ3GV4M?pd_rd_w=Mn8qT&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=B2DN76F8NWWKJ2N2RHEX&pd_rd_wg=LLXFx&pd_rd_r=16743154-cca7-4d1a-8016-8eec4cc097c1&pd_rd_i=B08HJ3GV4M&ref_=MDW_SummerFaves_LP_B08HJ3GV4M&tag=nicdav09-20
67% off,66%,$100.00 off,49.99,149.99,https://www.amazon.com/ZPPSNFIT-Watches-Waterproof-Activity-Pedometer/dp/B0F4XHZDM7?pd_rd_w=Mn8qT&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=B2DN76F8NWWKJ2N2RHEX&pd_rd_wg=LLXFx&pd_rd_r=16743154-cca7-4d1a-8016-8eec4cc097c1&pd_rd_i=B0F4XHZDM7&ref_=MDW_SummerFaves_LP_B0F4XHZDM7&tag=nicdav09-20
66% off,65%,$49.20 off,25.8,75.0,https://www.amazon.com/Lacoste-Kids-Sneaker-Unisex-Toddler/dp/B0C9JR6PCT?pd_rd_w=wBhf4&content-id=amzn1.sym.50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_p=50cd4463-c4e3-438e-b0d6-ad7e77cee103&pf_rd_r=ZG106QPP18XGRPJMCJH9&pd_rd_wg=FdkW6&pd_rd_r=3d8cff65-5090-4cfd-b49c-7633bd349fe4&pd_rd_i=B0C9JR6PCT&ref_=MDW_SummerFaves_LP_B0C9JR6PCT&tag=nicdav09-20
Best Seller,84%,$26.49 off,4.86,31.35,https://www.amazon.com/l-f-Monochromatic-Luxuriously-Blendable-Sparkling/dp/B07MWSRJ89/ref=mp_s_a_1_6?dib=eyJ2IjoiMSJ9.3tQR2ladwGqDRh71WfOfwgGV23_4OX1DHUGqNRfhWDFMyDBEWqk6G_nlfluN3NPS1ZUB0Yp2ByvvVM2Ac98gppVdeNQhsgE-Im7zoR98W2PR5Mk23GvmSVK0CB9PsA98ZuNsZQQsVxxm-y-Xtb85IxQLvC87BFOGrbMTPcJLTib6S3uXKs1WAqOEsRAa7y9s1M6xl8WDvMNF7bwK3XLRVY2TplBOs_sxpglW-6rVwSomPYyCSZ8eQiScj3Y-J82d1BmgkeFf60NtDzdshXLJOFSlHhDDVg8V6B_n4EL_5oU.7GjJtXuFfp-GwxAWUyOWkKwertFrLpZ_yNU9xNJh49s&dib_tag=se&keywords=flash+sale&qid=1748119041&sr=8-6&tag=nicdav09-20
,54%,$2.35 off,1.94,4.29,https://www.amazon.com/wet-wild-Eyeshadow-Multi-Stick-Champagne/dp/B085WR3YDT/ref=mp_s_a_1_12?dib=eyJ2IjoiMSJ9.3tQR2ladwGqDRh71WfOfwgGV23_4OX1DHUGqNRfhWDFMyDBEWqk6G_nlfluN3NPS1ZUB0Yp2ByvvVM2Ac98gppVdeNQhsgE-Im7zoR98W2PR5Mk23GvmSVK0CB9PsA98ZuNsZQQsVxxm-y-Xtb85IxQLvC87BFOGrbMTPcJLTib6S3uXKs1WAqOEsRAa7y9s1M6xl8WDvMNF7bwK3XLRVY2TplBOs_sxpglW-6rVwSomPYyCSZ8eQiScj3Y-J82d1BmgkeFf60NtDzdshXLJOFSlHhDDVg8V6B_n4EL_5oU.7GjJtXuFfp-GwxAWUyOWkKwertFrLpZ_yNU9xNJh49s&dib_tag=se&keywords=flash+sale&qid=1748119041&sr=8-12&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_1?dib=eyJ2IjoiMSJ9.hHvegexFwfCw5VMzSIUIX60wc34lWtYw2qmXFoZUOHXvkiAtyrULQglJ3BD0q6FOlTJZAWYOxs5Z_CbcukhmZkPTOTgpiwW9r90piEP7L35iRJ2sBtRdDt7RoM702rQWpqTLDmGo1h1abflwHANgSYzdiMUhtHXRStGBf0LPautVqTmgde2-pNkEnpN1lqIJKh2F7j2uSs03JM7DqpN9toitdzj5Q9eH03NnUpUMxQkXcQHp_IC5Zrsh0yVr79s45Y9qwmYBAbtISmlcWMMSxarAk_qok6c1o633k_bg4vw.ESavCjmKF3Oht232jwAkshNDZ_gZEC7NH2p9gGKrInc&dib_tag=se&keywords=toys+sale&qid=1748119044&sr=8-1&tag=nicdav09-20
"Celestia Decora Fashion Girlz 11"" Doll Stickers & Endless Style Fun for Creative Play",54%,$5.37 off,4.56,9.93,https://www.amazon.com/Celestia-Fashion-Stickers-Endless-Creative/dp/B0D3FP3P2X/ref=sr_1_3?dib=eyJ2IjoiMSJ9.hHvegexFwfCw5VMzSIUIX60wc34lWtYw2qmXFoZUOHXvkiAtyrULQglJ3BD0q6FOlTJZAWYOxs5Z_CbcukhmZkPTOTgpiwW9r90piEP7L35iRJ2sBtRdDt7RoM702rQWpqTLDmGo1h1abflwHANgSYzdiMUhtHXRStGBf0LPautVqTmgde2-pNkEnpN1lqIJKh2F7j2uSs03JM7DqpN9toitdzj5Q9eH03NnUpUMxQkXcQHp_IC5Zrsh0yVr79s45Y9qwmYBAbtISmlcWMMSxarAk_qok6c1o633k_bg4vw.ESavCjmKF3Oht232jwAkshNDZ_gZEC7NH2p9gGKrInc&dib_tag=se&keywords=toys+sale&qid=1748119044&sr=8-3&tag=nicdav09-20
"Peppa Pig Peppa's Adventures Little Boat Toy Includes 3-inch George Pig Figure, Inspired by The TV Show, for Preschoolers Ages 3 and Up",66%,$8.00 off,3.99,11.99,https://www.amazon.com/Hasbro-Peppas-Adventures-Inspired-Preschoolers/dp/B0924TZMN8/ref=sr_1_13?dib=eyJ2IjoiMSJ9.hHvegexFwfCw5VMzSIUIX60wc34lWtYw2qmXFoZUOHXvkiAtyrULQglJ3BD0q6FOlTJZAWYOxs5Z_CbcukhmZkPTOTgpiwW9r90piEP7L35iRJ2sBtRdDt7RoM702rQWpqTLDmGo1h1abflwHANgSYzdiMUhtHXRStGBf0LPautVqTmgde2-pNkEnpN1lqIJKh2F7j2uSs03JM7DqpN9toitdzj5Q9eH03NnUpUMxQkXcQHp_IC5Zrsh0yVr79s45Y9qwmYBAbtISmlcWMMSxarAk_qok6c1o633k_bg4vw.ESavCjmKF3Oht232jwAkshNDZ_gZEC7NH2p9gGKrInc&dib_tag=se&keywords=toys+sale&qid=1748119044&sr=8-13&tag=nicdav09-20
"Glow In The Dark Advent Calendar 2024 – Christmas Countdown Calendar with 24 Science Activities, Experiments & Animal Figures | Fun & Educational Kids Advent Calendar",51%,$3.94 off,3.65,7.59,https://www.amazon.com/Blue-Marble-Glow-Advent-Calendar/dp/B0D33YH5ZK/ref=sr_1_14?dib=eyJ2IjoiMSJ9.hHvegexFwfCw5VMzSIUIX60wc34lWtYw2qmXFoZUOHXvkiAtyrULQglJ3BD0q6FOlTJZAWYOxs5Z_CbcukhmZkPTOTgpiwW9r90piEP7L35iRJ2sBtRdDt7RoM702rQWpqTLDmGo1h1abflwHANgSYzdiMUhtHXRStGBf0LPautVqTmgde2-pNkEnpN1lqIJKh2F7j2uSs03JM7DqpN9toitdzj5Q9eH03NnUpUMxQkXcQHp_IC5Zrsh0yVr79s45Y9qwmYBAbtISmlcWMMSxarAk_qok6c1o633k_bg4vw.ESavCjmKF3Oht232jwAkshNDZ_gZEC7NH2p9gGKrInc&dib_tag=se&keywords=toys+sale&qid=1748119044&sr=8-14&tag=nicdav09-20
