Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
51% off,50%,$10.72 off,10.43,21.15,https://www.amazon.com/Amazon-Essentials-Hooded-Fleece-Sweatshirt/dp/B07C8Y6V5B?pd_rd_w=tO4wB&content-id=amzn1.sym.ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_p=ac5c182d-0d2a-466b-a480-035ead77f20e&pf_rd_r=A12CGMP8G2VYMR460VQG&pd_rd_wg=HKXya&pd_rd_r=9aa98b95-4d1e-493e-a4bc-8587390b0e59&pd_rd_i=B07C8Y6V5B&tag=nicdav09-20
50% off,50%,$200.00 off,199.99,399.99,https://www.amazon.com/Blink-Outdoor-4th-Gen-5-Camera/dp/B0B1N4LM4J?pd_rd_w=eaM3u&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=A12CGMP8G2VYMR460VQG&pd_rd_wg=HKXya&pd_rd_r=9aa98b95-4d1e-493e-a4bc-8587390b0e59&pd_rd_i=B0B1N4LM4J&tag=nicdav09-20
58% off,58%,$34.52 off,24.98,59.5,https://www.amazon.com/Nautica-Classic-Front-Stretch-Bright/dp/B075NY3ZFM?pd_rd_w=M5VhG&content-id=amzn1.sym.228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_p=228f31ca-2dc4-4734-9d0e-068866f7ede2&pf_rd_r=A12CGMP8G2VYMR460VQG&pd_rd_wg=HKXya&pd_rd_r=9aa98b95-4d1e-493e-a4bc-8587390b0e59&pd_rd_i=B075NY3ZFM&tag=nicdav09-20
,82%,$24.41 off,5.0,29.41,https://www.amazon.com/l-f-Monochromatic-Multi-Stick-Glistening/dp/B07MWTH3BY/ref=sr_1_15?dib=eyJ2IjoiMSJ9.-Lc7jcmkY88QIlMo4G-u1kIyaHmol_eoCPzVXWb9QBi-ekFuPvpmhlAqF4-qRvTjzhnUOiUvJZGrEGSS_Sig8V-m2VeqVCMYA7kn36pgbH4txOlBObJIEUNZ4dDjjKbmU30ib8qNnVlF2M4jkv3DZldyziSLrSQmkxAEFHESajfasX1FNFrIqx4FbutsmcWyIi7BX19EEXmhbl-r0OO0qUEL9cyiLTc2ymo2z2smmUZHB6DrGlf0fukWpCLJtAWQsXsfRdnO8GnBWHU4DkrH-Cfi5eKHtm4zZYVlfyGCzfc.-uOobPsuexAyTZeCiqoRDGNm159tAzYWxZNAzosIf8k&dib_tag=se&keywords=sale+items&qid=1747766856&sr=8-15&tag=nicdav09-20
"Lash Sensational Sky High Washable Mascara Makeup, Volumizing, Lengthening, Defining, Curling, Multiplying, Buildable Formula, Blackest Black, 1 Count",76%,$26.35 off,8.32,34.67,https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/ref=sr_1_1?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VL6Sc_lqj9lhea07J7AewH0NOI-02u7GVWt_O4Ra2mbJNzf0J-LWhsyktNinFytpLQ_ZHvmBFEnk5fqoLYILfwEC49wZV8vOBmdOyyQIe4QH1IQTSow9O27bnn9fvHtcurcma1ZcZIyAhDXQ3TrGLSr4xkh2d6aTehS8_iJ4b6XuaFMv7MFtkEH_rnMoOJr1ngfN9uyt7vzn-DsvrL0SSQ9uFrzua6jfLW2sSoDrqmCKI40Wdvr--jtji55H77r1HGsJs0oNfr3Xz9aSNffEee0.5x2uk3zE7yiOh2b_9EOd3ZJRwlLaHqLIbka1awnz3yo&dib_tag=se&keywords=beauty+sale&qid=1747766858&rdc=1&sr=8-1&tag=nicdav09-20
"Squeeze Me Lip Balm, Moisturizing Lip Balm For A Sheer Tint Of Color, Infused With Hyaluronic Acid, Vegan & Cruelty-free, Strawberry",79%,$15.05 off,4.0,19.05,https://www.amazon.com/l-f-Moisturizing-Hyaluronic-Cruelty-free-Strawberry/dp/B0C7W6GW8P/ref=sr_1_10?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VL6Sc_lqj9lhea07J7AewH0NOI-02u7GVWt_O4Ra2mbJNzf0J-LWhsyktNinFytpLQ_ZHvmBFEnk5fqoLYILfwEC49wZV8vOBmdOyyQIe4QH1IQTSow9O27bnn9fvHtcurcma1ZcZIyAhDXQ3TrGLSr4xkh2d6aTehS8_iJ4b6XuaFMv7MFtkEH_rnMoOJr1ngfN9uyt7vzn-DsvrL0SSQ9uFrzua6jfLW2sSoDrqmCKI40Wdvr--jtji55H77r1HGsJs0oNfr3Xz9aSNffEee0.5x2uk3zE7yiOh2b_9EOd3ZJRwlLaHqLIbka1awnz3yo&dib_tag=se&keywords=beauty+sale&qid=1747766858&sr=8-10&tag=nicdav09-20
Packaging efficiency,50%,$4.13 off,3.97,8.1,https://www.amazon.com/Rimmel-Natural-Bronzer-Sun-Bronze/dp/B001B0H82Q/ref=sr_1_12?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VL6Sc_lqj9lhea07J7AewH0NOI-02u7GVWt_O4Ra2mbJNzf0J-LWhsyktNinFytpLQ_ZHvmBFEnk5fqoLYILfwEC49wZV8vOBmdOyyQIe4QH1IQTSow9O27bnn9fvHtcurcma1ZcZIyAhDXQ3TrGLSr4xkh2d6aTehS8_iJ4b6XuaFMv7MFtkEH_rnMoOJr1ngfN9uyt7vzn-DsvrL0SSQ9uFrzua6jfLW2sSoDrqmCKI40Wdvr--jtji55H77r1HGsJs0oNfr3Xz9aSNffEee0.5x2uk3zE7yiOh2b_9EOd3ZJRwlLaHqLIbka1awnz3yo&dib_tag=se&keywords=beauty+sale&qid=1747766858&sr=8-12&tag=nicdav09-20
"Lip Glowy Balm: Hydrate, Glossy, Lightweight, Moisturize & Tint with Shea Butter",65%,$35.29 off,19.0,54.29,https://www.amazon.com/Laneige-Lip-Glowy-Balm-Berry/dp/B07DY2QRF6/ref=sr_1_23?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VL6Sc_lqj9lhea07J7AewH0NOI-02u7GVWt_O4Ra2mbJNzf0J-LWhsyktNinFytpLQ_ZHvmBFEnk5fqoLYILfwEC49wZV8vOBmdOyyQIe4QH1IQTSow9O27bnn9fvHtcurcma1ZcZIyAhDXQ3TrGLSr4xkh2d6aTehS8_iJ4b6XuaFMv7MFtkEH_rnMoOJr1ngfN9uyt7vzn-DsvrL0SSQ9uFrzua6jfLW2sSoDrqmCKI40Wdvr--jtji55H77r1HGsJs0oNfr3Xz9aSNffEee0.5x2uk3zE7yiOh2b_9EOd3ZJRwlLaHqLIbka1awnz3yo&dib_tag=se&keywords=beauty+sale&qid=1747766858&sr=8-23&tag=nicdav09-20
"Lip Liner Stay-N Peel Off Lip Stain — Long Lasting Matte Lip Tattoo Transfer Proof Lipstain Infused with Hyaluronic Acid & Vitamin E for All Skin Types — Vegan & Cruelty-Free, P-inked",88%,$88.00 off,12.0,100.0,https://www.amazon.com/Sacheu-Lip-Liner-Stay-N-Hyaluronic/dp/B0BVPNQW1C/ref=sr_1_31?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VL6Sc_lqj9lhea07J7AewH0NOI-02u7GVWt_O4Ra2mbJNzf0J-LWhsyktNinFytpLQ_ZHvmBFEnk5fqoLYILfwEC49wZV8vOBmdOyyQIe4QH1IQTSow9O27bnn9fvHtcurcma1ZcZIyAhDXQ3TrGLSr4xkh2d6aTehS8_iJ4b6XuaFMv7MFtkEH_rnMoOJr1ngfN9uyt7vzn-DsvrL0SSQ9uFrzua6jfLW2sSoDrqmCKI40Wdvr--jtji55H77r1HGsJs0oNfr3Xz9aSNffEee0.5x2uk3zE7yiOh2b_9EOd3ZJRwlLaHqLIbka1awnz3yo&dib_tag=se&keywords=beauty+sale&qid=1747766858&sr=8-31&tag=nicdav09-20
Carbon impact,85%,$135.14 off,22.0,157.14,https://www.amazon.com/Wonderskin-Blading-Transfer-Waterproof-Whimsical/dp/B0B9YHX8DX/ref=sr_1_42?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VL6Sc_lqj9lhea07J7AewH0NOI-02u7GVWt_O4Ra2mbJNzf0J-LWhsyktNinFytpLQ_ZHvmBFEnk5fqoLYILfwEC49wZV8vOBmdOyyQIe4QH1IQTSow9O27bnn9fvHtcurcma1ZcZIyAhDXQ3TrGLSr4xkh2d6aTehS8_iJ4b6XuaFMv7MFtkEH_rnMoOJr1ngfN9uyt7vzn-DsvrL0SSQ9uFrzua6jfLW2sSoDrqmCKI40Wdvr--jtji55H77r1HGsJs0oNfr3Xz9aSNffEee0.5x2uk3zE7yiOh2b_9EOd3ZJRwlLaHqLIbka1awnz3yo&dib_tag=se&keywords=beauty+sale&qid=1747766858&rdc=1&sr=8-42&tag=nicdav09-20
