Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$200.00 off,199.99,399.99,https://www.amazon.com/Blink-Outdoor-4th-Gen-5-Camera/dp/B0B1N4LM4J?pd_rd_w=yzsTH&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=9CSVGEQH1PBNQSY3X8AM&pd_rd_wg=gaInU&pd_rd_r=0315205b-210f-469b-a9dd-03d5a03f3b9b&pd_rd_i=B0B1N4LM4J&tag=nicdav09-20
56% off,56%,$42.02 off,32.98,75.0,https://www.amazon.com/PUMA-Carina-Street-Sneaker-WhiteBlackSilver/dp/B0CHT9TH9F?pd_rd_w=JFh6z&content-id=amzn1.sym.5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_p=5e978d72-07e0-4120-a423-a2af986c9746&pf_rd_r=9CSVGEQH1PBNQSY3X8AM&pd_rd_wg=gaInU&pd_rd_r=0315205b-210f-469b-a9dd-03d5a03f3b9b&pd_rd_i=B0CHT9TH9F&tag=nicdav09-20
Best Seller,62%,$11.21 off,6.78,17.99,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/ref=mp_s_a_1_1?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IthOegpbZ8hmQXk3pH3ivZ_8Ksvs0efJpFodbGsol0id07WYVx1wqyQ_26n1W4HM2MC7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKoeq76kA2sKoGwxHu6_f_hPUM4p69gSbpCInE7Q9DyxdPIfOmWOLUXmhqQouRjzHmUQc-YH-Tz8VJqi2wbHmqhA.r3MBkdLnyBIwY_a-2acEB2fWJeCABl317hQGZ2MlnRY&dib_tag=se&keywords=books+deals&qid=1747975373&sr=8-1&tag=nicdav09-20
Goodreads Choice,51%,$7.65 off,7.3,14.95,https://www.amazon.com/Where-Forest-Meets-Glendy-Vanderah/dp/1503904911/ref=mp_s_a_1_5?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IthOegpbZ8hmQXk3pH3ivZ_8Ksvs0efJpFodbGsol0id07WYVx1wqyQ_26n1W4HM2MC7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKoeq76kA2sKoGwxHu6_f_hPUM4p69gSbpCInE7Q9DyxdPIfOmWOLUXmhqQouRjzHmUQc-YH-Tz8VJqi2wbHmqhA.r3MBkdLnyBIwY_a-2acEB2fWJeCABl317hQGZ2MlnRY&dib_tag=se&keywords=books+deals&qid=1747975373&sr=8-5&tag=nicdav09-20
,64%,$11.68 off,6.31,17.99,https://www.amazon.com/Throttled-Dirty-Air-Lauren-Asher/dp/1464227616/ref=mp_s_a_1_9?dib=eyJ2IjoiMSJ9.B8zTI0e1WPhHg1_UEcr9IthOegpbZ8hmQXk3pH3ivZ_8Ksvs0efJpFodbGsol0id07WYVx1wqyQ_26n1W4HM2MC7PV0les2UnDY1KHW_q5KIjiLq1Vov2UAp1HOV-YTKoeq76kA2sKoGwxHu6_f_hPUM4p69gSbpCInE7Q9DyxdPIfOmWOLUXmhqQouRjzHmUQc-YH-Tz8VJqi2wbHmqhA.r3MBkdLnyBIwY_a-2acEB2fWJeCABl317hQGZ2MlnRY&dib_tag=se&keywords=books+deals&qid=1747975373&sr=8-9&tag=nicdav09-20
Editors' pick,58%,$9.96 off,7.03,16.99,https://www.amazon.com/Love-Other-Words-Christina-Lauren/dp/1501128019/ref=mp_s_a_1_6?dib=eyJ2IjoiMSJ9.Gx4ci3NPb-JlD8PgKuquvX12N9BdC2tc85MVwSXFT_7pza2I-rAsNk0zm7uMbRFXgn0jdA7TvTnYO_K-rJ09KRwHhf-NeidEKTcHZnXtLe9--p-vfpnMUncOnONZAnxtDF8awXXz95oq-z1mmb7q89LvdHqjPIVcuNUQFLaU7stqjBT3YhIKgg6sMmgXJlsBDTTaEVuuONDsgxFEhMVbKg.F9bhRGJErJGFLL2wIHRE5HF19YbrHWWlYxsuN4lDLsQ&dib_tag=se&keywords=books+sale&qid=1747975376&sr=8-6&tag=nicdav09-20
Safer chemicals,68%,$22.00 off,9.99,31.99,https://www.amazon.com/Ophanie-Fluffy-Non-Slip-Bedroom-Nursery/dp/B0852WLH7M/ref=sr_1_33?dib=eyJ2IjoiMSJ9.NuZmfhjziyzmO0D3FzB-OL85gMrXUXhu4701EzH2fyw_Kup2r30uATjKnvO_NE3OOsfvUVxX_hOOo7n6dgac_LREEmdMJKHmQH7OLidheXKivBB5KF52ahipCa-FtdqXwZR96bD2FJ8yA-3_TlN4pAmycDNvdaS4QEQfdt1wrAfazW0Skfy22HH6XPA0K6zECOTKjWIfRzBgrpJsAYbZHbAdE_pZFXMualqGLnyVYPJ4Q7W66aFwtlmph0aLqBxTmdmsRuTGeUYwPQRMU4HoVr0XQyFfYxyZCZCzr7Tnj-Y.foQwO8DE-b7DyGRldeOOC5hFE05ueKNlRki5WoUNWqg&dib_tag=se&keywords=bargain+finds&qid=1747975380&sr=8-33&tag=nicdav09-20
"Blue Marble Glow In The Dark Advent Calendar 2024 – Christmas Countdown Calendar with 24 Science Activities, Experiments & Animal Figures | Fun & Educational Kids Advent Calendar",56%,$4.78 off,3.65,8.43,https://www.amazon.com/Blue-Marble-Glow-Advent-Calendar/dp/B0D33YH5ZK/ref=sr_1_38?dib=eyJ2IjoiMSJ9.DeBUrjwRiil_MsZfaWFxnP_kHXgGmIiVQnFazNomcXzlxNNLxFxafgFr8477WkP499FG4EoVDKwBtVgCZ9oaiJ3IztncJBSzh5SH5Jy3nNYBVEdaQsltUuDZs2yQ6m4djiPIY6nGXH_2NQKs-Qow-YzyuqQ2s4Lu4SVxKnP5qcTZB0GH_VxlwQt0I7B0jmwzWd6er3UsLHo-GwrJwCP0vyvDREFZNsS62bROw_dx1NviXqaaCWH4Zu6WSF0ibKQ2ETWDflV6cOCCuvDtKEL9VZ1XtEU2G72CU_bCGFyNicM.oCAzS8tuQX7RVinp4RDMyKRUaqnZm1H9thgRQhYRdGY&dib_tag=se&keywords=clearance+sale&qid=1747975382&sr=8-38&tag=nicdav09-20
"Knife Set, HUNTER.DUAL 15 Pcs Kitchen Knife Set with Block Self Sharpening, Dishwasher Safe, Anti-slip Handle, Black",60%,$60.01 off,39.98,99.99,https://www.amazon.com/HUNTER-Dishwasher-Kitchen-Sharpening-Knives/dp/B09Z65MVY5/ref=sr_1_45?dib=eyJ2IjoiMSJ9.DeBUrjwRiil_MsZfaWFxnP_kHXgGmIiVQnFazNomcXzlxNNLxFxafgFr8477WkP499FG4EoVDKwBtVgCZ9oaiJ3IztncJBSzh5SH5Jy3nNYBVEdaQsltUuDZs2yQ6m4djiPIY6nGXH_2NQKs-Qow-YzyuqQ2s4Lu4SVxKnP5qcTZB0GH_VxlwQt0I7B0jmwzWd6er3UsLHo-GwrJwCP0vyvDREFZNsS62bROw_dx1NviXqaaCWH4Zu6WSF0ibKQ2ETWDflV6cOCCuvDtKEL9VZ1XtEU2G72CU_bCGFyNicM.oCAzS8tuQX7RVinp4RDMyKRUaqnZm1H9thgRQhYRdGY&dib_tag=se&keywords=clearance+sale&qid=1747975382&sr=8-45&tag=nicdav09-20
"Astercook 21 Pcs Pots and Pans Set Non Stick, Ceramic Cookware Set Detachable Handle, RV Kitchen Cooking Set Removable Handles, Oven Safe, Induction Ready, Stackable Non-stick Set, Cream White",52%,$73.51 off,66.48,139.99,https://www.amazon.com/Astercook-Detachable-Removable-Induction-Stackable/dp/B0DB6ZH1M9/ref=sr_1_47?dib=eyJ2IjoiMSJ9.DeBUrjwRiil_MsZfaWFxnP_kHXgGmIiVQnFazNomcXzlxNNLxFxafgFr8477WkP499FG4EoVDKwBtVgCZ9oaiJ3IztncJBSzh5SH5Jy3nNYBVEdaQsltUuDZs2yQ6m4djiPIY6nGXH_2NQKs-Qow-YzyuqQ2s4Lu4SVxKnP5qcTZB0GH_VxlwQt0I7B0jmwzWd6er3UsLHo-GwrJwCP0vyvDREFZNsS62bROw_dx1NviXqaaCWH4Zu6WSF0ibKQ2ETWDflV6cOCCuvDtKEL9VZ1XtEU2G72CU_bCGFyNicM.oCAzS8tuQX7RVinp4RDMyKRUaqnZm1H9thgRQhYRdGY&dib_tag=se&keywords=clearance+sale&qid=1747975382&sr=8-47&tag=nicdav09-20
Sustainability features,50%,$4.13 off,3.97,8.1,https://www.amazon.com/Rimmel-Natural-Bronzer-Sun-Bronze/dp/B001B0H82Q/ref=mp_s_a_1_16?dib=eyJ2IjoiMSJ9.2Of2UG5dEiLZcfWboh68VK-RQCWejAnHEoU6Cd0ftV7BgGJJXPHGutqj95aA7VFN_TgXeWKWsxPRLUo-28LEvKz8fl4UbybZ12yVO9JnQIXt7O9zZ-xfC9gNdConC48VdtDf4PCmQQL1yYXvIkCqnWvLBACIP7Cv6fJt7D0lILOi50fIgaRBTliMBDIGI9wn-vwfMMpgjJD9lRHks9ZoY3wJTJcl17s7oZ1I2KiWk7yK4p0YnxtxZZ0usfsbaJ-XEbzojAjTjUEyFGQt8z4AAVB0_1HgM1uffXognrbQUyA.9F5ESkIEga7em1IPn5XnYg2kZFg-tUlM877Qdlky-Lc&dib_tag=se&keywords=beauty+sale&qid=1747975388&sr=8-16&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_3?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp4fWbkhA5Ol6Ate8kJ-8o3xGgS3FGqFFkrgavBH5PPwaDtyPyNz0MElRGA0XfnSZ4ZdOiKLOXlPBCQhjOKrNB_VQkj9qWMjSdDFivPkjxqvtvyuWit142ZevEPgyhJZ7wbEZYgrKqrKrU7fCdYspVAkP12satZuQrUaocwf-pUjtnEB5uLXz5Vz3fL9qLu8fP3A_ard694C5erqpp0x9iZmLwQgQZs85gk1M2m4fjba-Of6Qrm7T4Z4wjbd7757oOM.9K_yTWFptrhFK_hWYdv3rUwWsOlJ9jNubmHTmgu8YAc&dib_tag=se&keywords=toys+sale&qid=1747975390&sr=8-3&tag=nicdav09-20
"Mattel Disney Moana 2 Loto Fashion Doll with 2 Accessories, Removable Outfit with Belt & Axe, Inspired by The Movie",60%,$6.63 off,4.36,10.99,https://www.amazon.com/Mattel-JBT35-Garland-Doll-1/dp/B0CRM6V4BZ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.f0359KpjnErJcSGcPCCM40m-UVNWA_xZs3BruVHQfp4fWbkhA5Ol6Ate8kJ-8o3xGgS3FGqFFkrgavBH5PPwaDtyPyNz0MElRGA0XfnSZ4ZdOiKLOXlPBCQhjOKrNB_VQkj9qWMjSdDFivPkjxqvtvyuWit142ZevEPgyhJZ7wbEZYgrKqrKrU7fCdYspVAkP12satZuQrUaocwf-pUjtnEB5uLXz5Vz3fL9qLu8fP3A_ard694C5erqpp0x9iZmLwQgQZs85gk1M2m4fjba-Of6Qrm7T4Z4wjbd7757oOM.9K_yTWFptrhFK_hWYdv3rUwWsOlJ9jNubmHTmgu8YAc&dib_tag=se&keywords=toys+sale&qid=1747975390&sr=8-8&tag=nicdav09-20
