Product Title,Discount %,Dollar Amount Off,Current Price ($),Original Price ($),Affiliate Link
50% off,50%,$200.00 off,199.99,399.99,https://www.amazon.com/Blink-Outdoor-4th-Gen-5-Camera/dp/B0B1N4LM4J?pd_rd_w=sr9Zt&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=5JDZJ6WB04JVXS28Q8GW&pd_rd_wg=0UEFN&pd_rd_r=da724fb9-fe01-4c18-a1f1-ced36333b593&pd_rd_i=B0B1N4LM4J&tag=nicdav09-20
55% off,54%,$120.99 off,99.0,219.99,https://www.amazon.com/CHEF-iQ-Thermometer-Ultra-Thin-Monitoring/dp/B0C7JNJW2N?pd_rd_w=sr9Zt&content-id=amzn1.sym.a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_p=a9064b4e-09e0-423b-84e4-0c9441b28789&pf_rd_r=5JDZJ6WB04JVXS28Q8GW&pd_rd_wg=0UEFN&pd_rd_r=da724fb9-fe01-4c18-a1f1-ced36333b593&pd_rd_i=B0C7JNJW2N&tag=nicdav09-20
,60%,$15.03 off,9.97,25.0,https://www.amazon.com/Under-Armour-Womens-Sleeve-Matrix/dp/B0C12WF5LF/ref=sr_1_22?dib=eyJ2IjoiMSJ9.0PRRrpVnMhfzcOu_aCLuilBI8sR_WaVH4ylZEG8gdBibVOgbaHVxbytBKlKc_sPM64VxmayIkx6DI6ngoTlSysE3MyiyEeEUzMc5VrsCIZBvH1pz-Q0FMiSiVQP6B2aFhPS6WW3B4e-vsPZEuzsWKS2CCokP4x1syKKC9DMRVOiT3bFV8f0T-5zyG1xnn3B2wrTZnvYcXWV61di4aYxbQtygmc7jViA1QhPkUnFwvdAOU2hNuqhlnYFCNKj5Rk00kOeFXe__J_clpQwdtlJHbcwSIaOZm2NYkJUt6xoxqs8.zthITvV9zeYcrrKhEOglmK011ba81yDVTmkzAm86Nfk&dib_tag=se&keywords=sports+deals&qid=1747667634&sr=8-22&tag=nicdav09-20
Mens Watches Unisex Military Sport Nylon Strap Stylish Luminous Fashion Analog Quartz Watch for Men Waterproof Army Tactical Casual Wristwatch,66%,$20.00 off,9.99,29.99,https://www.amazon.com/LN-LENQIN-Military-Waterproof-Wristwatch/dp/B0DHRGZ85Q/ref=sr_1_48?dib=eyJ2IjoiMSJ9.0PRRrpVnMhfzcOu_aCLuilBI8sR_WaVH4ylZEG8gdBibVOgbaHVxbytBKlKc_sPM64VxmayIkx6DI6ngoTlSysE3MyiyEeEUzMc5VrsCIZBvH1pz-Q0FMiSiVQP6B2aFhPS6WW3B4e-vsPZEuzsWKS2CCokP4x1syKKC9DMRVOiT3bFV8f0T-5zyG1xnn3B2wrTZnvYcXWV61di4aYxbQtygmc7jViA1QhPkUnFwvdAOU2hNuqhlnYFCNKj5Rk00kOeFXe__J_clpQwdtlJHbcwSIaOZm2NYkJUt6xoxqs8.zthITvV9zeYcrrKhEOglmK011ba81yDVTmkzAm86Nfk&dib_tag=se&keywords=sports+deals&qid=1747667634&sr=8-48&tag=nicdav09-20
"Mattel Minecraft Sniffer Action Figure, 3.25-inch Scale with Game-Accurate Sounds & Pixelated Design",74%,$16.00 off,5.59,21.59,https://www.amazon.com/Mattel-Minecraft-Sniffer-Game-Accurate-Pixelated/dp/B0CMJPQHPD/ref=sr_1_3?dib=eyJ2IjoiMSJ9.DvOhg_sGh0xcyoUjhbwJ7XUAww1u5qpNEg42WahQDUMEdWHJuJMgpkbQaL4Z6OlNrGFT6t7LiNf1NOVOedOmZ3vk03lHsopIivJC4G7YOxMUUbwALztF66P8FvwdmUOiIAK-FMzxfSMD5Mlpsv1dJ850yeVHf_R3eJOkia8Q4TZYe09tFx-DmWWT2ExArCtwhRUJte-bw1s4hnfffoQ1Eg5tk_2BHXn7k5i_oAZw7gOjBJTeTzpo3WKztjDvj-0hySef4cs7abn4aKOhuOXzmnP7YB-4_xsZn1-QKncycNU.DJ_dskqe9gP_VkXqAOAhm06r35ntyyB6jOqnjK5zux4&dib_tag=se&keywords=toys+deals&qid=1747667638&sr=8-3&tag=nicdav09-20
Magic Mixies - Magical Real Misting Gold Cauldron with 8 Inch Non-Electronic Plush Toy. Follow The Spell Book Add The Magic Ingredients. Who Will You Magically Create?,53%,$10.76 off,9.29,20.05,https://www.amazon.com/Magic-Mixies-Cauldron-Ingredients-Magically/dp/B0CQ5K6Y8Z/ref=sr_1_5?dib=eyJ2IjoiMSJ9.DvOhg_sGh0xcyoUjhbwJ7XUAww1u5qpNEg42WahQDUMEdWHJuJMgpkbQaL4Z6OlNrGFT6t7LiNf1NOVOedOmZ3vk03lHsopIivJC4G7YOxMUUbwALztF66P8FvwdmUOiIAK-FMzxfSMD5Mlpsv1dJ850yeVHf_R3eJOkia8Q4TZYe09tFx-DmWWT2ExArCtwhRUJte-bw1s4hnfffoQ1Eg5tk_2BHXn7k5i_oAZw7gOjBJTeTzpo3WKztjDvj-0hySef4cs7abn4aKOhuOXzmnP7YB-4_xsZn1-QKncycNU.DJ_dskqe9gP_VkXqAOAhm06r35ntyyB6jOqnjK5zux4&dib_tag=se&keywords=toys+deals&qid=1747667638&sr=8-5&tag=nicdav09-20
"Snackles Series 2 Lamb & Jelly Belly 8 Inch Collectible Stuffed Animal by ZURU, Ultra Soft Plush, Giftable",72%,$9.44 off,3.55,12.99,https://www.amazon.com/Snackles-Snackle-Squishy-Comfort-Accessory/dp/B0CPKZK8FB/ref=sr_1_8?dib=eyJ2IjoiMSJ9.DvOhg_sGh0xcyoUjhbwJ7XUAww1u5qpNEg42WahQDUMEdWHJuJMgpkbQaL4Z6OlNrGFT6t7LiNf1NOVOedOmZ3vk03lHsopIivJC4G7YOxMUUbwALztF66P8FvwdmUOiIAK-FMzxfSMD5Mlpsv1dJ850yeVHf_R3eJOkia8Q4TZYe09tFx-DmWWT2ExArCtwhRUJte-bw1s4hnfffoQ1Eg5tk_2BHXn7k5i_oAZw7gOjBJTeTzpo3WKztjDvj-0hySef4cs7abn4aKOhuOXzmnP7YB-4_xsZn1-QKncycNU.DJ_dskqe9gP_VkXqAOAhm06r35ntyyB6jOqnjK5zux4&dib_tag=se&keywords=toys+deals&qid=1747667638&sr=8-8&tag=nicdav09-20
"Rainbocorns Eggzania Mini Mania Panda Plush Surprise Unboxing with Animal Soft Toy, Idea for Girls with Imaginary Play by ZURU",52%,$9.39 off,8.6,17.99,https://www.amazon.com/Rainbocorns-Eggzania-Surprise-Unboxing-Imaginary/dp/B0CD2YTCNC/ref=sr_1_15?dib=eyJ2IjoiMSJ9.DvOhg_sGh0xcyoUjhbwJ7XUAww1u5qpNEg42WahQDUMEdWHJuJMgpkbQaL4Z6OlNrGFT6t7LiNf1NOVOedOmZ3vk03lHsopIivJC4G7YOxMUUbwALztF66P8FvwdmUOiIAK-FMzxfSMD5Mlpsv1dJ850yeVHf_R3eJOkia8Q4TZYe09tFx-DmWWT2ExArCtwhRUJte-bw1s4hnfffoQ1Eg5tk_2BHXn7k5i_oAZw7gOjBJTeTzpo3WKztjDvj-0hySef4cs7abn4aKOhuOXzmnP7YB-4_xsZn1-QKncycNU.DJ_dskqe9gP_VkXqAOAhm06r35ntyyB6jOqnjK5zux4&dib_tag=se&keywords=toys+deals&qid=1747667638&sr=8-15&tag=nicdav09-20
"Dowsabel Clay Beads Bracelet Making Kit for Beginner, 5000 Pcs Preppy Polymer Clay Beads with Charms Kit for Jewelry Making, DIY Arts and Crafts Birthday Gifts Toys for Kids Age 6-13",71%,$14.31 off,5.68,19.99,https://www.amazon.com/Dowsabel-Bracelet-Beginner-5000Pcs-Birthday/dp/B0BWMPGFVL/ref=sr_1_18?dib=eyJ2IjoiMSJ9.DvOhg_sGh0xcyoUjhbwJ7XUAww1u5qpNEg42WahQDUMEdWHJuJMgpkbQaL4Z6OlNrGFT6t7LiNf1NOVOedOmZ3vk03lHsopIivJC4G7YOxMUUbwALztF66P8FvwdmUOiIAK-FMzxfSMD5Mlpsv1dJ850yeVHf_R3eJOkia8Q4TZYe09tFx-DmWWT2ExArCtwhRUJte-bw1s4hnfffoQ1Eg5tk_2BHXn7k5i_oAZw7gOjBJTeTzpo3WKztjDvj-0hySef4cs7abn4aKOhuOXzmnP7YB-4_xsZn1-QKncycNU.DJ_dskqe9gP_VkXqAOAhm06r35ntyyB6jOqnjK5zux4&dib_tag=se&keywords=toys+deals&qid=1747667638&sr=8-18&tag=nicdav09-20
"Just Play Star Wars™ Doorables Puffables Plush – Star Wars: The Mandalorian™, 10-inch Collectible Plush Featuring Glitter Eyes, Styles May Vary, Kids Toys for Ages 3 Up",55%,$5.54 off,4.45,9.99,https://www.amazon.com/Just-Play-Mandalorian-Grogu-Frog/dp/B0CCSRM2N4/ref=sr_1_23?dib=eyJ2IjoiMSJ9.DvOhg_sGh0xcyoUjhbwJ7XUAww1u5qpNEg42WahQDUMEdWHJuJMgpkbQaL4Z6OlNrGFT6t7LiNf1NOVOedOmZ3vk03lHsopIivJC4G7YOxMUUbwALztF66P8FvwdmUOiIAK-FMzxfSMD5Mlpsv1dJ850yeVHf_R3eJOkia8Q4TZYe09tFx-DmWWT2ExArCtwhRUJte-bw1s4hnfffoQ1Eg5tk_2BHXn7k5i_oAZw7gOjBJTeTzpo3WKztjDvj-0hySef4cs7abn4aKOhuOXzmnP7YB-4_xsZn1-QKncycNU.DJ_dskqe9gP_VkXqAOAhm06r35ntyyB6jOqnjK5zux4&dib_tag=se&keywords=toys+deals&qid=1747667638&sr=8-23&tag=nicdav09-20
